Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
31753,Cu coupling,SCRN_46,00119131-1781,RKB-03601735,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,5033.899811,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00192008,c12c3c(ccc1cccn2)cccn3.[Pd](Cl)Cl,CuI,0.25,MFCD00192008,c12c3c(ccc1cccn2)cccn3.[Pd](Cl)Cl,,,Phen.PdCl2,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31777,Cu coupling,SCRN_46,00119131-1781,RKB-03601759,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,2665.453125,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00005219,c1(C(O)=O)ccc[nH]1,CuI,0.25,MFCD00005219,c1(C(O)=O)ccc[nH]1,,,Pyrrole-2-carboxylic acid,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,0__PF-06845941__MFCD01686865__
31780,Cu coupling,SCRN_46,00119131-1781,RKB-03601762,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,153348.2404,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00006094,c1(cc(nc(n1)N)O)O,CuI,0.25,MFCD00006094,c1(cc(nc(n1)N)O)O,,,"2-Amino-4,6-dihydroxypyrimidine",1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31802,Cu coupling,SCRN_46,00119131-1781,RKB-03601784,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,24272.73608,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,CuI,0.25,MFCD00209670,c12c3c(ccc1ccc(n2)C(O)=O)ccc(n3)C(O)=O,,,Phen(CO2H)2,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31810,Cu coupling,SCRN_46,00119131-1781,RKB-03601792,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,17487.33125,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00006312,c1(ccccn1)N,CuI,0.25,MFCD00006312,c1(ccccn1)N,,,2-aminopyridine,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31811,Cu coupling,SCRN_46,00119131-1781,RKB-03601793,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,28565.13184,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00008292,C(CNC)CNC,CuI,0.25,MFCD00008292,C(CNC)CNC,,,"N,N'-Dimethyl-1,3-propanediamine",1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31818,Cu coupling,SCRN_46,00119131-1781,RKB-03601800,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,97687.20239,,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00233882,c12c3c(ccc1c(ccn2)Cl)c(ccn3)Cl,CuI,0.25,MFCD00233882,c12c3c(ccc1c(ccn2)Cl)c(ccn3)Cl,,,DichloroPhen,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31838,Cu coupling,SCRN_46,00119131-1781,RKB-03601820,ULLMANN,Metal Mediated,[Cl:1][c:2]1[c:10]([c:6]2[n:5][cH:4][n:3]1)[cH:9][cH:8][nH:7]2.[CH3:11][c:12]1[c:28](I)[c:27]([c:14]2[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]3[cH:24][cH:23][cH:22][cH:21][cH:20]3)[n:15]2>>[CH3:11][c:12]1[c:28]([n:7]2[c:6]([c:10]3[cH:9][cH:8]2)[n:5][cH:4][n:3][c:2]3[Cl:1])[c:27]([c:14]4[s:13]1)[n:26][cH:25][c:16]([NH:17][CH2:18][c:19]5[cH:24][cH:23][cH:22][cH:21][cH:20]5)[n:15]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,10617.83704,,Toluene,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00002120,c1(c(cccc1)O)C=NO,CuI,0.25,MFCD00002120,c1(c(cccc1)O)C=NO,,,Salicylaldoxime,1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06845941__MFCD01686865__
31863,Cu coupling,SCRN_46,00119131-1781,RKB-03601845,ULLMANN,Metal Mediated,[CH3:1][c:2]1[c:18](I)[c:17]([c:4]2[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]3[cH:14][cH:13][cH:12][cH:11][cH:10]3)[n:5]2.[Cl:19][c:20]1[c:28]([c:24]2[n:23][cH:22][n:21]1)[cH:27][cH:26][nH:25]2>>[CH3:1][c:2]1[c:18]([n:25]2[c:24]([c:28]3[cH:27][cH:26]2)[n:23][cH:22][n:21][c:20]3[Cl:19])[c:17]([c:4]4[s:3]1)[n:16][cH:15][c:6]([NH:7][CH2:8][c:9]5[cH:14][cH:13][cH:12][cH:11][cH:10]5)[n:5]4,PF-06845942,Cc1sc2nc(NCc3ccccc3)cnc2c1n4ccc5c(Cl)ncnc45,0,225.0,160564.8696,,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,CuI,0.25,MFCD00010816,c1(C(N(CC)CC)=O)c(cccc1)O,,,"N,N-Diethylsalicylamide",1.0,PF-06845941,c1c(nc2c(n1)c(c(s2)C)I)NCc1ccccc1,1.0,MFCD01686865,c12c(ncnc1Cl)[nH]cc2,,,,3.0,MFCD00064808,KOtPn,,,,0__PF-06845941__MFCD01686865__
31144,Cu coupling,SCRN_52,00119131-1824,RKB-03612174,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,1570985.488,0,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00008848,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,CuI,0.25,MFCD00008848,C(C(CC(C(C)(C)C)=O)=O)(C)(C)C,,,TMHD,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06853100__MFCD23381340__
31149,Cu coupling,SCRN_52,00119131-1824,RKB-03612179,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,1075578.148,-0.355697348,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00011565,N1([C@H](C(O)=O)CCC1)C,CuI,0.25,MFCD00011565,N1([C@H](C(O)=O)CCC1)C,,,N-Methyl-L-proline,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,0__PF-06853100__MFCD23381340__
31210,Cu coupling,SCRN_52,00119131-1824,RKB-03612240,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,508999.8164,-0.621889433,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,CuI,0.25,MFCD00004068,c1(c2c3c(ccc2O)cccc3)c2c(ccc1O)cccc2,,,(R)-BINOL,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,0__PF-06853100__MFCD23381340__
31214,Cu coupling,SCRN_52,00119131-1824,RKB-03612244,ULLMANN,Metal Mediated,[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][OH:4].[CH3:11][C:12]([c:28]([c:16]1[O:15][CH:14]2[c:29]3[cH:34][cH:33][c:32](I)[cH:31][cH:30]3)[cH:27][c:19]([O:20][CH:21]4[O:26][CH2:25][CH2:24][CH2:23][CH2:22]4)[cH:18][cH:17]1)=[C:13]2[c:35]5[cH:47][cH:46][c:38]([O:39][CH:40]6[O:45][CH2:44][CH2:43][CH2:42][CH2:41]6)[cH:37][cH:36]5>>[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][O:4][c:32]2[cH:33][cH:34][c:29]([CH:14]3[C:13]([c:35]4[cH:47][cH:46][c:38]([O:39][CH:40]5[O:45][CH2:44][CH2:43][CH2:42][CH2:41]5)[cH:37][cH:36]4)=[C:12]([CH3:11])[c:28]([c:16]6[O:15]3)[cH:27][c:19]([O:20][CH:21]7[O:26][CH2:25][CH2:24][CH2:23][CH2:22]7)[cH:18][cH:17]6)[cH:30][cH:31]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,464916.5625,-0.548514229,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00004790,c1(/C=C/C(/C=C/c2ccccc2)=O)ccccc1,CuI,0.25,MFCD00004790,c1(/C=C/C(/C=C/c2ccccc2)=O)ccccc1,,,dba,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,0__PF-06853100__MFCD23381340__
31217,Cu coupling,SCRN_52,00119131-1824,RKB-03612247,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,424755.125,0,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,CuI,0.25,MCP-91301,c1(c(cccc1C)CC)NC(C(O)=O)=O,,,DMPAO-EtMe,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06853100__MFCD23381340__
31224,Cu coupling,SCRN_52,00119131-1824,RKB-03612254,ULLMANN,Metal Mediated,[CH3:1][C:2]([c:18]([c:6]1[O:5][CH:4]2[c:19]3[cH:24][cH:23][c:22](I)[cH:21][cH:20]3)[cH:17][c:9]([O:10][CH:11]4[O:16][CH2:15][CH2:14][CH2:13][CH2:12]4)[cH:8][cH:7]1)=[C:3]2[c:25]5[cH:37][cH:36][c:28]([O:29][CH:30]6[O:35][CH2:34][CH2:33][CH2:32][CH2:31]6)[cH:27][cH:26]5.[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][OH:41]>>[CH3:38][C@H:39]([N:42]1[CH2:47][C@H:45]([CH3:46])[CH2:44][CH2:43]1)[CH2:40][O:41][c:22]2[cH:23][cH:24][c:19]([CH:4]3[C:3]([c:25]4[cH:37][cH:36][c:28]([O:29][CH:30]5[O:35][CH2:34][CH2:33][CH2:32][CH2:31]5)[cH:27][cH:26]4)=[C:2]([CH3:1])[c:18]([c:6]6[O:5]3)[cH:17][c:9]([O:10][CH:11]7[O:16][CH2:15][CH2:14][CH2:13][CH2:12]7)[cH:8][cH:7]6)[cH:20][cH:21]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,30228.31592,0,DMAc,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD00005219,c1(C(O)=O)ccc[nH]1,CuI,0.25,MFCD00005219,c1(C(O)=O)ccc[nH]1,,,Pyrrole-2-carboxylic acid,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00036295,K3PO4,,,,0__PF-06853100__MFCD23381340__
31228,Cu coupling,SCRN_52,00119131-1824,RKB-03612258,ULLMANN,Metal Mediated,[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][OH:4].[CH3:11][C:12]([c:28]([c:16]1[O:15][CH:14]2[c:29]3[cH:34][cH:33][c:32](I)[cH:31][cH:30]3)[cH:27][c:19]([O:20][CH:21]4[O:26][CH2:25][CH2:24][CH2:23][CH2:22]4)[cH:18][cH:17]1)=[C:13]2[c:35]5[cH:47][cH:46][c:38]([O:39][CH:40]6[O:45][CH2:44][CH2:43][CH2:42][CH2:41]6)[cH:37][cH:36]5>>[CH3:1][C@H:2]([N:5]1[CH2:10][C@H:8]([CH3:9])[CH2:7][CH2:6]1)[CH2:3][O:4][c:32]2[cH:33][cH:34][c:29]([CH:14]3[C:13]([c:35]4[cH:47][cH:46][c:38]([O:39][CH:40]5[O:45][CH2:44][CH2:43][CH2:42][CH2:41]5)[cH:37][cH:36]4)=[C:12]([CH3:11])[c:28]([c:16]6[O:15]3)[cH:27][c:19]([O:20][CH:21]7[O:26][CH2:25][CH2:24][CH2:23][CH2:22]7)[cH:18][cH:17]6)[cH:30][cH:31]2,PF-06853101,C[C@@H](COc1ccc(cc1)C2Oc3ccc(OC4CCCCO4)cc3C(=C2c5ccc(OC6CCCCO6)cc5)C)N7CC[C@@H](C)C7,0,225.0,916624.0449,-0.585277697,Dioxane,100.0,18.0,0.125,MFCD00010978,[Cu]I,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,CuI,0.25,MFCD10018453,N(C(C(=O)O)=O)c1c(cccc1C)C,,,DMPAO,1.0,PF-06853100,c12c(OC(C(=C1C)c1ccc(cc1)OC1CCCCO1)c1ccc(cc1)I)ccc(c2)OC1OCCCC1,,MFCD23381340,N1(C[C@@H](CC1)C)[C@H](CO)C,,,,3.0,MFCD00064808,KOtPn,,,,0__PF-06853100__MFCD23381340__
