schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_initial_h_count,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-172-CAS-11395948,5,verified,exact_single_event_c_n_with_conditions,C1COCCN1.COc1ccc(Cl)cc1>>COc1ccc(N2CCOCC2)cc1,exact_product_reconstruction,Ar–Cl + R1R2–NH → Ar–NR1R2,exact_product,80.0,COND1:catalyst=258278-25-0+29046-78-4|reagent=24388-23-6+865-48-5+87-85-4|solvent=96-47-9,True,258278-25-0|29046-78-4,24388-23-6|865-48-5|87-85-4,96-47-9,Ar–Cl,Ar,Cl,open,neutral,challenging_c_n_activation,R1R2–NH,secondary_amine,1,Alkyl|Alkyl,free,,Ar–NR1R2,"{""bond_order"": ""single"", ""concise_label"": ""Ar–NR1R2"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_c_n_activation""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R1R2–NH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""secondary_amine"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl"", ""Alkyl""]}, ""flags"": [], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""carbon_neighbor_count"": 2, ""class"": ""secondary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","ACS Catalysis (2014), 4(9), 3289-3293","green chemistry-solvent, sealed vial used, Suzuki-Miyaura coupling reaction, alternative preparation shown"
1.1,31-172-CAS-17232294,6,verified,exact_single_event_c_n_with_conditions,COc1ccc(I)cc1.CCCCNC(=O)c1ccccn1>>CCCCN(C(=O)c1ccccn1)c1ccc(OC)cc1,exact_product_reconstruction,Ar–I + R–C(O)–NHR → Ar–N(C(O)–R)(R),exact_product,80.0,COND1:catalyst=7718-54-9|reagent=64-17-5+7646-69-7|solvent=68-12-2,True,7718-54-9,64-17-5|7646-69-7,68-12-2,Ar–I,Ar,I,open,neutral,,R–C(O)–NHR,amide_like,1,C(O)R|Alkyl,deactivated,coordination_risk|deactivated_nucleophile,Ar–N(C(O)–R)(R),"{""bond_order"": ""single"", ""concise_label"": ""Ar–N(C(O)–R)(R)"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 4, ""component_index"": 1, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom4:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:coordination_risk"", ""nucleophile:deactivated_nucleophile""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–C(O)–NHR"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.217}, ""features"": {""availability"": ""deactivated"", ""center_token"": ""N"", ""derived_family"": ""amide_like"", ""initial_h_count"": 1, ""retained_contexts"": [""C(O)R"", ""Alkyl""]}, ""flags"": [""coordination_risk"", ""deactivated_nucleophile""], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""amide"", ""label"": ""CONR2"", ""tags"": [""metal_binding"", ""hydrogen_bond_acceptor""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""carbon_neighbor_count"": 2, ""class"": ""secondary"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Asian Journal of Organic Chemistry (2017), 6(3), 269-273","optimization study, optimized on catalyst, reagent and solvent, alternative preparation shown"
1.1,31-172-CAS-20917463,8,verified,exact_single_event_c_n_with_conditions,NC(=O)C1CC1.O=[N+]([O-])c1ccc(Oc2ccnc(Cl)c2)c(F)c1>>O=C(Nc1cc(Oc2ccc([N+](=O)[O-])cc2F)ccn1)C1CC1,exact_product_reconstruction,HeteroAr–Cl + R–C(O)–NH2 → HeteroAr–NH–C(O)–R,exact_product,91.0,COND1:catalyst=12150-46-8+51364-51-3|reagent=534-17-8|solvent=123-91-1,True,12150-46-8|51364-51-3,534-17-8,123-91-1,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_c_n_activation|competing_reactive_handle|coordination_risk|heteroaryl_electrophile,R–C(O)–NH2,amide_like,2,C(O)R,deactivated,deactivated_nucleophile,HeteroAr–NH–C(O)–R,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–NH–C(O)–R"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 12, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom12:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|ether|heteroaryl_nitrogen|nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:deactivated_nucleophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [""Ar–F""], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen"", ""tertiary_amine""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.65}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""competing_reactive_handle"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom12:site0"", ""spectator_group_ids"": [""aryl_halide"", ""ether"", ""heteroaryl_nitrogen"", ""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–C(O)–NH2"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""deactivated"", ""center_token"": ""N"", ""derived_family"": ""amide_like"", ""initial_h_count"": 2, ""retained_contexts"": [""C(O)R""]}, ""flags"": [""deactivated_nucleophile""], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""amide"", ""label"": ""CONR2"", ""tags"": [""metal_binding"", ""hydrogen_bond_acceptor""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","European Journal of Medicinal Chemistry (2020), 185111803",
1.1,31-172-CAS-21455549,9,verified,exact_single_event_c_n_with_conditions,c1ccc2c(c1)[nH]c1ccccc12.Ic1ccccc1>>c1ccc(-n2c3ccccc3c3ccccc32)cc1,exact_product_reconstruction,Ar–I + AromN–H → Ar–AromN,exact_product,93.0,COND1:catalyst=2409651-49-4|reagent=584-08-7|solvent=68-12-2+7732-18-5,True,2409651-49-4,584-08-7,68-12-2|7732-18-5,Ar–I,Ar,I,open,neutral,,AromN–H,aromatic_nh,1,HeteroAr,deactivated,aromatic_nh|deactivated_nucleophile,Ar–AromN,"{""bond_order"": ""single"", ""concise_label"": ""Ar–AromN"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 6, ""component_index"": 0, ""context"": ""N_aromatic"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:aromatic_nh"", ""nucleophile:deactivated_nucleophile""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""AromN–H"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""deactivated"", ""center_token"": ""N_aromatic"", ""derived_family"": ""aromatic_nh"", ""initial_h_count"": 1, ""retained_contexts"": [""HeteroAr""]}, ""flags"": [""aromatic_nh"", ""deactivated_nucleophile""], ""handle_token"": ""N_aromatic"", ""nearby_groups"": [], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}]}","ChemistrySelect (2020), 5(1), 40-48","solid-supported catalyst, reusable catalyst, Ullmann type reaction, mesoporous silica MCM-41 supported copper catalyst prepared and used, alternative preparation shown"
1.1,31-172-CAS-21750797,13,verified,exact_single_event_c_n_with_conditions,c1c[nH]cn1.FC(F)(F)Oc1ccc(I)cc1>>FC(F)(F)Oc1ccc(-n2ccnc2)cc1,exact_product_reconstruction,Ar–I + AromN–H → Ar–AromN,exact_product,75.0,COND1:catalyst=7440-50-8|reagent=584-08-7|solvent=7732-18-5,True,7440-50-8,584-08-7,7732-18-5,Ar–I,Ar,I,open,neutral,,AromN–H,aromatic_nh,1,HeteroAr,deactivated,aromatic_nh|coordination_risk|deactivated_nucleophile,Ar–AromN,"{""bond_order"": ""single"", ""concise_label"": ""Ar–AromN"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 8, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom8:site0""}, ""endpoint_2"": {""atom_index"": 2, ""component_index"": 0, ""context"": ""N_aromatic"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom2:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:aromatic_nh"", ""nucleophile:coordination_risk"", ""nucleophile:deactivated_nucleophile""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom8:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""AromN–H"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.325}, ""features"": {""availability"": ""deactivated"", ""center_token"": ""N_aromatic"", ""derived_family"": ""aromatic_nh"", ""initial_h_count"": 1, ""retained_contexts"": [""HeteroAr""]}, ""flags"": [""aromatic_nh"", ""coordination_risk"", ""deactivated_nucleophile""], ""handle_token"": ""N_aromatic"", ""nearby_groups"": [{""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom2:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}]}","Molecular Catalysis (2020), 484110726","green chemistry-solvent, solid-supported catalyst, chitosan-derived hydrochar supported copper nanocatalyst prepared and used, Ullmann reaction, reaction carried out in presence of air"
1.1,31-172-CAS-21905304,17,verified,exact_single_event_c_n_with_conditions,COC(=O)CCCCCN.Cl.CC[C@H](NC(=O)OC(C)(C)C)c1nc2cccc(Br)c2c(=O)n1-c1ccccc1>>CC[C@H](NC(=O)OC(C)(C)C)c1nc2cccc(NCCCCCC(=O)OC)c2c(=O)n1-c1ccccc1,exact_product_reconstruction,Ar–Br + R–NH2 → Ar–NH–R,exact_product,91.0,COND1:catalyst=1621274-19-8|reagent=534-17-8|solvent=108-88-3,True,1621274-19-8,534-17-8,108-88-3,Ar–Br,Ar,Br,open,electron_poor,competing_reactive_handle|coordination_risk,R–NH2,primary_amine,2,Alkyl,free,,Ar–NH–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–NH–R"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 17, ""component_index"": 2, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom17:site2""}, ""endpoint_2"": {""atom_index"": 9, ""component_index"": 0, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom9:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|ester|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Br"", ""competing_site_labels"": [""RO–C(O)–NHR""], ""component_index"": 2, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.433}, ""features"": {}, ""flags"": [""competing_reactive_handle"", ""coordination_risk""], ""handle_token"": ""Br"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom17:site2"", ""spectator_group_ids"": [""amide"", ""ester"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–NH2"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""primary_amine"", ""initial_h_count"": 2, ""retained_contexts"": [""Alkyl""]}, ""flags"": [], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom9:site1"", ""spectator_group_ids"": [""ester""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Medicinal Chemistry (2020), 63(8), 4256-4292",reaction in a sealed microwave vial
1.1,31-172-CAS-22606468,24,verified,exact_single_event_c_n_with_conditions,C1CCNC1.Clc1nccc2ccccc12>>c1ccc2c(N3CCCC3)nccc2c1,exact_product_reconstruction,HeteroAr–Cl + R1R2–NH → HeteroAr–NR1R2,exact_product,88.0,COND1:catalyst=15629-92-2+2256751-76-3+72914-19-3+7440-66-6|reagent=29166-72-1|solvent=67-68-5,True,15629-92-2|2256751-76-3|72914-19-3|7440-66-6,29166-72-1,67-68-5,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_c_n_activation|coordination_risk|heteroaryl_electrophile,R1R2–NH,secondary_amine,1,Alkyl|Alkyl,free,,HeteroAr–NR1R2,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–NR1R2"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 3, ""component_index"": 0, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.65}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R1R2–NH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""secondary_amine"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl"", ""Alkyl""]}, ""flags"": [], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 2, ""class"": ""secondary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Chemistry - A European Journal (2020), 26(54), 12349-12354","chemoselective, regioselective, alternative reaction condition gave lower yield"
