Cc1cc(Cn2ncc(CN)c2I)cc(c1)C(F)(F)F	ISQFKIRLNPTKRV-UHFFFAOYSA-N	X-Iodide_Het5,CF3,Heterocycle5_polyHet,Heterocycle5_polyHet,HeteroBenzylamine_primary	1.0	HeteroBenzylamine_primary	Benzyl_amine_primary	Amine
NC1CN(Cc2ccc(C=C)cc2)C1	GCHRXFGNBMLCED-UHFFFAOYSA-N	AlkeneTerminal,Amine_Primary_SaturatedAliphatic,AliphaticTertiaryAmine	1.0	Amine_Primary_SaturatedAliphatic	Amine_Aliphatic	Amine
N#Cc1c(-c2ccc(Cl)cc2)c[nH]c1N	RERVEJUGSWMWSS-UHFFFAOYSA-N	X-Chloride_Phe,Nitrile_Heteroaromatic,Heterocycle5_1NH,Amine_Primary_Het5	1.0	Amine_Primary_Het5	Amine_Heteroaromatic	Amine
CCCCOC(=O)c1c(N)sc2CCCCc12	QESGUGGGWOUREU-UHFFFAOYSA-N	EsterAcyclic,Heterocycle5_S,Amine_Primary_Het5	1.0	Amine_Primary_Het5	Amine_Heteroaromatic	Amine
Fc1cccc(CNc2cc(F)c(F)c(F)c2F)c1F	VZPWFNQYOMDSKC-UHFFFAOYSA-N	X-Fluoride_Phe,X-Fluoride_Phe,X-Fluoride_Phe,X-Fluoride_Phe,X-Fluoride_Phe,X-Fluoride_Phe,Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-Aromatic	Amine_Aromatic	Amine
CC1(CN[C@H](CO)CC2CCCCC2)CCCCC1	SLZKMYOSAMDGQI-INIZCTEOSA-N	PrimaryAlcoholAliphatic,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
Cc1nc(CN)cnc1Br	SXFHFGCBIMJQED-UHFFFAOYSA-N	X-Bromide_Het6,Heterocycle6_polyHet,Heterocycle6_polyHet,HeteroBenzylamine_primary	1.0	HeteroBenzylamine_primary	Benzyl_amine_primary	Amine
OC[C@@H]1CC[C@H](CC1)NCc2cccc3ccccc23	GCHHUNWSOFHCDD-CZIWCDLHSA-N	PrimaryAlcoholAliphatic,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
Cn1cc(CNCC2(CCCC2)c3ccccc3)cn1	NZJDLTZRAYGLPW-UHFFFAOYSA-N	Heterocycle5_polyHet,Heterocycle5_polyHet,Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	1.0	Amine_AcyclicSecondary_SaturatedAliphatic-SaturatedAliphatic	Amine_Aliphatic	Amine
NCc1cnn(c1)c2c(F)cc(F)cc2F	YBMUJPWCLCRMCN-UHFFFAOYSA-N	X-Fluoride_Phe,X-Fluoride_Phe,X-Fluoride_Phe,Heterocycle5_polyHet,Heterocycle5_polyHet,HeteroBenzylamine_primary	1.0	HeteroBenzylamine_primary	Benzyl_amine_primary	Amine
