schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,named_family,reaction_label,reaction_label_status,yield_pct,temperature_c,time_h,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,transfer_label,transfer_context,transfer_handle,transfer_steric_class,transfer_electronic_class,transfer_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,spectator_groups_json,reference,notes
1.1,31-177-CAS-11680854,14,verified,exact_single_event_suzuki_with_conditions,ClCc1ccccc1Br.COC(=O)/C=C(\CCCCl)B1OC(C)(C)C(C)(C)O1>>COC(=O)/C=C(\CCCCl)c1ccccc1CCl,exact_product_reconstruction,suzuki_miyaura,Ar–Br + Alkenyl–BPin → Ar–Alkenyl,exact_product,73.0,,,COND1:catalyst=72287-26-4|reagent=12125-02-9+497-19-8|solvent=123-91-1+7732-18-5,True,72287-26-4,12125-02-9|497-19-8,123-91-1|7732-18-5,Ar–Br,Ar,Br,ortho_substituted,neutral,competing_reactive_handle,Alkenyl–BPin,Alkenyl,BPin,secondary,neutral,competing_reactive_handle,Ar–Alkenyl,"{""bond_order"": ""single"", ""concise_label"": ""Ar–Alkenyl"", ""endpoint_1"": {""atom_index"": 7, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom7:site1""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Alkenyl"", ""role"": ""transfer_partner"", ""source_site_id"": ""mol0:atom5:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ester,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""suzuki_miyaura"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:competing_reactive_handle"", ""transfer_partner:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Br"", ""competing_site_labels"": [""R–Cl""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""Br"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom7:site1"", ""spectator_group_ids"": [], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": ""Alkenyl"", ""chemist_label"": ""Alkenyl–BPin"", ""competing_site_labels"": [""R–Cl""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""BPin"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alkene"", ""label"": ""C=C"", ""tags"": [""oxidation_sensitive"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""ester"", ""label"": ""CO2R"", ""tags"": [""hydrolysis_sensitive"", ""hydrogen_bond_acceptor""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""transfer_partner"", ""site_id"": ""mol0:atom5:site1"", ""spectator_group_ids"": [""ester""], ""steric"": {""carbon_neighbor_count"": 2, ""class"": ""secondary"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","[{""atom_indices"": [1, 2, 3], ""chemist_label"": ""CO2R"", ""component_index"": 1, ""graph_distance"": 2, ""group_id"": ""ester"", ""nearest_reactive_site_id"": ""mol0:atom5:site1"", ""tags"": [""hydrolysis_sensitive"", ""hydrogen_bond_acceptor""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}]","Tetrahedron (2016), 72(11), 1455-1460",stereoselective
1.1,31-177-CAS-19014554,17,verified,exact_single_event_suzuki_with_conditions,CC1(C)OB(C2=CCOCC2)OC1(C)C.CN(C)[C@H]1CC[C@H](Nc2ncnn3ccc(Br)c23)CC1>>CN(C)[C@H]1CC[C@H](Nc2ncnn3ccc(C4=CCOCC4)c23)CC1,exact_product_reconstruction,suzuki_miyaura,HeteroAr–Br + Alkenyl–BPin → HeteroAr–Alkenyl,exact_product,69.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7|solvent=123-91-1+7732-18-5,True,14221-01-3,584-08-7,123-91-1|7732-18-5,HeteroAr–Br,HeteroAr,Br,open,electron_poor,coordination_risk|electron_poor|heteroaryl_partner|unprotected_xh,Alkenyl–BPin,Alkenyl,BPin,secondary,neutral,,HeteroAr–Alkenyl,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–Alkenyl"", ""endpoint_1"": {""atom_index"": 15, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom15:site1""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""Alkenyl"", ""role"": ""transfer_partner"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|heteroaryl_nitrogen|secondary_amine|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""suzuki_miyaura"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:coordination_risk"", ""electrophile:electron_poor"", ""electrophile:heteroaryl_partner"", ""electrophile:unprotected_xh""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Br"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen"", ""secondary_amine"", ""tertiary_amine""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.558}, ""flags"": [""coordination_risk"", ""electron_poor"", ""heteroaryl_partner"", ""unprotected_xh""], ""handle_token"": ""Br"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom15:site1"", ""spectator_group_ids"": [""heteroaryl_nitrogen"", ""secondary_amine"", ""tertiary_amine""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": [""secondary_amine""]}, {""anchor_context"": ""Alkenyl"", ""chemist_label"": ""Alkenyl–BPin"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_token"": ""BPin"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alkene"", ""label"": ""C=C"", ""tags"": [""oxidation_sensitive"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""transfer_partner"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""carbon_neighbor_count"": 2, ""class"": ""secondary"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","[{""atom_indices"": [8], ""chemist_label"": ""R–O–R"", ""component_index"": 0, ""graph_distance"": 3, ""group_id"": ""ether"", ""nearest_reactive_site_id"": ""mol0:atom3:site0"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [12], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom15:site1"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [9], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom15:site1"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [11], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom15:site1"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [7], ""chemist_label"": ""R2NH"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""secondary_amine"", ""nearest_reactive_site_id"": ""mol0:atom15:site1"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [1], ""chemist_label"": ""R3N"", ""component_index"": 1, ""graph_distance"": 8, ""group_id"": ""tertiary_amine"", ""nearest_reactive_site_id"": ""mol0:atom15:site1"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}]","Bioorganic & Medicinal Chemistry (2018), 26(4), 913-924",microwave irradiation
1.1,31-177-CAS-23411071,19,verified,exact_single_event_suzuki_with_conditions,CC1(C)OB(C=C2CCOCC2)OC1(C)C.Brc1cc(-c2ccccc2)cn2nnnc12>>C(=C1CCOCC1)c1cc(-c2ccccc2)cn2nnnc12,exact_product_reconstruction,suzuki_miyaura,HeteroAr–Br + Alkenyl–BPin → HeteroAr–Alkenyl,exact_product,77.0,,,COND1:catalyst=14221-01-3|reagent=584-08-7|solvent=108-88-3+68-12-2,True,14221-01-3,584-08-7,108-88-3|68-12-2,HeteroAr–Br,HeteroAr,Br,open,electron_poor,coordination_risk|electron_poor|heteroaryl_partner,Alkenyl–BPin,Alkenyl,BPin,primary,neutral,,HeteroAr–Alkenyl,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–Alkenyl"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""Alkenyl"", ""role"": ""transfer_partner"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""suzuki_miyaura"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:coordination_risk"", ""electrophile:electron_poor"", ""electrophile:heteroaryl_partner""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Br"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.083}, ""flags"": [""coordination_risk"", ""electron_poor"", ""heteroaryl_partner""], ""handle_token"": ""Br"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": ""Alkenyl"", ""chemist_label"": ""Alkenyl–BPin"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_token"": ""BPin"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""alkene"", ""label"": ""C=C"", ""tags"": [""oxidation_sensitive"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""role"": ""transfer_partner"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [""ether""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","[{""atom_indices"": [9], ""chemist_label"": ""R–O–R"", ""component_index"": 0, ""graph_distance"": 4, ""group_id"": ""ether"", ""nearest_reactive_site_id"": ""mol0:atom3:site0"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [11], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [14], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [12], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [13], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}]","Angewandte Chemie, International Edition (2021), 60(16), 8772-8780",
1.1,31-179-CAS-10352939,22,verified,exact_single_event_suzuki_with_conditions,CC1(C)OB(c2ccncc2)OC1(C)C.CCc1cc2c(cc1I)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O>>CCc1cc2c(cc1-c1ccncc1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,exact_product_reconstruction,suzuki_miyaura,Ar–I + HeteroAr–BPin → HeteroAr–Ar,exact_product,50.0,,,COND1:catalyst=1160556-62-6+72287-26-4|reagent=497-19-8|solvent=123-91-1+7732-18-5,True,1160556-62-6|72287-26-4,497-19-8,123-91-1|7732-18-5,Ar–I,Ar,I,ortho_substituted,neutral,,HeteroAr–BPin,HeteroAr,BPin,open,neutral,coordination_risk|heteroaryl_partner,HeteroAr–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–Ar"", ""endpoint_1"": {""atom_index"": 7, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom7:site0""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""HeteroAr"", ""role"": ""transfer_partner"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",heteroaryl_nitrogen|ketone|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""suzuki_miyaura"", ""feature_version"": ""1.0"", ""flags"": [""transfer_partner:coordination_risk"", ""transfer_partner:heteroaryl_partner""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–I"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.333}, ""flags"": [], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""ketone"", ""label"": ""C(O)R2"", ""tags"": [""electrophilic"", ""reduction_sensitive"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom7:site0"", ""spectator_group_ids"": [""ketone"", ""nitrile""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–BPin"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.217}, ""flags"": [""coordination_risk"", ""heteroaryl_partner""], ""handle_token"": ""BPin"", ""nearby_groups"": [{""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""transfer_partner"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}]}","[{""atom_indices"": [8], ""chemist_label"": ""HetAr–N"", ""component_index"": 0, ""graph_distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom3:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [4, 22, 23, 24], ""chemist_label"": ""C(O)R2"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""ketone"", ""nearest_reactive_site_id"": ""mol0:atom7:site0"", ""tags"": [""electrophilic"", ""reduction_sensitive"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [17, 18], ""chemist_label"": ""C≡N"", ""component_index"": 1, ""graph_distance"": 9, ""group_id"": ""nitrile"", ""nearest_reactive_site_id"": ""mol0:atom7:site0"", ""tags"": [""electron_withdrawing"", ""metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}]","Journal of Medicinal Chemistry (2015), 58(23), 9296-9308",sealed tube used
1.1,31-179-CAS-1059145,23,verified,exact_single_event_suzuki_with_conditions,Clc1ccnc(Cl)n1.Cc1cc2c(B3OC(C)(C)C(C)(C)O3)cn(S(=O)(=O)c3ccccc3)c2cn1>>Cc1cc2c(-c3ccnc(Cl)n3)cn(S(=O)(=O)c3ccccc3)c2cn1,exact_product_reconstruction,suzuki_miyaura,HeteroAr–Cl + HeteroAr–BPin → HeteroAr–HeteroAr,exact_product,73.0,,,COND1:catalyst=14221-01-3|reagent=497-19-8|solvent=110-71-4+7732-18-5,True,14221-01-3,497-19-8,110-71-4|7732-18-5,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_oxidative_addition|competing_reactive_handle|coordination_risk|electron_poor|heteroaryl_partner,HeteroAr–BPin,HeteroAr,BPin,open,neutral,coordination_risk|heteroaryl_partner,HeteroAr–HeteroAr,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–HeteroAr"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 0, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 4, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""transfer_partner"", ""source_site_id"": ""mol0:atom4:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""suzuki_miyaura"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_oxidative_addition"", ""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk"", ""electrophile:electron_poor"", ""electrophile:heteroaryl_partner"", ""transfer_partner:coordination_risk"", ""transfer_partner:heteroaryl_partner""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [""HeteroAr–Cl""], ""component_index"": 0, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.867}, ""flags"": [""challenging_oxidative_addition"", ""competing_reactive_handle"", ""coordination_risk"", ""electron_poor"", ""heteroaryl_partner""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–BPin"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.325}, ""flags"": [""coordination_risk"", ""heteroaryl_partner""], ""handle_token"": ""BPin"", ""nearby_groups"": [{""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""transfer_partner"", ""site_id"": ""mol0:atom4:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 9, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}]}","[{""atom_indices"": [7], ""chemist_label"": ""HetAr–N"", ""component_index"": 0, ""graph_distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [5, 6], ""chemist_label"": ""Ar–X"", ""component_index"": 0, ""graph_distance"": 2, ""group_id"": ""aryl_halide"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""competing_coupling_handle""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [4], ""chemist_label"": ""HetAr–N"", ""component_index"": 0, ""graph_distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom1:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [15], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom4:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [27], ""chemist_label"": ""HetAr–N"", ""component_index"": 1, ""graph_distance"": 4, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom4:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}]","Journal of Medicinal Chemistry (2015), 58(6), 2834-2844",
