schema_version,observation_id,reaction_id,canonical_reaction_id,source_dataset,source_row_number,source_declared_family,admission_tier,admission_reasons,reaction_smiles,canonical_reaction_smiles,evidence_quality,transformation_class,transformation_confidence,named_family,family_confidence,reaction_label,reaction_label_status,yield_pct,temperature_c,time_h,condition_recipe_id,legacy_condition_recipe_id,raw_recipe_id,catalyst_cas,reagent_cas,solvent_cas,condition_resolved_count,condition_unresolved_count,condition_invalid_count,condition_identity_uncertainty,reaction_signature_id,signature_l0_exact,signature_l1_handle,signature_l2_transformation,signature_l3_bond_edit,signature_l4_environment,reaction_signature_json,reference
1.4,OBS1:dfb9835990fda71e639dc57d9849f32bb0247f5577ff51d949cc8452233d8b06,31-146-CAS-10421775,CRX1:60769c3d4262f0b41556eb129f07200060651ff23e4d3dc2a18d8ae6d0a3f7ec,ChanLam_Narylation,5,Chan–Lam N‑arylation,review,missing_verified_reaction_signature,Cc1cnc[nH]1.COc1ccc(B(O)O)cc1>>COc1ccc(-n2cnc(C)c2)cc1,COc1ccc(B(O)O)cc1.Cc1cnc[nH]1>>COc1ccc(-n2cnc(C)c2)cc1,reactant_grammar_only,,0.0,,0.0,Ar–B(OH)2 + AromN–H →,reactant_only,86.0,,,RCR1:2a0f70ed9c9740b0db498e9399c3a58248150d4849d817107630e2788ec0216b,COND1:catalyst=199852-14-7|reagent=584-08-7|solvent=67-63-0,RAWCOND1:116d0b5588c5227360a74f2cc61387e3e28d1562f3b9aa1ab5cc5326d321fd6a,199852-14-7,584-08-7,67-63-0,2,1,0,True,,,,,,,,"Tetrahedron Letters (2014), 55(1), 31-35"
1.4,OBS1:c5355ab5bf07b8108c742d2ef0b94e2c10d1d5ef9842731e34b8024b7f3b128e,31-146-CAS-15283269,CRX1:3cd5a150792a4bd399669216db234a7cd1f1e27840f646c6f870cfae08ab17bd,ChanLam_Narylation,23,Chan–Lam N‑arylation,review,missing_verified_reaction_signature,OB(O)c1ccccc1.Cc1cnc[nH]1>>Cc1cn(-c2ccccc2)cn1,Cc1cnc[nH]1.OB(O)c1ccccc1>>Cc1cn(-c2ccccc2)cn1,reactant_grammar_only,,0.0,,0.0,Ar–B(OH)2 + AromN–H →,reactant_only,84.0,,,RCR1:2a0f70ed9c9740b0db498e9399c3a58248150d4849d817107630e2788ec0216b,COND1:catalyst=199852-14-7|reagent=584-08-7|solvent=67-63-0,RAWCOND1:116d0b5588c5227360a74f2cc61387e3e28d1562f3b9aa1ab5cc5326d321fd6a,199852-14-7,584-08-7,67-63-0,2,1,0,True,,,,,,,,"Tetrahedron Letters (2014), 55(1), 31-35"
1.4,OBS1:a27a5bfe37de68261b3ee2777811849d50c2f4ee1bdadb9458576eb01586b2c8,31-146-CAS-18054350,CRX1:4e64be2db2a1d29642338642b401351a7eee5fdc529fcbc36929c04e54418cb8,ChanLam_Narylation,44,Chan–Lam N‑arylation,review,multiple_products,OB(O)c1ccccc1.C1COCCN1>>c1ccc(N2CCOCC2)cc1.c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,C1COCCN1.OB(O)c1ccccc1>>c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1.c1ccc(N2CCOCC2)cc1,exact_product_reconstruction,chan_lam_heteroatom_coupling,1.0,chan_lam,1.0,Ar–B(OH)2 + R1R2–NH → Ar–NR1R2,exact_product,42.0,,,RCR1:420659456b99050a256a82d7602c3635fa618be0b2ab85932da0474ab3c6b618,COND1:catalyst=7447-39-4|reagent=110-86-1|solvent=75-09-2,RAWCOND1:4762e45d8c75445fa006238b357f51d63105c19dc0ab3ae25f5a22bfe7572c87,7447-39-4,110-86-1,75-09-2,3,0,0,True,RS1:31fa6da62defd7ac45920a5a279e5411af20a29a6f31e77e64655d3294b5d88c,L0:c39baacf9bce66d67e9d1149,L1:df545e8db7ce00fd1e401805,L2:92fcef7b57ae9aafe12037e8,L3:577a9cf1430444073888cc7e,L4:98e5090c8a883e07ecf4c4a6,"{""bond_edit_signature_key"": ""L3:577a9cf1430444073888cc7e"", ""broken_bond_types"": [""C-O:SINGLE""], ""compatible_named_families"": [""chan_lam""], ""definition_versions"": {""descriptor_rules.v1.json"": ""1.0"", ""handles.v1.json"": ""1.0"", ""reaction_grammars.v1.json"": ""1.0"", ""signature_features.v1.json"": ""1.0""}, ""edit_signature"": ""[[\""broken\"",[[\""C\"",0,true,\""SP2\""],[\""O\"",0,false,\""SP3\""]],\""SINGLE\"",null],[\""formed\"",[[\""C\"",0,true,\""SP2\""],[\""N\"",0,false,\""SP3\""]],null,\""SINGLE\""]]"", ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""O"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:40cdae8be34d6d632fad"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 5, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:333f61f3c37a24a04f84"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""environment_signature_key"": ""L4:98e5090c8a883e07ecf4c4a6"", ""evidence_quality"": ""exact_product_reconstruction"", ""exact_signature_key"": ""L0:c39baacf9bce66d67e9d1149"", ""family_confidence"": 1.0, ""formed_bond_types"": [""C-N:SINGLE""], ""global_descriptors"": {""edit_count"": 2, ""partner_count"": 2, ""spectator_count"": 1}, ""handle_signature_key"": ""L1:df545e8db7ce00fd1e401805"", ""named_family"": ""chan_lam"", ""order_changes"": [], ""partners"": [{""anchor_contexts"": [""Ar""], ""chemist_label"": ""Ar–B(OH)2"", ""component_index"": 0, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""B(OH)2""], ""nearby_groups"": [], ""partner_id"": ""RP1:c090b10dd6f47c8d6fc9bddb"", ""reactive_site_ids"": [""mol0:atom3:site0""], ""role"": ""transfer_partner"", ""role_confidence"": 1.0, ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}}, {""anchor_contexts"": [""Alkyl""], ""chemist_label"": ""R1R2–NH"", ""component_index"": 1, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""N""], ""nearby_groups"": [{""distance"": 0, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""partner_id"": ""RP1:c7cf97b330030135563194f6"", ""reactive_site_ids"": [""mol0:atom5:site0""], ""role"": ""nucleophile"", ""role_confidence"": 1.0, ""spectator_group_ids"": [""ether""], ""steric"": {""attached_groups"": [{""alpha_branched"": false, ""alpha_carbon_neighbor_count"": 1, ""attachment_atom_index"": 0, ""attachment_carbon_class"": ""primary"", ""beta_branch_count"": 0, ""context"": ""Alkyl"", ""element"": ""C""}, {""alpha_branched"": false, ""alpha_carbon_neighbor_count"": 1, ""attachment_atom_index"": 4, ""attachment_carbon_class"": ""primary"", ""beta_branch_count"": 0, ""context"": ""Alkyl"", ""element"": ""C""}], ""carbon_neighbor_count"": 2, ""center_substitution_class"": ""secondary"", ""class"": ""secondary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}}], ""product_transformation"": {""concise_label"": null, ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""O"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:40cdae8be34d6d632fad"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 5, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:333f61f3c37a24a04f84"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""evidence"": ""exact_product_reconstruction"", ""exact_product_verified"": true, ""formed_connection_labels"": []}, ""schema_version"": ""1.0"", ""signature_id"": ""RS1:31fa6da62defd7ac45920a5a279e5411af20a29a6f31e77e64655d3294b5d88c"", ""spectator_groups"": [{""atom_indices"": [2], ""chemist_label"": ""R–O–R"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""ether"", ""nearest_reactive_site_id"": ""mol0:atom5:site0"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}], ""transformation_class"": ""chan_lam_heteroatom_coupling"", ""transformation_confidence"": 1.0, ""transformation_signature_key"": ""L2:92fcef7b57ae9aafe12037e8"", ""warnings"": [""MULTIPLE_PRODUCTS""]}","Catalysis Letters (2014), 144(9), 1547-1551"
1.4,OBS1:2148cc42b8b88a9f9955c8e0cff4299c2d751fa84f5aa180b0cace0d38416fc6,31-146-CAS-18080647,CRX1:51565f7032c5486cca6162ae7f5fbd6d5ef32078a382c91f1f2d5f5aa2b35217,ChanLam_Narylation,59,Chan–Lam N‑arylation,review,multiple_products,OB(O)c1ccccc1.CCCCNCCCC>>CCCCN(CCCC)c1ccccc1.c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,CCCCNCCCC.OB(O)c1ccccc1>>CCCCN(CCCC)c1ccccc1.c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,exact_product_reconstruction,chan_lam_heteroatom_coupling,1.0,chan_lam,1.0,Ar–B(OH)2 + R1R2–NH → Ar–NR1R2,exact_product,57.0,,,RCR1:0929d0dd9abbdced71f09a05b738c2a84fd4a6fda4c0c2c25e6c3ac929a1cfef,COND1:catalyst=1437326-26-5+7440-50-8|reagent=110-86-1|solvent=75-09-2,RAWCOND1:21d702b66b95074b4e8bb258224bcf705d68ecfa8c34f9000a15d44ff4e9219e,1437326-26-5|7440-50-8,110-86-1,75-09-2,4,0,0,True,RS1:7d080966dc85a40e7ed818d9123bce3e0a4c3bf83c93e5c1b4a945e436e90c06,L0:64e8b77b6c3379e9081a9177,L1:df545e8db7ce00fd1e401805,L2:92fcef7b57ae9aafe12037e8,L3:577a9cf1430444073888cc7e,L4:d0bacf2fb82297f095ced45e,"{""bond_edit_signature_key"": ""L3:577a9cf1430444073888cc7e"", ""broken_bond_types"": [""C-O:SINGLE""], ""compatible_named_families"": [""chan_lam""], ""definition_versions"": {""descriptor_rules.v1.json"": ""1.0"", ""handles.v1.json"": ""1.0"", ""reaction_grammars.v1.json"": ""1.0"", ""signature_features.v1.json"": ""1.0""}, ""edit_signature"": ""[[\""broken\"",[[\""C\"",0,true,\""SP2\""],[\""O\"",0,false,\""SP3\""]],\""SINGLE\"",null],[\""formed\"",[[\""C\"",0,true,\""SP2\""],[\""N\"",0,false,\""SP3\""]],null,\""SINGLE\""]]"", ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""O"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:40cdae8be34d6d632fad"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 4, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:333f61f3c37a24a04f84"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""environment_signature_key"": ""L4:d0bacf2fb82297f095ced45e"", ""evidence_quality"": ""exact_product_reconstruction"", ""exact_signature_key"": ""L0:64e8b77b6c3379e9081a9177"", ""family_confidence"": 1.0, ""formed_bond_types"": [""C-N:SINGLE""], ""global_descriptors"": {""edit_count"": 2, ""partner_count"": 2, ""spectator_count"": 0}, ""handle_signature_key"": ""L1:df545e8db7ce00fd1e401805"", ""named_family"": ""chan_lam"", ""order_changes"": [], ""partners"": [{""anchor_contexts"": [""Alkyl""], ""chemist_label"": ""R1R2–NH"", ""component_index"": 1, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""N""], ""nearby_groups"": [{""distance"": 0, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""partner_id"": ""RP1:21f3119615e3415261ba7904"", ""reactive_site_ids"": [""mol0:atom4:site0""], ""role"": ""nucleophile"", ""role_confidence"": 1.0, ""spectator_group_ids"": [], ""steric"": {""attached_groups"": [{""alpha_branched"": false, ""alpha_carbon_neighbor_count"": 1, ""attachment_atom_index"": 3, ""attachment_carbon_class"": ""primary"", ""beta_branch_count"": 1, ""context"": ""Alkyl"", ""element"": ""C""}, {""alpha_branched"": false, ""alpha_carbon_neighbor_count"": 1, ""attachment_atom_index"": 5, ""attachment_carbon_class"": ""primary"", ""beta_branch_count"": 1, ""context"": ""Alkyl"", ""element"": ""C""}], ""carbon_neighbor_count"": 2, ""center_substitution_class"": ""secondary"", ""class"": ""secondary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}}, {""anchor_contexts"": [""Ar""], ""chemist_label"": ""Ar–B(OH)2"", ""component_index"": 0, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""B(OH)2""], ""nearby_groups"": [], ""partner_id"": ""RP1:c090b10dd6f47c8d6fc9bddb"", ""reactive_site_ids"": [""mol0:atom3:site0""], ""role"": ""transfer_partner"", ""role_confidence"": 1.0, ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}}], ""product_transformation"": {""concise_label"": null, ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""O"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:40cdae8be34d6d632fad"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 4, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:333f61f3c37a24a04f84"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""evidence"": ""exact_product_reconstruction"", ""exact_product_verified"": true, ""formed_connection_labels"": []}, ""schema_version"": ""1.0"", ""signature_id"": ""RS1:7d080966dc85a40e7ed818d9123bce3e0a4c3bf83c93e5c1b4a945e436e90c06"", ""spectator_groups"": [], ""transformation_class"": ""chan_lam_heteroatom_coupling"", ""transformation_confidence"": 1.0, ""transformation_signature_key"": ""L2:92fcef7b57ae9aafe12037e8"", ""warnings"": [""MULTIPLE_PRODUCTS""]}","Catalysis Letters (2014), 144(9), 1547-1551"
1.4,OBS1:91fac76ea765da07f4766094d702bf21219ad10bda4958929e8e3ed4341b6555,31-146-CAS-18085034,CRX1:4e64be2db2a1d29642338642b401351a7eee5fdc529fcbc36929c04e54418cb8,ChanLam_Narylation,63,Chan–Lam N‑arylation,review,multiple_products,OB(O)c1ccccc1.C1COCCN1>>c1ccc(N2CCOCC2)cc1.c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,C1COCCN1.OB(O)c1ccccc1>>c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1.c1ccc(N2CCOCC2)cc1,exact_product_reconstruction,chan_lam_heteroatom_coupling,1.0,chan_lam,1.0,Ar–B(OH)2 + R1R2–NH → Ar–NR1R2,exact_product,90.0,,,RCR1:0929d0dd9abbdced71f09a05b738c2a84fd4a6fda4c0c2c25e6c3ac929a1cfef,COND1:catalyst=1437326-26-5+7440-50-8|reagent=110-86-1|solvent=75-09-2,RAWCOND1:21d702b66b95074b4e8bb258224bcf705d68ecfa8c34f9000a15d44ff4e9219e,1437326-26-5|7440-50-8,110-86-1,75-09-2,4,0,0,True,RS1:31fa6da62defd7ac45920a5a279e5411af20a29a6f31e77e64655d3294b5d88c,L0:c39baacf9bce66d67e9d1149,L1:df545e8db7ce00fd1e401805,L2:92fcef7b57ae9aafe12037e8,L3:577a9cf1430444073888cc7e,L4:98e5090c8a883e07ecf4c4a6,"{""bond_edit_signature_key"": ""L3:577a9cf1430444073888cc7e"", ""broken_bond_types"": [""C-O:SINGLE""], ""compatible_named_families"": [""chan_lam""], ""definition_versions"": {""descriptor_rules.v1.json"": ""1.0"", ""handles.v1.json"": ""1.0"", ""reaction_grammars.v1.json"": ""1.0"", ""signature_features.v1.json"": ""1.0""}, ""edit_signature"": ""[[\""broken\"",[[\""C\"",0,true,\""SP2\""],[\""O\"",0,false,\""SP3\""]],\""SINGLE\"",null],[\""formed\"",[[\""C\"",0,true,\""SP2\""],[\""N\"",0,false,\""SP3\""]],null,\""SINGLE\""]]"", ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""O"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:40cdae8be34d6d632fad"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 5, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:333f61f3c37a24a04f84"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""environment_signature_key"": ""L4:98e5090c8a883e07ecf4c4a6"", ""evidence_quality"": ""exact_product_reconstruction"", ""exact_signature_key"": ""L0:c39baacf9bce66d67e9d1149"", ""family_confidence"": 1.0, ""formed_bond_types"": [""C-N:SINGLE""], ""global_descriptors"": {""edit_count"": 2, ""partner_count"": 2, ""spectator_count"": 1}, ""handle_signature_key"": ""L1:df545e8db7ce00fd1e401805"", ""named_family"": ""chan_lam"", ""order_changes"": [], ""partners"": [{""anchor_contexts"": [""Ar""], ""chemist_label"": ""Ar–B(OH)2"", ""component_index"": 0, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""B(OH)2""], ""nearby_groups"": [], ""partner_id"": ""RP1:c090b10dd6f47c8d6fc9bddb"", ""reactive_site_ids"": [""mol0:atom3:site0""], ""role"": ""transfer_partner"", ""role_confidence"": 1.0, ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}}, {""anchor_contexts"": [""Alkyl""], ""chemist_label"": ""R1R2–NH"", ""component_index"": 1, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""N""], ""nearby_groups"": [{""distance"": 0, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""partner_id"": ""RP1:c7cf97b330030135563194f6"", ""reactive_site_ids"": [""mol0:atom5:site0""], ""role"": ""nucleophile"", ""role_confidence"": 1.0, ""spectator_group_ids"": [""ether""], ""steric"": {""attached_groups"": [{""alpha_branched"": false, ""alpha_carbon_neighbor_count"": 1, ""attachment_atom_index"": 0, ""attachment_carbon_class"": ""primary"", ""beta_branch_count"": 0, ""context"": ""Alkyl"", ""element"": ""C""}, {""alpha_branched"": false, ""alpha_carbon_neighbor_count"": 1, ""attachment_atom_index"": 4, ""attachment_carbon_class"": ""primary"", ""beta_branch_count"": 0, ""context"": ""Alkyl"", ""element"": ""C""}], ""carbon_neighbor_count"": 2, ""center_substitution_class"": ""secondary"", ""class"": ""secondary"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1""}}], ""product_transformation"": {""concise_label"": null, ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""O"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:40cdae8be34d6d632fad"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 3, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 5, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP3"", ""local_environment_id"": ""AE1:333f61f3c37a24a04f84"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""evidence"": ""exact_product_reconstruction"", ""exact_product_verified"": true, ""formed_connection_labels"": []}, ""schema_version"": ""1.0"", ""signature_id"": ""RS1:31fa6da62defd7ac45920a5a279e5411af20a29a6f31e77e64655d3294b5d88c"", ""spectator_groups"": [{""atom_indices"": [2], ""chemist_label"": ""R–O–R"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""ether"", ""nearest_reactive_site_id"": ""mol0:atom5:site0"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}], ""transformation_class"": ""chan_lam_heteroatom_coupling"", ""transformation_confidence"": 1.0, ""transformation_signature_key"": ""L2:92fcef7b57ae9aafe12037e8"", ""warnings"": [""MULTIPLE_PRODUCTS""]}","Catalysis Letters (2014), 144(9), 1547-1551"
