schema_version,observation_id,reaction_id,canonical_reaction_id,source_dataset,source_row_number,source_declared_family,admission_tier,admission_reasons,reaction_smiles,canonical_reaction_smiles,evidence_quality,transformation_class,transformation_confidence,named_family,family_confidence,reaction_label,reaction_label_status,yield_pct,temperature_c,time_h,condition_recipe_id,legacy_condition_recipe_id,raw_recipe_id,catalyst_cas,reagent_cas,solvent_cas,condition_resolved_count,condition_unresolved_count,condition_invalid_count,condition_identity_uncertainty,reaction_signature_id,signature_l0_exact,signature_l1_handle,signature_l2_transformation,signature_l3_bond_edit,signature_l4_environment,reaction_signature_json,reference
1.4,OBS1:cde1559feef01113c6f280e46ab12f827181b21904f359331a862cfb2d40d0d4,31-043-CAS-22451763,CRX1:e831b9c8d678e94110054880ab7115184006388e8ac8b70b67bb5233310b38ce,ChanLam_Narylation,2,Chan–Lam N‑arylation,rejected,no_usable_transformation_evidence,Cc1ccc(B(O)O)cc1>>Cc1ccc(N)cc1.Cc1ccc(N)c(N=[N+]=[N-])c1,Cc1ccc(B(O)O)cc1>>Cc1ccc(N)c(N=[N+]=[N-])c1.Cc1ccc(N)cc1,unresolved,,0.0,,0.0,,unavailable,20.0,,,RCR1:a317837ac3d19efa04c105c23d91fd9be96cb8f6664f1cc3c82b1456a7390eb9,COND1:catalyst=16712-25-7|reagent=1336-21-6+4648-54-8+75-98-9+7647-14-5|solvent=141-78-6+7732-18-5+95-50-1,RAWCOND1:cc544056a1891fbae57e6c91db2aed53d51d2c2696997e69a133fd8ff292aea0,16712-25-7,1336-21-6|4648-54-8|75-98-9|7647-14-5,141-78-6|7732-18-5|95-50-1,7,1,0,True,,,,,,,,"Advanced Synthesis & Catalysis (2020), 362(16), 3442-3446"
1.4,OBS1:15a666723e6f2f457b623a80e9fccf4c0acd2615e65f41a541edeecadd45f6f2,31-146-CAS-18127106,CRX1:31488dfe8d93fc86b3bf633f74e9f353d0c22c30c5995dfa296b49f365608627,ChanLam_Narylation,101,Chan–Lam N‑arylation,rejected,missing_or_invalid_yield,Nc1ccccn1.COc1ccc(I)c(B(O)O)c1>>COc1ccc(I)c(Nc2ccccn2)c1,COc1ccc(I)c(B(O)O)c1.Nc1ccccn1>>COc1ccc(I)c(Nc2ccccn2)c1,exact_product_reconstruction,chan_lam_heteroatom_coupling,1.0,chan_lam,1.0,Ar–B(OH)2 + HeteroAr–NH2 → Ar–NH–HeteroAr,exact_product,,,,RCR1:b5b7fca3e8a3fd08140bb5e810ec630909ab0de84d668e6398ad2b492eea78bd,COND1:catalyst=142-71-2|reagent=534-17-8|solvent=68-12-2,RAWCOND1:9c90e4bfd08cf74bf374da66d77dbf461d91a7bfa4edeaa4633d5aa296509fb5,142-71-2,534-17-8,68-12-2,3,0,0,True,RS1:d2e5135499fc371b3f61805b19d39cbe6304370796e301b061bf5e752759fe8a,L0:dca3fe25d395e99e72efe09c,L1:cc8f7bf992cdc514cf7856e1,L2:9be290c5e0a88d21fe355f64,L3:7517ce9e4c752844d052deb4,L4:e2209aeca597c5fbbcf1feaa,"{""bond_edit_signature_key"": ""L3:7517ce9e4c752844d052deb4"", ""broken_bond_types"": [""B-C:SINGLE""], ""compatible_named_families"": [""chan_lam""], ""definition_versions"": {""descriptor_rules.v1.json"": ""1.0"", ""handles.v1.json"": ""1.0"", ""reaction_grammars.v1.json"": ""1.0"", ""signature_features.v1.json"": ""1.0""}, ""edit_signature"": ""[[\""broken\"",[[\""B\"",0,false,\""SP2\""],[\""C\"",0,true,\""SP2\""]],\""SINGLE\"",null],[\""formed\"",[[\""C\"",0,true,\""SP2\""],[\""N\"",0,false,\""SP2\""]],null,\""SINGLE\""]]"", ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 7, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 8, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""B"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:de418ceecfee11811e62"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 7, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:08f7ccf13c7735de6c8f"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""environment_signature_key"": ""L4:e2209aeca597c5fbbcf1feaa"", ""evidence_quality"": ""exact_product_reconstruction"", ""exact_signature_key"": ""L0:dca3fe25d395e99e72efe09c"", ""family_confidence"": 1.0, ""formed_bond_types"": [""C-N:SINGLE""], ""global_descriptors"": {""edit_count"": 2, ""partner_count"": 2, ""spectator_count"": 3}, ""handle_signature_key"": ""L1:cc8f7bf992cdc514cf7856e1"", ""named_family"": ""chan_lam"", ""order_changes"": [], ""partners"": [{""anchor_contexts"": [""HeteroAr""], ""chemist_label"": ""HeteroAr–NH2"", ""component_index"": 0, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.325}, ""flags"": [], ""handle_tokens"": [""N""], ""nearby_groups"": [{""distance"": 0, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""partner_id"": ""RP1:a7fec70e2edd8d18a00176d8"", ""reactive_site_ids"": [""mol0:atom0:site0""], ""role"": ""nucleophile"", ""role_confidence"": 1.0, ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""attached_groups"": [{""attachment_atom_index"": 1, ""context"": ""HeteroAr"", ""element"": ""C""}], ""carbon_neighbor_count"": 1, ""center_substitution_class"": ""primary"", ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}}, {""anchor_contexts"": [""Ar""], ""chemist_label"": ""Ar–B(OH)2"", ""component_index"": 1, ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""flags"": [], ""handle_tokens"": [""B(OH)2""], ""nearby_groups"": [{""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""ether"", ""label"": ""R–O–R"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""]}], ""partner_id"": ""RP1:c2565ed967176bc440823cc6"", ""reactive_site_ids"": [""mol0:atom7:site3""], ""role"": ""transfer_partner"", ""role_confidence"": 1.0, ""spectator_group_ids"": [""aryl_halide"", ""ether""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 9, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}}], ""product_transformation"": {""concise_label"": null, ""edits"": [{""atom_1"": {""aromatic"": true, ""atom_index"": 7, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 8, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""B"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:de418ceecfee11811e62"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""broken"", ""evidence"": ""grammar_operator"", ""new_order"": null, ""old_order"": ""SINGLE""}, {""atom_1"": {""aromatic"": true, ""atom_index"": 7, ""atom_map_number"": null, ""component_index"": 1, ""element"": ""C"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:8a3857ebfe3818d67260"", ""side"": ""reactant""}, ""atom_2"": {""aromatic"": false, ""atom_index"": 0, ""atom_map_number"": null, ""component_index"": 0, ""element"": ""N"", ""formal_charge"": 0, ""hybridization"": ""SP2"", ""local_environment_id"": ""AE1:08f7ccf13c7735de6c8f"", ""side"": ""reactant""}, ""confidence"": 1.0, ""edit_type"": ""formed"", ""evidence"": ""grammar_operator"", ""new_order"": ""SINGLE"", ""old_order"": null}], ""evidence"": ""exact_product_reconstruction"", ""exact_product_verified"": true, ""formed_connection_labels"": []}, ""schema_version"": ""1.0"", ""signature_id"": ""RS1:d2e5135499fc371b3f61805b19d39cbe6304370796e301b061bf5e752759fe8a"", ""spectator_groups"": [{""atom_indices"": [6], ""chemist_label"": ""HetAr–N"", ""component_index"": 0, ""graph_distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""nearest_reactive_site_id"": ""mol0:atom0:site0"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [5, 6], ""chemist_label"": ""Ar–X"", ""component_index"": 1, ""graph_distance"": 1, ""group_id"": ""aryl_halide"", ""nearest_reactive_site_id"": ""mol0:atom7:site3"", ""tags"": [""competing_coupling_handle""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}, {""atom_indices"": [1], ""chemist_label"": ""R–O–R"", ""component_index"": 1, ""graph_distance"": 3, ""group_id"": ""ether"", ""nearest_reactive_site_id"": ""mol0:atom7:site3"", ""tags"": [""hydrogen_bond_acceptor"", ""metal_binding""], ""unchanged_evidence"": ""exact_product_reconstruction_event_exclusion""}], ""transformation_class"": ""chan_lam_heteroatom_coupling"", ""transformation_confidence"": 1.0, ""transformation_signature_key"": ""L2:9be290c5e0a88d21fe355f64"", ""warnings"": []}","Journal of Organic Chemistry (2015), 80(18), 9321-9327"
