reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(C(=O)c2ccccc2)cc1,91,0.71,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CN / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CN|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(C(=O)c2ccccc2)cc1,93,0.0,Acyl-CO2H,Ar-I,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CN / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-I -> None || Ar-CN|Ar-COR
Decarboxylative_arylation,minisci_acylation,FC(F)(F)c1ccc(Br)cc1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1,86,0.0,Ar-Br,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CF3 / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CF3|Ar-COR
Decarboxylative_arylation,minisci_acylation,CC(=O)c1ccc(Br)cc1.O=C(O)C(=O)c1ccccc1>>CC(=O)c1ccc(C(=O)c2ccccc2)cc1,84,0.0,Ar-Br,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-COR|R_acidic-H
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.COC(=O)c1ccc(Br)cc1>>COC(=O)c1ccc(C(=O)c2ccccc2)cc1,85,0.53,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CO2R / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CO2R|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.CCOC(=O)c1ccc(Br)cc1>>CCOC(=O)c1ccc(C(=O)c2ccccc2)cc1,87,0.62,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CO2R / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CO2R|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.O=Cc1ccc(Br)cc1>>O=Cc1ccc(C(=O)c2ccccc2)cc1,61,0.0,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CHO / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CHO|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.N#Cc1ccccc1Br>>N#Cc1ccccc1C(=O)c1ccccc1,58,-0.71,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CN / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CN|Ar-COR
Decarboxylative_arylation,minisci_acylation,COC(=O)c1ccccc1Br.O=C(O)C(=O)c1ccccc1>>COC(=O)c1ccccc1C(=O)c1ccccc1,49,-1.15,Ar-Br,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CO2R / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CO2R|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.O=C(c1ccccc1)c1ccccc1Br>>O=C(c1ccccc1)c1ccccc1C(=O)c1ccccc1,41,-0.71,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.N#Cc1ccc(Br)cc1C(F)(F)F>>N#Cc1ccc(C(=O)c2ccccc2)cc1C(F)(F)F,84,0.71,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CF3 / CN / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CF3|Ar-CN|Ar-COR
Decarboxylative_arylation,minisci_acylation,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,86,0.0,Ar-Br,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CF3 / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CF3|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.N#Cc1cc(Br)cc(C(F)(F)F)c1>>N#Cc1cc(C(=O)c2ccccc2)cc(C(F)(F)F)c1,78,-0.71,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,CF3 / CN / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CF3|Ar-CN|Ar-COR
Decarboxylative_arylation,minisci_acylation,Fc1cc(F)cc(Br)c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1cc(F)cc(F)c1,89,0.0,Ar-Br,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR / F,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-COR|Ar-F
Decarboxylative_arylation,minisci_acylation,Brc1ccc2ccccc2c1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc2ccccc2c1,71,0.71,Ar-Br,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.Brc1cnc2ccccc2c1>>O=C(c1ccccc1)c1cnc2ccccc2c1,60,0.0,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,Quinoline / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-COR|Quinoline
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.FC(F)(F)c1cccc(Br)n1>>O=C(c1ccccc1)c1cccc(C(F)(F)F)n1,78,0.0,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,Pyridine / CF3 / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-CF3|Ar-COR|Pyridine
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.FC(F)(F)c1cccc(Cl)n1>>O=C(c1ccccc1)c1cccc(C(F)(F)F)n1,51,0.0,Acyl-CO2H,Ar-Cl,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,Pyridine / CF3 / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Cl -> None || Ar-CF3|Ar-COR|Pyridine
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.CC(=O)c1cccc(Br)n1>>CC(=O)c1cccc(C(=O)c2ccccc2)n1,80,0.0,Acyl-CO2H,Ar-Br,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,Pyridine / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-Br -> None || Ar-COR|Pyridine|R_acidic-H
Decarboxylative_arylation,minisci_acylation,Brc1ccc(I)cc1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccc(Br)cc1,75,0.0,Ar-I,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,Br / COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-I -> None || Ar-Br|Ar-COR
Decarboxylative_arylation,minisci_acylation,Ic1ccccc1.O=C(O)C(=O)c1ccccc1>>O=C(c1ccccc1)c1ccccc1,73,0.0,Ar-I,Acyl-CO2H,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-I -> None || Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(C(=O)c2ccccc2)cc1,53,0.8,Acyl-CO2H,Ar-I,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-I -> None || Ar-Alkyl|Ar-COR
Decarboxylative_arylation,minisci_acylation,O=C(O)C(=O)c1ccccc1.COc1ccc(I)cc1>>COc1ccc(C(=O)c2ccccc2)cc1,50,0.71,Acyl-CO2H,Ar-I,,None,NiCl2(dme),dtbbpy,Li2CO3,,,,,,86-39-5,DMF/H2O,COR / OR,"Organic Letters (2020), 22(17), 6832-6837",Acyl-CO2H|Ar-I -> None || Ar-COR|Ar-OR
