reaction_id,detected_reaction_type,reaction_smiles,yield,z_score,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,Reaction_Key
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cc2ccccc2o1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc2ccccc2o1,94.0,1.3,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cc2ccccc2c2ccccc12>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc2ccccc2c2ccccc12,64.0,-1.02,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cccc2c1oc1ccccc12>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cccc2c1oc1ccccc12,82.0,-1.1,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cc2ccccc2o1>>Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc2ccccc2o1,82.0,0.71,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|Ar-NH2|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cc2ccccc2c2ccccc12>>Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc2ccccc2c2ccccc12,58.0,-0.98,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|Ar-NH2|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1ccsc1>>Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccsc1,75.0,-0.8,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / Thiophene / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|Ar-NH2|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH|Thiophene
Miyaura_borylation,buchwald_hartwig_co,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cccc2c1oc1ccccc12>>Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cccc2c1oc1ccccc12,73.0,-0.71,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|Ar-NH2|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,Nc1ncnc2c1nc(Br)n2[C@H]1C[C@H](O)[C@@H](CO)O1.OB(O)c1cc2ccccc2o1>>Nc1ncnc2c1nc(-c1cc3ccccc3o1)n2[C@H]1C[C@H](O)[C@@H](CO)O1,87.0,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-NH2|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,Nc1ncnc2c1nc(Br)n2[C@H]1C[C@H](O)[C@@H](CO)O1.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2nc3c(N)ncnc3n2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,84.0,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Alkyl|Ar-NH2|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_cn,Nc1nc(=O)c2nc(Br)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1.OB(O)c1cc2ccccc2o1>>Nc1nc(=O)c2nc(-c3cc4ccccc4o3)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,81.0,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-NH2|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_cn,Nc1nc(=O)c2nc(Br)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1.COc1ccc(B(O)O)cc1>>COc1ccc(-c2nc3c(=O)nc(N)[nH]c3n2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,88.0,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-NH2|Ar-OR|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_cn,Nc1nc(=O)c2nc(Br)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1.Cc1ccc(B(O)O)cc1>>Cc1ccc(-c2nc3c(=O)nc(N)[nH]c3n2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,90.0,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Alkyl|Ar-NH2|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_cn,Nc1nc(=O)c2nc(Br)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1.OB(O)c1ccc(-c2ccccc2)cc1>>Nc1nc(=O)c2nc(-c3ccc(-c4ccccc4)cc3)n([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,81.0,0.0,Ar-Br,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / NH2 / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Ar|Ar-NH2|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,OB(O)c1cc2ccccc2o1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(-c2cc3ccccc3o2)cc1,70.0,0.71,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd(OAc)2,SPhos,,,,,,,,MeCN/H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Alkenyl|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,OB(O)c1ccc2ccccc2c1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(-c2ccc3ccccc3c2)cc1,68.0,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd(OAc)2,SPhos,,,,,,,,MeCN/H2O,Pyrimidine / AromN / OH / OR,"RSC Advances (2016), 6(87), 83820-83830",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Alkenyl|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_cn,C/C(=C\I)CCCCCO.COc1ccc(Nc2ccccc2B2OC(C)(C)C(C)(C)O2)cc1>>COc1ccc(Nc2ccccc2/C=C(\C)CCCCCO)cc1,92.0,0.96,Alkenyl-I,Ar-Bpin,,Ar-Alkenyl,Pd(OAc)2,RuPhos,K3PO4,,,,,,,EtOH/THF/H2O,NHR / OH / OR,"Advanced Synthesis & Catalysis (2015), 357(10), 2311-2316",Alkenyl-I|Ar-Bpin -> Ar-Alkenyl || Ar-NHR|Ar-OR|RCH2-OH
Miyaura_borylation,suzuki_miyaura,COc1cccc(I)c1.CC1(C)OB(c2cnc3ccccn23)OC1(C)C>>COc1cccc(-c2cnc3ccccn23)c1,0.0,0.0,Ar-I,Ar-Bpin,,Ar-Ar,Pd(amphos)Cl2,,K3PO4,,,,,,,DMAc/H2O,Pyridine / OR,"European Journal of Organic Chemistry (2019), 2019(31-32), 5205-5213",Ar-Bpin|Ar-I -> Ar-Ar || Ar-OR|Pyridine
Miyaura_borylation,suzuki_miyaura,Ic1ccccc1.CC1(C)OB(c2cc(C#N)c3ccccn23)OC1(C)C.CC1(C)OB(c2ccc3c(C#N)ccn3c2)OC1(C)C>>N#Cc1cc(-c2ccccc2)n2ccccc12.N#Cc1ccn2cc(-c3ccccc3)ccc12,0.0,0.0,Ar-I,Ar-Bpin,Ar-Bpin,Ar-Ar,dppf-PdCl2,,,,,,,,13492-26-7,DMAc/H2O,Pyridine / CN,"European Journal of Organic Chemistry (2019), 2019(31-32), 5205-5213",Ar-Bpin|Ar-I -> Ar-Ar || Ar-CN|Pyridine
Miyaura_borylation,suzuki_miyaura,FC(F)(F)c1ccc(Br)cc1.CC1(C)OB(c2cc(C#N)c3ccccn23)OC1(C)C.CC1(C)OB(c2ccc3c(C#N)ccn3c2)OC1(C)C>>N#Cc1cc(-c2ccc(C(F)(F)F)cc2)n2ccccc12.N#Cc1ccn2cc(-c3ccc(C(F)(F)F)cc3)ccc12,0.0,0.0,Ar-Br,Ar-Bpin,Ar-Bpin,Ar-Ar|Ar-CF3,dppf-PdCl2,,,,,,,,13492-26-7,DMAc/H2O,Pyridine / CF3 / CN,"European Journal of Organic Chemistry (2019), 2019(31-32), 5205-5213",Ar-Bpin|Ar-Br -> Ar-CF3 || Ar-CF3|Ar-CN|Pyridine
Miyaura_borylation,buchwald_hartwig_cn,C/C(=C\I)CCO.COc1ccc(Nc2ccccc2)c(B2OC(C)(C)C(C)(C)O2)c1>>COc1ccc(Nc2ccccc2)c(/C=C(\C)CCO)c1,0.0,-1.26,Alkenyl-I,Ar-Bpin,,Ar-Alkenyl,Pd(OAc)2,RuPhos,K3PO4,,,,,,,EtOH/THF/H2O,NHR / OH / OR,"Advanced Synthesis & Catalysis (2015), 357(10), 2311-2316",Alkenyl-I|Ar-Bpin -> Ar-Alkenyl || Ar-NHR|Ar-OR|RCH2-OH
Miyaura_borylation,suzuki_miyaura,N#Cc1ccc(B(O)O)c2ccccc12.CCOC(=O)C(C)(C)Sc1ccncc1Br>>CCOC(=O)C(C)(C)Sc1ccncc1-c1ccc(C#N)c2ccccc12,0.0,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd2(dba)3,Tri-tert-butylphosphine tetrafluoroborate,Na2CO3/NaOH,,,,,,,n-BuOH/H2O,Pyridine / CN / CO2R / SR,"Tetrahedron Letters (2020), 61(10), 151589",Ar-B(OH)2|Ar-Br -> Ar-Ar || Ar-CN|Ar-SR|Pyridine|R3C-CO2R
Miyaura_borylation,suzuki_miyaura,N#Cc1ccc(B(O)O)c2ccccc12.CCOC(=O)C(C)(C)Sc1ccncc1Br>>CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,0.0,0.0,Ar-B(OH)2,Ar-Br|R3C-CO2R,,Ar-Ar|R3C-CO2H,Pd2(dba)3,Tri-tert-butylphosphine tetrafluoroborate,Na2CO3/NaOH,,,,,,,n-BuOH/H2O/MeOH,Pyridine / CN / SR,"Tetrahedron Letters (2020), 61(10), 151589",Ar-B(OH)2|Ar-Br -> R3C-CO2H || Ar-CN|Ar-SR|Pyridine
Miyaura_borylation,suzuki_miyaura,CC1(C)OB(c2ccc(C#N)c3ccccc23)OC1(C)C.CCOC(=O)C(C)(C)Sc1ccncc1Br>>CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,0.0,0.0,Ar-Bpin,Ar-Br|R3C-CO2R,,Ar-Ar|R3C-CO2H,Pd2(dba)3,Tri-tert-butylphosphine tetrafluoroborate,Na2CO3/NaOH,,,,,,,n-BuOH/H2O/MeOH,Pyridine / CN / SR,"Tetrahedron Letters (2020), 61(10), 151589",Ar-Bpin|Ar-Br -> R3C-CO2H || Ar-CN|Ar-SR|Pyridine
Miyaura_borylation,suzuki_miyaura,O=C(O)CCC(=O)Nc1ccc(B(O)O)cc1.CCOP(=O)(OCC)OC[C@H]1O[C@@H](n2cnc3c(Cl)ncnc32)[C@@H]2OC(C)(C)O[C@@H]21>>CCOP(=O)(OCC)OC[C@H]1O[C@@H](n2cnc3c(-c4ccc(NC(=O)CCC(=O)O)cc4)ncnc32)[C@@H]2OC(C)(C)O[C@@H]21,49.0,0.0,Ar-B(OH)2,Ar-Cl,,Ar-Ar,Pd(OAc)2,CyJohnPhos,Cs2CO3,HCl,,,,,,Dioxane/H2O,Pyrimidine / AromN / CO2H / N(R)COR / OR,"European Journal of Medicinal Chemistry (2014), 85418-437",Ar-B(OH)2|Ar-Cl -> Ar-Ar || Alkyl-AromN|Ar-N(R)COR|Pyrimidine|R2CH-OR|R3C-OR|RCH2-CO2H|R_acidic-H
Miyaura_borylation,suzuki_miyaura,COC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc(OC)c(Br)c1.COCCOCOC[C@@H](NC(=O)OCc1ccccc1)c1cc(OC)cc(OC)c1B(O)O>>COCCOCOCC(NC(=O)OCc1ccccc1)c1cc(OC)cc(OC)c1-c1cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc1OC.COCCOCOCC(NC(=O)OCc1ccccc1)c1cc(OC)cc(OC)c1-c1cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc1OC,84.0,0.0,Ar-Br,Ar-B(OH)2,,Alkyl-N(R)CO2R|Ar-Alkyl|Ar-Ar|Ar-OR|R2CH-CO2R|RCH2-OR|R_acidic-H,Pd2(dba)3,,Na2CO3,,,,,,76189-55-4,MeTHF/PhMe/H2O,CO2R / N(R)CO2R / OR,"Journal of the American Chemical Society (2020), 142(37), 16039-16050",Ar-B(OH)2|Ar-Br -> Alkyl-N(R)CO2R || Alkyl-N(R)CO2R|Ar-Alkyl|Ar-OR|R2CH-CO2R|RCH2-OR|R_acidic-H
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1cc2ccccc2o1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cc2ccccc2o1,88.0,0.1,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1ccc2ccccc2c1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc2ccccc2c1,85.0,0.98,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br.OB(O)c1cc2ccccc2o1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1cc2ccccc2o1,88.0,0.0,Alkenyl-Br,Ar-B(OH)2,,Ar-Alkenyl,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Alkenyl-Br|Ar-B(OH)2 -> Ar-Alkenyl || Alkyl-AromN|Ar-Alkenyl|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,,OB(O)c1ccc2ccccc2c1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc2ccccc2c1,86.0,0.0,Ar-B(OH)2,Alkenyl-Br,,Ar-Alkenyl,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Alkenyl-Br|Ar-B(OH)2 -> Ar-Alkenyl || Alkyl-AromN|Ar-Alkenyl|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,OB(O)c1cc2ccccc2o1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(-c2cc3ccccc3o2)cc1,0.0,-0.71,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd(OAc)2,SPhos,Et3N,,,,,,,MeCN/H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Alkenyl|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,OB(O)c1ccc2ccccc2c1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/c1ccc(-c2ccc3ccccc3c2)cc1,68.0,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd(OAc)2,SPhos,Et3N,,,,,,,MeCN/H2O,Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Alkenyl|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)cc1,0.0,0.0,Ar-I,Ar-B(OH)2,,Ar-Ar,Pd(OAc)2,,Et3N,,,,,,1430837-91-4,H2O,Pyrimidine / AromN / OH / Br / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|Ar-Br|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1ccc(Br)cc1.OB(O)c1cc2ccccc2o1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(-c2cc3ccccc3o2)cc1,86.0,-0.3,Ar-I,Ar-B(OH)2|Ar-Br,Ar-B(OH)2,Ar-Ar,Pd(OAc)2,SPhos,Et3N,,,,,,1430837-91-4,H2O/MeCN,Benzofuran / Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,OB(O)c1cc2ccccc2o1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(-c2cc3ccccc3o2)cc1,0.0,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd(OAc)2,SPhos,Et3N,,,,,,,MeCN/H2O,Benzofuran / Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Ar|AromN-H|Benzofuran|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I.OB(O)c1ccc(Br)cc1.OB(O)c1ccc2ccccc2c1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(-c2ccc3ccccc3c2)cc1,75.0,0.03,Ar-I,Ar-B(OH)2|Ar-Br,Ar-B(OH)2,Ar-Ar,Pd(OAc)2,SPhos,Et3N,,,,,,1430837-91-4,H2O/MeCN,Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-I -> Ar-Ar || Alkyl-AromN|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,buchwald_hartwig_co,OB(O)c1ccc2ccccc2c1.O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(Br)cc1>>O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1ccc(-c2ccc3ccccc3c2)cc1,0.0,0.0,Ar-B(OH)2,Ar-Br,,Ar-Ar,Pd(OAc)2,SPhos,Et3N,,,,,,,MeCN/H2O,Pyrimidine / AromN / OH / OR,"New Journal of Chemistry (2020), 44(34), 14744-14754",Ar-B(OH)2|Ar-Br -> Ar-Ar || Alkyl-AromN|Ar-Ar|AromN-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
Miyaura_borylation,,Brc1ccccc1.CC1(C)OB(CCc2ccc(Cl)cc2C#N)OC1(C)C>>N#Cc1cc(Cl)ccc1CCc1ccccc1,12.0,0.0,Ar-Br,Alkyl-Bpin,,Ar-Alkyl,Pd(OAc)2,RuPhos,KOH,,,,,,,H2O/THF,CN / Cl,"Organic Letters (2020), 22(21), 8538-8543",Alkyl-Bpin|Ar-Br -> Ar-Alkyl || Ar-Alkyl|Ar-CN|Ar-Cl
Miyaura_borylation,,COc1ccc(Br)cc1.CC1(C)OB(CCc2ccccc2C#N)OC1(C)C>>COc1ccc(CCc2ccccc2C#N)cc1,22.0,0.0,Ar-Br,Alkyl-Bpin,,Ar-Alkyl,Pd(OAc)2,RuPhos,KOH,,,,,,,H2O/THF,CN / OR,"Organic Letters (2020), 22(21), 8538-8543",Alkyl-Bpin|Ar-Br -> Ar-Alkyl || Ar-Alkyl|Ar-CN|Ar-OR
Miyaura_borylation,,Brc1ccccc1.Cc1ccc(CCB2OC(C)(C)C(C)(C)O2)c(C#N)c1>>Cc1ccc(CCc2ccccc2)c(C#N)c1,63.0,0.73,Ar-Br,Alkyl-Bpin,,Ar-Alkyl,Pd(OAc)2,RuPhos,KOH,,,,,,,H2O/THF,CN,"Organic Letters (2020), 22(21), 8538-8543",Alkyl-Bpin|Ar-Br -> Ar-Alkyl || Ar-Alkyl|Ar-CN
Miyaura_borylation,,Brc1ccccc1.CC1(C)OB(CCc2ccc3ccccc3c2C#N)OC1(C)C>>N#Cc1c(CCc2ccccc2)ccc2ccccc12,62.0,0.41,Ar-Br,Alkyl-Bpin,,Ar-Alkyl,Pd(OAc)2,RuPhos,KOH,,,,,,,H2O/THF,CN,"Organic Letters (2020), 22(21), 8538-8543",Alkyl-Bpin|Ar-Br -> Ar-Alkyl || Ar-Alkyl|Ar-CN
Miyaura_borylation,,Brc1ccccc1.CC1(C)OB(CCc2ccccc2C#N)OC1(C)C>>N#Cc1ccccc1CCc1ccccc1,57.0,-1.14,Ar-Br,Alkyl-Bpin,,Ar-Alkyl,Pd(OAc)2,RuPhos,KOH,,,,,,,H2O/THF,CN,"Organic Letters (2020), 22(21), 8538-8543",Alkyl-Bpin|Ar-Br -> Ar-Alkyl || Ar-Alkyl|Ar-CN
