reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,Reaction_Events,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alkene_Hydrogenation,BrC1=C(Br)c2ccc(Br)c3c(Br)ccc1c23>>ClC1(Cl)c2ccc(Br)c3c(Br)ccc(c23)C1(Cl)Cl,|Alkenyl-Br|Ar-Alkenyl -> Ar-Alkyl | spectators: Ar-Br,"sig:LGDisp+C-C | bonds:+C(ar)-Cl;+C-C(ar) / -Br-C;-C(ar)-C(ar);-C-C | context:LG=Br, Nu=C | summary:fam=substitution, redox=neutral, q=high(1.00), mol=intramolecular",Ar-Alkenyl|Alkenyl-Br,,,Alkyl-Cl|Ar-Alkyl,,,,,,,,,7782-50-5,,Br,"Ukrainskii Khimicheskii Zhurnal (Russian Edition) (1975), 41(6), 663",100,0.0
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OCC)C(O)/C=C(\Cl)c1ccccc1>>CCOC(=O)/C(=C/C=C(\Cl)c1ccccc1)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Alkenyl-Cl|Ar-Alkenyl,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkenyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,PPh3,,,,,,,"Bromineliquid,ACS/Sodiumthiosulfate,0.01NStandardizedSolution",DCM/H2O,COOR / Cl,"Synthetic Communications (2010), 40(16), 2441-2456",88,0.0
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OC)C(O)/C=C(\Cl)c1ccc(Cl)cc1>>COC(=O)/C(=C/C=C(\Cl)c1ccc(Cl)cc1)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Alkenyl-Cl|Ar-Alkenyl|Ar-Cl,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkenyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,PPh3,,,,,,,"Bromineliquid,ACS/Sodiumthiosulfate,0.01NStandardizedSolution",DCM/H2O,COOR / Cl,"Synthetic Communications (2010), 40(16), 2441-2456",89,-0.71
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OC)C(O)c1cccc(Br)c1>>COC(=O)/C(=C/c1cccc(Br)c1)CBr,|Ar-Alkyl|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Ar-Br,"kinds:c_c_bond_formation+intramolecular_likely | bonds:+Br-C(ar);+C-C(ar) / -C(ar)-C(ar);-C-O | summary:fam=bond_formation, redox=neutral, q=high(1.00), mol=intramolecular | alerts:risk=overreaction_or_chemoselectivity",R2CH-OH|Ar-Alkyl|R2CH-Alkenyl,,,Ar-Alkenyl|RCH2-Alkenyl|RCH2-Br,,,,,,,AcOH,,Hydrobromic acid,,Br / COOR,"Future Medicinal Chemistry (2013), 5(6), 633-639",80,-0.28
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OC)C(O)/C=C/c1ccccc1>>COC(=O)/C(=C/C=C/c1ccccc1)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Ar-Alkenyl,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkenyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,,,,,,LiBr,,9037-24-5,MeCN,COOR,"Tetrahedron (2006), 62(50), 11652-11656",75,0.09
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OC)C(O)/C=C(\Cl)c1ccc(C)cc1>>COC(=O)/C(=C/C=C(\Cl)c1ccc(C)cc1)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Alkenyl-Cl|Ar-Alkenyl|Ar-Alkyl,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkenyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,PPh3,,,,,,,"Bromineliquid,ACS/Sodiumthiosulfate,0.01NStandardizedSolution",DCM/H2O,COOR / Cl,"Synthetic Communications (2010), 40(16), 2441-2456",91,0.0
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=CC(O)(c1ccc(F)cc1)c1ccc(F)cc1>>Fc1ccc(C(=CCCl)c2ccc(F)cc2)cc1,|Ar-Alkyl|R3C-Alkenyl|R3C-OH -> RCH2-Cl | spectators: Ar-F,"kinds:intramolecular_likely | bonds:+C-Cl / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R3C-OH|Ar-Alkyl|R3C-Alkenyl,,,Ar-Alkenyl|RCH2-Alkenyl|RCH2-Cl,,,,,,,,,75-36-5,DCM,F,"Bioorganic & Medicinal Chemistry Letters (2011), 21(1), 234-239",95,0.0
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OC)C(O)/C=C(\Cl)c1ccc(OC)cc1>>COC(=O)/C(=C/C=C(\Cl)c1ccc(OC)cc1)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Alkenyl-Cl|Ar-Alkenyl|Ar-OR,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkenyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,PPh3,,,,,,,"Bromineliquid,ACS/Sodiumthiosulfate,0.01NStandardizedSolution",DCM/H2O,COOR / Cl / OR,"Synthetic Communications (2010), 40(16), 2441-2456",94,0.0
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C(=O)OC)C(O)/C=C(\Cl)c1cccc(Cl)c1>>COC(=O)/C(=C/C=C(\Cl)c1cccc(Cl)c1)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-COOR|Alkenyl-Cl|Ar-Alkenyl|Ar-Cl,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkenyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,PPh3,,,,,,,"Bromineliquid,ACS/Sodiumthiosulfate,0.01NStandardizedSolution",DCM/H2O,COOR / Cl,"Synthetic Communications (2010), 40(16), 2441-2456",90,0.71
Addition_of_Halogens_to_Double_or_Triple_Bonds,Alcohol_to_Alkyl_Halide,C=C(C#N)C(C)O>>CC=C(C#N)CBr,|R2CH-Alkenyl|R2CH-OH -> RCH2-Br | spectators: Alkenyl-CN,"kinds:intramolecular_likely | bonds:+Br-C / -C-O | summary:redox=neutral, q=high(1.00), mol=intramolecular",R2CH-OH|R2CH-Alkenyl,,,Alkyl-Alkenyl|RCH2-Alkenyl|RCH2-Br,,,,,,,,,7789-60-8,Et2O,CN,"Journal de la Societe Chimique de Tunisie (2005), 7(2), 239-243",88,0.0
