reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Acetal_ketal_formation,Unknown,COC(C)(C)OC.O=C=O>>CC(C)=O.COC(=O)OC,|R3C-OR -> Alkyl-COR|R_acidic-H | spectators: Inorganic,R3C-OR,Inorganic,,Alkyl-COR|R_acidic-H,,,,,,,,,1067-55-6,MeOH,Inorganic,"Journal of Organic Chemistry (1999), 64(12), 4506-4508",85,0.0
Acetal_ketal_formation,Event:C-O,c1ccc(C2CO2)cc1.O=Cc1ccccc1>>c1ccc(C2COC(c3ccccc3)O2)cc1,|Ar-CHO -> R2CH-OR | spectators: Ar-Alkyl|RCH2-OR,Ar-Alkyl,Ar-CHO,,R2CH-OR,"[(S,S)-Teth-MsDPEN-RuCl]",,,,,,,,1332-37-2,DCM,OR,"Catalysis Communications (2014), 54104-107",85,0.0
Acetal_ketal_formation,Event:C-O,CC(C)=O.CCCCOCC1CO1>>CCCCOCC1COC(C)(C)O1,|Alkyl-COR|R_acidic-H -> R3C-OR | spectators: RCH2-OR,Alkyl-COR|R_acidic-H,RCH2-OR,,R3C-OR,"[(S,S)-Teth-MsDPEN-RuCl]",,,,,,,,1332-37-2,,OR,"Catalysis Communications (2014), 54104-107",88,-0.71
Acetal_ketal_formation,Event:C-O,CC(C)=O.C1CCC2OC2C1>>CC1(C)OC2CCCCC2O1,|Alkyl-COR|R2CH-OR|R_acidic-H -> R3C-OR,Alkyl-COR|R_acidic-H,R2CH-OR,,R3C-OR,,,NaOH,,,,,,20244-61-5,Me2CO/H2O,,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205",94,0.0
Acetal_ketal_formation,Event:C-O,CC(C)=O.CC(C)OCC1CO1>>CC(C)OCC1COC(C)(C)O1,|Alkyl-COR|R_acidic-H -> R3C-OR | spectators: RCH2-OR,Alkyl-COR|R_acidic-H,RCH2-OR,,R3C-OR,"[(S,S)-Teth-MsDPEN-RuCl]",,,,,,,,1332-37-2,,OR,"Catalysis Communications (2014), 54104-107",90,0.71
Acetal_ketal_formation,Multi-Event:Ann+C-O,OCCO.COc1ccccc1C=O>>COC1(c2ccccc2)OCCO1,|Ar-CHO|Ar-OR|RCH2-OH -> Ar-Alkyl|R3C-OR|RCH2-OR | events: Ann+C-O,RCH2-OH,Ar-CHO|Ar-OR,,Ar-Alkyl|R3C-OR|RCH2-OR,,,,,,,,,Kieselguhr/NaHSO4,,,"Synlett (2000), (5), 701-703",82,0.0
Acetal_ketal_formation,Multi-Event:Ann+C-O,OCCO.CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C>>CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC5(CC[C@]4(C)[C@H]3CC[C@]12C)OCCO5,|Alkenyl-COR|RCH2-OH|R_acidic-H -> RCH2-OR | events: Ann+C-O,RCH2-OH,Alkenyl-COR|R_acidic-H,,RCH2-OR,,,,,,,,,montmorillonite,PhH,,"Journal of Chemical Research, Synopses (1997), (1), 26-27",98,0.71
Acetal_ketal_formation,C_O_Coupling,CO.O=Cc1ccccc1F>>COC(OC)c1ccccc1Br,|Ar-CHO|Ar-F|CH3-OH -> Ar-Alkyl|Ar-Br|R2CH-OR | bond_formed: C-O; C(ar)-O; Br-C(ar) | bond_formed_labeled: C-O; C(ar)-O; Br-C(ar) | bond_broken: C(ar)-F | events: LGDisp+C-O,CH3-OH,Ar-CHO|Ar-F,,Ar-Alkyl|Ar-Br|R2CH-OR,(R)-Ferrocenyl p-Tolyl Sulfoxide,,,,,,,,1034343-98-0,,,"ChemCatChem (2012), 4(12), 2026-2030, S2026/1-S2026/4",95,0.0
Acetal_ketal_formation,Event:C-O,O=Cc1cccc([N+](=O)[O-])c1.CCCCO.CC(C)(C)OO>>CCCCOC(OOC(C)(C)C)c1cccc([N+](=O)[O-])c1,|Alkyl-H|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-NO2,Ar-CHO,RCH2-OH,Alkyl-H,Ar-Alkyl|RCH2-OR,Titanium tetrachloride,,,,,,,,,CHCl3/PhMe,NO2,"Canadian Journal of Chemistry (2012), 90(4), 321-325",94,0.71
Acetal_ketal_formation,Event:C-O,O=Cc1ccc([N+](=O)[O-])cc1.CCCCO.CC(C)(C)OO>>CCCCOC(OOC(C)(C)C)c1ccc([N+](=O)[O-])cc1,|Alkyl-H|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-NO2,Ar-CHO,RCH2-OH,Alkyl-H,Ar-Alkyl|RCH2-OR,Titanium tetrachloride,,,,,,,,,CHCl3/PhMe,NO2,"Canadian Journal of Chemistry (2012), 90(4), 321-325",89,-0.71
Acetal_ketal_formation,Michael_addition,O=C1C=C(O)CC1.CC[Si](CC)(CC)OCCCC(=O)C1=CC(C)OC1=O>>C[C@H]1OC(=O)[C@H]2[C@@H]1C1=C(CCC1=O)O[C@@]21CCCO1,|Alkenyl-CO2R|Alkenyl-OH|Alkyl-Si*|R_acidic-H -> R2CH-CO2R | spectators: Alkenyl-COR | events: Ann+C-O+C-C,Alkenyl-OH|R_acidic-H,Alkenyl-CO2R|R_acidic-H|Alkyl-Si*,,Alkenyl-OR|R2CH-CO2R|RCH2-OR,,,NaHCO3,,,,,,35963-20-3,DCM/H2O,COR,"Journal of Organic Chemistry (2014), 79(18), 8774-8785",90,0.0
Acetal_ketal_formation,Event:C-O,CO.O=Cc1ccco1>>COC(OC)c1ccco1,|Ar-CHO|CH3-OH -> Ar-Alkyl|R2CH-OR | bond_formed: C-O; C-O | bond_formed_labeled: C-O; C-O | spectators: Furan|HeteroAr-H,CH3-OH,Ar-CHO,,Ar-Alkyl|R2CH-OR,"[(S,S)-Teth-MsDPEN-RuCl]",,,,,,,,Kieselguhr/1259925-01-3,,Furan / HeteroAr,"Advanced Materials Research (Durnten-Zurich, Switzerland) (2011), 233-235(Pt. 2), 1336-1339",98,0.0
Acetal_ketal_formation,Multi-Event:Ann+C-O,O=Cc1ccc(O)cc1.OCC1(CO)CC2C=CC1C2>>Oc1ccc(C2OCC3(CO2)CC2C=CC3C2)cc1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-OH | events: Ann+C-O,Ar-CHO,RCH2-OH,,Ar-Alkyl|RCH2-OR,,,,,,,,,Phosphorus(V) oxide/Kieselguhr,MeCN,OH,"Phosphorus, Sulfur and Silicon and the Related Elements (2004), 179(7), 1397-1401",82,-0.71
Acetal_ketal_formation,Event:C-O,CC(=O)CCc1ccccc1.CC(C)OC(OC(C)C)OC(C)C>>CC(C)OC(C)(CCc1ccccc1)OC(C)C,|R2CH-OR|RCH2-COR|R_acidic-H -> R3C-OR | spectators: Ar-Alkyl,RCH2-COR|R_acidic-H,R2CH-OR,,R3C-OR,,,Et3N,,,,iPrOH,,76089-77-5,PhMe,,"Synlett (2009), (3), 487-489",80,0.0
Acetal_ketal_formation,Multi-Event:Ann+C-O,OCCO.CC(C)CC=O>>CC(C)CC1OCCO1,|RCH2-CHO|RCH2-OH|R_acidic-H -> RCH2-OR | events: Ann+C-O,RCH2-OH,RCH2-CHO|R_acidic-H,,RCH2-OR,,,,,,,,,959655-62-0,,,"Catalysis Communications (2007), 8(10), 1463-1466",95,0.75
Acetal_ketal_formation,Event:C-O,CO.O=Cc1ccc(Cl)cc1>>COC(OC)c1ccc(Cl)cc1,|Ar-CHO|CH3-OH -> Ar-Alkyl|R2CH-OR | bond_formed: C-O; C(ar)-O | bond_formed_labeled: C-O; C(ar)-O | spectators: Ar-Cl,CH3-OH,Ar-CHO,,Ar-Alkyl|R2CH-OR,,,,,,,,,4482-01-3,MeOH,Cl,"Synlett (2007), (14), 2209-2212",90,0.0
Acetal_ketal_formation,Event:C-O,CCOC(OCC)OCC.O=C/C=C/c1ccccc1>>CCOC(/C=C/c1ccccc1)OCC,|Alkenyl-CHO|RCH2-OR -> [] | spectators: Ar-Alkenyl,RCH2-OR,Alkenyl-CHO,,None,copper(II)borofluoride,,,,,,,,,,OR,"Tetrahedron Letters (2005), 46(48), 8319-8323",80,0.0
Acetal_ketal_formation,Multi-Event:Ann+C-O,OCCO.O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(C2OCCO2)cc1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-NO2 | events: Ann+C-O,RCH2-OH,Ar-CHO,,Ar-Alkyl|RCH2-OR,,,,,,,,,1114567-80-4,PhMe,NO2,"Journal of Molecular Catalysis A: Chemical (2013), 37946-52",99,1.06
Acetal_ketal_formation,Multi-Event:Ann+C-O,O=Cc1cccc([N+](=O)[O-])c1.OCCO>>O=[N+]([O-])c1cccc(C2OCCO2)c1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-NO2 | events: Ann+C-O,Ar-CHO,RCH2-OH,,Ar-Alkyl|RCH2-OR,,,,,,,TMSCl,,7791-03-9,DCM,NO2,"Journal of Sciences, Islamic Republic of Iran (2005), 16(1), 37-41",94,-0.93
Acetal_ketal_formation,Multi-Event:Ann+C-O,O=Cc1cccc(C(F)(F)F)c1.OC[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1O2>>FC(F)(F)c1cccc([C@@H]2OC[C@@H]3[C@H](CO2)[C@H]2C=C[C@@H]3O2)c1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-CF3|R2CH-OR | events: Ann+C-O,Ar-CHO,RCH2-OH,,Ar-Alkyl|RCH2-OR,,,,p-TsOH,,,,,,DCM,CF3 / OR,"Combinatorial Chemistry & High Throughput Screening (2012), 15(1), 81-89",83,0.0
Acetal_ketal_formation,Multi-Event:C-O+C-C,CCO.COc1cccc(C=O)c1>>CCOC(OCC)c1cccc(OC)c1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|Ar-OR | bond_formed: C-O; C(ar)-O; C-C(ar) | bond_formed_labeled: C-O; C(ar)-O[Ar-OR]; C-C(ar)[Ar-Alkyl] | spectators: Ar-OR | events: C-O+C-C,RCH2-OH,Ar-CHO,,Ar-Alkyl|RCH2-OR,,,,,,,,,122-51-0/20244-61-5,EtOH,OR,"Bulletin of the Chemical Society of Japan (2002), 75(10), 2195-2205",92,0.71
Acetal_ketal_formation,Multi-Event:C-O+C-C,CCO.COc1ccc(C=O)cc1>>CCOC(OCC)c1ccc(OC)cc1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|Ar-OR | bond_formed: C-O; C(ar)-O; C-C(ar) | bond_formed_labeled: C-O; C(ar)-O[Ar-OR]; C-C(ar)[Ar-Alkyl] | spectators: Ar-OR | events: C-O+C-C,RCH2-OH,Ar-CHO,,Ar-Alkyl|RCH2-OR,ruthenium(III) chloride,,,,,,,,,EtOH,OR,"Tetrahedron Letters (2004), 45(44), 8141-8144",81,-0.71
Acetal_ketal_formation,Event:C-O,N#Cc1ccc(C=O)cc1.COC(OC)OC>>COC(OC)c1ccc(C#N)cc1,|Ar-CHO -> Ar-Alkyl | spectators: Ar-CN|R2CH-OR,Ar-CHO,R2CH-OR,,Ar-Alkyl,,,,,,,,,9037-24-5,MeCN,CN / OR,"Chemical Engineering & Technology (2007), 30(3), 329-333",97,0.0
Acetal_ketal_formation,Event:C-O,CCCCCCCCCC=O.COC(OC)OC>>CCCCCCCCCC(OC)OC,|RCH2-CHO|R_acidic-H -> [] | spectators: R2CH-OR,RCH2-CHO|R_acidic-H,R2CH-OR,,None,,,,,,,,,74974-61-1,,OR,"Green Chemistry (2008), 10(9), 914-917",98,0.28
Acetal_ketal_formation,Multi-Event:Ann+C-O,CC(C=O)c1ccccc1.OCCCO>>CC(c1ccccc1)C1OCCCO1,|R2CH-CHO|RCH2-OH|R_acidic-H -> RCH2-OR | spectators: Ar-Alkyl | events: Ann+C-O,R2CH-CHO|R_acidic-H,RCH2-OH,,RCH2-OR,,,,,,,TMSCl,,7791-03-9,DCM,,"Journal of Sciences, Islamic Republic of Iran (2005), 16(1), 37-41",91,0.71
Acetal_ketal_formation,Event:C-O,CO.O=C1CCCCC1>>COC1(OC)CCCCC1,|CH3-OH|RCH2-COR -> R3C-OR | bond_formed: C-O; C-O | bond_formed_labeled: C-O; C-O,CH3-OH,RCH2-COR|R_acidic-H,,R3C-OR,,,,,,,,,Na2SO4,MeOH,,"Oriental Journal of Chemistry (2002), 18(3), 521-524",99,1.11
Acetal_ketal_formation,Event:C-O,Cc1ccc(C=O)cc1.CCOC(OCC)OCC>>CCOC(OCC)c1ccc(C)cc1,|Ar-CHO|RCH2-OR -> Ar-Alkyl | spectators: Ar-Alkyl,Ar-CHO,RCH2-OR,,Ar-Alkyl,Tungsten(VI) chloride,,,,,,,,,,OR,"Synthetic Communications (1999), 29(13), 2255-2263",94,0.0
Acetal_ketal_formation,Multi-Event:Ann+C-O+C-C,CC(C)=O.OCC(O)C(O)C(O)CO>>CC1(C)OC[C@@H]([C@H]2OC(C)(C)O[C@H]2CO)O1,|Alkyl-COR|R2CH-OH|RCH2-OH -> R3C-OR|RCH2-OR | bond_formed: C-C; C-O; C-O; C-O | bond_formed_labeled: C-C; C-O; C-O; C-O | events: Ann+C-O+C-C,Alkyl-COR|R_acidic-H,RCH2-OH|R2CH-OH,,R3C-OR|RCH2-OR,CuSO4,,,,,,,,,DCM,OH,"Carbohydrate Chemistry: Proven Synthetic Methods (2014), 2231-238",81,0.0
Acetal_ketal_formation,Multi-Event:Ann+C-O,OCCO.O=Cc1ccccc1-c1ccccc1>>c1ccc(-c2ccccc2C2OCCO2)cc1,|Ar-CHO|RCH2-OH -> Ar-Alkyl|RCH2-OR | spectators: Ar-Ar | events: Ann+C-O,RCH2-OH,Ar-CHO,,Ar-Alkyl|RCH2-OR,,,Na2CO3,p-TsOH,,,,,,,,"European Journal of Organic Chemistry (2001), (21), 4137-4147",90,0.0
