reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Chlorination_SOCl2_oxalyl_chloride,Unknown,OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)C(O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO>>O[C@@H]1[C@@H](O)[C@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)C(O[C@@H]1[C@@H](CBr)O2)O[C@@H]8CBr)O[C@@H]7CBr)O[C@@H]6CBr)O[C@@H]5CBr)O[C@@H]4CBr)O[C@@H]3CBr,|RCH2-OH -> RCH2-Br | spectators: R2CH-OH|R2CH-OR,RCH2-OH,,,RCH2-Br,,,,,,,,,198011-60-8,DMF,OH / OR,"Tetrahedron Letters (1997), 38(42), 7365-7368",94,1.01
Chlorination_SOCl2_oxalyl_chloride,Unknown,CC(C)(C)CO>>CC(C)(C)CCl,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O,RCH2-OH,,,RCH2-Cl,,,,,,,,,108-77-0,DMF/DCM,,"Organic Letters (2002), 4(4), 553-555",99,0.95
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1ccncc1>>Cl.ClCCOc1ccncc1,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Pyridine,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Pyridine / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1ccnc2ccccc12>>Cl.ClCCOc1ccnc2ccccc12,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Quinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Quinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1cccnc1>>Cl.ClCCOc1cccnc1,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Pyridine,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Pyridine / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1cnc2ccccc2c1>>Cl.ClCCOc1cnc2ccccc2c1,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Quinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Quinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1cncc2ccccc12>>Cl.ClCCOc1cncc2ccccc12,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Isoquinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Isoquinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.71
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1cccc2ncccc12>>Cl.ClCCOc1cccc2ncccc12,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Quinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Quinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1ccc2ncccc2c1>>Cl.ClCCOc1ccc2ncccc2c1,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Quinoline,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Quinoline / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
Chlorination_SOCl2_oxalyl_chloride,Unknown,OCCOc1ccccn1>>Cl.ClCCOc1ccccn1,|RCH2-OH -> Inorganic|RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR|HeteroAr-H|Pyridine,RCH2-OH,,,Inorganic|RCH2-Cl,,,,,,,,,7719-09-7,DCM,Pyridine / HeteroAr / OR,"Tetrahedron Letters (2016), 57(51), 5825-5829",100,0.0
