reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,Reaction_Events,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
Olefin_metathesis,Unknown,C=CC[C@@H](OC(=O)C=C)[C@H]1OC(C)(C)O[C@@H]1/C=C/[C@@H](OC(C)=O)[C@H](C)OC(C)=O>>CC(=O)O[C@@H](C)[C@@H](/C=C/[C@@H](O)[C@H](O)[C@H]1CC=CC(=O)O1)OC(C)=O,|R3C-OR -> R2CH-OH | spectators: Alkenyl-COOR|Alkyl-COOR|R2CH-Alkenyl|RCH2-Alkenyl|R_acidic-H,break:C-O | redox:net_reduction | redox_conf:0.55 | q:high(1.00) | mol:unknown | break_cls:C-O | ringd:0 | ehyb:sp3 | nclass:alcohol_or_phenol | amb:0,R3C-OR,,,R2CH-OH,,,NaHCO3,,,,,,24057-28-1,MeOH,COOR,"Tetrahedron: Asymmetry (2015), 26(17), 928-934",70,0.0
Olefin_metathesis,Event:Ann,CC(C)(C)[Si](C)(C)Cl.C=CCO[C@@H]1C[C@](CO)(C(=O)OC)O[C@@H]1C=C>>COC(=O)[C@@]1(CO[Si](C)(C)C(C)(C)C)C[C@H]2OCC=C[C@H]2O1,|Allyl-OR|RCH2-OH -> RCH2-OR | spectators: Alkyl-Si*|R2CH-Alkenyl|R3C-COOR|R3C-OR|RCH2-Alkenyl,redox:redox_neutral | redox_conf:0.55 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:intermolecular_or_multi_component+ring_closure_or_annulation | fam:annulation | mol:intermolecular_or_multi_component | form_cls:O-Si | break_cls:Cl-Si | ringd:1 | anom:mapping_unreliable_fallback_used | ehyb:sp3 | eenv:allylic | nclass:alcohol_or_phenol | amb:0,Alkyl-Si*,RCH2-OH|Allyl-OR,,RCH2-OR,,,Et3N/NaHCO3/DMAP,,,,,,,DCM/H2O,COOR / OR / Si*,"Organic Letters (2015), 17(16), 3972-3974",85,0.0
Olefin_metathesis,Event:Ann,C=CCC(O)CC=C.CC(C)(C)[Si](Cl)(c1ccccc1)c1ccccc1>>CC(C)(C)[Si](OC1CC=CC1)(c1ccccc1)c1ccccc1,|R2CH-OH -> [] | spectators: Ar-Si*|RCH2-Alkenyl,redox:redox_neutral | redox_conf:0.55 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:intermolecular_or_multi_component+ring_closure_or_annulation | fam:annulation | mol:intermolecular_or_multi_component | form_cls:O-Si | break_cls:Cl-Si | ringd:1 | anom:mapping_unreliable_fallback_used | ehyb:sp3 | nclass:alcohol_or_phenol | amb:0,R2CH-OH,Ar-Si*,,None,Grubbs-I,,NaHCO3,,,,Im,,,DCM/H2O,Si*,"Angewandte Chemie, International Edition (2015), 54(16), 4919-4922",100,0.0
Olefin_metathesis,Acylation_amide,O=C(Cl)CCl.C=CCCN[C@@H](C=C)CCNC(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N1CC[C@@H]2C=CCCN2C(=O)C1,|Alkyl-COCl|R2CH-NHR|RCH2-Cl|RCH2-NHR -> Alkyl-NRCOR|RCH2-CONR2 | spectators: R2CH-Alkenyl|RCH2-Alkenyl|R_acidic-H,"sig:Ann+LGDisp+C-N | redox:redox_neutral | redox_conf:0.65 | q:medium(0.70) | q_reason:mapping_unreliable_fallback_used,multi_transform_record_possible | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement+ring_closure_or_annulation | fam:annulation+substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-Cl | lg:Cl | nuc:N | ringd:2 | anom:mapping_unreliable_fallback_used,multi_transform_record_possible | mech:E2_competitor+SN2 | risk:substitution_vs_elimination | ehyb:sp3 | nclass:amine | amb:0",Alkyl-COCl|RCH2-Cl,RCH2-NHR|R2CH-NHR,,Alkyl-NRCOR|RCH2-CONR2,,,DIPEA,,,,NH4Cl,,,DCM/H2O,,"Organic & Biomolecular Chemistry (2015), 13(3), 859-865",72,0.0
Olefin_metathesis,Unknown,C=C[C@H](C)O[Si](C)(C)C(C)(C)C.C=CC[C@@]12CC(=O)C[C@@H]1CCN(S(=O)(=O)c1ccc(C)cc1)C2>>Cc1ccc(S(=O)(=O)N2CC[C@H]3CC(=O)C[C@@]3(C/C=C/[C@H](C)O)C2)cc1,|Alkyl-Si* -> R2CH-OH | spectators: Ar-Alkyl|Ar-SO2NR2|R2CH-Alkenyl|RCH2-Alkenyl|RCH2-COR|R_acidic-H,redox:redox_neutral | redox_conf:0.55 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | mol:unknown | break_cls:O-Si | ringd:0 | anom:mapping_unreliable_fallback_used | ehyb:sp3 | amb:0,Alkyl-Si*,RCH2-COR,,R2CH-OH,,,NaHCO3,HCl,,,,,301224-40-8,DCM/H2O,COR / SO2NR2,"Angewandte Chemie, International Edition (2016), 55(13), 4332-4335",85,0.0
Olefin_metathesis,Event:C-O,C=CC(CCc1ccccc1)O[Si](C)(C)CC(=C)C>>C/C(=C/C(O)CCc1ccccc1)CO,|Alkyl-Si* -> R2CH-OH|RCH2-OH | spectators: Ar-Alkyl|R2CH-Alkenyl|RCH2-Alkenyl,redox:net_oxidation | redox_conf:0.55 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:c_o_bond_formation+intramolecular_likely | fam:bond_formation | mol:intramolecular | form_cls:C-O | break_cls:C-Si;O-Si | ringd:0 | anom:mapping_unreliable_fallback_used | ehyb:sp3 | nclass:alcohol_or_phenol | amb:0,Alkyl-Si*,,,R2CH-OH|RCH2-OH,,IPr,KHCO3/KF,,,,,,"Hydrogen peroxide/Sodiumthiosulfate,0.01NStandardizedSolution",DCM/MeOH/THF/H2O,,"Organic & Biomolecular Chemistry (2020), 18(12), 2297-2306",86,0.0
Olefin_metathesis,Multi-Event:Ann+LGDisp,C=CCN(C(=O)OCC)c1c(Cl)cc(OC)cc1N(CC=C)c1ccc(Cl)cc1>>CCOC(=O)N1C/C=C\CN(c2ccc(Cl)cc2)c2cc(OC)ccc21,|Ar-Cl -> [] | spectators: Ar-NR2|Ar-OR|RCH2-Alkenyl,"sig:Ann+LGDisp | break:C(ar)-Cl | redox:net_reduction | redox_conf:0.55 | q:low(0.40) | q_reason:missing_formed_bond_and_product_motif_evidence,multi_transform_record_possible | kinds:leaving_group_displacement+ring_closure_or_annulation | fam:annulation+displacement | mol:unknown | break_cls:C-Cl | lg:Cl | ringd:1 | anom:multi_transform_record_possible | ehyb:sp2_aromatic | eenv:aromatic_sp2 | amb:0",Ar-Cl,,,None,Grubbs-I,,,,,,,,,DCM,NR2 / Cl / OR,"ARKIVOC (Gainesville, FL, United States) (2016), (5), 69-88",84,0.0
Olefin_metathesis,Multi-Event:Ann+C-C,C#CC(C)(CCCC=C)O[Si](C)(C)C(C)(C)C>>C=CC1=CCCCC1(C)O[Si](C)(C)C(C)(C)C,|Alkyl-Alkynyl_terminal -> Alkenyl-Alkenyl | spectators: Alkyl-Si*|RCH2-Alkenyl,sig:Ann+C-C | form:C-C | form_labeled:C-C | redox:redox_neutral | redox_conf:0.55 | q:high(0.85) | q_reason:multi_transform_record_possible | kinds:c_c_bond_formation+intramolecular_likely+ring_closure_or_annulation | fam:annulation+bond_formation | mol:intramolecular | form_cls:C-C | ringd:1 | anom:multi_transform_record_possible | ehyb:sp3 | nclass:carbon_nucleophile_like | amb:0,Alkyl-Alkynyl_terminal,,,Alkenyl-Alkenyl,,,,,,,,,927429-61-6,PhMe,Si*,"Journal of Organic Chemistry (2015), 80(10), 5359-5363",74,-0.71
Olefin_metathesis,Multi-Event:Ann+C-C,C#CC(C)(OCC=C)c1ccccc1>>C=CC1=CCOC1(C)c1ccccc1,|Alkyl-Alkynyl_terminal -> Alkenyl-Alkenyl|RCH2-OR | spectators: Ar-Alkyl|RCH2-Alkenyl,sig:Ann+C-C | form:C-C | form_labeled:C-C | redox:redox_neutral | redox_conf:0.55 | q:high(0.85) | q_reason:multi_transform_record_possible | kinds:c_c_bond_formation+intramolecular_likely+ring_closure_or_annulation | fam:annulation+bond_formation | mol:intramolecular | form_cls:C-C | ringd:1 | anom:multi_transform_record_possible | risk:overreaction_or_chemoselectivity | ehyb:sp3 | eenv:allylic | nclass:alcohol_or_phenol+carbon_nucleophile_like | amb:0,Alkyl-Alkynyl_terminal|Allyl-OR,,,Alkenyl-Alkenyl|RCH2-OR,,,,,O2,,,,109-92-2/1255536-61-8,PhMe,,"ACS Catalysis (2015), 5(5), 2697-2701",99,1.58
Olefin_metathesis,Multi-Event:Ann+C-C,C#CC(C)(OCC=C)c1ccccc1>>C=CC1=CCOC1(C)c1ccccc1,|Alkyl-Alkynyl_terminal -> Alkenyl-Alkenyl|RCH2-OR | spectators: Ar-Alkyl|RCH2-Alkenyl,sig:Ann+C-C | form:C-C | form_labeled:C-C | redox:redox_neutral | redox_conf:0.55 | q:high(0.85) | q_reason:multi_transform_record_possible | kinds:c_c_bond_formation+intramolecular_likely+ring_closure_or_annulation | fam:annulation+bond_formation | mol:intramolecular | form_cls:C-C | ringd:1 | anom:multi_transform_record_possible | risk:overreaction_or_chemoselectivity | ehyb:sp3 | eenv:allylic | nclass:alcohol_or_phenol+carbon_nucleophile_like | amb:0,Alkyl-Alkynyl_terminal|Allyl-OR,,,Alkenyl-Alkenyl|RCH2-OR,,,,,,,,,927429-61-6,PhMe,,"Journal of Organic Chemistry (2015), 80(10), 5359-5363",95,0.82
