reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-031-CAS-3294749,Staudinger reduction,71,,,CC(C)N.BrCc1ccccc1CBr.Oc1ccc(Cl)cc1.CCN=[N+]=[N-]>>CCN=P1(Oc2ccc(Cl)cc2)N(C(C)C)Cc2ccccc2CN1C(C)C,"Organic Communications (2009), 2(4), 120-127","85917-82-4, 848863-12-7",848863-21-8,"121-44-8, 7789-60-8",,109-99-9,,,,,,,4,1,71.0,,,,,,,Staudinger reaction
31-036-CAS-5236537,Staudinger reduction,70,,,CC(CN=[N+]=[N-])C(OCc1ccccc1)C1CO1>>CC1CN2CC2C1OCc1ccccc1,"Journal of the American Chemical Society (1989), 111(19), 7500-4","622-79-7, 1454572-90-7",1454572-96-3,603-35-0,,109-99-9,,,,,,,1,1,70.0,,,,,,,
31-242-CAS-16275653,Staudinger reduction,94,,,CCOCOCC1=C[C@@H](N=[N+]=[N-])[C@H](OCOCC)[C@@H](OCOCC)[C@@H]1OCOCC>>CCOCOC[C@@H]1C[C@@H](N)[C@H](OCOCC)[C@@H](OCOCC)[C@@H]1OCOCC,"Angewandte Chemie, International Edition (2016), 55(44), 13818-13821","944479-33-8, 944479-26-9",944479-46-3,1333-74-0,7440-02-0,123-91-1,,,,,,,1,1,94.0,,,,,,,Raney nickel catalyst used
31-309-CAS-1394214,Staudinger reduction,78,,,CC1(C)O[C@@H]([C@H](O)[C@H](CO[Si](C)(C)C(C)(C)C)N=[N+]=[N-])[C@@H](C=O)O1.O=C(O)CS>>CC1(C)O[C@H]2[C@H](O)[C@@H](CO[Si](C)(C)C(C)(C)C)N3C(=O)CS[C@@H]3[C@H]2O1,"Carbohydrate Research (2013), 3651-8",1001428-97-2,1001429-02-2,"603-35-0, 497-19-8",,108-88-3,,,,,,,3,1,78.0,,,,,,,stereoselective
31-309-CAS-5661761,Staudinger reduction,71,,,CC1(C)O[C@@H]([C@H](O)[C@H](CO)N=[N+]=[N-])[C@@H](C=O)O1.O=C(O)CS>>CC1(C)O[C@H]2[C@H](O)[C@@H](CO)N3C(=O)CS[C@@H]3[C@H]2O1,"Carbohydrate Research (2013), 3651-8","65-85-0, 1393377-75-7",3113-46-0,"603-35-0, 497-19-8",,108-88-3,,,,,,,3,1,71.0,,,,,,,stereoselective
31-318-CAS-1087690,Staudinger reduction,84,,,O=C=O.CNOC.Cl.Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O>>CON(C)C(=O)N[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CO,"Tetrahedron (2010), 66(12), 2210-2221","622-79-7, 1393821-72-1",1393821-67-4,"71-91-0, 603-35-0",,123-91-1,,,,,,,1,1,84.0,,,,,,,
31-318-CAS-12151886,Staudinger reduction,95,,,S=C=S.CO[C@H]1O[C@H](CN=[N+]=[N-])[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O>>CO[C@H]1O[C@H](CN=C=S)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,"Carbohydrate Research (2002), 337(21-23), 2329-2334",1611446-94-6,1611447-21-2,603-35-0,,123-91-1,,,,,,,1,1,95.0,,,,,,,solid-supported reagent
31-318-CAS-13673319,Staudinger reduction,75,,,S=C=S.CC(=O)OC[C@H](N=[N+]=[N-])[C@H]1O[C@H](OC(C)=O)[C@H]2OC(C)(C)O[C@H]21>>CC(=O)OC[C@H](N=C=S)[C@H]1O[C@H](OC(C)=O)[C@H]2OC(C)(C)O[C@H]21,"Carbohydrate Research (2002), 337(21-23), 2329-2334","75-15-0, 502762-12-1",502762-16-5,603-35-0,,123-91-1,,,,,,,1,1,75.0,,,,,,,solid-supported reagent
31-318-CAS-17141097,Staudinger reduction,81,,,COC(=O)/C(=C/c1ccc(Cl)cc1)CN=[N+]=[N-].S=C=S.CCCN>>CCCNC(=S)NC/C(=C\c1ccc(Cl)cc1)C(=O)OC,"Synlett (2017), 28(9), 1075-1078",856704-59-1,856704-61-5,603-35-0,,75-09-2,,,,,,,3,1,81.0,,,,,,,"Staudinger reaction in stage 1, aza -Wittig reaction"
31-318-CAS-17141103,Staudinger reduction,84,,,COC(=O)/C(=C/c1ccc(Cl)cc1)CN=[N+]=[N-].S=C=S.NCc1ccccc1>>COC(=O)/C(=C/c1ccc(Cl)cc1)CNC(=S)NCc1ccccc1,"Synlett (2017), 28(9), 1075-1078",1239619-33-0,1239619-46-5,603-35-0,,75-09-2,,,,,,,3,1,84.0,,,,,,,"Staudinger reaction in stage 1, aza -Wittig reaction"
31-318-CAS-19046114,Staudinger reduction,70,,,O=[13C]=O.[N-]=[N+]=NCCCNCc1ccccc1>>O=[13C]1NCCCN1Cc1ccccc1,"Angewandte Chemie, International Edition (2018), 57(31), 9744-9748",2512676-07-0,2512676-44-5,672-66-2,,2206-26-0,,,,,,,1,1,70.0,,,,,,,"NMR tube used, Staudinger/aza-Wittig reaction, chemoselective isocyanate formation"
31-318-CAS-19046116,Staudinger reduction,76,,,O=[13C]=O.Cc1nc(-c2ccc(CNCCCN=[N+]=[N-])s2)cs1>>Cc1nc(-c2ccc(CN3CCCN[13C]3=O)s2)cs1,"Angewandte Chemie, International Edition (2018), 57(31), 9744-9748","1557479-62-5, 1184862-68-7",2882179-91-9,672-66-2,,2206-26-0,,,,,,,1,1,76.0,,,,,,,"NMR tube used, Staudinger/aza-Wittig reaction, chemoselective isocyanate formation"
