reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-084-CAS-23834067,31-084-CAS-23834067,Reaction_20251111_2136 (3).rdf,Acyl Halides formation,85,,,O=C(O)c1ccccn1,O=C(Cl)c1cc(Cl)ccn1,O=C(O)c1ccccn1>>O=C(Cl)c1cc(Cl)ccn1,Synthesis and evaluation of new thiourea derivatives as antitumor and antiangiogenic agents,"Bai, Wenjing; Ji, Jianxin; Huang, Qiang; Wei, Wei","Tetrahedron Letters (2020), 61(40), 152366","Synthesis and evaluation of new thiourea derivatives as antitumor and antiangiogenic agents | Bai, Wenjing; Ji, Jianxin; Huang, Qiang; Wei, Wei | Tetrahedron Letters (2020), 61(40), 152366",98-98-6,53750-66-6,7719-09-7,,68-12-2,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""98-98-6"", ""smiles"": ""O=C(O)c1ccccn1""}]","[{""index"": 1, ""cas_rn"": ""53750-66-6"", ""yield_pct"": ""85"", ""smiles"": ""O=C(Cl)c1cc(Cl)ccn1""}]","[{""index"": 1, ""cas_rn"": ""7719-09-7""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
31-319-CAS-22339474,31-319-CAS-22339474,Reaction_20251111_2136 (3).rdf,Acyl Halides formation,84,,,COc1ccc(/C=C/C(=O)O)cc1C=O,COc1ccc(/C=C/C(=O)F)cc1C(F)F,COc1ccc(/C=C/C(=O)O)cc1C=O>>COc1ccc(/C=C/C(=O)F)cc1C(F)F,Synthesis and antibacterial activity of difluoromethyl cinnamoyl amides,"Martinez, Mario David; Riva, Diego Ariel; Garcia, Cybele; Duran, Fernando Javier; Burton, Gerardo","Molecules (2020), 25(4), 789","Synthesis and antibacterial activity of difluoromethyl cinnamoyl amides | Martinez, Mario David; Riva, Diego Ariel; Garcia, Cybele; Duran, Fernando Javier; Burton, Gerardo | Molecules (2020), 25(4), 789",1447615-64-6,2414099-41-3,202289-38-1,,"75-09-2, 108-88-3",,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""1447615-64-6"", ""smiles"": ""COc1ccc(/C=C/C(=O)O)cc1C=O""}]","[{""index"": 1, ""cas_rn"": ""2414099-41-3"", ""yield_pct"": ""84"", ""smiles"": ""COc1ccc(/C=C/C(=O)F)cc1C(F)F""}]","[{""index"": 1, ""cas_rn"": ""202289-38-1""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""108-88-3""}]",key step,
31-371-CAS-20867791,31-371-CAS-20867791,Reaction_20251111_2136 (2).rdf,Acyl Halides formation,93,,,Cc1cc(C)c([13C](=O)O)c(C)c1,Cc1cc(C)c([13C](=O)Cl)c(C)c1,Cc1cc(C)c([13C](=O)O)c(C)c1>>Cc1cc(C)c([13C](=O)Cl)c(C)c1,Quantification and elucidation of the UV-light triggered initiation kinetics of TPO and BAPO in liquid acrylate monomer,"Ruhland, Klaus; Habibollahi, Fereshteh; Horny, Robert","Journal of Applied Polymer Science (2020), 137(6), 48357","Quantification and elucidation of the UV-light triggered initiation kinetics of TPO and BAPO in liquid acrylate monomer | Ruhland, Klaus; Habibollahi, Fereshteh; Horny, Robert | Journal of Applied Polymer Science (2020), 137(6), 48357",242477-25-4,2375645-09-1,79-37-8,68-12-2,60-29-7,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""242477-25-4"", ""smiles"": ""Cc1cc(C)c([13C](=O)O)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""2375645-09-1"", ""yield_pct"": ""93"", ""smiles"": ""Cc1cc(C)c([13C](=O)Cl)c(C)c1""}]","[{""index"": 1, ""cas_rn"": ""79-37-8""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}]","[{""index"": 1, ""cas_rn"": ""60-29-7""}]",,
31-371-CAS-20877104,31-371-CAS-20877104,Reaction_20251111_2136.rdf,Acyl Halides formation,100,,,C=CCCCC(=O)O,C=CCCCC(=O)Cl,C=CCCCC(=O)O>>C=CCCCC(=O)Cl,Stereoselective Decarboxylative Alkylation of Titanium(IV) Enolates with Diacyl Peroxides,"Gomez-Palomino, Alejandro; Perez-Palau, Marina; Romea, Pedro; Urpi, Felix; Del Olmo, Marc; Hesse, Timo; Fleckenstein, Sonja; Gomez-Bengoa, Enrique; Sotorrios, Lia; Font-Bardia, Merce","Organic Letters (2020), 22(1), 199-203","Stereoselective Decarboxylative Alkylation of Titanium(IV) Enolates with Diacyl Peroxides | Gomez-Palomino, Alejandro; Perez-Palau, Marina; Romea, Pedro; Urpi, Felix; Del Olmo, Marc; Hesse, Timo; Fleckenstein, Sonja; Gomez-Bengoa, Enrique; Sotorrios, Lia; Font-Bardia, Merce | Organic Letters (2020), 22(1), 199-203",1577-22-6,36394-07-7,79-37-8,68-12-2,75-09-2,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""1577-22-6"", ""smiles"": ""C=CCCCC(=O)O""}]","[{""index"": 1, ""cas_rn"": ""36394-07-7"", ""yield_pct"": ""100"", ""smiles"": ""C=CCCCC(=O)Cl""}]","[{""index"": 1, ""cas_rn"": ""79-37-8""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-371-CAS-20877105,31-371-CAS-20877105,Reaction_20251111_2136 (1).rdf,Acyl Halides formation,100,,,O=C(O)CCl,O=C(Cl)CCl,O=C(O)CCl>>O=C(Cl)CCl,Stereoselective Decarboxylative Alkylation of Titanium(IV) Enolates with Diacyl Peroxides,"Gomez-Palomino, Alejandro; Perez-Palau, Marina; Romea, Pedro; Urpi, Felix; Del Olmo, Marc; Hesse, Timo; Fleckenstein, Sonja; Gomez-Bengoa, Enrique; Sotorrios, Lia; Font-Bardia, Merce","Organic Letters (2020), 22(1), 199-203","Stereoselective Decarboxylative Alkylation of Titanium(IV) Enolates with Diacyl Peroxides | Gomez-Palomino, Alejandro; Perez-Palau, Marina; Romea, Pedro; Urpi, Felix; Del Olmo, Marc; Hesse, Timo; Fleckenstein, Sonja; Gomez-Bengoa, Enrique; Sotorrios, Lia; Font-Bardia, Merce | Organic Letters (2020), 22(1), 199-203",79-11-8,79-04-9,79-37-8,68-12-2,75-09-2,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""79-11-8"", ""smiles"": ""O=C(O)CCl""}]","[{""index"": 1, ""cas_rn"": ""79-04-9"", ""yield_pct"": ""100"", ""smiles"": ""O=C(Cl)CCl""}]","[{""index"": 1, ""cas_rn"": ""79-37-8""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-371-CAS-20877106,31-371-CAS-20877106,Reaction_20251111_2136.rdf,Acyl Halides formation,100,,,O=C(O)CN1C(=O)c2ccccc2C1=O,O=C(Cl)CN1C(=O)c2ccccc2C1=O,O=C(O)CN1C(=O)c2ccccc2C1=O>>O=C(Cl)CN1C(=O)c2ccccc2C1=O,Stereoselective Decarboxylative Alkylation of Titanium(IV) Enolates with Diacyl Peroxides,"Gomez-Palomino, Alejandro; Perez-Palau, Marina; Romea, Pedro; Urpi, Felix; Del Olmo, Marc; Hesse, Timo; Fleckenstein, Sonja; Gomez-Bengoa, Enrique; Sotorrios, Lia; Font-Bardia, Merce","Organic Letters (2020), 22(1), 199-203","Stereoselective Decarboxylative Alkylation of Titanium(IV) Enolates with Diacyl Peroxides | Gomez-Palomino, Alejandro; Perez-Palau, Marina; Romea, Pedro; Urpi, Felix; Del Olmo, Marc; Hesse, Timo; Fleckenstein, Sonja; Gomez-Bengoa, Enrique; Sotorrios, Lia; Font-Bardia, Merce | Organic Letters (2020), 22(1), 199-203",4702-13-0,6780-38-7,79-37-8,68-12-2,75-09-2,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""4702-13-0"", ""smiles"": ""O=C(O)CN1C(=O)c2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""6780-38-7"", ""yield_pct"": ""100"", ""smiles"": ""O=C(Cl)CN1C(=O)c2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""79-37-8""}]","[{""index"": 1, ""cas_rn"": ""68-12-2""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-371-CAS-20922774,31-371-CAS-20922774,Reaction_20251111_2136 (2).rdf,Acyl Halides formation,97,,,O=C(O)c1cc([N+](=O)[O-])c(F)cc1Cl,O=C(Cl)c1cc([N+](=O)[O-])c(F)cc1Cl,O=C(O)c1cc([N+](=O)[O-])c(F)cc1Cl>>O=C(Cl)c1cc([N+](=O)[O-])c(F)cc1Cl,New and convergent synthesis of saflufenacil,"Wang, Bin; Mao, Yongjun; Liu, Xiangyu; Zhao, Zhiwei; Bu, Lehao; Wang, Han","Journal of Heterocyclic Chemistry (2020), 57(1), 151-156","New and convergent synthesis of saflufenacil | Wang, Bin; Mao, Yongjun; Liu, Xiangyu; Zhao, Zhiwei; Bu, Lehao; Wang, Han | Journal of Heterocyclic Chemistry (2020), 57(1), 151-156",114776-15-7,120890-66-6,7719-09-7,,,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""114776-15-7"", ""smiles"": ""O=C(O)c1cc([N+](=O)[O-])c(F)cc1Cl""}]","[{""index"": 1, ""cas_rn"": ""120890-66-6"", ""yield_pct"": ""97"", ""smiles"": ""O=C(Cl)c1cc([N+](=O)[O-])c(F)cc1Cl""}]","[{""index"": 1, ""cas_rn"": ""7719-09-7""}]",[],[],,
31-371-CAS-20974600,31-371-CAS-20974600,Reaction_20251111_2136 (1).rdf,Acyl Halides formation,100,,,COc1ccc(C(=O)O)cc1OC,COc1ccc(C(=O)Cl)cc1OC,COc1ccc(C(=O)O)cc1OC>>COc1ccc(C(=O)Cl)cc1OC,Synthesis of N-(Hetero)arylconvolvine Derivatives through a Palladium-Catalyzed Buchwald-Hartwig Cross-Coupling,"Hassine, Manel; Ben Jannet, Hichem; Ghermani, NourEddine; Alami, Mouad; Messaoudi, Samir","Synthesis (2020), 52(3), 450-458","Synthesis of N-(Hetero)arylconvolvine Derivatives through a Palladium-Catalyzed Buchwald-Hartwig Cross-Coupling | Hassine, Manel; Ben Jannet, Hichem; Ghermani, NourEddine; Alami, Mouad; Messaoudi, Samir | Synthesis (2020), 52(3), 450-458",93-07-2,3535-37-3,7719-09-7,,,,,,,,,1,1,100,,,,,,,"{""1"": 100}","[{""index"": 1, ""cas_rn"": ""93-07-2"", ""smiles"": ""COc1ccc(C(=O)O)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""3535-37-3"", ""yield_pct"": ""100"", ""smiles"": ""COc1ccc(C(=O)Cl)cc1OC""}]","[{""index"": 1, ""cas_rn"": ""7719-09-7""}]",[],[],,
31-371-CAS-21006861,31-371-CAS-21006861,Reaction_20251111_2136 (3).rdf,Acyl Halides formation,77,,,O=C(O)/C=C/C(F)(F)F,O=C(Cl)/C=C/C(F)(F)F,O=C(O)/C=C/C(F)(F)F>>O=C(Cl)/C=C/C(F)(F)F,Photoinduced Decarboxylative Amino-Fluoroalkylation of Maleic Anhydride,"Sun, Youwen; Zhang, Guozhu","Chemistry - A European Journal (2020), 26(2), 419-422","Photoinduced Decarboxylative Amino-Fluoroalkylation of Maleic Anhydride | Sun, Youwen; Zhang, Guozhu | Chemistry - A European Journal (2020), 26(2), 419-422",406-94-0,115630-80-3,88-95-9,,,,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""406-94-0"", ""smiles"": ""O=C(O)/C=C/C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""115630-80-3"", ""yield_pct"": ""77"", ""smiles"": ""O=C(Cl)/C=C/C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""88-95-9""}]",[],[],,
31-371-CAS-21006862,31-371-CAS-21006862,Reaction_20251111_2136 (3).rdf,Acyl Halides formation,77,,,O=C(O)/C=C/C(F)(F)C(F)(F)F,O=C(Cl)/C=C/C(F)(F)C(F)(F)F,O=C(O)/C=C/C(F)(F)C(F)(F)F>>O=C(Cl)/C=C/C(F)(F)C(F)(F)F,Photoinduced Decarboxylative Amino-Fluoroalkylation of Maleic Anhydride,"Sun, Youwen; Zhang, Guozhu","Chemistry - A European Journal (2020), 26(2), 419-422","Photoinduced Decarboxylative Amino-Fluoroalkylation of Maleic Anhydride | Sun, Youwen; Zhang, Guozhu | Chemistry - A European Journal (2020), 26(2), 419-422",37759-75-4,1187890-79-4,88-95-9,,,,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""37759-75-4"", ""smiles"": ""O=C(O)/C=C/C(F)(F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""1187890-79-4"", ""yield_pct"": ""77"", ""smiles"": ""O=C(Cl)/C=C/C(F)(F)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""88-95-9""}]",[],[],,
