reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-242-CAS-22607053,31-242-CAS-22607053,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,95,,,COCOC(=O)[C@H](Cc1ccc(C#Cc2nnc(C)nn2)cc1)NC(=O)OC(C)(C)C,COCOC(=O)[C@H](Cc1ccc(CCc2nnc(C)nn2)cc1)NC(=O)OC(C)(C)C,COCOC(=O)[C@H](Cc1ccc(C#Cc2nnc(C)nn2)cc1)NC(=O)OC(C)(C)C>>COCOC(=O)[C@H](Cc1ccc(CCc2nnc(C)nn2)cc1)NC(=O)OC(C)(C)C,"Synthesis of 3-alkyl-6-methyl-1,2,4,5-tetrazines via a Sonogashira-type cross-coupling reaction","Ros, Enric; Prades, Amparo; Forson, Dominique; Smyth, Jacqueline; Verdaguer, Xavier; Pouplana, Lluis Ribas de; Riera, Antoni","Chemical Communications (Cambridge, United Kingdom) (2020), 56(75), 11086-11089","Synthesis of 3-alkyl-6-methyl-1,2,4,5-tetrazines via a Sonogashira-type cross-coupling reaction | Ros, Enric; Prades, Amparo; Forson, Dominique; Smyth, Jacqueline; Verdaguer, Xavier; Pouplana, Lluis Ribas de; Riera, Antoni | Chemical Communications (Cambridge, United Kingdom) (2020), 56(75), 11086-11089",2450263-79-1,2450263-81-5,"1333-74-0, 3240-34-4",7440-05-3,"67-56-1, 75-09-2",,,,,,,2,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""2450263-79-1"", ""smiles"": ""COCOC(=O)[C@H](Cc1ccc(C#Cc2nnc(C)nn2)cc1)NC(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2450263-81-5"", ""yield_pct"": ""95"", ""smiles"": ""COCOC(=O)[C@H](Cc1ccc(CCc2nnc(C)nn2)cc1)NC(=O)OC(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""3240-34-4""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""75-09-2""}]",,
31-242-CAS-22616260,31-242-CAS-22616260,Reaction_20251106_1637 (3).rdf,Catalytic hydrogenation,9,,,C(#Cc1ccccc1)c1ccccc1,C(=C\c1ccccc1)/c1ccccc1.C(=C/c1ccccc1)/c1ccccc1,C(#Cc1ccccc1)c1ccccc1>>C(=C\c1ccccc1)/c1ccccc1.C(=C/c1ccccc1)/c1ccccc1,Cobalt-Catalyzed Markovnikov Selective Sequential Hydrogenation/Hydrohydrazidation of Aliphatic Terminal Alkynes,"Chen, Jieping; Shen, Xuzhong; Lu, Zhan","Journal of the American Chemical Society (2020), 142(34), 14455-14460","Cobalt-Catalyzed Markovnikov Selective Sequential Hydrogenation/Hydrohydrazidation of Aliphatic Terminal Alkynes | Chen, Jieping; Shen, Xuzhong; Lu, Zhan | Journal of the American Chemical Society (2020), 142(34), 14455-14460",501-65-5,"103-30-0, 645-49-8","694-53-1, 7732-18-5","71-48-7, 2368991-58-4","109-99-9, 865-49-6",,,,,,,3,1,9,91,,,,,,"{""1"": 9, ""2"": 91}","[{""index"": 1, ""cas_rn"": ""501-65-5"", ""smiles"": ""C(#Cc1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""103-30-0"", ""yield_pct"": ""9"", ""smiles"": ""C(=C\\c1ccccc1)/c1ccccc1""}, {""index"": 2, ""cas_rn"": ""645-49-8"", ""yield_pct"": ""91"", ""smiles"": ""C(=C/c1ccccc1)/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""694-53-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""71-48-7""}, {""index"": 2, ""cas_rn"": ""2368991-58-4""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""865-49-6""}]","stereoselective, reaction in a Schlenk flask in stage 1,amine catalyst prepared and used in stage 1",
31-242-CAS-22618365,31-242-CAS-22618365,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,89,,,C(#Cc1ccccc1)c1ccccc1,C(=C/c1ccccc1)/c1ccccc1,C(#Cc1ccccc1)c1ccccc1>>C(=C/c1ccccc1)/c1ccccc1,Intermetallic PdxIny/Al2O3 catalysts with isolated single-atom Pd sites for one-pot hydrogenation of diphenylacetylene into trans-stilbene,"Markov, Pavel V.; Smirnova, Nadezhda S.; Baeva, Galina N.; Bukhtiyarov, Andrey V.; Mashkovsky, Igor S.; Stakheev, Alexander Yu.","Mendeleev Communications (2020), 30(4), 468-471","Intermetallic PdxIny/Al2O3 catalysts with isolated single-atom Pd sites for one-pot hydrogenation of diphenylacetylene into trans-stilbene | Markov, Pavel V.; Smirnova, Nadezhda S.; Baeva, Galina N.; Bukhtiyarov, Andrey V.; Mashkovsky, Igor S.; Stakheev, Alexander Yu. | Mendeleev Communications (2020), 30(4), 468-471",501-65-5,645-49-8,1333-74-0,12192-00-6,110-54-3,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""501-65-5"", ""smiles"": ""C(#Cc1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""645-49-8"", ""yield_pct"": ""89"", ""smiles"": ""C(=C/c1ccccc1)/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""12192-00-6""}]","[{""index"": 1, ""cas_rn"": ""110-54-3""}]","high pressure, solid-supported catalyst, stereoselective, autoclave used,alpha-Al2O3 supported catalyst prepared and used",
31-242-CAS-22618366,31-242-CAS-22618366,Reaction_20251106_1637 (3).rdf,Catalytic hydrogenation,81,,,C(#Cc1ccccc1)c1ccccc1,C(=C/c1ccccc1)/c1ccccc1,C(#Cc1ccccc1)c1ccccc1>>C(=C/c1ccccc1)/c1ccccc1,Intermetallic PdxIny/Al2O3 catalysts with isolated single-atom Pd sites for one-pot hydrogenation of diphenylacetylene into trans-stilbene,"Markov, Pavel V.; Smirnova, Nadezhda S.; Baeva, Galina N.; Bukhtiyarov, Andrey V.; Mashkovsky, Igor S.; Stakheev, Alexander Yu.","Mendeleev Communications (2020), 30(4), 468-471","Intermetallic PdxIny/Al2O3 catalysts with isolated single-atom Pd sites for one-pot hydrogenation of diphenylacetylene into trans-stilbene | Markov, Pavel V.; Smirnova, Nadezhda S.; Baeva, Galina N.; Bukhtiyarov, Andrey V.; Mashkovsky, Igor S.; Stakheev, Alexander Yu. | Mendeleev Communications (2020), 30(4), 468-471",501-65-5,645-49-8,1333-74-0,7440-05-3,110-54-3,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""501-65-5"", ""smiles"": ""C(#Cc1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""645-49-8"", ""yield_pct"": ""81"", ""smiles"": ""C(=C/c1ccccc1)/c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""110-54-3""}]","high pressure, solid-supported catalyst, stereoselective, autoclave used,alpha-Al2O3 supported catalyst prepared and used",
31-242-CAS-22631182,31-242-CAS-22631182,Reaction_20251106_1637.rdf,Catalytic hydrogenation,98,,,C=Cc1ccccc1,CCc1ccccc1,C=Cc1ccccc1>>CCc1ccccc1,Bimetallic Ni(II) complex with carboxylate bridging for homogeneous hydrogenation of alkenes with NaBH4,"Kani, Ibrahim; Unver, Hakan","Polyhedron (2020), 187114649","Bimetallic Ni(II) complex with carboxylate bridging for homogeneous hydrogenation of alkenes with NaBH4 | Kani, Ibrahim; Unver, Hakan | Polyhedron (2020), 187114649",100-42-5,100-41-4,16940-66-2,2446494-13-7,67-56-1,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""100-42-5"", ""smiles"": ""C=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-41-4"", ""yield_pct"": ""98"", ""smiles"": ""CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""16940-66-2""}]","[{""index"": 1, ""cas_rn"": ""2446494-13-7""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}]","catalyst prepared and used, optimization study, optimized on solvent and temperature",
31-242-CAS-22642038,31-242-CAS-22642038,Reaction_20251106_1637 (3).rdf,Catalytic hydrogenation,95,,,COC(=O)CCCCCCC/C=C\C#N,COC(=O)CCCCCCCCCCN.COC(=O)CCCCCCCCCC#N,COC(=O)CCCCCCC/C=C\C#N>>COC(=O)CCCCCCCCCCN.COC(=O)CCCCCCCCCC#N,Regeneration of raney-nickel catalyst for the synthesis of high-value amino-ester renewable monomers,"Soutelo-Maria, Ana; Dubois, Jean-Luc; Couturier, Jean-Luc; Brebion, Magali; Cravotto, Giancarlo","Catalysts (2020), 10(2), 229","Regeneration of raney-nickel catalyst for the synthesis of high-value amino-ester renewable monomers | Soutelo-Maria, Ana; Dubois, Jean-Luc; Couturier, Jean-Luc; Brebion, Magali; Cravotto, Giancarlo | Catalysts (2020), 10(2), 229",173602-45-4,"28691-27-2, 133309-96-3","1333-74-0, 7664-41-7",7440-02-0,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""173602-45-4"", ""smiles"": ""COC(=O)CCCCCCC/C=C\\C#N""}]","[{""index"": 1, ""cas_rn"": ""28691-27-2"", ""yield_pct"": ""95"", ""smiles"": ""COC(=O)CCCCCCCCCCN""}, {""index"": 2, ""cas_rn"": ""133309-96-3"", ""smiles"": ""COC(=O)CCCCCCCCCC#N""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""7664-41-7""}]","[{""index"": 1, ""cas_rn"": ""7440-02-0""}]",[],ultrasound,
31-242-CAS-22706189,31-242-CAS-22706189,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,85,,,CCCCCCCCCCCCCCCCCCC#CCO,C#CCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCC#CCO>>C#CCCCCCCCCCCCCCCCCCCCO,Controlling the crystal structure of precisely spaced polyethylene-like polyphosphoesters,"Haider, Tobias; Suraeva, Oksana; O'Duill, Miriam L.; Mars, Julian; Mezger, Markus; Lieberwirth, Ingo; Wurm, Frederik R.","Polymer Chemistry (2020), 11(20), 3404-3415","Controlling the crystal structure of precisely spaced polyethylene-like polyphosphoesters | Haider, Tobias; Suraeva, Oksana; O'Duill, Miriam L.; Mars, Julian; Mezger, Markus; Lieberwirth, Ingo; Wurm, Frederik R. | Polymer Chemistry (2020), 11(20), 3404-3415",355011-66-4,355011-67-5,"7646-69-7, 7647-01-0",,"107-15-3, 7732-18-5",,,,,,,2,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""355011-66-4"", ""smiles"": ""CCCCCCCCCCCCCCCCCCC#CCO""}]","[{""index"": 1, ""cas_rn"": ""355011-67-5"", ""yield_pct"": ""85"", ""smiles"": ""C#CCCCCCCCCCCCCCCCCCCCO""}]","[{""index"": 1, ""cas_rn"": ""7646-69-7""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""107-15-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-242-CAS-22706190,31-242-CAS-22706190,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,98,,,C#CCCCCCCCCCCCCCCCCCCCO,C=CCCCCCCCCCCCCCCCCCCCO,C#CCCCCCCCCCCCCCCCCCCCO>>C=CCCCCCCCCCCCCCCCCCCCO,Controlling the crystal structure of precisely spaced polyethylene-like polyphosphoesters,"Haider, Tobias; Suraeva, Oksana; O'Duill, Miriam L.; Mars, Julian; Mezger, Markus; Lieberwirth, Ingo; Wurm, Frederik R.","Polymer Chemistry (2020), 11(20), 3404-3415","Controlling the crystal structure of precisely spaced polyethylene-like polyphosphoesters | Haider, Tobias; Suraeva, Oksana; O'Duill, Miriam L.; Mars, Julian; Mezger, Markus; Lieberwirth, Ingo; Wurm, Frederik R. | Polymer Chemistry (2020), 11(20), 3404-3415",355011-67-5,126382-08-9,1333-74-0,7440-05-3,64-17-5,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""355011-67-5"", ""smiles"": ""C#CCCCCCCCCCCCCCCCCCCCO""}]","[{""index"": 1, ""cas_rn"": ""126382-08-9"", ""yield_pct"": ""98"", ""smiles"": ""C=CCCCCCCCCCCCCCCCCCCCO""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]",Lindlar catalyst used,
31-242-CAS-22723250,31-242-CAS-22723250,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,95,,,C=Cc1ccccc1,CCc1ccccc1,C=Cc1ccccc1>>CCc1ccccc1,CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes,"Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto","Journal of Organometallic Chemistry (2020), 923121436","CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes | Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto | Journal of Organometallic Chemistry (2020), 923121436",100-42-5,100-41-4,"1333-74-0, 22560-16-3",2473240-56-9,109-99-9,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""100-42-5"", ""smiles"": ""C=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-41-4"", ""yield_pct"": ""95"", ""smiles"": ""CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""22560-16-3""}]","[{""index"": 1, ""cas_rn"": ""2473240-56-9""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","autoclave used, catalyst prepared and used",
31-242-CAS-22723252,31-242-CAS-22723252,Reaction_20251106_1637.rdf,Catalytic hydrogenation,99,,,C=Cc1ccccc1,CCc1ccccc1,C=Cc1ccccc1>>CCc1ccccc1,CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes,"Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto","Journal of Organometallic Chemistry (2020), 923121436","CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes | Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto | Journal of Organometallic Chemistry (2020), 923121436",100-42-5,100-41-4,1333-74-0,2473240-60-5,109-99-9,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""100-42-5"", ""smiles"": ""C=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-41-4"", ""yield_pct"": ""99"", ""smiles"": ""CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""2473240-60-5""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","autoclave used, catalyst prepared and used",
31-242-CAS-22723253,31-242-CAS-22723253,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,85,,,C=Cc1ccccc1,CCc1ccccc1,C=Cc1ccccc1>>CCc1ccccc1,CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes,"Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto","Journal of Organometallic Chemistry (2020), 923121436","CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes | Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto | Journal of Organometallic Chemistry (2020), 923121436",100-42-5,100-41-4,"1333-74-0, 25015-63-8",2473240-60-5,109-99-9,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""100-42-5"", ""smiles"": ""C=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""100-41-4"", ""yield_pct"": ""85"", ""smiles"": ""CCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""25015-63-8""}]","[{""index"": 1, ""cas_rn"": ""2473240-60-5""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]","high pressure, autoclave used, catalyst prepared and used",
31-242-CAS-22723257,31-242-CAS-22723257,Reaction_20251106_1637 (2).rdf,Catalytic hydrogenation,85,,,C1=C\CCCCCC/1,C1CCCCCCC1,C1=C\CCCCCC/1>>C1CCCCCCC1,CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes,"Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto","Journal of Organometallic Chemistry (2020), 923121436","CNC-pincer iron complexes containing a bis(N-heterocyclic carbene)Amido ligand: Synthesis and application to catalytic hydrogenation of alkenes | Taniguchi, Wakano; Ito, Jun-ichi; Yamashita, Makoto | Journal of Organometallic Chemistry (2020), 923121436",931-88-4,292-64-8,"1333-74-0, 22560-16-3",2473240-60-5,,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""931-88-4"", ""smiles"": ""C1=C\\CCCCCC/1""}]","[{""index"": 1, ""cas_rn"": ""292-64-8"", ""yield_pct"": ""85"", ""smiles"": ""C1CCCCCCC1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""22560-16-3""}]","[{""index"": 1, ""cas_rn"": ""2473240-60-5""}]",[],"autoclave used, catalyst prepared and used",
31-242-CAS-22740339,31-242-CAS-22740339,Reaction_20251106_1637.rdf,Catalytic hydrogenation,99,,,C=C(c1ccccc1)c1ccccc1,CC(c1ccccc1)c1ccccc1,C=C(c1ccccc1)c1ccccc1>>CC(c1ccccc1)c1ccccc1,Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes,"Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao","Organic Chemistry Frontiers (2020), 7(15), 1991-1996","Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes | Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao | Organic Chemistry Frontiers (2020), 7(15), 1991-1996",530-48-3,612-00-0,1333-74-0,"7693-26-7, 130817-69-5",1076-43-3,,,,,,,2,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""530-48-3"", ""smiles"": ""C=C(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""612-00-0"", ""yield_pct"": ""99"", ""smiles"": ""CC(c1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7693-26-7""}, {""index"": 2, ""cas_rn"": ""130817-69-5""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","glove box used, autoclave used",
31-242-CAS-22740341,31-242-CAS-22740341,Reaction_20251106_1637.rdf,Catalytic hydrogenation,99,,,CC=Cc1ccccc1,CCCc1ccccc1,CC=Cc1ccccc1>>CCCc1ccccc1,Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes,"Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao","Organic Chemistry Frontiers (2020), 7(15), 1991-1996","Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes | Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao | Organic Chemistry Frontiers (2020), 7(15), 1991-1996",637-50-3,103-65-1,1333-74-0,"7693-26-7, 130817-69-5",1076-43-3,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""637-50-3"", ""smiles"": ""CC=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""103-65-1"", ""yield_pct"": ""99"", ""smiles"": ""CCCc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7693-26-7""}, {""index"": 2, ""cas_rn"": ""130817-69-5""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","glove box used, autoclave used",
31-242-CAS-22740342,31-242-CAS-22740342,Reaction_20251106_1637.rdf,Catalytic hydrogenation,99,,,C=C(C)c1ccccc1,CC(C)c1ccccc1,C=C(C)c1ccccc1>>CC(C)c1ccccc1,Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes,"Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao","Organic Chemistry Frontiers (2020), 7(15), 1991-1996","Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes | Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao | Organic Chemistry Frontiers (2020), 7(15), 1991-1996",98-83-9,98-82-8,1333-74-0,"7693-26-7, 130817-69-5",1076-43-3,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""98-83-9"", ""smiles"": ""C=C(C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""98-82-8"", ""yield_pct"": ""99"", ""smiles"": ""CC(C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7693-26-7""}, {""index"": 2, ""cas_rn"": ""130817-69-5""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","glove box used, autoclave used",
31-242-CAS-22740343,31-242-CAS-22740343,Reaction_20251106_1637.rdf,Catalytic hydrogenation,99,,,C(=Cc1ccccc1)Cc1ccccc1,c1ccc(CCCc2ccccc2)cc1,C(=Cc1ccccc1)Cc1ccccc1>>c1ccc(CCCc2ccccc2)cc1,Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes,"Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao","Organic Chemistry Frontiers (2020), 7(15), 1991-1996","Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes | Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao | Organic Chemistry Frontiers (2020), 7(15), 1991-1996",5209-18-7,1081-75-0,1333-74-0,"7693-26-7, 130817-69-5",1076-43-3,,,,,,,1,1,99,,,,,,,"{""1"": 99}","[{""index"": 1, ""cas_rn"": ""5209-18-7"", ""smiles"": ""C(=Cc1ccccc1)Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1081-75-0"", ""yield_pct"": ""99"", ""smiles"": ""c1ccc(CCCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7693-26-7""}, {""index"": 2, ""cas_rn"": ""130817-69-5""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","glove box used, autoclave used",
31-242-CAS-22740344,31-242-CAS-22740344,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,97,,,C(=Cc1ccccc1)c1ccccc1,c1ccc(CCc2ccccc2)cc1,C(=Cc1ccccc1)c1ccccc1>>c1ccc(CCc2ccccc2)cc1,Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes,"Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao","Organic Chemistry Frontiers (2020), 7(15), 1991-1996","Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes | Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao | Organic Chemistry Frontiers (2020), 7(15), 1991-1996",588-59-0,103-29-7,1333-74-0,"7693-26-7, 18741-03-2",1076-43-3,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""588-59-0"", ""smiles"": ""C(=Cc1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""103-29-7"", ""yield_pct"": ""97"", ""smiles"": ""c1ccc(CCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7693-26-7""}, {""index"": 2, ""cas_rn"": ""18741-03-2""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","glove box used, autoclave used, alternative preparation shown",
31-242-CAS-22740345,31-242-CAS-22740345,Reaction_20251106_1637 (1).rdf,Catalytic hydrogenation,96,,,C(#Cc1ccccc1)c1ccccc1,c1ccc(CCc2ccccc2)cc1,C(#Cc1ccccc1)c1ccccc1>>c1ccc(CCc2ccccc2)cc1,Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes,"Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao","Organic Chemistry Frontiers (2020), 7(15), 1991-1996","Combined KH/alkaline-earth metal amide catalysts for hydrogenation of alkenes | Zhang, Xiang-Yu; Du, Hui-Zhen; Zhai, Dan-Dan; Guan, Bing-Tao | Organic Chemistry Frontiers (2020), 7(15), 1991-1996",501-65-5,103-29-7,1333-74-0,"7693-26-7, 130817-69-5",1076-43-3,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""501-65-5"", ""smiles"": ""C(#Cc1ccccc1)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""103-29-7"", ""yield_pct"": ""96"", ""smiles"": ""c1ccc(CCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7693-26-7""}, {""index"": 2, ""cas_rn"": ""130817-69-5""}]","[{""index"": 1, ""cas_rn"": ""1076-43-3""}]","glove box used, autoclave used, alternative preparation shown",
