reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-516-CAS-16075069,31-516-CAS-16075069,Reaction_20251110_1408.rdf,Rosenmund reduction,81,,,O=C(Cl)c1ccc2ccccc2c1,O=Cc1ccc2ccccc2c1,O=C(Cl)c1ccc2ccccc2c1>>O=Cc1ccc2ccccc2c1,Quinoline,"Sherman, Angela R.; Caron, Antoine; Collins, Shawn K.","e-EROS Encyclopedia of Reagents for Organic Synthesis (2015), 1-4","Quinoline | Sherman, Angela R.; Caron, Antoine; Collins, Shawn K. | e-EROS Encyclopedia of Reagents for Organic Synthesis (2015), 1-4",2243-83-6,66-99-9,1333-74-0,"91-22-5, 7440-05-3, 7704-34-9, 7727-43-7",,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""2243-83-6"", ""smiles"": ""O=C(Cl)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""66-99-9"", ""yield_pct"": ""81"", ""smiles"": ""O=Cc1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""91-22-5""}, {""index"": 2, ""cas_rn"": ""7440-05-3""}, {""index"": 3, ""cas_rn"": ""7704-34-9""}, {""index"": 4, ""cas_rn"": ""7727-43-7""}]",[],"chemoselective, solid-supported catalyst, Rosenmund reduction",
31-516-CAS-16295009,31-516-CAS-16295009,Reaction_20251110_1408.rdf,Rosenmund reduction,97,,,COCCN(Cc1ccccc1)C(Br)C(=O)Cl,COCCN(Cc1ccccc1)C(Br)C=O,COCCN(Cc1ccccc1)C(Br)C(=O)Cl>>COCCN(Cc1ccccc1)C(Br)C=O,Method for preparation of aprepitant bulk drug intermediate with optical purity,"Wang, Yan; Shi, Liping; Gong, Shirong; Xu, Chuntao; Zhang, Ling; Wan, Xinqiang; Wang, Qing; Liu, Siqi; Yan, Weiwei","China, CN104496930 A 2015-04-08","Method for preparation of aprepitant bulk drug intermediate with optical purity | Wang, Yan; Shi, Liping; Gong, Shirong; Xu, Chuntao; Zhang, Ling; Wan, Xinqiang; Wang, Qing; Liu, Siqi; Yan, Weiwei | China, CN104496930 A 2015-04-08",1700622-74-7,1700622-75-8,1333-74-0,"7439-92-1, 7727-43-7",108-88-3,,,,,,,1,1,97,,,,,,,"{""1"": 97}","[{""index"": 1, ""cas_rn"": ""1700622-74-7"", ""smiles"": ""COCCN(Cc1ccccc1)C(Br)C(=O)Cl""}]","[{""index"": 1, ""cas_rn"": ""1700622-75-8"", ""yield_pct"": ""97"", ""smiles"": ""COCCN(Cc1ccccc1)C(Br)C=O""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7439-92-1""}, {""index"": 2, ""cas_rn"": ""7727-43-7""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",,
31-516-CAS-16899618,31-516-CAS-16899618,Reaction_20251110_1408.rdf,Rosenmund reduction,81,,,O=C(Cl)c1ccc2ccccc2c1,O=Cc1ccc2ccccc2c1,O=C(Cl)c1ccc2ccccc2c1>>O=Cc1ccc2ccccc2c1,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",2243-83-6,66-99-9,"91-22-5, 1333-74-0, 7704-34-9",7440-05-3,1330-20-7,,,,,,,1,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""2243-83-6"", ""smiles"": ""O=C(Cl)c1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""66-99-9"", ""yield_pct"": ""81"", ""smiles"": ""O=Cc1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""91-22-5""}, {""index"": 2, ""cas_rn"": ""1333-74-0""}, {""index"": 3, ""cas_rn"": ""7704-34-9""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""1330-20-7""}]",Rosenmund reduction,
31-516-CAS-16899621,31-516-CAS-16899621,Reaction_20251110_1408.rdf,Rosenmund reduction,95,,,CC1(C)OC2C3CC(C2O1)C1(C(=O)Cl)CC(=O)OCC31,CC1(C)OC2C3CC(C2O1)C1(C=O)CC(=O)OCC31,CC1(C)OC2C3CC(C2O1)C1(C(=O)Cl)CC(=O)OCC31>>CC1(C)OC2C3CC(C2O1)C1(C=O)CC(=O)OCC31,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",72603-10-2,68695-22-7,1333-74-0,7440-05-3,108-88-3,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""72603-10-2"", ""smiles"": ""CC1(C)OC2C3CC(C2O1)C1(C(=O)Cl)CC(=O)OCC31""}]","[{""index"": 1, ""cas_rn"": ""68695-22-7"", ""yield_pct"": ""95"", ""smiles"": ""CC1(C)OC2C3CC(C2O1)C1(C=O)CC(=O)OCC31""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",,
31-516-CAS-16899623,31-516-CAS-16899623,Reaction_20251110_1408.rdf,Rosenmund reduction,90,,,CSCCC(C(=O)Cl)N1C(=O)c2ccccc2C1=O,CSCCC(C=O)N1C(=O)c2ccccc2C1=O,CSCCC(C(=O)Cl)N1C(=O)c2ccccc2C1=O>>CSCCC(C=O)N1C(=O)c2ccccc2C1=O,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",74242-84-5,1035797-49-9,1333-74-0,7440-05-3,71-43-2,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""74242-84-5"", ""smiles"": ""CSCCC(C(=O)Cl)N1C(=O)c2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""1035797-49-9"", ""yield_pct"": ""90"", ""smiles"": ""CSCCC(C=O)N1C(=O)c2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""71-43-2""}]",Rosenmund reduction,
31-516-CAS-16899624,31-516-CAS-16899624,Reaction_20251110_1408.rdf,Rosenmund reduction,94,,,CC(C[C@@]1(C)CCCC[C@@H]1CCC(=O)Cl)C(=O)Cl,CC(C=O)C[C@@]1(C)CCCC[C@@H]1CCC=O,CC(C[C@@]1(C)CCCC[C@@H]1CCC(=O)Cl)C(=O)Cl>>CC(C=O)C[C@@]1(C)CCCC[C@@H]1CCC=O,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",2089010-55-7,2089010-54-6,1333-74-0,7440-05-3,71-43-2,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""2089010-55-7"", ""smiles"": ""CC(C[C@@]1(C)CCCC[C@@H]1CCC(=O)Cl)C(=O)Cl""}]","[{""index"": 1, ""cas_rn"": ""2089010-54-6"", ""yield_pct"": ""94"", ""smiles"": ""CC(C=O)C[C@@]1(C)CCCC[C@@H]1CCC=O""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""71-43-2""}]",Rosenmund reduction,
31-516-CAS-16899625,31-516-CAS-16899625,Reaction_20251110_1408.rdf,Rosenmund reduction,83,,,COc1cc(C(=O)Cl)cc(OC)c1OC,COc1cc(C=O)cc(OC)c1OC,COc1cc(C(=O)Cl)cc(OC)c1OC>>COc1cc(C=O)cc(OC)c1OC,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",4521-61-3,86-81-7,"91-22-5, 127-09-3, 1333-74-0, 7704-34-9",7440-05-3,108-88-3,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""4521-61-3"", ""smiles"": ""COc1cc(C(=O)Cl)cc(OC)c1OC""}]","[{""index"": 1, ""cas_rn"": ""86-81-7"", ""yield_pct"": ""83"", ""smiles"": ""COc1cc(C=O)cc(OC)c1OC""}]","[{""index"": 1, ""cas_rn"": ""91-22-5""}, {""index"": 2, ""cas_rn"": ""127-09-3""}, {""index"": 3, ""cas_rn"": ""1333-74-0""}, {""index"": 4, ""cas_rn"": ""7704-34-9""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",autoclave used,
31-516-CAS-16899626,31-516-CAS-16899626,Reaction_20251110_1408.rdf,Rosenmund reduction,78,,,CC(C)(C)C1CCCCC1C(=O)Cl,CC(C)(C)C1CCCCC1C=O,CC(C)(C)C1CCCCC1C(=O)Cl>>CC(C)(C)C1CCCCC1C=O,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",96188-52-2,1481476-37-2,"1333-74-0, 7087-68-5",7440-05-3,67-64-1,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""96188-52-2"", ""smiles"": ""CC(C)(C)C1CCCCC1C(=O)Cl""}]","[{""index"": 1, ""cas_rn"": ""1481476-37-2"", ""yield_pct"": ""78"", ""smiles"": ""CC(C)(C)C1CCCCC1C=O""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""7087-68-5""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""67-64-1""}]",Rosenmund reduction,
31-516-CAS-16899627,31-516-CAS-16899627,Reaction_20251110_1408.rdf,Rosenmund reduction,96,,,O=C(Cl)CCCCCCC/C=C\CCCCCCCC(=O)Cl,O=CCCCCCCC/C=C\CCCCCCCC=O,O=C(Cl)CCCCCCC/C=C\CCCCCCCC(=O)Cl>>O=CCCCCCCC/C=C\CCCCCCCC=O,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",41194-37-0,2089010-56-8,"108-48-5, 1333-74-0",7440-05-3,109-99-9,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""41194-37-0"", ""smiles"": ""O=C(Cl)CCCCCCC/C=C\\CCCCCCCC(=O)Cl""}]","[{""index"": 1, ""cas_rn"": ""2089010-56-8"", ""yield_pct"": ""96"", ""smiles"": ""O=CCCCCCCC/C=C\\CCCCCCCC=O""}]","[{""index"": 1, ""cas_rn"": ""108-48-5""}, {""index"": 2, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]",Rosenmund reduction,
31-516-CAS-16899628,31-516-CAS-16899628,Reaction_20251110_1408.rdf,Rosenmund reduction,93,,,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)Cl)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)Cl)CCC[C@]21C>>CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C,Palladium on barium sulfate,"Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro","e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4","Palladium on barium sulfate | Siegel, Samuel; King, Anthony O.; Shinkai, Ichiro | e-EROS Encyclopedia of Reagents for Organic Synthesis (2001), 1-4",22478-66-6,13601-88-2,"108-48-5, 1333-74-0",7440-05-3,109-99-9,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""22478-66-6"", ""smiles"": ""CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C(=O)Cl)CCC[C@]21C""}]","[{""index"": 1, ""cas_rn"": ""13601-88-2"", ""yield_pct"": ""93"", ""smiles"": ""CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C""}]","[{""index"": 1, ""cas_rn"": ""108-48-5""}, {""index"": 2, ""cas_rn"": ""1333-74-0""}]","[{""index"": 1, ""cas_rn"": ""7440-05-3""}]","[{""index"": 1, ""cas_rn"": ""109-99-9""}]",Rosenmund reduction,
