reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-032-CAS-6984513,31-032-CAS-6984513,Reaction_20251104_2148.rdf,Gabriel amine synthesis,46,,,Cc1c[nH]c(=O)[nH]c1=O.COc1ccc(C(OC[C@H]2O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]3OC(C)(C)O[C@@H]32)(c2ccccc2)c2ccccc2)cc1,COc1ccc(C(OC[C@H]2OC(n3cc(C)c(=O)[nH]c3=O)[C@@H]3OC(C)(C)O[C@H]23)(c2ccccc2)c2ccccc2)cc1,Cc1c[nH]c(=O)[nH]c1=O.COc1ccc(C(OC[C@H]2O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]3OC(C)(C)O[C@@H]32)(c2ccccc2)c2ccccc2)cc1>>COc1ccc(C(OC[C@H]2OC(n3cc(C)c(=O)[nH]c3=O)[C@@H]3OC(C)(C)O[C@H]23)(c2ccccc2)c2ccccc2)cc1,"Pteridines: part CXVIII: methanopterin, chemical approach and partial synthesis","Heizmann, Gerhard; Pfleiderer, Wolfgang","Helvetica Chimica Acta (2007), 90(10), 1856-1873","Pteridines: part CXVIII: methanopterin, chemical approach and partial synthesis | Heizmann, Gerhard; Pfleiderer, Wolfgang | Helvetica Chimica Acta (2007), 90(10), 1856-1873","65-71-4, 1000163-10-9",1000163-13-2,"999-97-3, 7783-20-2",109-63-7,75-09-2,,,,,,,2,1,46,,,,,,,"{""1"": 46}","[{""index"": 1, ""cas_rn"": ""65-71-4"", ""smiles"": ""Cc1c[nH]c(=O)[nH]c1=O""}, {""index"": 2, ""cas_rn"": ""1000163-10-9"", ""smiles"": ""COc1ccc(C(OC[C@H]2O[C@@H](OC(=N)C(Cl)(Cl)Cl)[C@@H]3OC(C)(C)O[C@@H]32)(c2ccccc2)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1000163-13-2"", ""yield_pct"": ""46"", ""smiles"": ""COc1ccc(C(OC[C@H]2OC(n3cc(C)c(=O)[nH]c3=O)[C@@H]3OC(C)(C)O[C@H]23)(c2ccccc2)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""999-97-3""}, {""index"": 2, ""cas_rn"": ""7783-20-2""}]","[{""index"": 1, ""cas_rn"": ""109-63-7""}]","[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-041-CAS-10114980,31-041-CAS-10114980,Reaction_20251104_2148.rdf,Gabriel amine synthesis,,,,BrCCSc1ccccc1.Nc1ccc2c(c1)C(=O)NC2=O.[K],Nc1ccc2c(c1)C(=O)N(CCSc1ccccc1)C2=O,BrCCSc1ccccc1.Nc1ccc2c(c1)C(=O)NC2=O.[K]>>Nc1ccc2c(c1)C(=O)N(CCSc1ccccc1)C2=O,Synthesis of 2-(phenylthio) ethanamine,"Yang, Hui; Zheng, Canhui; Zhu, Ju; Lu, Jiaguo; Zhou, Youjun","Zhongguo Yiyao Gongye Zazhi (2010), 41(4), 251-253","Synthesis of 2-(phenylthio) ethanamine | Yang, Hui; Zheng, Canhui; Zhu, Ju; Lu, Jiaguo; Zhou, Youjun | Zhongguo Yiyao Gongye Zazhi (2010), 41(4), 251-253","4837-01-8, 1313382-22-7",1313382-28-3,,,68-12-2,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""4837-01-8"", ""smiles"": ""BrCCSc1ccccc1""}, {""index"": 2, ""cas_rn"": ""1313382-22-7"", ""smiles"": ""Nc1ccc2c(c1)C(=O)NC2=O.[K]""}]","[{""index"": 1, ""cas_rn"": ""1313382-28-3"", ""smiles"": ""Nc1ccc2c(c1)C(=O)N(CCSc1ccccc1)C2=O""}]",[],[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
31-041-CAS-10226938,31-041-CAS-10226938,Reaction_20251104_2148.rdf,Gabriel amine synthesis,96,,,O=C(CBr)c1ccc(Br)cc1.O=C1NC(=O)c2ccccc21.[K],O=C(CN1C(=O)c2ccccc2C1=O)c1ccc(Br)cc1,O=C(CBr)c1ccc(Br)cc1.O=C1NC(=O)c2ccccc21.[K]>>O=C(CN1C(=O)c2ccccc2C1=O)c1ccc(Br)cc1,Organic solid-state reactions. Solid-state Gabriel reactions,"Tokuno, Kenji; Ohashi, Tsutomu","Yakugaku Zasshi (1991), 111(7), 359-64","Organic solid-state reactions. Solid-state Gabriel reactions | Tokuno, Kenji; Ohashi, Tsutomu | Yakugaku Zasshi (1991), 111(7), 359-64","99-73-0, 1074-82-4",794-43-4,,,,,,,,,,1,1,96,,,,,,,"{""1"": 96}","[{""index"": 1, ""cas_rn"": ""99-73-0"", ""smiles"": ""O=C(CBr)c1ccc(Br)cc1""}, {""index"": 2, ""cas_rn"": ""1074-82-4"", ""smiles"": ""O=C1NC(=O)c2ccccc21.[K]""}]","[{""index"": 1, ""cas_rn"": ""794-43-4"", ""yield_pct"": ""96"", ""smiles"": ""O=C(CN1C(=O)c2ccccc2C1=O)c1ccc(Br)cc1""}]",[],[],[],solid state,
31-041-CAS-1033834,31-041-CAS-1033834,Reaction_20251104_2148.rdf,Gabriel amine synthesis,89,,,O=C1NC(=O)c2ccccc21.ClCC1CO1,O=C1c2ccccc2C(=O)N1CC1CO1,O=C1NC(=O)c2ccccc21.ClCC1CO1>>O=C1c2ccccc2C(=O)N1CC1CO1,A novel synthetic method of 5-aminolevulinic acid hydrochloride,"Chi, Pengli; Xie, Cuiyue; Lin, Jimao","Youji Huaxue (2013), 33(3), 640-642","A novel synthetic method of 5-aminolevulinic acid hydrochloride | Chi, Pengli; Xie, Cuiyue; Lin, Jimao | Youji Huaxue (2013), 33(3), 640-642","85-41-6, 106-89-8",5455-98-1,584-08-7,,,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""85-41-6"", ""smiles"": ""O=C1NC(=O)c2ccccc21""}, {""index"": 2, ""cas_rn"": ""106-89-8"", ""smiles"": ""ClCC1CO1""}]","[{""index"": 1, ""cas_rn"": ""5455-98-1"", ""yield_pct"": ""89"", ""smiles"": ""O=C1c2ccccc2C(=O)N1CC1CO1""}]","[{""index"": 1, ""cas_rn"": ""584-08-7""}]",[],[],,
31-041-CAS-10534487,31-041-CAS-10534487,Reaction_20251104_2148.rdf,Gabriel amine synthesis,94,,,CI.O=S(=O)(Nc1ccccc1)C(F)(F)F,CN(c1ccccc1)S(=O)(=O)C(F)(F)F,CI.O=S(=O)(Nc1ccccc1)C(F)(F)F>>CN(c1ccccc1)S(=O)(=O)C(F)(F)F,Triflamides for protection and monoalkylation of amines and a new Gabriel synthesis,"Hendrickson, James B.; Bergeron, Ray","Tetrahedron Letters (1973), (39), 3839-42","Triflamides for protection and monoalkylation of amines and a new Gabriel synthesis | Hendrickson, James B.; Bergeron, Ray | Tetrahedron Letters (1973), (39), 3839-42","74-88-4, 456-64-4",51029-11-9,,,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""74-88-4"", ""smiles"": ""CI""}, {""index"": 2, ""cas_rn"": ""456-64-4"", ""smiles"": ""O=S(=O)(Nc1ccccc1)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""51029-11-9"", ""yield_pct"": ""94"", ""smiles"": ""CN(c1ccccc1)S(=O)(=O)C(F)(F)F""}]",[],[],[],Classification: N-Alkylation; N-Methylation; # Conditions: MeI,
31-041-CAS-1065654,31-041-CAS-1065654,Reaction_20251104_2148.rdf,Gabriel amine synthesis,71,,,CC(C)(C)OC(=O)N1CCc2ccccc2[C@@H]1CO.O=C1NC(=O)c2ccccc21,CC(C)(C)OC(=O)N1CCc2ccccc2[C@@H]1CN1C(=O)c2ccccc2C1=O,CC(C)(C)OC(=O)N1CCc2ccccc2[C@@H]1CO.O=C1NC(=O)c2ccccc21>>CC(C)(C)OC(=O)N1CCc2ccccc2[C@@H]1CN1C(=O)c2ccccc2C1=O,(R)-Praziquantel preparation method,"Qian, Mingxin","World Intellectual Property Organization, WO2015055127 A1 2015-04-23","(R)-Praziquantel preparation method | Qian, Mingxin | World Intellectual Property Organization, WO2015055127 A1 2015-04-23","1650550-26-7, 85-41-6",1650550-27-8,"603-35-0, 2446-83-5, 7732-18-5",,75-09-2,,,,,,,3,1,71,,,,,,,"{""1"": 71}","[{""index"": 1, ""cas_rn"": ""1650550-26-7"", ""smiles"": ""CC(C)(C)OC(=O)N1CCc2ccccc2[C@@H]1CO""}, {""index"": 2, ""cas_rn"": ""85-41-6"", ""smiles"": ""O=C1NC(=O)c2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""1650550-27-8"", ""yield_pct"": ""71"", ""smiles"": ""CC(C)(C)OC(=O)N1CCc2ccccc2[C@@H]1CN1C(=O)c2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""603-35-0""}, {""index"": 2, ""cas_rn"": ""2446-83-5""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}]",,
31-041-CAS-10747546,31-041-CAS-10747546,Reaction_20251104_2148.rdf,Gabriel amine synthesis,73,,,O=C1NC(=O)c2ccccc21.[K].O=[N+]([O-])c1ccccc1OCCCBr,O=C1c2ccccc2C(=O)N1CCCOc1ccccc1[N+](=O)[O-],O=C1NC(=O)c2ccccc21.[K].O=[N+]([O-])c1ccccc1OCCCBr>>O=C1c2ccccc2C(=O)N1CCCOc1ccccc1[N+](=O)[O-],Synthesis and biological activity of 3-aryloxy-1-propylamine derivatives as HIV-1 Tat/PCAF BRD inhibitor,"Li, Jia-Ming; Wang, Zhi-Yong; Zeng, Lei; Zhou, Ming-Ming","Huaxue Xuebao (2006), 64(11), 1151-1156","Synthesis and biological activity of 3-aryloxy-1-propylamine derivatives as HIV-1 Tat/PCAF BRD inhibitor | Li, Jia-Ming; Wang, Zhi-Yong; Zeng, Lei; Zhou, Ming-Ming | Huaxue Xuebao (2006), 64(11), 1151-1156","1074-82-4, 104147-69-5",66725-23-3,7732-18-5,,68-12-2,,,,,,"1.3 Synthesis of 2-[3-(2-nitrophenoxy)-propyl]isoindoline-1,3-dione (4a)[10] 1.0 g (0.005 mol) 3-(2-nitrophenoxy)-1-propylbromide (3a), 0.92 g (0.0051 mol) phthalimide potassium and DMF (30 mL) were added into a reaction flask. The reaction was stirred at 95 °C for 3 h. The reaction mixture was cooled to room temperature followed by the addition of 80 mL water. The solution was extracted with chloroform (40 mL × 4). The chloroform layer was first washed with 0.2 mol/L NaOH solution (40 mL × 2) then water (30 mL × 2), dried over anhydrous magnesium sulfate and concentrated under reduced pressure until a crystal precipitated. Ethyl ether (50 mL) was added for dispersion and the crystal separated out. The mixture solution was filtered, and the resulting product dried to give 2-[3- (2-nitrophenoxy)-propyl]isoindoline-1,3-dione (4a) as an off-white crystal (0.91 g, yield 73 %). 2-[3-(2-nitrophenoxy)-propyl]isoindoline-1,3-dione (4a), 73 %, off-white crystal m.p. 162-164 °C (literature value[10]: 163-165 °C), 1H NMR (CDCl3) δ: 7.83-7.81 (m, 3H, Ar-H), 7.71-7.69 (m, 2H, Ar-H), 7.53-7.48 (m, 1H, Ar-H), 7.07-7.01 (m, 2H, Ar-H), 4.17 (t, J = 6.0 Hz, 2H, 3-CH2), 3.94 (t, J = 6.6 Hz, 2H, 1-CH2), 2.27-2.22 (m, 2H, 2-CH2); 13C NMR (CDCl3, 75.5 MHz) δ: 168.4, 152.3, 140.1, 134.2, 134.0, 132.2, 125.8, 123.3, 120.6, 114.8, 67.6, 35.3, 28.5; FTIR (KBr) ν: 1767, 1712, 1607, 1520, 1377, 1338, 1280, 1060, 1027 cm-1. Anal. calcd for C17H14N2O5: C 62.57, H 4.32, N 8.59; found C 62.61, H 4.33, N 8.67; MS (EI) m/z (%): 188 (40.26), 160 (100).",2,1,73,,,,,,,"{""1"": 73}","[{""index"": 1, ""cas_rn"": ""1074-82-4"", ""smiles"": ""O=C1NC(=O)c2ccccc21.[K]""}, {""index"": 2, ""cas_rn"": ""104147-69-5"", ""smiles"": ""O=[N+]([O-])c1ccccc1OCCCBr""}]","[{""index"": 1, ""cas_rn"": ""66725-23-3"", ""yield_pct"": ""73"", ""smiles"": ""O=C1c2ccccc2C(=O)N1CCCOc1ccccc1[N+](=O)[O-]""}]","[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
31-041-CAS-10752533,31-041-CAS-10752533,Reaction_20251104_2148.rdf,Gabriel amine synthesis,90,,,CCOC(=O)C(C)Br.CC(C)(C)OC(=O)NC(=O)OC(C)(C)C.[K],CCOC(=O)C(C)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,CCOC(=O)C(C)Br.CC(C)(C)OC(=O)NC(=O)OC(C)(C)C.[K]>>CCOC(=O)C(C)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,Direct synthesis of N-protected chiral amino acids from imidodicarbonates employing either Mitsunobu or triflate alkylation. Feasibility study using lactate with particular reference to 15N-labeling,"Degerbeck, Fredrik; Fransson, Bengt; Grehn, Leif; Ragnarsson, Ulf","Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1992), (2), 245-53","Direct synthesis of N-protected chiral amino acids from imidodicarbonates employing either Mitsunobu or triflate alkylation. Feasibility study using lactate with particular reference to 15N-labeling | Degerbeck, Fredrik; Fransson, Bengt; Grehn, Leif; Ragnarsson, Ulf | Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1992), (2), 245-53","535-11-5, 89004-82-0",136865-00-4,,,68-12-2,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""535-11-5"", ""smiles"": ""CCOC(=O)C(C)Br""}, {""index"": 2, ""cas_rn"": ""89004-82-0"", ""smiles"": ""CC(C)(C)OC(=O)NC(=O)OC(C)(C)C.[K]""}]","[{""index"": 1, ""cas_rn"": ""136865-00-4"", ""yield_pct"": ""90"", ""smiles"": ""CCOC(=O)C(C)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C""}]",[],[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
31-041-CAS-10770302,31-041-CAS-10770302,Reaction_20251104_2148.rdf,Gabriel amine synthesis,86,,,OCCCl.O=C1NC(=O)c2ccccc21.[K],O=C1c2ccccc2C(=O)N1CCO,OCCCl.O=C1NC(=O)c2ccccc21.[K]>>O=C1c2ccccc2C(=O)N1CCO,Synthesis of N-(2-hydroxyethyl)phthalimide by Gabriel Method,"Li, Jian; Liu, Yuli; Li, Qiangjun; Zhou, Guanghong; Yang, Jun","Jingxi Huagong Zhongjianti (2004), 34(4), 30-32","Synthesis of N-(2-hydroxyethyl)phthalimide by Gabriel Method | Li, Jian; Liu, Yuli; Li, Qiangjun; Zhou, Guanghong; Yang, Jun | Jingxi Huagong Zhongjianti (2004), 34(4), 30-32","107-07-3, 1074-82-4",3891-07-4,,,68-12-2,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""107-07-3"", ""smiles"": ""OCCCl""}, {""index"": 2, ""cas_rn"": ""1074-82-4"", ""smiles"": ""O=C1NC(=O)c2ccccc21.[K]""}]","[{""index"": 1, ""cas_rn"": ""3891-07-4"", ""yield_pct"": ""86"", ""smiles"": ""O=C1c2ccccc2C(=O)N1CCO""}]",[],[],"[{""index"": 1, ""cas_rn"": ""68-12-2""}]",,
31-041-CAS-10907670,31-041-CAS-10907670,Reaction_20251104_2148.rdf,Gabriel amine synthesis,78,,,CCCCBr.CCOP(=O)(NC(=O)OC(C)(C)C)OCC.[Na],CCCCN(C(=O)OC(C)(C)C)P(=O)(OCC)OCC,CCCCBr.CCOP(=O)(NC(=O)OC(C)(C)C)OCC.[Na]>>CCCCN(C(=O)OC(C)(C)C)P(=O)(OCC)OCC,"Diethyl N-(tert-butoxycarbonyl)phosphoramidate: a new, useful substitute of phthalimide in Gabriel-type syntheses of primary amines","Zwierzak, Andrzej; Pilichowska, Slawomira","Synthesis (1982), (11), 922-4","Diethyl N-(tert-butoxycarbonyl)phosphoramidate: a new, useful substitute of phthalimide in Gabriel-type syntheses of primary amines | Zwierzak, Andrzej; Pilichowska, Slawomira | Synthesis (1982), (11), 922-4","109-65-9, 85232-03-7",85231-91-0,,,,,,,,,"General/Typical Procedure: Diethyl N-Alkyl-N-(t-butoxycarbonyl)-phosphoramidates (6); General Procedure: A mixture of sodium derivative 4 (5.50 g, 0.02 mol), the alkyl bromide (5; 0.02 mol), tetrabutylaminium bromide (0.64 g, 0.002 mol), and benzene (25 ml) is refluxed with stirring for 3 h. The product is cooled to room temperature, diluted with benzene (25 ml), and treated with water (10 ml) to dissolve sodium bromide. The organic layer is separated and washed with water (3 × 10 ml). The washings are reextracted with benzene (3 × 10 ml) and the extracts arc combined with the organic layer. The extract is dried with magnesium sulfate and evaporated and the residue heated at 30-40 °C/1-2 torr for 1 h to give either spectroscopically pure (1H- and 31P-N.M.R.) 6 (a-i) or 6 (j, k, l) contaminated with unreacted 3. Diethyl N-Alkyl-N-(t-butoxycarbonyl)-phosphoramidates (6b). Yield: 71 (78)%. The reaction was carried out in boiling acetonitrile for 6 h. The product was isolated after evaporation of acetonitrile and replacing it by benzene. 31P-N.M.R. 24.3 MHz (CCl4/85% H3PO4ext): δ [ppm]: 1.0.",1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""109-65-9"", ""smiles"": ""CCCCBr""}, {""index"": 2, ""cas_rn"": ""85232-03-7"", ""smiles"": ""CCOP(=O)(NC(=O)OC(C)(C)C)OCC.[Na]""}]","[{""index"": 1, ""cas_rn"": ""85231-91-0"", ""yield_pct"": ""78"", ""smiles"": ""CCCCN(C(=O)OC(C)(C)C)P(=O)(OCC)OCC""}]",[],[],[],,
