reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-260-CAS-11203604,31-260-CAS-11203604,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,80,,,CC(C)=O.CS(=O)(=O)Nc1ccc(N)cc1Oc1ccccc1,CC1=CC(C)(C)Nc2cc(Oc3ccccc3)c(NS(C)(=O)=O)cc21,CC(C)=O.CS(=O)(=O)Nc1ccc(N)cc1Oc1ccccc1>>CC1=CC(C)(C)Nc2cc(Oc3ccccc3)c(NS(C)(=O)=O)cc21,"Efficient catalyst of ceric ammonium nitrate for one-pot synthesis of 2,2,4-trimethyl-1,2-dihydroquinolines","Durgadas, Shylaprasad; Chatare, Vijay K.; Mukkanti, Khagga; Pal, Sarbani","Letters in Organic Chemistry (2010), 7(4), 306-310","Efficient catalyst of ceric ammonium nitrate for one-pot synthesis of 2,2,4-trimethyl-1,2-dihydroquinolines | Durgadas, Shylaprasad; Chatare, Vijay K.; Mukkanti, Khagga; Pal, Sarbani | Letters in Organic Chemistry (2010), 7(4), 306-310","67-64-1, 51765-60-7",1243147-88-7,,10139-51-2,,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""51765-60-7"", ""smiles"": ""CS(=O)(=O)Nc1ccc(N)cc1Oc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1243147-88-7"", ""yield_pct"": ""80"", ""smiles"": ""CC1=CC(C)(C)Nc2cc(Oc3ccccc3)c(NS(C)(=O)=O)cc21""}]",[],"[{""index"": 1, ""cas_rn"": ""10139-51-2""}]",[],"Skraup reaction, scalable, mechanism studied",
31-260-CAS-11619564,31-260-CAS-11619564,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,70,,,CC(C)=O.Nc1ccc(Cl)cc1,CC1=CC(C)(C)Nc2ccc(Cl)cc21,CC(C)=O.Nc1ccc(Cl)cc1>>CC1=CC(C)(C)Nc2ccc(Cl)cc21,"Efficient catalyst of ceric ammonium nitrate for one-pot synthesis of 2,2,4-trimethyl-1,2-dihydroquinolines","Durgadas, Shylaprasad; Chatare, Vijay K.; Mukkanti, Khagga; Pal, Sarbani","Letters in Organic Chemistry (2010), 7(4), 306-310","Efficient catalyst of ceric ammonium nitrate for one-pot synthesis of 2,2,4-trimethyl-1,2-dihydroquinolines | Durgadas, Shylaprasad; Chatare, Vijay K.; Mukkanti, Khagga; Pal, Sarbani | Letters in Organic Chemistry (2010), 7(4), 306-310","67-64-1, 106-47-8",6848-16-4,,10139-51-2,,,,,,,,1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""106-47-8"", ""smiles"": ""Nc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""6848-16-4"", ""yield_pct"": ""70"", ""smiles"": ""CC1=CC(C)(C)Nc2ccc(Cl)cc21""}]",[],"[{""index"": 1, ""cas_rn"": ""10139-51-2""}]",[],"Skraup reaction, scalable, mechanism studied",
31-260-CAS-13749782,31-260-CAS-13749782,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,75,,,CC(C)=O.Nc1ccc(Br)cc1,CC1=CC(C)(C)Nc2ccc(Br)cc21,CC(C)=O.Nc1ccc(Br)cc1>>CC1=CC(C)(C)Nc2ccc(Br)cc21,"Efficient catalyst of ceric ammonium nitrate for one-pot synthesis of 2,2,4-trimethyl-1,2-dihydroquinolines","Durgadas, Shylaprasad; Chatare, Vijay K.; Mukkanti, Khagga; Pal, Sarbani","Letters in Organic Chemistry (2010), 7(4), 306-310","Efficient catalyst of ceric ammonium nitrate for one-pot synthesis of 2,2,4-trimethyl-1,2-dihydroquinolines | Durgadas, Shylaprasad; Chatare, Vijay K.; Mukkanti, Khagga; Pal, Sarbani | Letters in Organic Chemistry (2010), 7(4), 306-310","67-64-1, 106-40-1",91720-32-0,,10139-51-2,,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""106-40-1"", ""smiles"": ""Nc1ccc(Br)cc1""}]","[{""index"": 1, ""cas_rn"": ""91720-32-0"", ""yield_pct"": ""75"", ""smiles"": ""CC1=CC(C)(C)Nc2ccc(Br)cc21""}]",[],"[{""index"": 1, ""cas_rn"": ""10139-51-2""}]",[],"Skraup reaction, scalable, mechanism studied",
31-260-CAS-14844940,31-260-CAS-14844940,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,72,,,O=[N+]([O-])c1ccccc1O.Nc1ccccc1O.C=CC=O,Oc1cccc2cccnc12,O=[N+]([O-])c1ccccc1O.Nc1ccccc1O.C=CC=O>>Oc1cccc2cccnc12,Synthesis of 8-hydroxyquinoline by improved Skraup method,"Liu, Duan; Li, Xiang; Liu, Xiaocheng; He, Jiajun; Liu, Yu","Huaxue Yu Shengwu Gongcheng (2009), 26(8), 43-44, 47","Synthesis of 8-hydroxyquinoline by improved Skraup method | Liu, Duan; Li, Xiang; Liu, Xiaocheng; He, Jiajun; Liu, Yu | Huaxue Yu Shengwu Gongcheng (2009), 26(8), 43-44, 47","88-75-5, 95-55-6, 107-02-8",148-24-3,"64-19-7, 7647-01-0, 1310-73-2",,7732-18-5,,,,,,,3,1,72,,,,,,,"{""1"": 72}","[{""index"": 1, ""cas_rn"": ""88-75-5"", ""smiles"": ""O=[N+]([O-])c1ccccc1O""}, {""index"": 2, ""cas_rn"": ""95-55-6"", ""smiles"": ""Nc1ccccc1O""}, {""index"": 3, ""cas_rn"": ""107-02-8"", ""smiles"": ""C=CC=O""}]","[{""index"": 1, ""cas_rn"": ""148-24-3"", ""yield_pct"": ""72"", ""smiles"": ""Oc1cccc2cccnc12""}]","[{""index"": 1, ""cas_rn"": ""64-19-7""}, {""index"": 2, ""cas_rn"": ""7647-01-0""}, {""index"": 3, ""cas_rn"": ""1310-73-2""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","optimization study, optimized on reaction time and stoichiometry, Skraup reaction",
31-260-CAS-14899395,31-260-CAS-14899395,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,52,,,C=CC=O.COc1cc(N)c(Br)cc1Cl,COc1c(Cl)cc(Br)c2ncccc12,C=CC=O.COc1cc(N)c(Br)cc1Cl>>COc1c(Cl)cc(Br)c2ncccc12,Synthesis of 5-hydroxyquinolines,"Li, Jianke; Kung, Daniel W.; Griffith, David A.","Tetrahedron Letters (2010), 51(30), 3876-3878","Synthesis of 5-hydroxyquinolines | Li, Jianke; Kung, Daniel W.; Griffith, David A. | Tetrahedron Letters (2010), 51(30), 3876-3878","107-02-8, 98446-57-2",1236162-20-1,7647-01-0,,7732-18-5,,,,,,,1,1,52,,,,,,,"{""1"": 52}","[{""index"": 1, ""cas_rn"": ""107-02-8"", ""smiles"": ""C=CC=O""}, {""index"": 2, ""cas_rn"": ""98446-57-2"", ""smiles"": ""COc1cc(N)c(Br)cc1Cl""}]","[{""index"": 1, ""cas_rn"": ""1236162-20-1"", ""yield_pct"": ""52"", ""smiles"": ""COc1c(Cl)cc(Br)c2ncccc12""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","regioselective, Skraup reaction",
31-260-CAS-1720705,31-260-CAS-1720705,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,23,,,COc1ccc(Cl)c(N)c1.CC=CC=O,COc1ccc(Cl)c2nc(C)ccc12,COc1ccc(Cl)c(N)c1.CC=CC=O>>COc1ccc(Cl)c2nc(C)ccc12,Synthesis of 5-hydroxyquinolines,"Li, Jianke; Kung, Daniel W.; Griffith, David A.","Tetrahedron Letters (2010), 51(30), 3876-3878","Synthesis of 5-hydroxyquinolines | Li, Jianke; Kung, Daniel W.; Griffith, David A. | Tetrahedron Letters (2010), 51(30), 3876-3878","2401-24-3, 4170-30-3",420786-79-4,"7647-01-0, 7646-85-7",,"108-88-3, 7732-18-5",,,,,,,2,1,23,,,,,,,"{""1"": 23}","[{""index"": 1, ""cas_rn"": ""2401-24-3"", ""smiles"": ""COc1ccc(Cl)c(N)c1""}, {""index"": 2, ""cas_rn"": ""4170-30-3"", ""smiles"": ""CC=CC=O""}]","[{""index"": 1, ""cas_rn"": ""420786-79-4"", ""yield_pct"": ""23"", ""smiles"": ""COc1ccc(Cl)c2nc(C)ccc12""}]","[{""index"": 1, ""cas_rn"": ""7647-01-0""}, {""index"": 2, ""cas_rn"": ""7646-85-7""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]","regioselective, Skraup reaction",
31-260-CAS-18045765,31-260-CAS-18045765,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,,,,CC(C)=O.Nc1cccc2c1CCCC2,CC1=CC(C)(C)Nc2c1ccc1c2CCCC1,CC(C)=O.Nc1cccc2c1CCCC2>>CC1=CC(C)(C)Nc2c1ccc1c2CCCC1,Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists,"Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi","Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists | Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi | Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","67-64-1, 2217-41-6",459169-59-6,,144026-79-9,67-64-1,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""2217-41-6"", ""smiles"": ""Nc1cccc2c1CCCC2""}]","[{""index"": 1, ""cas_rn"": ""459169-59-6"", ""smiles"": ""CC1=CC(C)(C)Nc2c1ccc1c2CCCC1""}]",[],"[{""index"": 1, ""cas_rn"": ""144026-79-9""}]","[{""index"": 1, ""cas_rn"": ""67-64-1""}]",,
31-260-CAS-18046093,31-260-CAS-18046093,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,,,,CC(C)=O.Nc1cccc2c1OCO2,CC1=CC(C)(C)Nc2c1ccc1c2OCO1,CC(C)=O.Nc1cccc2c1OCO2>>CC1=CC(C)(C)Nc2c1ccc1c2OCO1,Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists,"Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi","Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists | Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi | Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","67-64-1, 1668-84-4",1040277-70-0,,144026-79-9,67-64-1,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""1668-84-4"", ""smiles"": ""Nc1cccc2c1OCO2""}]","[{""index"": 1, ""cas_rn"": ""1040277-70-0"", ""smiles"": ""CC1=CC(C)(C)Nc2c1ccc1c2OCO1""}]",[],"[{""index"": 1, ""cas_rn"": ""144026-79-9""}]","[{""index"": 1, ""cas_rn"": ""67-64-1""}]",alternative reaction conditions shown,
31-260-CAS-18049282,31-260-CAS-18049282,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,35,,,CC(C)=O.COc1cccc(N)c1,COc1ccc2c(c1)NC(C)(C)C=C2C,CC(C)=O.COc1cccc(N)c1>>COc1ccc2c(c1)NC(C)(C)C=C2C,Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists,"Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi","Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists | Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi | Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","67-64-1, 536-90-3",1810-74-8,"120-80-9, 7553-56-2",,67-64-1,,,,,,,1,1,35,,,,,,,"{""1"": 35}","[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""536-90-3"", ""smiles"": ""COc1cccc(N)c1""}]","[{""index"": 1, ""cas_rn"": ""1810-74-8"", ""yield_pct"": ""35"", ""smiles"": ""COc1ccc2c(c1)NC(C)(C)C=C2C""}]","[{""index"": 1, ""cas_rn"": ""120-80-9""}, {""index"": 2, ""cas_rn"": ""7553-56-2""}]",[],"[{""index"": 1, ""cas_rn"": ""67-64-1""}]",,
31-260-CAS-18051377,31-260-CAS-18051377,Reaction_20251110_2201.rdf,Skraup Doebner–Miller,60,,,CC(C)=O.Nc1cccc2c1CCC2,CC1=CC(C)(C)Nc2c1ccc1c2CCC1,CC(C)=O.Nc1cccc2c1CCC2>>CC1=CC(C)(C)Nc2c1ccc1c2CCC1,Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists,"Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi","Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","Synthesis and Biological Evaluation of Cyclopentaquinoline Derivatives as Nonsteroidal Glucocorticoid Receptor Antagonists | Eda, Masahiro; Kuroda, Tomoko; Kaneko, Satoshi; Aoki, Yoshiyuki; Yamashita, Masami; Okumura, Chieko; Ikeda, Yoshitaka; Ohbora, Tomoko; Sakaue, Masaki; Koyama, Natsumi; Aritomo, Keiichi | Journal of Medicinal Chemistry (2015), 58(12), 4918-4926","67-64-1, 32202-61-2",1040275-19-1,,144026-79-9,67-64-1,,,,,,,1,1,60,,,,,,,"{""1"": 60}","[{""index"": 1, ""cas_rn"": ""67-64-1"", ""smiles"": ""CC(C)=O""}, {""index"": 2, ""cas_rn"": ""32202-61-2"", ""smiles"": ""Nc1cccc2c1CCC2""}]","[{""index"": 1, ""cas_rn"": ""1040275-19-1"", ""yield_pct"": ""60"", ""smiles"": ""CC1=CC(C)(C)Nc2c1ccc1c2CCC1""}]",[],"[{""index"": 1, ""cas_rn"": ""144026-79-9""}]","[{""index"": 1, ""cas_rn"": ""67-64-1""}]",,
