reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-313-CAS-10039277,31-313-CAS-10039277,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,,,,C=O.COC(=O)CN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O,COC(=O)CN1C(=O)C2(CCCCC2)N(C)C2(CCCCC2)C1=O,C=O.COC(=O)CN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O>>COC(=O)CN1C(=O)C2(CCCCC2)N(C)C2(CCCCC2)C1=O,"Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups","Elecko, P.; Toma, S.","Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups | Elecko, P.; Toma, S. | Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","50-00-0, 58390-37-7",80883-80-3,,64-18-6,,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""58390-37-7"", ""smiles"": ""COC(=O)CN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O""}]","[{""index"": 1, ""cas_rn"": ""80883-80-3"", ""smiles"": ""COC(=O)CN1C(=O)C2(CCCCC2)N(C)C2(CCCCC2)C1=O""}]",[],"[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],,
31-313-CAS-10310189,31-313-CAS-10310189,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,,,,C=O.O=C(/C=C/c1ccccc1)N1CC2(CCCCC2)NC2(CCCCC2)C1,CN1C2(CCCCC2)CN(C(=O)/C=C/c2ccccc2)CC12CCCCC2,C=O.O=C(/C=C/c1ccccc1)N1CC2(CCCCC2)NC2(CCCCC2)C1>>CN1C2(CCCCC2)CN(C(=O)/C=C/c2ccccc2)CC12CCCCC2,"Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups","Elecko, P.; Toma, S.","Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups | Elecko, P.; Toma, S. | Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","50-00-0, 344572-65-2",344571-98-8,,64-18-6,,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""344572-65-2"", ""smiles"": ""O=C(/C=C/c1ccccc1)N1CC2(CCCCC2)NC2(CCCCC2)C1""}]","[{""index"": 1, ""cas_rn"": ""344571-98-8"", ""smiles"": ""CN1C2(CCCCC2)CN(C(=O)/C=C/c2ccccc2)CC12CCCCC2""}]",[],"[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],,
31-313-CAS-1096209,31-313-CAS-1096209,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,35,,,C=O.CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2)C1,CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C)C1,C=O.CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2)C1>>CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C)C1,Synthesis of (+)-Dumetorine and Congeners by Using Flow Chemistry Technologies,"Riva, Elena; Rencurosi, Anna; Gagliardi, Stefania; Passarella, Daniele; Martinelli, Marisa","Chemistry - A European Journal (2011), 17(22), 6221-6226","Synthesis of (+)-Dumetorine and Congeners by Using Flow Chemistry Technologies | Riva, Elena; Rencurosi, Anna; Gagliardi, Stefania; Passarella, Daniele; Martinelli, Marisa | Chemistry - A European Journal (2011), 17(22), 6221-6226","50-00-0, 1150660-03-9",96552-67-9,25895-60-7,,,,,,,,,1,1,35,,,,,,,"{""1"": 35}","[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""1150660-03-9"", ""smiles"": ""CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2)C1""}]","[{""index"": 1, ""cas_rn"": ""96552-67-9"", ""yield_pct"": ""35"", ""smiles"": ""CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C)C1""}]","[{""index"": 1, ""cas_rn"": ""25895-60-7""}]",[],[],alternative preparation shown,
31-313-CAS-11114062,31-313-CAS-11114062,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,78,,2.0,C=O.CN[C@H]1[C@@H](O)[C@H](n2cnc3c(N(C)C)ncnc32)O[C@@H]1CO,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](N(C)C)[C@H]1O,C=O.CN[C@H]1[C@@H](O)[C@H](n2cnc3c(N(C)C)ncnc32)O[C@@H]1CO>>CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](N(C)C)[C@H]1O,Nucleosides from 3-deoxy-3-methylamino-D-ribofuranose,"Lee, William Wei; Tong, George L.; Blackford, Robert W.; Goodman, Leon","Journal of Organic Chemistry (1970), 35(11), 3808-14","Nucleosides from 3-deoxy-3-methylamino-D-ribofuranose | Lee, William Wei; Tong, George L.; Blackford, Robert W.; Goodman, Leon | Journal of Organic Chemistry (1970), 35(11), 3808-14","50-00-0, 34522-43-5",25787-42-2,64-18-6,,7732-18-5,,,,,,,1,1,78,,,,,,,"{""1"": 78}","[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""34522-43-5"", ""smiles"": ""CN[C@H]1[C@@H](O)[C@H](n2cnc3c(N(C)C)ncnc32)O[C@@H]1CO""}]","[{""index"": 1, ""cas_rn"": ""25787-42-2"", ""yield_pct"": ""78"", ""smiles"": ""CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](N(C)C)[C@H]1O""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]",Classification: Reductive alkylation; N-Methylation; Chemoselective; # Conditions: HCO2H; H2O; Rf 10mn,
31-313-CAS-12096939,31-313-CAS-12096939,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,92,,,C=O.CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C(=O)OC(C)(C)C)C1,CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C)C1,C=O.CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C(=O)OC(C)(C)C)C1>>CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C)C1,Synthesis of (+)-Dumetorine and Congeners by Using Flow Chemistry Technologies,"Riva, Elena; Rencurosi, Anna; Gagliardi, Stefania; Passarella, Daniele; Martinelli, Marisa","Chemistry - A European Journal (2011), 17(22), 6221-6226","Synthesis of (+)-Dumetorine and Congeners by Using Flow Chemistry Technologies | Riva, Elena; Rencurosi, Anna; Gagliardi, Stefania; Passarella, Daniele; Martinelli, Marisa | Chemistry - A European Journal (2011), 17(22), 6221-6226","50-00-0, 1150660-02-8",96552-67-9,64-18-6,,75-05-8,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""1150660-02-8"", ""smiles"": ""CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C(=O)OC(C)(C)C)C1""}]","[{""index"": 1, ""cas_rn"": ""96552-67-9"", ""yield_pct"": ""92"", ""smiles"": ""CC1=CC(=O)O[C@@H](C[C@@H]2CCCCN2C)C1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]","microwave irradiation, thermal, Eschweiler-Clarke reaction, pre-heated PTFE reactor used, alternative preparation shown, overall yield 29% over five steps from 1- piperidinecarboxylic acid,2-(2- hydroxyethyl) derivative",
31-313-CAS-12170926,31-313-CAS-12170926,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,,,,C=O.CCCCCCCCOC(=O)CN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O,CCCCCCCCOC(=O)CN1C(=O)C2(CCCCC2)N(C)C2(CCCCC2)C1=O,C=O.CCCCCCCCOC(=O)CN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O>>CCCCCCCCOC(=O)CN1C(=O)C2(CCCCC2)N(C)C2(CCCCC2)C1=O,"Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups","Elecko, P.; Toma, S.","Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups | Elecko, P.; Toma, S. | Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","50-00-0, 80883-81-4",80883-82-5,,64-18-6,,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""80883-81-4"", ""smiles"": ""CCCCCCCCOC(=O)CN1C(=O)C2(CCCCC2)NC2(CCCCC2)C1=O""}]","[{""index"": 1, ""cas_rn"": ""80883-82-5"", ""smiles"": ""CCCCCCCCOC(=O)CN1C(=O)C2(CCCCC2)N(C)C2(CCCCC2)C1=O""}]",[],"[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],,
31-313-CAS-12437513,31-313-CAS-12437513,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,,,,C=O.C1CCC2(CC1)CNCC1(CCCCC1)N2,CN1CC2(CCCCC2)N(C)C2(CCCCC2)C1,C=O.C1CCC2(CC1)CNCC1(CCCCC1)N2>>CN1CC2(CCCCC2)N(C)C2(CCCCC2)C1,"Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups","Elecko, P.; Toma, S.","Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","Eschweiler-Clarke methylation of 7,15-diazadispiro[5.1.5.3]hexadecane and its 15-substituted derivatives. The investigations of methylation of sterically hindered amines bearing different functional groups | Elecko, P.; Toma, S. | Acta Facultatis Rerum Naturalium Universitatis Comenianae, Chimia (1981), 2959-68","50-00-0, 21430-14-8",80883-83-6,,64-18-6,,,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""21430-14-8"", ""smiles"": ""C1CCC2(CC1)CNCC1(CCCCC1)N2""}]","[{""index"": 1, ""cas_rn"": ""80883-83-6"", ""smiles"": ""CN1CC2(CCCCC2)N(C)C2(CCCCC2)C1""}]",[],"[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],,
31-313-CAS-12477097,31-313-CAS-12477097,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,80,,,C=O.CC(=O)O.COc1ccc(C(CN)C2(O)CCCCC2)cc1,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,C=O.CC(=O)O.COc1ccc(C(CN)C2(O)CCCCC2)cc1>>COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,A process for the preparation of venlafaxine hydrochloride,"Nagarajan, Kuppuswamy; Sankar, Iyer Venkatachalam; Selvan, Mariadas Arul; Gupta, Rajendra Pershad","India, IN2006CH00257 A 2008-11-28","A process for the preparation of venlafaxine hydrochloride | Nagarajan, Kuppuswamy; Sankar, Iyer Venkatachalam; Selvan, Mariadas Arul; Gupta, Rajendra Pershad | India, IN2006CH00257 A 2008-11-28","50-00-0, 839705-03-2",99300-78-4,"1333-74-0, 584-08-7, 7647-01-0",7440-02-0,"67-56-1, 7732-18-5, 67-63-0, 141-78-6",,,,,,,3,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""50-00-0"", ""smiles"": ""C=O""}, {""index"": 2, ""cas_rn"": ""839705-03-2"", ""smiles"": ""CC(=O)O.COc1ccc(C(CN)C2(O)CCCCC2)cc1""}]","[{""index"": 1, ""cas_rn"": ""99300-78-4"", ""yield_pct"": ""80"", ""smiles"": ""COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl""}]","[{""index"": 1, ""cas_rn"": ""1333-74-0""}, {""index"": 2, ""cas_rn"": ""584-08-7""}, {""index"": 3, ""cas_rn"": ""7647-01-0""}]","[{""index"": 1, ""cas_rn"": ""7440-02-0""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}, {""index"": 3, ""cas_rn"": ""67-63-0""}, {""index"": 4, ""cas_rn"": ""141-78-6""}]","alternative preparation shown, Raney Nickel catalyst used",
31-313-CAS-12495499,31-313-CAS-12495499,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,62,,,NCc1ccccc1.O=C1CCCCC1,c1ccc(CNC2CCCCC2)cc1,NCc1ccccc1.O=C1CCCCC1>>c1ccc(CNC2CCCCC2)cc1,N-alkylation of amines under microwave irradiation: modified Eschweiler-Clarke reaction,"Torchy, Severine; Barbry, Didier","Journal of Chemical Research, Synopses (2001), (7), 292-293","N-alkylation of amines under microwave irradiation: modified Eschweiler-Clarke reaction | Torchy, Severine; Barbry, Didier | Journal of Chemical Research, Synopses (2001), (7), 292-293","100-46-9, 108-94-1",4383-25-9,64-18-6,,,,,,,,,1,1,62,,,,,,,"{""1"": 62}","[{""index"": 1, ""cas_rn"": ""100-46-9"", ""smiles"": ""NCc1ccccc1""}, {""index"": 2, ""cas_rn"": ""108-94-1"", ""smiles"": ""O=C1CCCCC1""}]","[{""index"": 1, ""cas_rn"": ""4383-25-9"", ""yield_pct"": ""62"", ""smiles"": ""c1ccc(CNC2CCCCC2)cc1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],[],microwave,
31-313-CAS-12602251,31-313-CAS-12602251,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,,,,O=C1C2CCC3C1NCCC31c3ccccc3NC21,CN1CCC23c4ccccc4NC2C2CCC3C1C2=O,O=C1C2CCC3C1NCCC31c3ccccc3NC21>>CN1CCC23c4ccccc4NC2C2CCC3C1C2=O,"3,4,9,9a-Tetrahydro-1,4-ethano-3,4a-(iminoethano)-4aH-carbazol-2(1H)-one derivatives. 2. Unusual results from Eschweiler-Clarke methylation","Bobowski, George","Journal of Organic Chemistry (1985), 50(7), 929-31","3,4,9,9a-Tetrahydro-1,4-ethano-3,4a-(iminoethano)-4aH-carbazol-2(1H)-one derivatives. 2. Unusual results from Eschweiler-Clarke methylation | Bobowski, George | Journal of Organic Chemistry (1985), 50(7), 929-31",79234-12-1,94956-77-1,"77-78-1, 1310-58-3",,"75-09-2, 7732-18-5",,,,,,,1,1,,,,,,,,{},"[{""index"": 1, ""cas_rn"": ""79234-12-1"", ""smiles"": ""O=C1C2CCC3C1NCCC31c3ccccc3NC21""}]","[{""index"": 1, ""cas_rn"": ""94956-77-1"", ""smiles"": ""CN1CCC23c4ccccc4NC2C2CCC3C1C2=O""}]","[{""index"": 1, ""cas_rn"": ""77-78-1""}, {""index"": 2, ""cas_rn"": ""1310-58-3""}]",[],"[{""index"": 1, ""cas_rn"": ""75-09-2""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",in presence of Adogen 464,
31-313-CAS-12819906,31-313-CAS-12819906,Reaction_20251104_2137.rdf,Eschweiler–Clarke methylation,75,,,C1CCCNCC1.O=C1CCCC1,C1CCCN(C2CCCC2)CC1,C1CCCNCC1.O=C1CCCC1>>C1CCCN(C2CCCC2)CC1,N-alkylation of amines under microwave irradiation: modified Eschweiler-Clarke reaction,"Torchy, Severine; Barbry, Didier","Journal of Chemical Research, Synopses (2001), (7), 292-293","N-alkylation of amines under microwave irradiation: modified Eschweiler-Clarke reaction | Torchy, Severine; Barbry, Didier | Journal of Chemical Research, Synopses (2001), (7), 292-293","111-49-9, 120-92-3",5024-91-9,64-18-6,,,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""111-49-9"", ""smiles"": ""C1CCCNCC1""}, {""index"": 2, ""cas_rn"": ""120-92-3"", ""smiles"": ""O=C1CCCC1""}]","[{""index"": 1, ""cas_rn"": ""5024-91-9"", ""yield_pct"": ""75"", ""smiles"": ""C1CCCN(C2CCCC2)CC1""}]","[{""index"": 1, ""cas_rn"": ""64-18-6""}]",[],[],microwave,
