reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-084-CAS-15897174,31-084-CAS-15897174,Reaction_20251110_1606.rdf,Electrophilic fluorination,2,,,CO.Cc1cc(=O)[nH]c(=O)[nH]1,Cc1[nH]c(=O)[nH]c(=O)c1F.COC1(C)NC(=O)NC(=O)C1(F)F,CO.Cc1cc(=O)[nH]c(=O)[nH]1>>Cc1[nH]c(=O)[nH]c(=O)c1F.COC1(C)NC(=O)NC(=O)C1(F)F,Promotional effect of ionic liquids in electrophilic fluorination of methylated uracils,"Borodkin, Gennady I.; Elanov, Innokenty R.; Gatilov, Yury V.; Shubin, Vyacheslav G.","RSC Advances (2016), 6(65), 60556-60564","Promotional effect of ionic liquids in electrophilic fluorination of methylated uracils | Borodkin, Gennady I.; Elanov, Innokenty R.; Gatilov, Yury V.; Shubin, Vyacheslav G. | RSC Advances (2016), 6(65), 60556-60564","67-56-1, 626-48-2","1480-99-5, 1961242-52-3",140681-55-6,174899-66-2,67-56-1,,,,,,,1,1,2,98,,,,,,"{""1"": 2, ""2"": 98}","[{""index"": 1, ""cas_rn"": ""67-56-1"", ""smiles"": ""CO""}, {""index"": 2, ""cas_rn"": ""626-48-2"", ""smiles"": ""Cc1cc(=O)[nH]c(=O)[nH]1""}]","[{""index"": 1, ""cas_rn"": ""1480-99-5"", ""yield_pct"": ""2"", ""smiles"": ""Cc1[nH]c(=O)[nH]c(=O)c1F""}, {""index"": 2, ""cas_rn"": ""1961242-52-3"", ""yield_pct"": ""98"", ""smiles"": ""COC1(C)NC(=O)NC(=O)C1(F)F""}]","[{""index"": 1, ""cas_rn"": ""140681-55-6""}]","[{""index"": 1, ""cas_rn"": ""174899-66-2""}]","[{""index"": 1, ""cas_rn"": ""67-56-1""}]","green chemistry, green chemistry-solvent, optimization study, optimized on catalyst, optimized on stoichiometry of reagent, optimized on time, optimized on stoichiometry of reactant, ionic liquid used (catalyst)",
31-084-CAS-16869811,31-084-CAS-16869811,Reaction_20251110_1606.rdf,Electrophilic fluorination,76,,,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1F.O=C1C=Cc2ccccc2C1(F)F,Oc1ccc2ccccc2c1>>Oc1ccc2ccccc2c1F.O=C1C=Cc2ccccc2C1(F)F,SelectfluorTM on a PolyHIPE Material as Regenerative and Reusable Polymer-Supported Electrophilic Fluorinating Agent,"Kawada, Kosuke; Okano, Koji; Iskra, Jernej; Krajnc, Peter; Cahard, Dominique","Advanced Synthesis & Catalysis (2017), 359(4), 584-589","SelectfluorTM on a PolyHIPE Material as Regenerative and Reusable Polymer-Supported Electrophilic Fluorinating Agent | Kawada, Kosuke; Okano, Koji; Iskra, Jernej; Krajnc, Peter; Cahard, Dominique | Advanced Synthesis & Catalysis (2017), 359(4), 584-589",135-19-3,"51417-63-1, 51417-64-2","1493-13-6, 2056144-08-0, 7782-41-4",280-57-9,75-05-8,,,,,,,4,1,76,15,,,,,,"{""1"": 76, ""2"": 15}","[{""index"": 1, ""cas_rn"": ""135-19-3"", ""smiles"": ""Oc1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""51417-63-1"", ""yield_pct"": ""76"", ""smiles"": ""Oc1ccc2ccccc2c1F""}, {""index"": 2, ""cas_rn"": ""51417-64-2"", ""yield_pct"": ""15"", ""smiles"": ""O=C1C=Cc2ccccc2C1(F)F""}]","[{""index"": 1, ""cas_rn"": ""1493-13-6""}, {""index"": 2, ""cas_rn"": ""2056144-08-0""}, {""index"": 3, ""cas_rn"": ""7782-41-4""}]","[{""index"": 1, ""cas_rn"": ""280-57-9""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","regioselective, agent stoichiometry dependent product selectivity, ultrasound in stages 1 and 2, safety in stage 3, toxic fluorine gas in stage 3, in-situ generated reagent in stage 3",
31-084-CAS-16869814,31-084-CAS-16869814,Reaction_20251110_1606.rdf,Electrophilic fluorination,21,,,Oc1ccc2ccccc2c1,Oc1ccc2ccccc2c1F.O=C1C=Cc2ccccc2C1(F)F,Oc1ccc2ccccc2c1>>Oc1ccc2ccccc2c1F.O=C1C=Cc2ccccc2C1(F)F,SelectfluorTM on a PolyHIPE Material as Regenerative and Reusable Polymer-Supported Electrophilic Fluorinating Agent,"Kawada, Kosuke; Okano, Koji; Iskra, Jernej; Krajnc, Peter; Cahard, Dominique","Advanced Synthesis & Catalysis (2017), 359(4), 584-589","SelectfluorTM on a PolyHIPE Material as Regenerative and Reusable Polymer-Supported Electrophilic Fluorinating Agent | Kawada, Kosuke; Okano, Koji; Iskra, Jernej; Krajnc, Peter; Cahard, Dominique | Advanced Synthesis & Catalysis (2017), 359(4), 584-589",135-19-3,"51417-63-1, 51417-64-2","1493-13-6, 2056144-08-0, 7782-41-4",280-57-9,75-05-8,,,,,,,4,1,21,70,,,,,,"{""1"": 21, ""2"": 70}","[{""index"": 1, ""cas_rn"": ""135-19-3"", ""smiles"": ""Oc1ccc2ccccc2c1""}]","[{""index"": 1, ""cas_rn"": ""51417-63-1"", ""yield_pct"": ""21"", ""smiles"": ""Oc1ccc2ccccc2c1F""}, {""index"": 2, ""cas_rn"": ""51417-64-2"", ""yield_pct"": ""70"", ""smiles"": ""O=C1C=Cc2ccccc2C1(F)F""}]","[{""index"": 1, ""cas_rn"": ""1493-13-6""}, {""index"": 2, ""cas_rn"": ""2056144-08-0""}, {""index"": 3, ""cas_rn"": ""7782-41-4""}]","[{""index"": 1, ""cas_rn"": ""280-57-9""}]","[{""index"": 1, ""cas_rn"": ""75-05-8""}]","regioselective, ultrasound in stages 1 and 2, agent stoichiometry dependent product selectivity, safety in stage 3, toxic fluorine gas in stage 3, in-situ generated reagent in stage 3",
31-084-CAS-6044269,31-084-CAS-6044269,Reaction_20251110_1606.rdf,Electrophilic fluorination,67,,,Oc1ccc2ccccc2c1.F[N+]12CC[N+](CCl)(CC1)CC2.O=S(=O)([O-])C(F)(F)F,Oc1ccc2ccccc2c1F.O=C1C=Cc2ccccc2C1(F)F.ClC[N+]12CCN(CC1)CC2.O=S(=O)(O)C(F)(F)F.O=S(=O)([O-])C(F)(F)F,Oc1ccc2ccccc2c1.F[N+]12CC[N+](CCl)(CC1)CC2.O=S(=O)([O-])C(F)(F)F>>Oc1ccc2ccccc2c1F.O=C1C=Cc2ccccc2C1(F)F.ClC[N+]12CCN(CC1)CC2.O=S(=O)(O)C(F)(F)F.O=S(=O)([O-])C(F)(F)F,"N-Halogeno compounds. Part 18. 1-Alkyl-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane salts: user-friendly site-selective electrophilic fluorinating agents of the N-fluoroammonium class","Banks, R. Eric; Besheesh, Mohamed K.; Mohialdin-Khaffaf, Suad N.; Sharif, Iqbal","Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1996), (16), 2069-2076","N-Halogeno compounds. Part 18. 1-Alkyl-4-fluoro-1,4-diazoniabicyclo[2.2.2]octane salts: user-friendly site-selective electrophilic fluorinating agents of the N-fluoroammonium class | Banks, R. Eric; Besheesh, Mohamed K.; Mohialdin-Khaffaf, Suad N.; Sharif, Iqbal | Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1996), (16), 2069-2076","135-19-3, 140681-68-1","51417-63-1, 51417-64-2, 182311-86-0",,,67-56-1,,,,,,,1,1,67,33,83,,,,,"{""1"": 67, ""2"": 33, ""3"": 83}","[{""index"": 1, ""cas_rn"": ""135-19-3"", ""smiles"": ""Oc1ccc2ccccc2c1""}, {""index"": 2, ""cas_rn"": ""140681-68-1"", ""smiles"": ""F[N+]12CC[N+](CCl)(CC1)CC2.O=S(=O)([O-])C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""51417-63-1"", ""yield_pct"": ""67"", ""smiles"": ""Oc1ccc2ccccc2c1F""}, {""index"": 2, ""cas_rn"": ""51417-64-2"", ""yield_pct"": ""33"", ""smiles"": ""O=C1C=Cc2ccccc2C1(F)F""}, {""index"": 3, ""cas_rn"": ""182311-86-0"", ""yield_pct"": ""83"", ""smiles"": ""ClC[N+]12CCN(CC1)CC2.O=S(=O)(O)C(F)(F)F.O=S(=O)([O-])C(F)(F)F""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]",,
31-119-CAS-10049187,31-119-CAS-10049187,Reaction_20251110_1606.rdf,Electrophilic fluorination,86,,,CN(C)C(=O)CC(=O)c1ccccc1,CN(C)C(=O)C(F)C(=O)c1ccccc1,CN(C)C(=O)CC(=O)c1ccccc1>>CN(C)C(=O)C(F)C(=O)c1ccccc1,"Microwave-assisted rapid electrophilic fluorination of 1,3-dicarbonyl derivatives with Selectfluor","Xiao, I-Chang; Shreeve, Jean'ne M.","Journal of Fluorine Chemistry (2005), 126(4), 475-478","Microwave-assisted rapid electrophilic fluorination of 1,3-dicarbonyl derivatives with Selectfluor | Xiao, I-Chang; Shreeve, Jean'ne M. | Journal of Fluorine Chemistry (2005), 126(4), 475-478",18871-71-1,154353-55-6,140681-55-6,,75-05-8,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""18871-71-1"", ""smiles"": ""CN(C)C(=O)CC(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""154353-55-6"", ""yield_pct"": ""86"", ""smiles"": ""CN(C)C(=O)C(F)C(=O)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""140681-55-6""}]",[],"[{""index"": 1, ""cas_rn"": ""75-05-8""}]","microwave irradiation, products depend on stoichiometry",
31-119-CAS-10101254,31-119-CAS-10101254,Reaction_20251110_1606.rdf,Electrophilic fluorination,80,,,O=C1CCCc2ccccc21,O=C1c2ccccc2CCC1F,O=C1CCCc2ccccc21>>O=C1c2ccccc2CCC1F,"Selective, Electrophilic Fluorinations Using N-Fluoro-o-benzenedisulfonimide","Davis, Franklin A.; Han, Wei; Murphy, Christopher K.","Journal of Organic Chemistry (1995), 60(15), 4730-7","Selective, Electrophilic Fluorinations Using N-Fluoro-o-benzenedisulfonimide | Davis, Franklin A.; Han, Wei; Murphy, Christopher K. | Journal of Organic Chemistry (1995), 60(15), 4730-7",529-34-0,71019-06-2,"1070-89-9, 134414-80-5",,109-99-9,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""529-34-0"", ""smiles"": ""O=C1CCCc2ccccc21""}]","[{""index"": 1, ""cas_rn"": ""71019-06-2"", ""yield_pct"": ""80"", ""smiles"": ""O=C1c2ccccc2CCC1F""}]","[{""index"": 1, ""cas_rn"": ""1070-89-9""}, {""index"": 2, ""cas_rn"": ""134414-80-5""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}]",,
31-119-CAS-10143475,31-119-CAS-10143475,Reaction_20251110_1606.rdf,Electrophilic fluorination,83,,,O=C(OCc1ccccc1)C1Cc2ccccc2C1=O,O=C(OCc1ccccc1)[C@@]1(F)Cc2ccccc2C1=O,O=C(OCc1ccccc1)C1Cc2ccccc2C1=O>>O=C(OCc1ccccc1)[C@@]1(F)Cc2ccccc2C1=O,Designing Fluorinated Cinchona Alkaloids for Enantioselective Catalysis: Controlling Internal Rotation by a Fluorine-Ammonium Ion gauche Effect (φNCCF),"Tanzer, Eva-Maria; Schweizer, W. Bernd; Ebert, Marc-Olivier; Gilmour, Ryan","Chemistry - A European Journal (2012), 18(7), 2006-2013, S2006/1-S2006/41","Designing Fluorinated Cinchona Alkaloids for Enantioselective Catalysis: Controlling Internal Rotation by a Fluorine-Ammonium Ion gauche Effect (φNCCF) | Tanzer, Eva-Maria; Schweizer, W. Bernd; Ebert, Marc-Olivier; Gilmour, Ryan | Chemistry - A European Journal (2012), 18(7), 2006-2013, S2006/1-S2006/41",135924-81-1,943896-00-2,"534-17-8, 133745-75-2, 7732-18-5",1374425-48-5,108-88-3,,,,,,,3,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""135924-81-1"", ""smiles"": ""O=C(OCc1ccccc1)C1Cc2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""943896-00-2"", ""yield_pct"": ""83"", ""smiles"": ""O=C(OCc1ccccc1)[C@@]1(F)Cc2ccccc2C1=O""}]","[{""index"": 1, ""cas_rn"": ""534-17-8""}, {""index"": 2, ""cas_rn"": ""133745-75-2""}, {""index"": 3, ""cas_rn"": ""7732-18-5""}]","[{""index"": 1, ""cas_rn"": ""1374425-48-5""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","stereoselective, 19% ee",
31-119-CAS-10250513,31-119-CAS-10250513,Reaction_20251110_1606.rdf,Electrophilic fluorination,83,,,O=C(CC(=O)C(F)(F)F)c1cccs1,O=C(c1cccs1)C(F)(F)C(O)(O)C(F)(F)F,O=C(CC(=O)C(F)(F)F)c1cccs1>>O=C(c1cccs1)C(F)(F)C(O)(O)C(F)(F)F,Towards Greener Fluorine Organic Chemistry: Direct Electrophilic Fluorination of Carbonyl Compounds in Water and Under Solvent-Free Reaction Conditions,"Stavber, Gaj; Stavber, Stojan","Advanced Synthesis & Catalysis (2010), 352(16), 2838-2846","Towards Greener Fluorine Organic Chemistry: Direct Electrophilic Fluorination of Carbonyl Compounds in Water and Under Solvent-Free Reaction Conditions | Stavber, Gaj; Stavber, Stojan | Advanced Synthesis & Catalysis (2010), 352(16), 2838-2846",326-91-0,1259998-88-3,140681-55-6,,7732-18-5,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""326-91-0"", ""smiles"": ""O=C(CC(=O)C(F)(F)F)c1cccs1""}]","[{""index"": 1, ""cas_rn"": ""1259998-88-3"", ""yield_pct"": ""83"", ""smiles"": ""O=C(c1cccs1)C(F)(F)C(O)(O)C(F)(F)F""}]","[{""index"": 1, ""cas_rn"": ""140681-55-6""}]",[],"[{""index"": 1, ""cas_rn"": ""7732-18-5""}]","green chemistry-process simplification, workup, agitation (700 rpm)",
31-119-CAS-10278402,31-119-CAS-10278402,Reaction_20251110_1606.rdf,Electrophilic fluorination,83,,,O=Cc1ccc([N+](=O)[O-])cc1.Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)CC(=O)OC(C)(C)C)cc1,Cc1ccc(S(=O)(=O)N2c3ccccc3C(=O)[C@@](F)(C(=O)OC(C)(C)C)[C@H]2c2ccc([N+](=O)[O-])cc2)cc1,O=Cc1ccc([N+](=O)[O-])cc1.Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)CC(=O)OC(C)(C)C)cc1>>Cc1ccc(S(=O)(=O)N2c3ccccc3C(=O)[C@@](F)(C(=O)OC(C)(C)C)[C@H]2c2ccc([N+](=O)[O-])cc2)cc1,"Stereoselective synthesis of fluorinated 2,3-dihydroquinolin-4(1H)-ones via a one-pot multistep transformation","Li, Feng; Nie, Jing; Wu, Jun-Wei; Zheng, Yan; Ma, Jun-An","Journal of Organic Chemistry (2012), 77(5), 2398-2406","Stereoselective synthesis of fluorinated 2,3-dihydroquinolin-4(1H)-ones via a one-pot multistep transformation | Li, Feng; Nie, Jing; Wu, Jun-Wei; Zheng, Yan; Ma, Jun-An | Journal of Organic Chemistry (2012), 77(5), 2398-2406","555-16-8, 1256493-72-7",1360875-26-8,"497-19-8, 133745-75-2",123-75-1,64-17-5,,,,,,"General/Typical Procedure: General Procedure for One-Pot Multistep Transformation via Knoevenagel Condensation/Aza-Michael Addition/Electro-philic Halogenation. To a solution of 1a (116.9 mg, 0.3 mmol) and benzaldehyde (38.3 mg, 0.36 mmol) in ethanol (1.5 mL) was added pyrrolidine (4.3 mg, 20 mol %) at room temperature, and the mixture was stirred for 24 h. Then sodium carbonate (38.2 mg, 0.36 mmol) and electrophilic halogenating reagent (0.36 mmol) were added sequentially to the reaction mixture. Upon completion of the reaction (monitored by TLC), the solvent was removed in vacuum. The residue was mixed with 5 mL of water and extracted with CH2Cl2 (3 × 10 mL). The combined organic phases were washed with brine (10 mL) and dried over anhydrous Na2SO4. Filtration and concentration of the filtrate gave the crude product, which was purified by column chromatography on silica gel (petroleum ether/ethyl acetate 10/1) to provide the desired product as a white solid. tert-Butyl 3-fluoro-2-(4-nitrophenyl)-4-oxo-1-tosyl-1,2,3,4-tetrahydroquinoline-3-carboxylate (2n): white solid; 134.5 mg, 83% yield; 80:20 dr. mp 146-147 °C; 1H NMR (400 MHz, CDCl3) δ 1.02 (s, 9H), 2.34 (s, 3H), 6.20 (d, J= 21.2 Hz, 1H), 7.19 (d, J= 8.4 Hz, 2H), 7.34 (t, J= 7.6 Hz, 1H), 7.47 (d, J= 8.4 Hz, 2H), 7.55 (d, J= 8.4 Hz, 2H), 7.69 (d, J= 6.8 Hz, 1H), 7.89 (d, J= 7.6 Hz, 1H), 8.02 (d, J= 8.8 Hz, 1H), 8.14 (d, J= 8.8 Hz, 2H); 13C NMR (100 MHz, CDCl3) δ 183.3 (d, 2JFC = 20.0 Hz), 162.2 (d, 2JFC = 26.4 Hz), 148.0, 145.2, 142.9, 140.5, 136.4, 133.8, 129.8, 129.0, 128.5, 127.8, 127.4, 126.2, 124.1, 123.8, 92.5 (d, 1JFC = 196.6 Hz), 85.3, 65.1 (d, 2JFC = 28.5 Hz), 27.2, 21.5; 19F NMR (376 MHz, CDCl3) δ -142.9 (d, J= 21.1 Hz), -168.8; IR (KBr) ν 2981, 2933, 1759, 1701, 1599, 1526, 1476, 1459, 1349, 1306, 1167, 1088, 661, 569 cm-1; MS (ESI) found m/z 558.0 [M+NH4]+; HRMS (ESI) found m/z 563.1268 [M + Na]+, calcd for C27H25FN2O7S + Na 563.1264.",2,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""555-16-8"", ""smiles"": ""O=Cc1ccc([N+](=O)[O-])cc1""}, {""index"": 2, ""cas_rn"": ""1256493-72-7"", ""smiles"": ""Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)CC(=O)OC(C)(C)C)cc1""}]","[{""index"": 1, ""cas_rn"": ""1360875-26-8"", ""yield_pct"": ""83"", ""smiles"": ""Cc1ccc(S(=O)(=O)N2c3ccccc3C(=O)[C@@](F)(C(=O)OC(C)(C)C)[C@H]2c2ccc([N+](=O)[O-])cc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""497-19-8""}, {""index"": 2, ""cas_rn"": ""133745-75-2""}]","[{""index"": 1, ""cas_rn"": ""123-75-1""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","stereoselective, trans:cis = 80:20, Knoevenagel condensation followed by aza-Michael addition (stage 1)",
31-119-CAS-10326893,31-119-CAS-10326893,Reaction_20251110_1606.rdf,Electrophilic fluorination,98,,,CC(=O)CC(=O)N(C)C,CC(=O)C(F)C(=O)N(C)C,CC(=O)CC(=O)N(C)C>>CC(=O)C(F)C(=O)N(C)C,Catalyst-free and highly selective electrophilic mono-fluorination of acetoacetamides: facile and efficient preparation of 2-fluoroacetoacetamides in PEG-400,"Bi, Jingjing; Zhang, Zhiguo; Liu, Qingfeng; Zhang, Guisheng","Green Chemistry (2012), 14(4), 1159-1162","Catalyst-free and highly selective electrophilic mono-fluorination of acetoacetamides: facile and efficient preparation of 2-fluoroacetoacetamides in PEG-400 | Bi, Jingjing; Zhang, Zhiguo; Liu, Qingfeng; Zhang, Guisheng | Green Chemistry (2012), 14(4), 1159-1162",2044-64-6,202921-55-9,140681-55-6,,25322-68-3,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""2044-64-6"", ""smiles"": ""CC(=O)CC(=O)N(C)C""}]","[{""index"": 1, ""cas_rn"": ""202921-55-9"", ""yield_pct"": ""98"", ""smiles"": ""CC(=O)C(F)C(=O)N(C)C""}]","[{""index"": 1, ""cas_rn"": ""140681-55-6""}]",[],"[{""index"": 1, ""cas_rn"": ""25322-68-3""}]","green chemistry, selective for for alpha-electrophilic monofluorination",
