reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-515-CAS-13637392,31-515-CAS-13637392,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,81,,,COC(=O)[C@H](OC(=S)SC)[C@H](NC(=O)OC(C)(C)C)c1ccccc1,CC(C)(C)OC(=O)N[C@@H](CCO)c1ccccc1,COC(=O)[C@H](OC(=S)SC)[C@H](NC(=O)OC(C)(C)C)c1ccccc1>>CC(C)(C)OC(=O)N[C@@H](CCO)c1ccccc1,Enantioselective synthesis of (S)-dapoxetine,"Siddiqui, Shafi A.; Srinivasan, Kumar V.","Tetrahedron: Asymmetry (2007), 18(17), 2099-2103","Enantioselective synthesis of (S)-dapoxetine | Siddiqui, Shafi A.; Srinivasan, Kumar V. | Tetrahedron: Asymmetry (2007), 18(17), 2099-2103",959123-36-5,718611-17-7,16853-85-3,,"109-99-9, 7732-18-5",,,,,,,3,1,81,,,,,,,"{""1"": 81}","[{""index"": 1, ""cas_rn"": ""959123-36-5"", ""smiles"": ""COC(=O)[C@H](OC(=S)SC)[C@H](NC(=O)OC(C)(C)C)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""718611-17-7"", ""yield_pct"": ""81"", ""smiles"": ""CC(C)(C)OC(=O)N[C@@H](CCO)c1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""16853-85-3""}]",[],"[{""index"": 1, ""cas_rn"": ""109-99-9""}, {""index"": 2, ""cas_rn"": ""7732-18-5""}]",,
31-533-CAS-12975696,31-533-CAS-12975696,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,77,,,CSC(=S)OC12CC3CC(CC(C3)C1)C2,C1C2CC3CC1CC(C2)C3,CSC(=S)OC12CC3CC(CC(C3)C1)C2>>C1C2CC3CC1CC(C2)C3,"Safe, facile radical-based reduction and hydrosilylation reactions in a microreactor using tris(trimethylsilyl)silane","Odedra, Arjan; Geyer, Karolin; Gustafsson, Tomas; Gilmour, Ryan; Seeberger, Peter H.","Chemical Communications (Cambridge, United Kingdom) (2008), (26), 3025-3027","Safe, facile radical-based reduction and hydrosilylation reactions in a microreactor using tris(trimethylsilyl)silane | Odedra, Arjan; Geyer, Karolin; Gustafsson, Tomas; Gilmour, Ryan; Seeberger, Peter H. | Chemical Communications (Cambridge, United Kingdom) (2008), (26), 3025-3027",79057-62-8,281-23-2,"78-67-1, 1873-77-4",,108-88-3,,,,,,,1,1,77,,,,,,,"{""1"": 77}","[{""index"": 1, ""cas_rn"": ""79057-62-8"", ""smiles"": ""CSC(=S)OC12CC3CC(CC(C3)C1)C2""}]","[{""index"": 1, ""cas_rn"": ""281-23-2"", ""yield_pct"": ""77"", ""smiles"": ""C1C2CC3CC1CC(C2)C3""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}, {""index"": 2, ""cas_rn"": ""1873-77-4""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]","chemoselective, microreactor used, Barton-McCombie deoxygenation, method potentially safer for large-scale reactions than the corresponding batch reactions",
31-533-CAS-131365,31-533-CAS-131365,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,76,,,CC1(C)O[C@H]2[C@@H](O1)[C@@H](COC(=S)Oc1ccccc1)O[C@@H]1OC(C)(C)O[C@@H]12,C[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]21,CC1(C)O[C@H]2[C@@H](O1)[C@@H](COC(=S)Oc1ccccc1)O[C@@H]1OC(C)(C)O[C@@H]12>>C[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]21,Evaluation of cyclopentyl methyl ether (CPME) as a solvent for radical reactions,"Kobayashi, Shoji; Kuroda, Hiroyuki; Ohtsuka, Yuta; Kashihara, Takashi; Masuyama, Araki; Watanabe, Kiyoshi","Tetrahedron (2013), 69(10), 2251-2259","Evaluation of cyclopentyl methyl ether (CPME) as a solvent for radical reactions | Kobayashi, Shoji; Kuroda, Hiroyuki; Ohtsuka, Yuta; Kashihara, Takashi; Masuyama, Araki; Watanabe, Kiyoshi | Tetrahedron (2013), 69(10), 2251-2259",1424273-58-4,4026-27-1,688-73-3,78-67-1,5614-37-9,,,,,,,1,1,76,,,,,,,"{""1"": 76}","[{""index"": 1, ""cas_rn"": ""1424273-58-4"", ""smiles"": ""CC1(C)O[C@H]2[C@@H](O1)[C@@H](COC(=S)Oc1ccccc1)O[C@@H]1OC(C)(C)O[C@@H]12""}]","[{""index"": 1, ""cas_rn"": ""4026-27-1"", ""yield_pct"": ""76"", ""smiles"": ""C[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]21""}]","[{""index"": 1, ""cas_rn"": ""688-73-3""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""5614-37-9""}]","Barton-McCombie reduction, slow addition of tributyltin hydride/AIBN solution, 9% of starting material recovered, reaction in toluene gave similar yield, V-65-catalyzed reaction in THF at 70 oC gave lower yield (61%)",
31-533-CAS-165739,31-533-CAS-165739,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,89,,,CCCCCCCCCCCCOC(=S)SC,CCCCCCCCCCCC,CCCCCCCCCCCCOC(=S)SC>>CCCCCCCCCCCC,"Safe, facile radical-based reduction and hydrosilylation reactions in a microreactor using tris(trimethylsilyl)silane","Odedra, Arjan; Geyer, Karolin; Gustafsson, Tomas; Gilmour, Ryan; Seeberger, Peter H.","Chemical Communications (Cambridge, United Kingdom) (2008), (26), 3025-3027","Safe, facile radical-based reduction and hydrosilylation reactions in a microreactor using tris(trimethylsilyl)silane | Odedra, Arjan; Geyer, Karolin; Gustafsson, Tomas; Gilmour, Ryan; Seeberger, Peter H. | Chemical Communications (Cambridge, United Kingdom) (2008), (26), 3025-3027",41320-42-7,112-40-3,"78-67-1, 1873-77-4",,108-88-3,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""41320-42-7"", ""smiles"": ""CCCCCCCCCCCCOC(=S)SC""}]","[{""index"": 1, ""cas_rn"": ""112-40-3"", ""yield_pct"": ""89"", ""smiles"": ""CCCCCCCCCCCC""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}, {""index"": 2, ""cas_rn"": ""1873-77-4""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]","chemoselective, microreactor used, Barton-McCombie deoxygenation, method potentially safer for large-scale reactions than the corresponding batch reactions",
31-533-CAS-20460150,31-533-CAS-20460150,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,75,,,COCO[C@H]([C@H](COC(=S)SC)[C@@H](O)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COCO[C@H]([C@H](C)[C@@H](O)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COCO[C@H]([C@H](COC(=S)SC)[C@@H](O)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C>>COCO[C@H]([C@H](C)[C@@H](O)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,Studies towards the Synthesis of Thermolide-6',"Satyanarayana, Vavilapalli; Muralikrishna, Katta; Kumar, Gavireddy Chaithanya; Kumar, Alleni Suman; Babu, Nanubolu Jagadeesh; Yadav, Jhillu Singh","ChemistrySelect (2018), 3(4), 1000-1003","Studies towards the Synthesis of Thermolide-6' | Satyanarayana, Vavilapalli; Muralikrishna, Katta; Kumar, Gavireddy Chaithanya; Kumar, Alleni Suman; Babu, Nanubolu Jagadeesh; Yadav, Jhillu Singh | ChemistrySelect (2018), 3(4), 1000-1003",2375328-36-0,2375328-37-1,688-73-3,78-67-1,108-88-3,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""2375328-36-0"", ""smiles"": ""COCO[C@H]([C@H](COC(=S)SC)[C@@H](O)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2375328-37-1"", ""yield_pct"": ""75"", ""smiles"": ""COCO[C@H]([C@H](C)[C@@H](O)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""688-73-3""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Barton-McCombie deoxygenation,
31-533-CAS-20888196,31-533-CAS-20888196,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,75,,,COCO[C@H]([C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H](COC(=S)SC)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C,COCO[C@@H]([C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COCO[C@H]([C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H](COC(=S)SC)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C>>COCO[C@@H]([C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,Studies towards the Synthesis of Portentol,"Kumar, Gavireddy Chaithanya; Satyanarayana, Vavilapalli; Muralikrishna, Katta; Yadav, Jhillu Singh","ChemistrySelect (2018), 3(40), 11316-11319","Studies towards the Synthesis of Portentol | Kumar, Gavireddy Chaithanya; Satyanarayana, Vavilapalli; Muralikrishna, Katta; Yadav, Jhillu Singh | ChemistrySelect (2018), 3(40), 11316-11319",2389226-52-0,2389226-53-1,688-73-3,78-67-1,108-88-3,,,,,,,1,1,75,,,,,,,"{""1"": 75}","[{""index"": 1, ""cas_rn"": ""2389226-52-0"", ""smiles"": ""COCO[C@H]([C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@H](COC(=S)SC)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""2389226-53-1"", ""yield_pct"": ""75"", ""smiles"": ""COCO[C@@H]([C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](C)[C@H](OCc1ccccc1)[C@H](C)COC(=O)C(C)(C)C)[C@@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C""}]","[{""index"": 1, ""cas_rn"": ""688-73-3""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",overall yield 12% in nine steps,
31-533-CAS-22488198,31-533-CAS-22488198,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,91,,,COc1ccc(O[C@@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](O)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](C)[C@H](O)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](O)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1>>COc1ccc(O[C@@H]2O[C@H](C)[C@H](O)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,Indirect synthetic route to α-L-fucosides via highly stereoselective construction of α-L-galactosides followed by C6-deoxygenation,"Tomida, Hirotaka; Matsuhashi, Takuya; Tanaka, Hide-Nori; Komura, Naoko; Ando, Hiromune; Imamura, Akihiro; Ishida, Hideharu","Organic & Biomolecular Chemistry (2020), 18(26), 5017-5033","Indirect synthetic route to α-L-fucosides via highly stereoselective construction of α-L-galactosides followed by C6-deoxygenation | Tomida, Hirotaka; Matsuhashi, Takuya; Tanaka, Hide-Nori; Komura, Naoko; Ando, Hiromune; Imamura, Akihiro; Ishida, Hideharu | Organic & Biomolecular Chemistry (2020), 18(26), 5017-5033",2449167-94-4,2449167-97-7,1873-77-4,78-67-1,108-88-3,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""2449167-94-4"", ""smiles"": ""COc1ccc(O[C@@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](O)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2449167-97-7"", ""yield_pct"": ""91"", ""smiles"": ""COc1ccc(O[C@@H]2O[C@H](C)[C@H](O)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1873-77-4""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","Barton-McCombie deoxygenation, alternative preparation shown",
31-533-CAS-22488201,31-533-CAS-22488201,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,85,,,COc1ccc(O[C@@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](C)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1>>COc1ccc(O[C@@H]2O[C@H](C)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,Indirect synthetic route to α-L-fucosides via highly stereoselective construction of α-L-galactosides followed by C6-deoxygenation,"Tomida, Hirotaka; Matsuhashi, Takuya; Tanaka, Hide-Nori; Komura, Naoko; Ando, Hiromune; Imamura, Akihiro; Ishida, Hideharu","Organic & Biomolecular Chemistry (2020), 18(26), 5017-5033","Indirect synthetic route to α-L-fucosides via highly stereoselective construction of α-L-galactosides followed by C6-deoxygenation | Tomida, Hirotaka; Matsuhashi, Takuya; Tanaka, Hide-Nori; Komura, Naoko; Ando, Hiromune; Imamura, Akihiro; Ishida, Hideharu | Organic & Biomolecular Chemistry (2020), 18(26), 5017-5033",2449167-95-5,2449167-98-8,1873-77-4,78-67-1,108-88-3,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""2449167-95-5"", ""smiles"": ""COc1ccc(O[C@@H]2O[C@H](COC(=S)Oc3ccccc3)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""2449167-98-8"", ""yield_pct"": ""85"", ""smiles"": ""COc1ccc(O[C@@H]2O[C@H](C)[C@H](O)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1""}]","[{""index"": 1, ""cas_rn"": ""1873-77-4""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]","Barton-McCombie deoxygenation, alternative preparation shown",
31-533-CAS-22488209,31-533-CAS-22488209,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,80,,,CC(=O)N[C@H]1[C@H](OCC[Si](C)(C)C)O[C@H](CO[C@@H]2O[C@@H](COC(=S)Oc3ccccc3)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCC[Si](C)(C)C)O[C@H](CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCC[Si](C)(C)C)O[C@H](CO[C@@H]2O[C@@H](COC(=S)Oc3ccccc3)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O>>CC(=O)N[C@H]1[C@H](OCC[Si](C)(C)C)O[C@H](CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O,Indirect synthetic route to α-L-fucosides via highly stereoselective construction of α-L-galactosides followed by C6-deoxygenation,"Tomida, Hirotaka; Matsuhashi, Takuya; Tanaka, Hide-Nori; Komura, Naoko; Ando, Hiromune; Imamura, Akihiro; Ishida, Hideharu","Organic & Biomolecular Chemistry (2020), 18(26), 5017-5033","Indirect synthetic route to α-L-fucosides via highly stereoselective construction of α-L-galactosides followed by C6-deoxygenation | Tomida, Hirotaka; Matsuhashi, Takuya; Tanaka, Hide-Nori; Komura, Naoko; Ando, Hiromune; Imamura, Akihiro; Ishida, Hideharu | Organic & Biomolecular Chemistry (2020), 18(26), 5017-5033",2449168-06-1,2449168-07-2,1873-77-4,78-67-1,108-88-3,,,,,,,1,1,80,,,,,,,"{""1"": 80}","[{""index"": 1, ""cas_rn"": ""2449168-06-1"", ""smiles"": ""CC(=O)N[C@H]1[C@H](OCC[Si](C)(C)C)O[C@H](CO[C@@H]2O[C@@H](COC(=S)Oc3ccccc3)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2449168-07-2"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)N[C@H]1[C@H](OCC[Si](C)(C)C)O[C@H](CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1873-77-4""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}]","[{""index"": 1, ""cas_rn"": ""108-88-3""}]",Barton-McCombie deoxygenation,
31-533-CAS-4450965,31-533-CAS-4450965,Reaction_20251110_1407.rdf,Barton–McCombie deoxygenation,70,,,CSC(=S)OCCCCCCCCCCCl,CCCCCCCCCCCl,CSC(=S)OCCCCCCCCCCCl>>CCCCCCCCCCCl,"Safe, facile radical-based reduction and hydrosilylation reactions in a microreactor using tris(trimethylsilyl)silane","Odedra, Arjan; Geyer, Karolin; Gustafsson, Tomas; Gilmour, Ryan; Seeberger, Peter H.","Chemical Communications (Cambridge, United Kingdom) (2008), (26), 3025-3027","Safe, facile radical-based reduction and hydrosilylation reactions in a microreactor using tris(trimethylsilyl)silane | Odedra, Arjan; Geyer, Karolin; Gustafsson, Tomas; Gilmour, Ryan; Seeberger, Peter H. | Chemical Communications (Cambridge, United Kingdom) (2008), (26), 3025-3027",1048390-26-6,1002-69-3,"78-67-1, 1873-77-4",,108-88-3,,,,,,,1,1,70,,,,,,,"{""1"": 70}","[{""index"": 1, ""cas_rn"": ""1048390-26-6"", ""smiles"": ""CSC(=S)OCCCCCCCCCCCl""}]","[{""index"": 1, ""cas_rn"": ""1002-69-3"", ""yield_pct"": ""70"", ""smiles"": ""CCCCCCCCCCCl""}]","[{""index"": 1, ""cas_rn"": ""78-67-1""}, {""index"": 2, ""cas_rn"": ""1873-77-4""}]",[],"[{""index"": 1, ""cas_rn"": ""108-88-3""}]","chemoselective, microreactor used, Barton-McCombie deoxygenation, method potentially safer for large-scale reactions than the corresponding batch reactions",
