reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-096-CAS-22447717,31-096-CAS-22447717,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,92,,,O=Cc1ccccc1.c1ccc2[nH]ccc2c1.C1CCNC1,c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)cc1,O=Cc1ccccc1.c1ccc2[nH]ccc2c1.C1CCNC1>>c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)cc1,Amine-Terminated Ionic Liquid Modified Magnetic Graphene Oxide (MGO-IL-NH2): A Highly Efficient and Reusable Nanocatalyst for the Synthesis of 3-Amino Alkylated Indoles,"Garkoti, Charu; Shabir, Javaid; Mozumdar, Subho","ChemistrySelect (2020), 5(14), 4337-4346","Amine-Terminated Ionic Liquid Modified Magnetic Graphene Oxide (MGO-IL-NH2): A Highly Efficient and Reusable Nanocatalyst for the Synthesis of 3-Amino Alkylated Indoles | Garkoti, Charu; Shabir, Javaid; Mozumdar, Subho | ChemistrySelect (2020), 5(14), 4337-4346","100-52-7, 120-72-9, 123-75-1",76364-51-7,,154094-97-0,64-17-5,,,,magnetic graphene oxide supported,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 2, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 3, ""cas_rn"": ""123-75-1"", ""smiles"": ""C1CCNC1""}]","[{""index"": 1, ""cas_rn"": ""76364-51-7"", ""yield_pct"": ""92"", ""smiles"": ""c1ccc(C(c2c[nH]c3ccccc23)N2CCCC2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""154094-97-0"", ""amd"": ""magnetic graphene oxide supported""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","solid-supported catalyst, Mannich reaction, recyclable catalyst upto seven cycles without appreciable loss in catalytic efficiency, ionic liquid used (catalyst), catalyst prepared and used, optimization study, optimized on catalyst, optimized on temperature, optimized on time, optimized on stoichiometry of catalyst",
31-315-CAS-22666662,31-315-CAS-22666662,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,92,25.0,0.25,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccc(Cl)cc1,O=C(CC(Nc1ccccc1)c1ccc(Cl)cc1)c1ccccc1,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccc(Cl)cc1>>O=C(CC(Nc1ccccc1)c1ccc(Cl)cc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","62-53-3, 98-86-2, 104-88-1",119948-33-3,,13770-16-6,64-17-5,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""104-88-1"", ""smiles"": ""O=Cc1ccc(Cl)cc1""}]","[{""index"": 1, ""cas_rn"": ""119948-33-3"", ""yield_pct"": ""92"", ""smiles"": ""O=C(CC(Nc1ccccc1)c1ccc(Cl)cc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666663,31-315-CAS-22666663,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,94,25.0,0.25,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccc(O)cc1,O=C(CC(Nc1ccccc1)c1ccc(O)cc1)c1ccccc1,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccc(O)cc1>>O=C(CC(Nc1ccccc1)c1ccc(O)cc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","62-53-3, 98-86-2, 123-08-0",287961-27-7,,13770-16-6,64-17-5,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""123-08-0"", ""smiles"": ""O=Cc1ccc(O)cc1""}]","[{""index"": 1, ""cas_rn"": ""287961-27-7"", ""yield_pct"": ""94"", ""smiles"": ""O=C(CC(Nc1ccccc1)c1ccc(O)cc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666664,31-315-CAS-22666664,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,90,25.0,0.25,Nc1ccccc1.CC(=O)c1ccccc1.Cc1ccc(C=O)cc1,Cc1ccc(C(CC(=O)c2ccccc2)Nc2ccccc2)cc1,Nc1ccccc1.CC(=O)c1ccccc1.Cc1ccc(C=O)cc1>>Cc1ccc(C(CC(=O)c2ccccc2)Nc2ccccc2)cc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","62-53-3, 98-86-2, 104-87-0",95137-37-4,,13770-16-6,64-17-5,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""104-87-0"", ""smiles"": ""Cc1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""95137-37-4"", ""yield_pct"": ""90"", ""smiles"": ""Cc1ccc(C(CC(=O)c2ccccc2)Nc2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666665,31-315-CAS-22666665,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,88,25.0,0.25,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1,O=C(CC(Nc1ccccc1)c1ccc([N+](=O)[O-])cc1)c1ccccc1,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1>>O=C(CC(Nc1ccccc1)c1ccc([N+](=O)[O-])cc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","62-53-3, 98-86-2, 555-16-8",113451-12-0,,13770-16-6,64-17-5,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""555-16-8"", ""smiles"": ""O=Cc1ccc([N+](=O)[O-])cc1""}]","[{""index"": 1, ""cas_rn"": ""113451-12-0"", ""yield_pct"": ""88"", ""smiles"": ""O=C(CC(Nc1ccccc1)c1ccc([N+](=O)[O-])cc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666666,31-315-CAS-22666666,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,92,25.0,0.25,Nc1ccccc1.CC(=O)c1ccccc1.COc1ccc(C=O)cc1,COc1ccc(C(CC(=O)c2ccccc2)Nc2ccccc2)cc1,Nc1ccccc1.CC(=O)c1ccccc1.COc1ccc(C=O)cc1>>COc1ccc(C(CC(=O)c2ccccc2)Nc2ccccc2)cc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","62-53-3, 98-86-2, 123-11-5",802-48-2,,13770-16-6,64-17-5,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""123-11-5"", ""smiles"": ""COc1ccc(C=O)cc1""}]","[{""index"": 1, ""cas_rn"": ""802-48-2"", ""yield_pct"": ""92"", ""smiles"": ""COc1ccc(C(CC(=O)c2ccccc2)Nc2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666667,31-315-CAS-22666667,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,90,25.0,0.25,CC(=O)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1.Nc1cccc(Br)c1,O=C(CC(Nc1cccc(Br)c1)c1ccc([N+](=O)[O-])cc1)c1ccccc1,CC(=O)c1ccccc1.O=Cc1ccc([N+](=O)[O-])cc1.Nc1cccc(Br)c1>>O=C(CC(Nc1cccc(Br)c1)c1ccc([N+](=O)[O-])cc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","98-86-2, 555-16-8, 591-19-5",1187817-70-4,,13770-16-6,64-17-5,,,,,,,1,1,90,,,,,,,"{""1"": 90}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""555-16-8"", ""smiles"": ""O=Cc1ccc([N+](=O)[O-])cc1""}, {""index"": 3, ""cas_rn"": ""591-19-5"", ""smiles"": ""Nc1cccc(Br)c1""}]","[{""index"": 1, ""cas_rn"": ""1187817-70-4"", ""yield_pct"": ""90"", ""smiles"": ""O=C(CC(Nc1cccc(Br)c1)c1ccc([N+](=O)[O-])cc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666668,31-315-CAS-22666668,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,94,25.0,0.25,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1cccc(O)c1,O=C(CC(Nc1ccccc1)c1cccc(O)c1)c1ccccc1,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1cccc(O)c1>>O=C(CC(Nc1ccccc1)c1cccc(O)c1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","62-53-3, 98-86-2, 100-83-4",1187817-65-7,,13770-16-6,64-17-5,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""100-83-4"", ""smiles"": ""O=Cc1cccc(O)c1""}]","[{""index"": 1, ""cas_rn"": ""1187817-65-7"", ""yield_pct"": ""94"", ""smiles"": ""O=C(CC(Nc1ccccc1)c1cccc(O)c1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666669,31-315-CAS-22666669,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,93,25.0,0.25,CC(=O)c1ccccc1.O=Cc1ccccc1.Nc1cccc(Br)c1,O=C(CC(Nc1cccc(Br)c1)c1ccccc1)c1ccccc1,CC(=O)c1ccccc1.O=Cc1ccccc1.Nc1cccc(Br)c1>>O=C(CC(Nc1cccc(Br)c1)c1ccccc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","98-86-2, 100-52-7, 591-19-5",339320-80-8,,13770-16-6,64-17-5,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""591-19-5"", ""smiles"": ""Nc1cccc(Br)c1""}]","[{""index"": 1, ""cas_rn"": ""339320-80-8"", ""yield_pct"": ""93"", ""smiles"": ""O=C(CC(Nc1cccc(Br)c1)c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666670,31-315-CAS-22666670,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,93,25.0,0.25,CC(=O)c1ccccc1.O=Cc1ccccc1.Cc1ccc(N)cc1,Cc1ccc(NC(CC(=O)c2ccccc2)c2ccccc2)cc1,CC(=O)c1ccccc1.O=Cc1ccccc1.Cc1ccc(N)cc1>>Cc1ccc(NC(CC(=O)c2ccccc2)c2ccccc2)cc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","98-86-2, 100-52-7, 106-49-0",37904-94-2,,13770-16-6,64-17-5,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""106-49-0"", ""smiles"": ""Cc1ccc(N)cc1""}]","[{""index"": 1, ""cas_rn"": ""37904-94-2"", ""yield_pct"": ""93"", ""smiles"": ""Cc1ccc(NC(CC(=O)c2ccccc2)c2ccccc2)cc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666671,31-315-CAS-22666671,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,88,25.0,0.25,CC(=O)c1ccccc1.O=Cc1ccccc1.Nc1ccc(F)cc1,O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccccc1,CC(=O)c1ccccc1.O=Cc1ccccc1.Nc1ccc(F)cc1>>O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","98-86-2, 100-52-7, 371-40-4",1734-68-5,,13770-16-6,64-17-5,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 2, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}, {""index"": 3, ""cas_rn"": ""371-40-4"", ""smiles"": ""Nc1ccc(F)cc1""}]","[{""index"": 1, ""cas_rn"": ""1734-68-5"", ""yield_pct"": ""88"", ""smiles"": ""O=C(CC(Nc1ccc(F)cc1)c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666672,31-315-CAS-22666672,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,87,25.0,0.25,Nc1ccccc1Cl.CC(=O)c1ccccc1.O=Cc1ccccc1,O=C(CC(Nc1ccccc1Cl)c1ccccc1)c1ccccc1,Nc1ccccc1Cl.CC(=O)c1ccccc1.O=Cc1ccccc1>>O=C(CC(Nc1ccccc1Cl)c1ccccc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","95-51-2, 98-86-2, 100-52-7",94864-06-9,,13770-16-6,64-17-5,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""95-51-2"", ""smiles"": ""Nc1ccccc1Cl""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""94864-06-9"", ""yield_pct"": ""87"", ""smiles"": ""O=C(CC(Nc1ccccc1Cl)c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22666673,31-315-CAS-22666673,Reaction_20251110_2207 (1).rdf,Mannich & Petasis borono‑Mannich,83,25.0,0.25,Nc1ccccc1[N+](=O)[O-].CC(=O)c1ccccc1.O=Cc1ccccc1,O=C(CC(Nc1ccccc1[N+](=O)[O-])c1ccccc1)c1ccccc1,Nc1ccccc1[N+](=O)[O-].CC(=O)c1ccccc1.O=Cc1ccccc1>>O=C(CC(Nc1ccccc1[N+](=O)[O-])c1ccccc1)c1ccccc1,Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate,"Kaur, Bhupinder; Kumar, Harish","Organic Preparations and Procedures International (2020), 52(5), 474-477","Ultrasound-Promoted One-Pot Three-Component Synthesis of β-Amino Carbonyl Compounds Using Manganese Perchlorate | Kaur, Bhupinder; Kumar, Harish | Organic Preparations and Procedures International (2020), 52(5), 474-477","88-74-4, 98-86-2, 100-52-7",1030387-94-0,,13770-16-6,64-17-5,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""88-74-4"", ""smiles"": ""Nc1ccccc1[N+](=O)[O-]""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""1030387-94-0"", ""yield_pct"": ""83"", ""smiles"": ""O=C(CC(Nc1ccccc1[N+](=O)[O-])c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""13770-16-6""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","safety, ultrasound, Mannich reaction, alternate reaction may be conducted without ultrasonication, manganese perchlorate is explosive and on long exposure causes eye, skin irritation, addition of cold water in sonicator after every 15 minutes to maintain room temperature",
31-315-CAS-22721658,31-315-CAS-22721658,Reaction_20251110_2207.rdf,Mannich & Petasis borono‑Mannich,93,,,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccccc1,O=C(CC(Nc1ccccc1)c1ccccc1)c1ccccc1,Nc1ccccc1.CC(=O)c1ccccc1.O=Cc1ccccc1>>O=C(CC(Nc1ccccc1)c1ccccc1)c1ccccc1,Efficient synthesis of β-aminoketones catalyzed by Fe3O4@ quillaja sapogenin/Ni (II) as a novel magnetic nano-catalyst,"Heidarpour, Majid; Anaraki-Ardakani, Hossein; Hasanzadeh, Neda; Rayatzadeh, Ayeh","Applied Organometallic Chemistry (2020), 34(10), e5834","Efficient synthesis of β-aminoketones catalyzed by Fe3O4@ quillaja sapogenin/Ni (II) as a novel magnetic nano-catalyst | Heidarpour, Majid; Anaraki-Ardakani, Hossein; Hasanzadeh, Neda; Rayatzadeh, Ayeh | Applied Organometallic Chemistry (2020), 34(10), e5834","62-53-3, 98-86-2, 100-52-7",742-43-8,,1393-03-9,64-17-5,,,,Fe3O4 supported Quillaja sapogenin complexed with Nickel,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""62-53-3"", ""smiles"": ""Nc1ccccc1""}, {""index"": 2, ""cas_rn"": ""98-86-2"", ""smiles"": ""CC(=O)c1ccccc1""}, {""index"": 3, ""cas_rn"": ""100-52-7"", ""smiles"": ""O=Cc1ccccc1""}]","[{""index"": 1, ""cas_rn"": ""742-43-8"", ""yield_pct"": ""93"", ""smiles"": ""O=C(CC(Nc1ccccc1)c1ccccc1)c1ccccc1""}]",[],"[{""index"": 1, ""cas_rn"": ""1393-03-9"", ""amd"": ""Fe3O4 supported Quillaja sapogenin complexed with Nickel""}]","[{""index"": 1, ""cas_rn"": ""64-17-5""}]","green chemistry, Fe3O4 supported quillaja sapogenin/nickel nanocatalyst prepared and used, recyclable catalyst, optimization study (optimized on time, temperature, solvent, catalyst and stoichiometry of catalyst)",
