reaction_id,yield,z_score,reactant_1,reactant_2,catalyst,ligand,base,solvent,additive,Secondary Solvent,Coupling Reagent,Is_Intramolecular,reaction_smiles
C_N_Coupling,87.0,0.7071067811865475,Ar-NHR,R3C-Br,NiOAc2,229184-98-9,Dabco / K3PO4,MTBE,,,,False,c1ccc2c(c1)CCN2.COC(=O)CCC1(Br)C(=O)Nc2ccccc21>>COC(=O)CC[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21
C_N_Coupling,75.0,-0.7071067811865476,Ar-NHR,R3C-Br,NiOAc2,229184-98-9,Dabco / K3PO4,MTBE,,,,False,COc1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>COc1ccc2c(c1)CCN2[C@]1(CCN=[N+]=[N-])C(=O)Nc2ccccc21
C_N_Coupling,95.0,1.1533403252367334,Ar-NHR,R3C-Br,NiOAc2,174500-20-0,K3PO4,THF,,,,False,c1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21
C_N_Coupling,81.0,-0.4942887108157433,Ar-NHR,R3C-Br,NiOAc2,229184-98-9,Dabco / K3PO4,MTBE,,,,False,c1ccc2c(c1)CCCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCCc3ccccc32)C(=O)Nc2ccccc21
C_N_Coupling,79.0,-0.7071067811865476,Ar-NHR,R3C-Br,NiOAc2,229184-98-9,Dabco / K3PO4,MTBE,,,,False,Fc1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3cc(F)ccc32)C(=O)Nc2ccccc21
C_N_Coupling,88.0,1.0,Ar-NHR,R3C-Br,NiOAc2,229184-98-9,Dabco / K3PO4,MTBE,,,,False,Clc1ccc2c(c1)NCC2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3ccc(Cl)cc32)C(=O)Nc2ccccc21
C_N_Coupling,72.0,0.7071067811865475,RCH2-CONHR,H-Alkynyl,Ni(cod)2,CuI,,PhMe,,,,False,CC(=O)CC(=O)Nc1ccc(Cl)cc1.C#CC(O)c1ccccc1>>Cc1c(C(=O)Nc2ccc(Cl)cc2)c(C)n(-c2ccc(Cl)cc2)c1-c1ccccc1
C_N_Coupling,68.0,0.0,H-Alkynyl,RCH2-CONHR,Ni(cod)2,CuI,,PhMe,,,,False,C#CC(O)c1ccccc1.CC(=O)CC(=O)Nc1ccc(Br)cc1>>Cc1c(C(=O)Nc2ccc(Br)cc2)c(C)n(-c2ccc(Br)cc2)c1-c1ccccc1
C_N_Coupling,70.0,-0.7071067811865475,RCH2-CONHR,H-Alkynyl,Ni(cod)2,CuI,,PhMe,,,,False,CC(=O)CC(=O)Nc1ccc(Cl)cc1.C#CC(O)c1ccc(Cl)cc1>>Cc1c(C(=O)Nc2ccc(Cl)cc2)c(C)n(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1
C_N_Coupling,74.0,-0.6138477801331227,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.COc1ccc(N)cc1>>COc1ccc(NC2CCCCC2)cc1.COc1ccc(Nc2ccccc2)cc1
C_N_Coupling,99.0,0.6757373783994859,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Cc1ccc(O)cc1.COc1ccc(N)cc1>>COc1ccc(Nc2ccc(C)cc2)cc1
C_N_Coupling,96.0,0.47301616487964016,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Cc1cccc(O)c1.COc1ccc(N)cc1>>COc1ccc(Nc2cccc(C)c2)cc1
C_N_Coupling,72.0,-1.148753543279126,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Cc1ccccc1O.COc1ccc(N)cc1>>COc1ccc(Nc2ccccc2C)cc1
C_N_Coupling,97.0,0.0,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,COC(=O)Cc1ccc(O)cc1.COc1ccc(N)cc1>>COC(=O)Cc1ccc(Nc2ccc(OC)cc2)cc1
C_N_Coupling,74.0,-0.6138477801331227,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,COc1ccccc1O.COc1ccc(N)cc1>>COc1ccc(Nc2ccccc2OC)cc1
C_N_Coupling,95.0,0.7071067811865476,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.Cc1ccc(N)cc1>>Cc1ccc(Nc2ccccc2)cc1
C_N_Coupling,92.0,-0.7071067811865476,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.Cc1ccccc1N>>Cc1ccccc1Nc1ccccc1
C_N_Coupling,94.0,0.0,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.CC(=O)c1cccc(N)c1>>CC(=O)c1cccc(Nc2ccccc2)c1
C_N_Coupling,98.0,1.0977307745847509,Ar-OH,RCH2-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.CCCCCCN>>CCCCCCNc1ccccc1
C_N_Coupling,93.0,0.9195985079266725,Ar-OH,RCH2-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.NCCc1ccccc1>>c1ccc(CCNc2ccccc2)cc1
C_N_Coupling,97.0,0.7071067811865476,Ar-OH,R2CH-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.NC1CCCCC1>>c1ccc(NC2CCCCC2)cc1
C_N_Coupling,76.0,0.0,Ar-OH,RCH2-NHR,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.C1COCCN1>>c1ccc(N2CCOCC2)cc1
C_N_Coupling,96.0,0.0,Ar-OH,RCH2-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.N#CCCN>>N#CCCNc1ccccc1
C_N_Coupling,75.0,0.0,Ar-OH,RCH2-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.NCCC1=CCCCC1>>C1=C(CCNc2ccccc2)CCCC1
C_N_Coupling,83.0,0.0,Ar-OH,Any-OH,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.CC(O)CN>>CC(O)CNc1ccccc1
C_N_Coupling,88.0,0.0,Ar-OH,RCH2-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.NCCc1c[nH]c2ccccc12>>c1ccc(NCCc2c[nH]c3ccccc23)cc1
C_N_Coupling,91.0,0.0,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.Nc1ccc(CCNC(=O)C(F)(F)F)cc1>>O=C(NCCc1ccc(Nc2ccccc2)cc1)C(F)(F)F
C_N_Coupling,99.0,0.0,Ar-OH,R2CH-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.COC(=O)[C@@H](N)Cc1ccccc1>>COC(=O)[C@H](Cc1ccccc1)Nc1ccccc1
C_N_Coupling,79.0,0.0,Ar-OH,Any-NH2,63310-18-9,,,PhMe,,,,False,Oc1ccccc1.NCCc1ccc(N)cc1>>Nc1ccc(CCNc2ccccc2)cc1
C_N_Coupling,81.0,0.7071067811865476,Ar-OH,Ar-NH2,63310-18-9,,,PhMe,,,,False,Cc1ccc(O)cc1.Nc1cccc(O)c1>>Cc1ccc(Nc2cccc(O)c2)cc1
C_N_Coupling,72.0,-1.1855492365515308,Ar-OH,RCH2-NH2,Palladium,,,water,,,,False,Oc1cc2ccccc2cc1O.NCCN>>c1ccc2cc3c(cc2c1)NCCN3
C_N_Coupling,72.0,-0.9150509225582338,Ar-OH,Bn-NH2,Palladium,,,water,,,,False,Oc1cccc2ccccc12.NCc1ccccc1>>c1ccc(CNc2cccc3ccccc23)cc1
C_N_Coupling,85.0,0.0,Ar-OH,RCH2-NH2,Palladium,,,water,,,,False,Oc1ccc2ccccc2c1.NCCCO>>OCCCNc1ccc2ccccc2c1
C_N_Coupling,81.0,0.290138097396514,Bn-NH2,Ar-OH,Palladium,,,water,,,,False,Cc1ccc(CN)cc1.Oc1ccc2ccccc2c1>>Cc1ccc(CNc2ccc3ccccc3c2)cc1
C_N_Coupling,71.0,0.0,Ar-OH,Bn-NH2,Palladium,,,water,,,,False,Oc1ccc2ccccc2c1.NCc1ccc(F)cc1>>Fc1ccc(CNc2ccc3ccccc3c2)cc1
C_N_Coupling,70.0,-0.4507327898006786,RCH2-NH2,Ar-OH,Palladium,,,water,,,,False,NCCc1ccccc1.Oc1cccc2ccccc12>>c1ccc(CCNc2cccc3ccccc23)cc1
C_N_Coupling,75.0,0.0,RCH2-NH2,Ar-OH,Palladium,,,water,,,,False,COc1ccc(CCN)cc1.Oc1ccc2ccc(O)cc2c1>>COc1ccc(CCNc2ccc3ccc(NCCc4ccc(OC)cc4)cc3c2)cc1
C_N_Coupling,81.0,0.5664680714297736,Bn-NH2,Ar-OH,Palladium,,,water,,,,False,Cc1ccc(CN)cc1.COc1ccc2ccc(O)cc2c1>>COc1ccc2ccc(NCc3ccc(C)cc3)cc2c1
C_N_Coupling,83.0,0.9150638076942497,Ar-OH,Bn-NH2,Palladium,,,water,,,,False,Oc1ccc2ccccc2c1.COc1ccc(CN)cc1>>COc1ccc(CNc2ccc3ccccc3c2)cc1
C_N_Coupling,76.0,-0.0932550599587609,RCH2-NH2,Ar-OH,Palladium,,,water,,,,False,NCCc1ccccc1.Oc1ccc2ccccc2c1>>c1ccc(CCNc2ccc3ccccc3c2)cc1
C_N_Coupling,81.0,-0.3951830788505103,RCH2-NH2,Ar-OH,Palladium,,,water,,,,False,CCCCN.Oc1ccc2ccccc2c1>>CCCCNc1ccc2ccccc2c1
C_N_Coupling,72.0,-0.33157354652003934,RCH2-NH2,Ar-OH,Palladium,,,water,,,,False,NCCc1ccccc1.Oc1ccc2ccc(O)cc2c1>>c1ccc(CCNc2ccc3ccc(NCCc4ccccc4)cc3c2)cc1
C_N_Coupling,75.0,-0.15283468159908054,Ar-OH,RCH2-NH2,Palladium,,,water,,,,False,Oc1cccc2ccccc12.Cc1ccc(CCN)cc1>>Cc1ccc(CCNc2cccc3ccccc23)cc1
C_N_Coupling,76.0,-0.3794113581339015,Bn-NH2,Ar-OH,Palladium,,,water,,,,False,NCc1ccccc1.Oc1ccc2ccccc2c1>>c1ccc(CNc2ccc3ccccc3c2)cc1
C_N_Coupling,77.0,-0.13072340109917852,Bn-NH2,Ar-OH,Palladium,,,water,,,,False,NCc1ccccc1.COc1ccc2ccc(O)cc2c1>>COc1ccc2ccc(NCc3ccccc3)cc2c1
C_N_Coupling,75.0,0.0,RCH2-OH,Ar-Amide,CuI,,Cs2CO3,EtOH,,,,False,CCO.Nc1cc(Cl)ccc1C(=O)Nc1ccccc1>>Cc1nc2cc(Cl)ccc2c(=O)n1-c1ccccc1
C_N_Coupling,75.0,0.0,H-Alkynyl,Ar-Cl,CuI,13965-03-2,Et3N,DMF,,,,False,C#Cc1ccccc1.Clc1nc2ccccc2nc1Cl.C#CCO.C1COCCN1>>C(#Cc1nc2ccccc2n2c(N3CCOCC3)c(N3CCOCC3)cc12)c1ccccc1
C_N_Coupling,60.0,0.0,H-Alkynyl,Ar-Cl,CuI,13965-03-2,Et3N,DMF,,,,False,C#CCCC.Clc1nc2ccccc2nc1Cl.C#CCO.C1CCNC1>>CCCC#Cc1nc2ccccc2n2c(N3CCCC3)c(N3CCCC3)cc12
C_N_Coupling,70.0,0.0,H-Alkynyl,Ar-Cl,CuI,13965-03-2,Et3N,DMF,,,,False,C#Cc1ccccc1.Clc1nc2ccccc2nc1Cl.C#CCO.C1CCNCC1>>C(#Cc1nc2ccccc2n2c(N3CCCCC3)c(N3CCCCC3)cc12)c1ccccc1
C_N_Coupling,65.0,0.0,H-Alkynyl,Ar-Cl,CuI,13965-03-2,Et3N,DMF,,,,False,C#CCCCC.Clc1nc2ccccc2nc1Cl.C#CCO.C1COCCN1>>CCCCC#Cc1nc2ccccc2n2c(N3CCOCC3)c(N3CCOCC3)cc12
C_N_Coupling,58.0,0.0,RCH2-OH,Ar-NO2,Nickel,,,"EtOH / water / 1,4-Dioxane",,,,False,CCO.O=[N+]([O-])c1cc([N+](=O)[O-])c(NC2CCCCC2)cc1NC1CCCCC1.N#Cc1nc(Cl)c(Cl)nc1C#N>>Cc1nc2cc3c(cc2n1C1CCCCC1)N(C1CCCCC1)c1nc(C#N)c(C#N)nc1N3
C_N_Coupling,68.0,0.7071067811865475,Any-CONHR,Ar-I,CuI,,K3PO4,PhMe,,,,False,CNC=O.I[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92>>CN(C=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92
C_N_Coupling,60.0,-0.7071067811865475,Any-CONHR,Ar-I,CuI,,K3PO4,PhMe,,,,False,CCNC=O.I[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92>>CCN(C=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92
C_N_Coupling,55.0,-0.5773502691896254,Ar-I,Any-CONHR,CuI,,K3PO4,PhMe,,,,False,I[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92.O=CNCc1ccccc1>>O=CN(Cc1ccccc1)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92
C_N_Coupling,55.0,-0.5773502691896254,Any-CONHR,Ar-I,CuI,,K3PO4,PhMe,,,,False,CNC=O.C[c-]12->[Fe+2]3456789(<-[cH]([cH]->3[cH]->41)[cH]->52)<-[cH]1[cH]->6[cH]->7[c-]->8(I)[cH]->91>>CN(C=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[c-]->5(C)[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92
C_N_Coupling,50.0,0.0,Any-CONHR,Ar-I,CuI,,K3PO4,PhMe,,,,False,CNC=O.CCOC(=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[c-]->5(I)[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92>>CCOC(=O)[c-]12->[Fe+2]3456789(<-[cH]([cH]->3[cH]->41)[cH]->52)<-[cH]1[cH]->6[cH]->7[c-]->8(N(C)C=O)[cH]->91
C_N_Coupling,66.0,-0.852655359952961,RCH2-CONHR,Ar-I,CuI,N,K3PO4,"1,4-Dioxane",,,,False,O=C1CCN1.I[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92>>O=C1CCN1[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92
C_N_Coupling,89.0,0.7335343905477684,RCH2-CONHR,Ar-I,CuI,N,K3PO4,"1,4-Dioxane",,,,False,O=C1CCCN1.I[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92>>O=C1CCCN1[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([cH]->7[cH]->81)[cH]->92
C_N_Coupling,86.0,0.0,CH3-OH,Ar-CONHR,CuI,,Cs2CO3,MeOH,,,,False,CO.Nc1cc(Cl)ccc1C(=O)NC1CCCCC1>>O=c1c2ccc(Cl)cc2ncn1C1CCCCC1
C_N_Coupling,87.0,0.0,CH3-OH,Ar-Amide,CuI,,Cs2CO3,MeOH,,,,False,CO.COc1ccc(NC(=O)c2ccc(Cl)cc2N)cc1>>COc1ccc(-n2cnc3cc(Cl)ccc3c2=O)cc1
C_N_Coupling,91.0,0.0,CH3-OH,Ar-Amide,CuI,,Cs2CO3,MeOH,,,,False,CO.Nc1cc(Cl)ccc1C(=O)Nc1ccccc1>>O=c1c2ccc(Cl)cc2ncn1-c1ccccc1
C_N_Coupling,68.0,0.0,Alkyl-Br,Any-C=C,CuSO4,phen,n-BuLi / K2CO3,DCM / THF / Hex / water / Me2CO / PhMe,NH4Cl,,,False,BrC(Br)(Br)Br.O=C/C=C/c1ccc(Br)cc1.Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N(C#C/C=C/c2ccc(Br)cc2)c2ccccc2)cc1
C_N_Coupling,75.0,0.0,Alkyl-Br,Any-C=C,CuSO4,phen,n-BuLi / K2CO3,DCM / THF / Hex / water / Me2CO / PhMe,NH4Cl,,,False,BrC(Br)(Br)Br.O=C/C=C/c1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1>>Cc1ccc(S(=O)(=O)N(C#C/C=C/c2ccc(Cl)cc2)c2ccccc2)cc1
C_N_Coupling,65.0,0.0,RCH2-CONHR,Ar-I,CuI,N,K3PO4,"1,4-Dioxane",,,,False,O=C1CCCN1.CN(C)S(=O)(=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([c]->7(I)[cH]->81)[c]->92[Si](C)(C)C>>CN(C)S(=O)(=O)[c-]12->[Fe+2]3456789(<-[cH]%10[cH]->3[cH]->4[cH-]->5[cH]->6%10)<-[cH]([c]->7(N3CCCC3=O)[cH]->81)[c]->92[Si](C)(C)C
C_N_Coupling,93.0,0.0,Ar-Cl,,TBAI,,,DMSO / water,,,,True,Cc1nn(-c2ccccc2)c(Cl)c1C=O>>Cc1nn(-c2ccccc2)c(N=[N+]=[N-])c1C=O
C_N_Coupling,82.0,0.0,Ar-Br,,CuI,134-03-2,,EtOH / water,,,,True,CC(C)(C)OC(=O)NC1=N[C@](C)(c2cccc(Br)c2)CO[C@@]1(C)C(F)(F)F>>CC(C)(C)OC(=O)NC1=N[C@](C)(c2cccc(N=[N+]=[N-])c2)CO[C@@]1(C)C(F)(F)F
C_N_Coupling,96.0,0.5773502691896257,Ar-Br,,CuI,134-03-2,,EtOH / water,,,,True,Nc1cccc(Br)c1>>[N-]=[N+]=Nc1cccc(N)c1
C_N_Coupling,70.0,0.0,Ar-Br,,CuI,,,EtOH / water,,,,True,Brc1ccccn1>>[N-]=[N+]=Nc1ccccn1
C_N_Coupling,56.0,-1.477781692913073,RCH2-NHR,Ar-Amide,NiCl2(dme),,,DMAc,,,,False,C1COCCN1.O=C(Nc1cccc2cccnc12)c1ccc(F)cc1>>O=C(Nc1cccc2cccnc12)c1ccc(F)cc1N1CCOCC1
