reaction_id,yield,z_score,reactant_1,reactant_2,reactant_3,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,Is_Intramolecular,reaction_smiles,spectator_groups,reference
C-O Coupling_sample500,84,0.37,Ar-OH,Ar-Br,,CuCl,,NaOMe/Pyridine,HCl,,,,,,PhH/H2O,False,Cc1cc(C)cc(O)c1.Brc1cccc(Br)c1>>Cc1cc(C)cc(Oc2cccc(Oc3cc(C)cc(C)c3)c2)c1,,"Journal of Porphyrins and Phthalocyanines (2006), 10(2), 104-116"
C-O Coupling_sample500,88,0.0,Ar-OH,Ar-I,,CuBr,,Cs2CO3,,,,,,1655-07-8,DMSO,False,COc1cccc(O)c1.Fc1cc(I)ccc1Cl>>COc1cccc(Oc2ccc(Cl)c(F)c2)c1,OR / X / Cl / F,"Bioorganic & Medicinal Chemistry (2010), 18(17), 6526-6537"
C-O Coupling_sample500,85,-0.15,Ar-OH,Ar-I,,Copper(II) chloride,,Cs2CO3,,,,,,492-98-8,DMF,False,Cc1ccc(O)cc1.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccc(C)cc2)cc1,,"Chinese Journal of Chemistry (2006), 24(8), 1062-1065"
C-O Coupling_sample500,85,-0.71,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,1257520-01-6,DME,False,CC(C)(C)c1ccc(O)cc1.Clc1ccc(I)cc1>>CC(C)(C)c1ccc(Oc2ccc(Cl)cc2)cc1,X / Cl,"European Journal of Organic Chemistry (2011), 2011(18), 3353-3360, S3353/1-S3353/77"
C-O Coupling_sample500,88,-0.65,Ar-OH,Ar-Br,,(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,NaOH,,,,,,39339-85-0,EtOH/Me2CO/H2O,False,Cc1ccc(C(C)C)cc1O.O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1>>Cc1ccc(C(C)C)cc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NO2 / NR2,"Synthetic Communications (2007), 37(12), 1957-1964"
C-O Coupling_sample500,99,1.03,Ar-OH,Ar-Cl,,CuO,,K3PO4,,,,,,1309878-83-8,Dioxane,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Cl)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2,"ChemCatChem (2011), 3(4), 661-665"
C-O Coupling_sample500,71,0.0,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,83821-60-7,DMF,False,COc1ccc(O)cc1.O=[N+]([O-])c1ccc(I)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,OR / NO2 / NR2,"Organic & Biomolecular Chemistry (2013), 11(9), 1502-1510"
C-O Coupling_sample500,82,0.0,Ar-OH,Ar-Cl,,Pd(OAc)2,tBuXPhos,K3PO4,,,,,,,PhMe,False,CCc1ccc(O)cc1.CC(=O)c1c(C)cc(Cl)cc1C>>CCc1ccc(Oc2cc(C)c(C(C)=O)c(C)c2)cc1,COR / acidic,"Journal of Medicinal Chemistry (2014), 57(10), 4098-4110"
C-O Coupling_sample500,94,0.0,Ar-Cl,Ar-Cl,,CuO,,K2CO3,,,,,,,H2O/Xylenes,False,Oc1ccc(Cl)cc1.CC(=O)c1ccc(Cl)cc1Cl>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,Cl / X / COR / acidic,"Beijing Ligong Daxue Xuebao (2006), 26(4), 365-368"
C-O Coupling_sample500,89,0.0,Ar-OH,Ar-Br,,Cu,phen,Cs2CO3,,,,,,,Dioxane,False,CC(C)(C)c1ccc(O)cc1.CSc1ccc(Br)cc1>>CSc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,SR,"Organic Letters (2007), 9(6), 1089-1092"
C-O Coupling_sample500,91,0.0,Ar-Br,Ar-X,,CuO,,K2CO3/Pyridine,,,,,,,,True,COc1cc(Br)c(CC2c3c(ccc(OC)c3O)CCN2C)cc1OC>>COc1cc2c(cc1OC)Oc1c(OC)ccc3c1C(C2)N(C)CC3,OR / NR2,"Journal of Heterocyclic Chemistry (1987), 24(2), 313-19"
C-O Coupling_sample500,77,0.0,Ar-OH,Ar-Br,,CuO,,K2CO3/Pyridine,,,,,,,,False,Oc1ccccc1OCc1ccccc1.COC(=O)c1cccc(C(=O)OCc2ccccc2)c1Br>>COC(=O)c1cccc(C(=O)OCc2ccccc2)c1Oc1ccccc1OCc1ccccc1,OR / CO2R,"Journal of the American Chemical Society (2012), 134(17), 7384-7391"
C-O Coupling_sample500,86,0.0,Ar-Br,Ar-X,,CuCl,,K3PO4,,,,,,17106-94-4,MeCN,False,CC(=O)c1ccc(Br)cc1.Oc1ccc(Cl)cc1>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,X / COR / acidic / Cl,"Bulletin of the Korean Chemical Society (2013), 34(12), 3915-3918"
C-O Coupling_sample500,82,0.0,Ar-OH,Ar-Cl,,Pd(OAc)2,,NaH,,,,,,1072087-20-7,PhMe,False,O=[N+]([O-])c1ccc(O)cc1.COc1ccc(Cl)cc1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / OR,"Synlett (2008), (12), 1781-1784"
C-O Coupling_sample500,80,0.0,Ar-X,Ar-F,,Silver nitrate/Pd(OAc)2,,K2CO3,,,,,,,DMF,False,Oc1ccc(Cl)cc1.Fc1cc(F)c(F)c(F)c1F>>Fc1cc(F)c(F)c(Oc2ccc(Cl)cc2)c1F,Cl / X / F,"Journal of Fluorine Chemistry (2013), 150117-123"
C-O Coupling_sample500,76,0.0,Ar-I,Ar-OH,,CuI,,Cs2CO3,,,,,,2491-06-7,Dioxane,False,FC(F)(F)c1ccc(I)cc1.C=CCSc1ccc(O)cc1>>C=CCSc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,CF3 / F / X / C=CH2 / C=C / Dienophile / SR / Motif-C=C / Any-Dienophile,"ACS Medicinal Chemistry Letters (2012), 3(6), 490-495"
C-O Coupling_sample500,85,0.0,Ar-F,Ar-Br,,Pd(OAc)2,cataCXium A,DBU,,,,,,,DMSO,False,Nc1cc(F)ccc1O.Cc1ccc(Br)c(F)c1.[C-]#[O+]>>Cc1ccc2c(c1)Oc1ccc(F)cc1NC2=O,F / X,"Green Chemistry (2015), 17(5), 2994-2999"
C-O Coupling_sample500,82,0.0,Ar-OH,Ar-I,,Cu,,Cs2CO3,,,,,,1675229-32-9,DMF,False,O=[N+]([O-])c1ccc(O)cc1.CC(=O)c1ccc(I)cc1>>CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2 / COR / acidic,"Catalysis Science & Technology (2016), 6(6), 1701-1709"
C-O Coupling_sample500,92,0.0,Ar-OH,Ar-Br,,Pd(OAc)2,,K3PO4,,,,,,709667-72-1,PhMe,False,Cc1ccccc1O.CC(=O)c1cccc(Br)c1>>CC(=O)c1cccc(Oc2ccccc2C)c1,COR / acidic,"Angewandte Chemie, International Edition (2006), 45(26), 4321-4326"
C-O Coupling_sample500,85,-0.15,Ar-OH,Ar-I,,Cu,,Cs2CO3,,,,,,,DMF,False,Cc1cccc(O)c1.Cc1cccc(I)c1>>Cc1cccc(Oc2cccc(C)c2)c1,,"RSC Advances (2014), 4(88), 47313-47318"
C-O Coupling_sample500,85,0.63,Ar-Br,Ar-OH,,CuCl,,K3PO4,,,,,,17106-94-4,MeCN,False,Cc1ccc(Br)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc(C)cc2)cc1,,"Bulletin of the Korean Chemical Society (2013), 34(12), 3915-3918"
C-O Coupling_sample500,91,0.0,Ar-OH,Ar-Br,,Cu,,,,,,,,,DMAc,False,COC(=O)c1cc(O)c2c(c1)OC(c1ccccc1)O2.COC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1Br>>COC(=O)c1cc(Oc2c(C(=O)OC)cc(OCc3ccccc3)c(OCc3ccccc3)c2OCc2ccccc2)c2c(c1)OC(c1ccccc1)O2,CO2R / OR,"Chemical & Pharmaceutical Bulletin (2013), 61(12), 1308-1314"
C-O Coupling_sample500,97,0.71,Ar-OH,Ar-Cl,,Pd(dba)2,,K3PO4,,,,,,908293-83-4,PhMe/H2O,False,CC(C)(C)c1ccccc1O.CC(C)(C)c1ccc(Cl)cc1>>CC(C)(C)c1ccc(Oc2ccccc2C(C)(C)C)cc1,,"Tetrahedron (2015), 71(30), 4927-4932"
C-O Coupling_sample500,84,-0.38,Ar-OH,Ar-I,,CuI/Fe(acac)3,,KOtBu,,,,,,,DMSO,False,Oc1ccccc1O.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccccc2Oc2ccc(C)cc2)cc1,,"Organic & Biomolecular Chemistry (2011), 9(14), 5043-5046"
C-O Coupling_sample500,98,0.0,Ar-Cl,Ar-X,,CuI,,K2CO3,,,,,,,DMF,False,O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Br)cc2)cc1,X / NO2 / NR2 / Br,"Journal of Organic Chemistry (2009), 74(20), 7951-7954"
C-O Coupling_sample500,88,-0.65,Ar-OH,Ar-Br,,(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,NaOH,,,,,,9002-24-8,EtOH/Me2CO/H2O/THF,False,Cc1ccc(C(C)C)cc1O.O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1>>Cc1ccc(C(C)C)cc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],NO2 / NR2,"Synthetic Communications (2007), 37(12), 1957-1964"
C-O Coupling_sample500,88,-0.97,Ar-Cl,Ar-OH,,Cu2O/[Ru(bpz)3][PF6]2,,K2CO3,,,,,,,DMF,False,O=[N+]([O-])c1ccc(Cl)cc1.Cc1ccc(O)cc1>>Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2,"Youji Huaxue (2014), 34(1), 147-154"
C-O Coupling_sample500,97,1.61,Ar-OH,Ar-Br,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,CC(C)(C)c1ccc(O)cc1.O=[N+]([O-])c1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,NO2 / NR2,"Organic Letters (2003), 5(21), 3799-3802"
C-O Coupling_sample500,100,0.0,Ar-OH,Ar-I,,CuBr-SMe2,,Na2CO3/Pyridine,,,,,,,MeCN,False,COc1cc(C)ccc1O.Ic1ccccc1N=NNCc1ccccc1>>COc1cc(C)ccc1Oc1ccccc1N=NNCc1ccccc1,OR / NHR,"Chemical Communications (Cambridge, United Kingdom) (2011), 47(32), 9063-9065"
C-O Coupling_sample500,96,0.0,Ar-OH,Ar-Br,,CuI/(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,Cs2CO3,,,,KI,,1161736-67-9,DMF,False,CC(C)(C)c1ccc(O)cc1.N#Cc1ccc(Br)cc1>>CC(C)(C)c1ccc(Oc2ccc(C#N)cc2)cc1,CN,"Advanced Synthesis & Catalysis (2008), 350(14+15), 2205-2208"
C-O Coupling_sample500,94,0.0,Ar-OH,Ar-I,,Cu(OAc)2,,Cs2CO3,,,,,,112-58-3/56664-66-5,NMP,False,COc1ccc(O)cc1.N#Cc1ccc(I)cc1>>COc1ccc(Oc2ccc(C#N)cc2)cc1,OR / CN,"Journal of Chemical Research (2010), 34(3), 170-174"
C-O Coupling_sample500,90,0.0,Ar-OH,Ar-I,,CuI,Picolinic acid,K3PO4,,,,,,,DMSO,False,Nc1cccc(O)c1.Nc1cccc(I)c1>>Nc1cccc(Oc2cccc(N)c2)c1,NH2,"Angewandte Chemie, International Edition (2013), 52(2), 650-654"
C-O Coupling_sample500,78,0.0,Ar-CHO,Ar-OH,,CuO,,K2CO3/Pyridine,HCl,,NaBH4,,,,MeOH/EtOAc/H2O,False,O=Cc1ccc(Br)cc1.COc1ccc(C)cc1O>>COc1ccc(C)cc1Oc1ccc(CCl)cc1,OR,"Synlett (2004), (15), 2809-2811"
C-O Coupling_sample500,82,2.49,Ar-OH,Ar-I,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,CC(C)(C)c1ccc(O)cc1.COc1ccc(I)cc1>>COc1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,OR,"Organic Letters (2003), 5(21), 3799-3802"
C-O Coupling_sample500,77,-0.71,Ar-OH,Ar-Br,,CuCl,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,NMP,False,COc1ccc(O)cc1.COc1ccc(Br)cc1>>COc1ccc(Oc2ccc(OC)cc2)cc1,OR,"Organic Letters (2002), 4(9), 1623-1626"
C-O Coupling_sample500,94,1.91,Ar-OH,Ar-I,,CuI/Fe(acac)3,,KOtBu,,,,,,,DMSO,False,Cc1ccc(O)cc1.Ic1ccc(I)cc1>>Cc1ccc(Oc2ccc(Oc3ccc(C)cc3)cc2)cc1,,"Organic & Biomolecular Chemistry (2011), 9(14), 5043-5046"
C-O Coupling_sample500,81,-1.07,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,4097-89-6,Dioxane,False,Cc1cc(C)cc(O)c1.Cc1ccccc1I>>Cc1cc(C)cc(Oc2ccccc2C)c1,,"Tetrahedron Letters (2009), 50(28), 4019-4021"
C-O Coupling_sample500,93,0.71,Ar-OH,Ar-F,,Silver nitrate/Pd(OAc)2,,K2CO3,,,,,,,DMF,False,Cc1cc(C)cc(O)c1.Fc1cc(F)c(F)c(F)c1F>>Cc1cc(C)cc(Oc2c(F)c(F)cc(F)c2F)c1,F / X,"Journal of Fluorine Chemistry (2013), 150117-123"
C-O Coupling_sample500,82,0.0,Ar-OH,Ar-Cl,,Pd(OAc)2,,NaH,,,,,,1072087-21-8,PhMe,False,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.CC(=O)c1ccc(Cl)cc1>>CC(=O)c1ccc(Oc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)cc1,COR / acidic,"Synlett (2008), (12), 1781-1784"
C-O Coupling_sample500,70,0.0,Ar-OH,Ar-Br,,CuI,Picolinic acid,K3PO4,,,,,,,DMSO,False,Nc1cccc(O)c1.N#Cc1cccc(Br)c1>>N#Cc1cccc(Oc2cccc(N)c2)c1,NH2 / CN,"Journal of the American Chemical Society (2009), 131(47), 17423-17429"
C-O Coupling_sample500,87,0.0,Ar-I,Ar-OH,,CuI,,Cs2CO3,,,,,,2491-06-7,Dioxane,False,COC(=O)[C@H](Cc1ccc(I)cc1)N(Cc1ccccc1)Cc1ccccc1.O=C(OCc1ccccc1)[C@H](Cc1ccc(OCc2ccccc2)c(O)c1)NC(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)[C@H](Cc1ccc(Oc2cc(C[C@H](NC(c3ccccc3)(c3ccccc3)c3ccccc3)C(=O)OCc3ccccc3)ccc2OCc2ccccc2)cc1)N(Cc1ccccc1)Cc1ccccc1,CO2R / Ester / acidic / NR2 / NHR / OR,"Journal of Organic Chemistry (2006), 71(14), 5268-5273"
C-O Coupling_sample500,73,0.0,Ar-OH,Ar-Br,,CuO,,KOH,,,,NaCl,,,DMAc/H2O,False,O=[N+]([O-])c1ccc(O)cc1.FC(F)(F)c1ccc(Br)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,NO2 / NR2 / CF3 / F / X,"Tetrahedron Letters (2013), 54(13), 1677-1680"
C-O Coupling_sample500,7,0.0,Ar-Br,Alkyl-Si,,Cu,,,,,,,,,,False,COC(=O)c1cc(OC)c(OC)c(OC)c1Br.COc1c(O)cc(CO[Si](C)(C)C(C)(C)C)cc1OCc1ccccc1>>COC(=O)c1cc(OC)c(OC)c(OC)c1Oc1cc(C=O)cc(OCc2ccccc2)c1OC,CO2R / OR,"Chemical & Pharmaceutical Bulletin (2010), 58(3), 435-437"
C-O Coupling_sample500,85,0.63,Ar-Br,Ar-OH,,CuI,,K3PO4,,,,,,7727-07-3,Dioxane,False,Cc1ccc(Br)cc1.Cc1cccc(O)c1>>Cc1ccc(Oc2cccc(C)c2)cc1,,"Chinese Journal of Chemistry (2009), 27(2), 423-427"
C-O Coupling_sample500,82,-0.15,Ar-Br,,Ar-OH,Pd(OAc)2,cataCXium A,DBU,,,,,,,DMSO,False,Cc1ccc(F)c(Br)c1.[C-]#[O+].Cc1ccc(N)c(O)c1>>Cc1ccc2c(c1)Oc1ccc(C)cc1C(=O)N2,,"Green Chemistry (2015), 17(5), 2994-2999"
C-O Coupling_sample500,87,1.15,Ar-Br,Ar-OH,,CuI,,K2CO3,,,,,,4316-42-1,PhMe,False,Cc1ccccc1Br.CC(C)(C)c1ccc(O)c(C(C)(C)C)c1>>Cc1ccccc1Oc1ccc(C(C)(C)C)cc1C(C)(C)C,,"Tetrahedron Letters (2008), 49(11), 1851-1855"
C-O Coupling_sample500,92,0.0,Ar-Br,Ar-OH,Inorganic,Pd(dba)2,DPPF,,,,,,,,PhMe/THF,False,N#Cc1ccc(Br)cc1.COc1ccc(O)cc1.[Na]>>COc1ccc(Oc2ccc(C#N)cc2)cc1,CN / OR,"Tetrahedron Letters (1997), 38(46), 8005-8008"
C-O Coupling_sample500,86,0.0,Ar-OH,Ar-I,,CuI,,Cs2CO3,,,,,,93-91-4,Dioxane,False,COc1ccc(O)cc1.COC(=O)c1ccc(I)cc1>>COC(=O)c1ccc(Oc2ccc(OC)cc2)cc1,OR / CO2R,"Youji Huaxue (2008), 28(12), 2095-2101"
C-O Coupling_sample500,4,0.0,Ar-OH,Ar-F,,Cu2O,,Et3N/NaHCO3,,,Fe,NH4Cl/AcOH/iPrOH,,sodium nitrite/H2SO4,DMF/H2O/EtOH,False,COc1ccccc1O.Cc1csc(NC(=O)c2cc(F)ccc2[N+](=O)[O-])n1>>COc1ccccc1Oc1cccc(C(=O)Nc2nc(C)cs2)c1,OR / Amide / CONHR / Thiazole,"Bioorganic & Medicinal Chemistry (2009), 17(7), 2733-2743"
C-O Coupling_sample500,94,0.66,Ar-OH,Ar-I,,CuI,"N,N-Dimethylglycine",Cs2CO3,,,,,,,Dioxane,False,Cc1ccc(O)c(C)c1.N#Cc1ccc(I)cc1>>Cc1ccc(Oc2ccc(C#N)cc2)c(C)c1,CN,"Organic Letters (2003), 5(21), 3799-3802"
C-O Coupling_sample500,92,0.35,Ar-OH,Ar-Br,,Copper(II) chloride/[Ru(bpz)3][PF6]2/(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,Cs2CO3,,,,,,1121-60-4/473981-31-6,EtOH,False,Cc1ccc(O)cc1.O=[N+]([O-])c1cccc(Br)c1>>Cc1ccc(Oc2cccc([N+](=O)[O-])c2)cc1,NO2 / NR2,"Catalysis Communications (2015), 58141-148"
C-O Coupling_sample500,91,0.0,Ar-OH,Ar-I,,CuI/(S)-[(RuCl(T-BINAP))2(渭-Cl)3[NH2Me2],,Cs2CO3,,,,,,1161736-67-9,DMF,False,Cc1cc(C)cc(O)c1.O=[N+]([O-])c1ccc(I)cc1>>Cc1cc(C)cc(Oc2ccc([N+](=O)[O-])cc2)c1,NO2 / NR2,"Advanced Synthesis & Catalysis (2008), 350(14+15), 2205-2208"
C-O Coupling_sample500,74,2.19,Ar-OH,Ar-I,,CuI,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,DMF,False,Cc1cccc(O)c1.COc1ccc(I)cc1>>COc1ccc(Oc2cccc(C)c2)cc1,OR,"Synlett (2012), 23(1), 101-106"
C-O Coupling_sample500,82,0.0,Ar-X,Ar-Br,,CuCl,"2,2,6,6-Tetramethyl-3,5-heptanedione",Cs2CO3,,,,,,,NMP,False,Oc1ccc(F)cc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Oc2ccc(F)cc2)cc1,F / X / CN,"Organic Letters (2002), 4(9), 1623-1626"
C-O Coupling_sample500,79,-0.92,Ar-OH,Ar-Br,,Cu,,KOH,,,,,,,,False,CC(C)c1ccc(O)cc1.CC(C)c1ccccc1Br>>CC(C)c1ccc(Oc2ccccc2C(C)C)cc1,,"Journal of Molecular Catalysis A: Chemical (2012), 355113-122"
C-O Coupling_sample500,74,-0.71,Ar-OH,Ar-Cl,,Pd(OAc)2,,NaH,,,,,,1072087-19-4,PhMe,False,Cc1cccc(C(C)(C)C)c1O.COc1ccc(Cl)cc1>>COc1ccc(Oc2c(C)cccc2C(C)(C)C)cc1,OR,"Synlett (2008), (12), 1781-1784"
C-O Coupling_sample500,85,0.0,Ar-I,,Ar-X,Cu,,Et3N,,,,,,,DCM,False,COC1=C(C(C)C)C=C([I+]C2=CC(C(C)C)=C(OC)C=C2)C=C1.[F-][B+3]([F-])([F-])[F-].COC(=O)Cc1cc(Br)c(O)c(Br)c1>>COC(=O)Cc1cc(Br)c(Oc2ccc(OC)c(C(C)C)c2)c(Br)c1,X / OR / Br / CO2R / Ester / acidic,"Zhongguo Yaowu Huaxue Zazhi (2001), 11(4), 235, 244"
C-O Coupling_sample500,75,0.0,Ar-OH,Ar-I,,CuI,,Potassium Fluoride,,,,,,"Aluminumoxide,AerosolRefractoryPaint/120-46-7",PhMe,False,Oc1ccccc1-c1ccccc1.Cc1ccc(I)cc1>>Cc1ccc(Oc2ccccc2-c2ccccc2)cc1,,"Synthetic Communications (2008), 38(17), 3023-3031"
C-O Coupling_sample500,91,0.0,Ar-I,Inorganic,Ar-OH,CuCl,,,,,,,,70384-51-9,Dioxane,False,Cc1ccc(I)c(C(=O)O)c1.[K].O=C(O)Cc1ccccc1O.[Na]>>Cc1ccc(Oc2ccccc2CC(=O)O)c(C(=O)O)c1,CO2H / acidic,"Journal of Medicinal Chemistry (1989), 32(4), 793-9"
