reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-008-CAS-11138598,"Chlorination (SOCl2, oxalyl chloride)",72,,,ClCC1CO1.C=CCOCC(O)CO>>C=CCOCC(CCl)OCC1CO1,"Russian Journal of Applied Chemistry (2013), 86(9), 1364-1369","488-81-3, 40635-66-3, 108-24-7",144220-37-1,1310-73-2,109-63-7,60-29-7,,,,,,"Independent synthesis of VIII. To a mixture of 75.3 g (0.5 mol) of compound XV prepared from allyl alcohol and 1-chloro-2,3-epoxypropane following the procedure described in [20] and of 0.2 mL of boron trifluoride etherate, 9.3 g (0.1 mol) of 1-chloro-2,3-epoxypropane was added dropwise with stirring over a period of 60 min at 20-22°C. After adding the whole amount of 1-chloro-2,3-epoxypropane, the mixture was stirred for an additional 2 h. The catalyst was removed by washing with a 5% aqueous sodium carbonate solution, excess chlorohydrin XV was distilled off at 73-75°C (1 mm Hg), and the residue (66 g) was added dropwise into a flask charged with 6.0 g (0.15 mol) of powdered NaOH and 80 mL of diethyl ether. The mixture was stirred for 3.5-4 h at 35-40°C. Then, the ether phase was separated, and the salt precipitate was dissolved in water and extracted with ether. The combined extracts were washed with 5% aqueous acetic acid and water and dried over MgSO4. The ether was distilled off, and the residue was distilled in a vacuum. 1,2-Epoxy-3-(1-chloromethyl-2-allyloxy)ethoxypropane (VIII). Yield 14.9 g (72.0%). Tb, °C/P, mm Hg: 107-108/1, n20D: 1.4650, d204: 1.1247, Epoxy number, % found: 20.65, calculated: 20.83. MRD found: 50.79, calculated: 50.89, Found, %: C 52.14, H 7.38, Cl 16.88, Formula: C9H15ClO3, Calculated, %: C 52.30, H 7.32, Cl 17.15.",2,1,72.0,,,,,,,
31-012-CAS-10362630,"Chlorination (SOCl2, oxalyl chloride)",30,,,C[C@@H](CO)C[C@H](CO)CS(=O)c1ccccc1>>C[C@@H](CO)C[C@H](CCl)CS(=O)(=O)c1ccccc1.C[C@H]1COC[C@H](CS(=O)(=O)c2ccccc2)C1,"Tetrahedron Letters (1997), 38(25), 4407-4410","3760-54-1, 805339-53-1","90319-52-1, 2225989-33-1, 2225989-37-5",7719-09-7,,75-09-2,,,,,,,1,1,30.0,70.0,,,,,,product mix sensitive to reactant concn.
31-012-CAS-12166183,"Chlorination (SOCl2, oxalyl chloride)",10,,,C[C@@H](CO)C[C@H](CO)CS(=O)c1ccccc1>>C[C@@H](CCl)C[C@H](CCl)CS(=O)(=O)c1ccccc1.C[C@@H](CO)C[C@H](CO)CS(=O)(=O)c1ccccc1.C[C@H]1COC[C@H](CS(=O)(=O)c2ccccc2)C1,"Tetrahedron Letters (1997), 38(25), 4407-4410","112-53-8, 3760-54-1","112-52-7, 4542-57-8, 28303-42-6",7719-09-7,10247-90-2,75-09-2,,,,,,,1,1,10.0,10.0,80.0,,,,,product mix sensitive to reactant concn.
31-012-CAS-13911084,"Chlorination (SOCl2, oxalyl chloride)",80,,,OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1>>Clc1ccc(C(Cl)c2ccc(Cl)cc2)cc1.Clc1ccc(C(OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,"Synlett (2014), 25(18), 2639-2643","56-81-5, 610-30-0","1203507-38-3, 1203507-40-7",75-77-4,1318-93-0,75-09-2,,,,,,,1,1,80.0,13.0,,,,,,
31-012-CAS-19425032,"Chlorination (SOCl2, oxalyl chloride)",6,,,COc1ccc(CO)cc1.CCOC(C)=O>>COc1ccc(COC(C)=O)cc1.COc1ccc(CCl)cc1.COc1ccc(COCc2ccc(OC)cc2)cc1,"Chemistry - A European Journal (2018), 24(29), 7410-7416",193278-19-2,"193278-16-9, 193278-17-0, 193278-21-6",108-77-0,3760-54-1,,,,,,,,1,1,6.0,82.0,7.0,,,,,"safety, toxic cyanuric chloride, sealed vial used, time dependent product formation, reagent (cyanuric chloride) prepared and used"
31-012-CAS-19425072,"Chlorination (SOCl2, oxalyl chloride)",79,,,CCCCCCCCCCCCO.O=CN1CCCC1>>CCCCCCCCCCCCCl.CCCCCCCCCCCCOCCCCCCCCCCCC.CCCCCCCCCCCCOC=O,"Chemistry - A European Journal (2018), 24(29), 7410-7416","611-71-2, 61393-32-6, 64-17-5","539-80-0, 10606-72-1, 10606-73-2",108-77-0,,75-05-8,,,,,,,1,1,79.0,9.0,3.0,,,,,"safety, toxic cyanuric chloride, sealed vial used, reagent prepared and used"
31-012-CAS-2087494,"Chlorination (SOCl2, oxalyl chloride)",83,,,O=C1c2ccccc2C2(O)C([N+](=O)[O-])=C3N(Cc4ccc(Cl)nc4)CCN3C12O.CCO>>CCOC12C(=O)c3ccccc3C1(Cl)C([N+](=O)[O-])=C1N(Cc3ccc(Cl)nc3)CCN12,"Journal of Agricultural and Food Chemistry (2015), 63(5), 1360-1369",1240490-30-5,1240490-37-2,7719-09-7,,"67-66-3, 64-17-5",,,,,,"General/Typical Procedure: General Procedure for the Preparation of Chlorine-Substituted Products 6a-6c. A mixture of 2 (1 mmol) and dry chloroform (10 mL) was stirred at reflux. Then SOCl2 (5 mmol) was added to the solution, and the process was monitored by TLC. After completion, to the solution was added the corresponding alcoholic solvents (1 mL), then the solvent was removed by vacuum, and the solid was further purified by silica gel column chromatography (EtOAc) affording the pure products. 9b-Chloro-1-((6-chloropyridin-3-yl)methyl)-4a-ethoxy-10-nitro-2,3,4a,9b-tetrahydroindeno[1′,2′:4,5]pyrrolo[1,2-a]imidazol-5(1H)-one (6c). Yield, 83%. mp, 98.5-100.1 °C; 1H NMR (400 MHz, DMSO-d 6) δ 8.38 (d, J = 2.2 Hz, 1H), 8.21 (d, J = 7.8 Hz, 1H), 7.95-7.88 (m, 1H), 7.85 (d, J = 7.6 Hz, 1H), 7.81 (dd, J 1 =2.4 Hz, J 2= 8.4 Hz, 1H), 7.68 (t, J = 7.6 Hz, 1H), 7.52 (d, J = 8.2 Hz, 1H), 5.20 (d, J =15.8 Hz, 1H), 5.04 (d, J =15.8 Hz, 1H), 3.96-4.08 (m, 1H), 3.85-3.96 (m, 1H), 3.77-3.86 (m, 1H), 3.65-3.76 (m, 2H), 3.48-3.60 (m, 1H), 1.20 (t, J = 7.0 Hz, 3H); 13C NMR (100 MHz, DMSO-d 6) δ 189.0, 155.6, 149.9, 149.5, 149.1, 139.2, 137.1, 131.7, 131.2, 130.6, 128.4, 124.5, 124.2, 103.7, 91.5, 86.5, 61.4, 54.2, 48.6, 40.6, 14.8; HRMS (ES+) calcd for C21H19 35Cl2N4O4 (M + H)+, 461.0783; found, 461.0779. Calcd for C21H19 35Cl 37ClN4O4 (M + H)+, 463.0754; found, 463.0750.",2,1,83.0,,,,,,,
31-012-CAS-2208350,"Chlorination (SOCl2, oxalyl chloride)",25,,,OCc1ccccc1>>ClCc1ccccc1.c1ccc(COCc2ccccc2)cc1,"Synthetic Communications (1998), 28(10), 1737-1741","98-09-9, 619-73-8","98-11-3, 100-14-1",7787-60-2,,56-23-5,,,,,,"General/Typical Procedure: General reaction conditions: anhydrous CCl4d (5 ml) was stirred in the presence of BiCl3 (1.25 mmole) and the alcohol (1.25 mmole) at 25°C (or reflux) under nitrogen atmosphere. The reaction was followed by GC until complete alcohol consumption. The mixture was filtered and solvent evaporation led to chlorides in the yields shown. Entry 8, yield 25%; dibenzyl ether, yield (75%)",1,1,25.0,75.0,,,,,,
31-012-CAS-5260024,"Chlorination (SOCl2, oxalyl chloride)",97,,,OC(c1ccccc1)c1ccccc1>>ClC(c1ccccc1)c1ccccc1.c1ccc(C(OC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,"Synlett (2014), 25(18), 2639-2643","98-09-9, 122-97-4","98-11-3, 104-52-9",75-77-4,1318-93-0,75-09-2,,,,,,,1,1,97.0,1.0,,,,,,"optimization study, optimized on catalyst, solvent and time"
31-012-CAS-6956079,"Chlorination (SOCl2, oxalyl chloride)",85,,,O=C1c2ccccc2C2(O)C([N+](=O)[O-])=C3N(Cc4ccc(Cl)nc4)CCN3C12O.CO>>COC12C(=O)c3ccccc3C1(Cl)C([N+](=O)[O-])=C1N(Cc3ccc(Cl)nc3)CCN12,"Journal of Agricultural and Food Chemistry (2015), 63(5), 1360-1369",1511420-96-4,43076-61-5,7719-09-7,,"67-66-3, 67-56-1",,,,,,"General Procedure for the Preparation of Chlorine-Substituted Products 6a-6c. A mixture of 2 (1 mmol) and dry chloroform (10 mL) was stirred at reflux. Then SOCl2 (5 mmol) was added to the solution, and the process was monitored by TLC. After completion, to the solution was added the corresponding alcoholic solvents (1 mL), then the solvent was removed by vacuum, and the solid was further purified by silica gel column chromatography (EtOAc) affording the pure products. 9b-Chloro-1-((6-chloropyridin-3-yl)methyl)-4a-methoxy-10-nitro-2,3,4a,9b-tetrahydroindeno[1′,2′:4,5]pyrrolo[1,2-a]imidazol-5(1H)-one (6b). Yield, 85%. mp, 169.2-170.6 °C; 1H NMR (400 MHz, DMSO-d 6) δ 8.39 (s, 1H), 8.20 (d, J = 7.8 Hz, 1H), 7.92 (t, J = 7.6 Hz, 1H), 7.86 (d, J = 7.6 Hz, 1H), 7.82 (d, J = 8.2 Hz, 1H), 7.69 (t, J = 7.6 Hz, 1H), 7.52 (d, J = 7.8 Hz, 1H), 5.23 (d, J =15.8 Hz, 1H), 5.05 (d, J = 15.8 Hz, 1H), 3.97-4.10 (m, 1H), 3.77-3.97 (m, 2H), 3.67-3.77 (m, 1H), 3.43 (s, 3H); 13C NMR (100 MHz, DMSO-d 6) δ 189.0, 155.7, 149.8, 149.5, 149.1, 139.2, 137.1, 131.7, 131.3, 130.7, 128.3, 124.6, 124.2, 102.9, 91.8, 86.4, 54.2, 53.6, 48.6, 40.6; HRMS (ES+) calcd for C20H17 35Cl2N4O4 (M + H)+, 447.0627; found, 447.0622. Calcd for C20H17 35Cl 37ClN4O4 (M + H)+, 449.0597; found, 449.0597.",2,1,85.0,,,,,,,
