reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-006-CAS-11054502,NaBH4 carbonyl reductions,90,,,c1ccc2cc(C3OCCO3)ccc2c1>>O=Cc1ccc2ccccc2c1.OCc1ccc2ccccc2c1,"RSC Advances (2015), 5(16), 12048-12051",930-30-3,"96-41-3, 3212-60-0",16940-66-2,7718-54-9,67-56-1,,,,,,,1,1,90,7,,,,,,"chemoselective, substrate:NiCl2:NaBH4 stoichiometry dependent product, alternative preparation shown"
31-006-CAS-2594462,NaBH4 carbonyl reductions,87,,,Cc1ccc(C2OCCO2)cc1>>Cc1ccc(C=O)cc1.Cc1ccc(CO)cc1,"RSC Advances (2015), 5(16), 12048-12051",77196-31-7,"66-99-9, 1592-38-7",16940-66-2,7718-54-9,67-56-1,,,,,,,1,1,87,6,,,,,,"chemoselective, substrate:NiCl2:NaBH4 stoichiometry dependent product"
31-006-CAS-7738515,NaBH4 carbonyl reductions,87,,,COC(OC)c1ccc2ccccc2c1>>O=Cc1ccc2ccccc2c1.OCc1ccc2ccccc2c1,"RSC Advances (2015), 5(16), 12048-12051",3036024-11-7,"3036023-90-9, 3036024-02-6",16940-66-2,7718-54-9,67-56-1,,,,,,,1,1,87,8,,,,,,"chemoselective, substrate:NiCl2:NaBH4 stoichiometry dependent product, alternative preparation shown"
31-008-CAS-18652295,NaBH4 carbonyl reductions,88,,,ClCCBr.O=Cc1ccc(O)cc1>>OCc1ccc(OCCCl)cc1,"India, IN2011KO00877 A 2016-08-26",3032480-85-3,3032480-95-5,"584-08-7, 16940-66-2",,"75-05-8, 67-56-1",,,,,,,2,1,88,,,,,,,
31-008-CAS-19301841,NaBH4 carbonyl reductions,84,,,COc1cccc(OC)c1O.COc1ccc(C(=O)CBr)cc1OC>>COc1ccc(C(O)COc2c(OC)cccc2OC)cc1OC,"United States, US20150259368 A1 2015-09-17",467459-20-7,51655-63-1,"584-08-7, 16940-66-2, 12125-02-9",,"67-64-1, 109-99-9, 7732-18-5",,,,,,,3,1,84,,,,,,,
31-008-CAS-6883416,NaBH4 carbonyl reductions,96,,,Oc1ccccc1.COc1ccc(C(=O)CBr)cc1>>COc1ccc(C(O)COc2ccccc2)cc1,"ChemSusChem (2015), 8(13), 2187-2192",63-42-3,585-86-4,"584-08-7, 16940-66-2, 12125-02-9",,"67-64-1, 64-17-5, 7732-18-5",,,,,,,3,1,96,,,,,,,
31-010-CAS-21238990,NaBH4 carbonyl reductions,100,,,CC(C)c1ccc(C=O)cc1.C[SiH](C)c1ccccc1>>CC(C)c1ccc(CO[Si](C)(C)c2ccccc2)cc1,"Journal of Materials Chemistry A: Materials for Energy and Sustainability (2017), 5(5), 1935-1940","29475-60-3, 824-94-2",2101955-28-4,,"919-30-2, 7440-57-5, 7631-86-9",109-99-9,,,,,,,1,1,100,,,,,,,"3-aminopropyltriethoxysilane functionalized pseudo-single atoms of gold and fibrous nanosilica catalyst prepared and used, recyclable catalyst, selectivity 56%"
31-026-CAS-17972736,NaBH4 carbonyl reductions,100,,,N[C@@H](CC[SeH])C(=O)O.COc1ccc(CCl)cc1>>COc1ccc(C[Se]CC[C@H](N)C(O)O)cc1.Cl,"Bioorganic & Medicinal Chemistry (2017), 25(18), 4983-4989",99-61-6,1877-77-6,"1310-73-2, 16940-66-2, 7697-37-2, 7647-01-0",,7732-18-5,,,,,,,4,1,100,,,,,,,
31-084-CAS-17674676,NaBH4 carbonyl reductions,100,,,O=Cc1ccc(CCc2ccc(-c3ccc(C=O)cc3)cc2)cc1>>OCc1ccc(CCc2ccc(-c3ccc(CO)cc3)cc2F)cc1,"United States, US20170051206 A1 2017-02-23",1796585-38-0,157394-49-5,"16940-66-2, 12125-02-9",,"109-99-9, 7732-18-5",,,,,,,2,1,100,,,,,,,
31-113-CAS-16114117,NaBH4 carbonyl reductions,95,,,O=Cc1ccc(Cl)cc1>>OCc1ccccc1,"Tetrahedron (2016), 72(39), 5898-5902",2511247-61-1,2511247-62-2,16940-66-2,"7440-05-3, 24623-77-6","67-56-1, 7732-18-5",,,,"aluminum hydroxide oxide-supported, complex with palladium",,,1,1,95,,,,,,,"green chemistry, green chemistry-solvent, solid-supported catalyst, ultrasound, Schlenk tube used, reusable catalyst, alternative preparation shown, closed vessel used, aluminum oxy hydroxide supported palladium nanoparticles used as catalyst"
