reaction_smiles,detected_reaction_type,reaction_key
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1>>O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-NO2
Brc1csc2ccccc12>>Ic1csc2ccccc12,Event:LGDisp,|HeteroAr-Br -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Benzothiophene|HeteroAr-H
O=Cc1c(Cl)cccc1Cl>>O=Cc1c(F)cccc1F,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F; C(ar)-F | bond_formed_labeled: C(ar)-F; C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-CHO
O=[N+]([O-])c1ccc(Cl)cc1Cl>>O=[N+]([O-])c1ccc(F)cc1F,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F; C(ar)-F | bond_formed_labeled: C(ar)-F; C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-NO2
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl>>N#Cc1c(F)c(Cl)c(F)c(C#N)c1F,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F; C(ar)-F; C(ar)-F | bond_formed_labeled: C(ar)-F; C(ar)-F; C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-CN
CCOC(=O)Cc1ccc(Br)cc1>>CCOC(=O)Cc1ccc(I)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Bn-CO2R|R_acidic-H
Nc1nc(Cl)c2[nH]cnc2n1>>Nc1nc(Br)c2[nH]cnc2n1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-Br | bond_formed: Br-C(ar) | bond_formed_labeled: Br-C(ar) | bond_broken: C(ar)-Cl | spectators: AromN-H|HeteroAr-H|HeteroAr-NH2|Imidazole|Pyrimidine
Cc1c(Cl)ccc(S(=O)(=O)Cl)c1Cl>>Cc1c(F)ccc(S(=O)(=O)F)c1F,Event:LGDisp,|Ar-Cl|Ar-SO2Cl -> Ar-F|Ar-SO2F | bond_formed: C(ar)-F; F-S; C(ar)-F | bond_formed_labeled: C(ar)-F; F-S; C(ar)-F | bond_broken: C(ar)-Cl; Cl-S | spectators: Ar-Alkyl
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl>>O=[N+]([O-])c1cc(C(F)(F)F)ccc1F,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-CF3|Ar-NO2
CN1CCCNCc2cccc(c2I)CNCCC1>>CN1CCCNCc2cccc(c2Br)CNCCC1,Event:LGDisp,|Ar-I -> Ar-Br | bond_formed: Br-C(ar) | bond_formed_labeled: Br-C(ar) | bond_broken: C(ar)-I | spectators: Bn-NHR|CH3-NR2|RCH2-NHR|RCH2-NR2
N#Cc1ccc(Sc2ccc(Nc3ccc(Br)cc3)cc2)cc1>>N#Cc1ccc(Sc2ccc(Nc3ccc(I)cc3)cc2)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-CN|Ar-NHR|Ar-SR
CC(C)c1cc(Cl)c2ccccc2n1>>CC(C)c1cc(I)c2ccccc2n1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: C(ar)-Cl | spectators: Ar-Alkyl|HeteroAr-H|Quinoline
CN1CCCN(C)Cc2cccc(c2Br)CN(C)CCC1>>CN1CCCN(C)Cc2cccc(c2F)CN(C)CCC1,Event:LGDisp,|Ar-Br -> Ar-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: Br-C(ar) | spectators: Bn-NR2|CH3-NR2|RCH2-NR2
O=C(O)/C=C/c1ccccc1Br>>O=C(O)/C=C/c1ccccc1I,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Alkenyl-CO2H|Ar-Alkenyl
N#Cc1c[nH]c2ccc(Br)cc12>>N#Cc1c[nH]c2ccc(Cl)cc12,Event:LGDisp,|HeteroAr-Br -> HeteroAr-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: Br-C(ar) | spectators: AromN-H|HeteroAr-CN|HeteroAr-H|Indole
O=c1c(Br)c(N2CCN(c3ncccn3)CC2)cnn1CC1CC1>>O=c1c(I)c(N2CCN(c3ncccn3)CC2)cnn1CC1CC1,Event:LGDisp,|HeteroAr-Br -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Alkyl-AromN|Ar-NR2|HeteroAr-H|Pyrimidine|RCH2-NR2
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1>>CN(C)CCC(c1ccc(I)cc1)c1ccccn1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-Alkyl|CH3-NR2|HeteroAr-H|Pyridine|RCH2-NR2
CC(=O)Nc1ccc(Br)cc1F>>CC(=O)Nc1ccc(I)cc1F,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-F|Ar-NHCOR|R_acidic-H
O=Cc1c[nH]c2ccc(Br)cc12>>O=Cc1c[nH]c2ccc(Cl)cc12,Event:LGDisp,|HeteroAr-Br -> HeteroAr-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: Br-C(ar) | spectators: Ar-CHO|AromN-H|HeteroAr-H|Indole
N#Cc1ccc(C#Cc2ccc(Br)cc2)cc1>>N#Cc1ccc(C#Cc2ccc(I)cc2)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-Alkynyl|Ar-CN
Nc1nc(Cl)c2ncn(COCCO)c2n1>>Nc1nc(F)c2ncn(COCCO)c2n1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Alkyl-AromN|HeteroAr-H|HeteroAr-NH2|Pyrimidine|RCH2-OH|RCH2-OR
O=S(=O)(Cl)c1ccc(Cl)cc1Cl>>O=S(=O)(F)c1ccc(F)cc1F,Event:LGDisp,|Ar-Cl|Ar-SO2Cl -> Ar-F|Ar-SO2F | bond_formed: F-S; C(ar)-F; C(ar)-F | bond_formed_labeled: F-S; C(ar)-F; C(ar)-F | bond_broken: Cl-S; C(ar)-Cl
Fc1nc(F)c(F)c(F)c1F>>Fc1nc(F)c(F)c(Cl)c1F,Event:LGDisp,|HeteroAr-F -> HeteroAr-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-F | spectators: Ar-F|Pyridine
Nc1ccc(Br)cn1>>Nc1ccc(I)cn1,Event:LGDisp,|HeteroAr-Br -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-NH2|HeteroAr-H|Pyridine
Fc1nc2c(F)c(F)c(F)c(F)c2nc1F>>Fc1c(F)c(F)c2nc(Br)c(Br)nc2c1F,Event:LGDisp,|HeteroAr-F -> HeteroAr-Br | bond_formed: Br-C(ar); Br-C(ar) | bond_formed_labeled: Br-C(ar); Br-C(ar) | bond_broken: C(ar)-F | spectators: Pyrimidine
O=Cc1cccn1Cc1cccnc1Br>>O=Cc1cccn1Cc1cccnc1I,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Alkyl-AromN|Ar-Alkyl|Ar-CHO|HeteroAr-H|Pyridine
O=Cc1cccn1Cc1cc2ccccc2nc1Br>>O=Cc1cccn1Cc1cc2ccccc2nc1I,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Alkyl-AromN|Ar-Alkyl|Ar-CHO|HeteroAr-H|Quinoline
Fc1nc(F)c(Cl)c(F)c1F>>Fc1nc(F)c(Cl)c(Cl)c1F,Event:LGDisp,|HeteroAr-F -> HeteroAr-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-F | spectators: Ar-F|HeteroAr-Cl|Pyridine
O=[N+]([O-])c1c(F)c(F)c(F)c(F)c1F>>O=[N+]([O-])c1c(F)c(F)c(Cl)c(F)c1F,Event:LGDisp,|Ar-F -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-F | spectators: Ar-NO2
N#Cc1c(F)c(F)c(F)c(F)c1F>>N#Cc1c(F)c(F)c(Cl)c(F)c1F.N#Cc1c(F)c(F)c(Cl)c(F)c1Cl,Event:Ann,|[] -> Ar-Cl | spectators: Ar-CN|Ar-F
O=Cc1c(F)c(F)c(F)c(F)c1F>>O=Cc1c(F)c(F)c(Cl)c(F)c1F,Event:LGDisp,|Ar-F -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-F | spectators: Ar-CHO
Fc1c(F)c(F)c(-c2nc3ccccc3o2)c(F)c1F>>Fc1c(F)c(-c2nc3ccccc3o2)c(F)c(F)c1Cl,Event:LGDisp,|Ar-F -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-F | spectators: Ar-Ar|HeteroAr-H|Oxazole
Fc1c(F)c(F)c(-c2nc3ccccc3s2)c(F)c1F>>Fc1c(F)c(-c2nc3ccccc3s2)c(F)c(F)c1Cl,Event:LGDisp,|Ar-F -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-F | spectators: Ar-Ar|HeteroAr-H|Thiazole
Clc1ncnc2c1ncn2Cc1ccccc1>>Ic1ncnc2c1ncn2Cc1ccccc1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: C(ar)-Cl | spectators: Alkyl-AromN|Ar-Alkyl|HeteroAr-H|Pyrimidine
Clc1ncnc2c1ncn2-c1ccccc1>>Ic1ncnc2c1ncn2-c1ccccc1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: C(ar)-Cl | spectators: Ar-AromN|HeteroAr-H|Pyrimidine
O=C(Nc1cccc2cccnc12)c1ccccc1I>>O=C(Nc1cccc2cccnc12)c1ccccc1Cl,Event:LGDisp,|Ar-I -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: C(ar)-I | spectators: Ar-NHCOR|HeteroAr-H|Quinoline
O=C(Nc1cccc2cccnc12)c1ccccc1I>>O=C(Nc1cccc2cccnc12)c1ccccc1Br,Event:LGDisp,|Ar-I -> Ar-Br | bond_formed: Br-C(ar) | bond_formed_labeled: Br-C(ar) | bond_broken: C(ar)-I | spectators: Ar-NHCOR|HeteroAr-H|Quinoline
O=C(Nc1cccc2cccnc12)c1ccccc1Br>>O=C(Nc1cccc2cccnc12)c1ccccc1Cl,Event:LGDisp,|Ar-Br -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: Br-C(ar) | spectators: Ar-NHCOR|HeteroAr-H|Quinoline
C=CCNS(=O)(=O)c1ccc(Br)cc1>>C=CCNS(=O)(=O)c1ccc(I)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-SO2NHR
COc1ccc(Br)c2c(OC)ccc(Br)c12>>COc1ccc(I)c2c(OC)ccc(I)c12,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I; C(ar)-I | bond_formed_labeled: C(ar)-I; C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-OR
N#Cc1nc(F)c(F)c(N)c1Cl.CO>>COC(=O)c1nc(Br)c(F)c(N)c1Cl,Multi-Event:LGDisp+C-O,|Ar-CN|Ar-F|CH3-OH -> Ar-Br|Ar-CO2R | bond_formed: C-O; C-O; Br-C(ar) | bond_formed_labeled: C-O; C-O; Br-C(ar) | bond_broken: C-N; C(ar)-F | spectators: HeteroAr-Cl|HeteroAr-F|HeteroAr-NH2|Pyridine | events: LGDisp+C-O
N#Cc1nc(F)c(F)c(F)c1F>>N#Cc1nc(Cl)c(Cl)c(Cl)c1Cl.N#Cc1nc(F)c(Cl)c(Cl)c1F.N#Cc1nc(F)c(Cl)c(Cl)c1Cl,Multi-Event:Ann+LGDisp+C-N+C-C,|HeteroAr-F -> Ar-Cl|HeteroAr-Cl | spectators: Ar-CN|Ar-F|Pyridine | events: Ann+LGDisp+C-N+C-C
O=[N+]([O-])c1ccccc1Cl>>O=[N+]([O-])c1ccccc1F,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-NO2
CCCCCCOc1ccc(Br)c2c(OCCCCCC)ccc(Br)c12>>CCCCCCOc1ccc(I)c2c(OCCCCCC)ccc(I)c12,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I; C(ar)-I | bond_formed_labeled: C(ar)-I; C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-OR
CN1CCCNCc2cccc(c2Br)CNCCC1>>CN1CCCNCc2cccc(c2Cl)CNCCC1,Event:LGDisp,|Ar-Br -> Ar-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: Br-C(ar) | spectators: Bn-NHR|CH3-NR2|RCH2-NHR|RCH2-NR2
Nc1nc(Cl)c2ncn(COC(CO)CO)c2n1>>Nc1nc(F)c2ncn(COC(CO)CO)c2n1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Alkyl-AromN|HeteroAr-H|HeteroAr-NH2|Pyrimidine|RCH2-OH|RCH2-OR
Clc1nccc2ccccc12>>Ic1nccc2ccccc12,Event:LGDisp,|Ar-Cl -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: C(ar)-Cl | spectators: HeteroAr-H|Isoquinoline
Cc1ccc(Br)cc1>>Cc1ccc(I)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-Alkyl
Brc1ccccc1C1CCCCC1>>Ic1ccccc1C1CCCCC1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-Alkyl
Clc1cc(Cl)cc(Cl)c1>>Fc1cc(F)cc(F)c1.Fc1cc(F)cc(Cl)c1,Multi-Event:Ann+LGDisp+C-C,|Ar-Cl -> Ar-F | events: Ann+LGDisp+C-C
Brc1ccc2[nH]ccc2c1>>Ic1ccc2[nH]ccc2c1,Event:LGDisp,|HeteroAr-Br -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: AromN-H|HeteroAr-H|Indole
O=C(O)c1c[nH]c2ccc(Br)cc12>>O=C(O)c1c[nH]c2ccc(Cl)cc12,Event:LGDisp,|HeteroAr-Br -> HeteroAr-Cl | bond_formed: C(ar)-Cl | bond_formed_labeled: C(ar)-Cl | bond_broken: Br-C(ar) | spectators: Ar-CO2H|AromN-H|HeteroAr-H|Indole
O=Cc1ccc(Cl)cc1>>O=Cc1ccc(F)cc1,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-CHO
Fc1nc(F)c(F)c(F)c1F>>Fc1c(Br)nc(Br)c(F)c1Br,Event:LGDisp,|Ar-F|HeteroAr-F -> Ar-Br|HeteroAr-Br | bond_formed: Br-C(ar); Br-C(ar); Br-C(ar) | bond_formed_labeled: Br-C(ar); Br-C(ar); Br-C(ar) | bond_broken: C(ar)-F | spectators: Pyridine
O=C(O)/C=C/c1cccc(Br)c1>>O=C(O)/C=C/c1cccc(I)c1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Alkenyl-CO2H|Ar-Alkenyl
O=Cc1ccccc1Cl>>O=Cc1ccccc1F,Event:LGDisp,|Ar-Cl -> Ar-F | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl | spectators: Ar-CHO
Brc1cccc(-c2nnc(-c3ccc4ccccc4c3)o2)c1>>Ic1cccc(-c2nnc(-c3ccc4ccccc4c3)o2)c1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-Ar
CCC(=O)c1cccc(Br)c1>>CCC(=O)c1cccc(I)c1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-COR|R_acidic-H
O=[N+]([O-])c1ccc(Sc2ccc(Nc3ccc(Br)cc3)cc2)cc1>>O=[N+]([O-])c1ccc(Sc2ccc(Nc3ccc(I)cc3)cc2)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-NHR|Ar-NO2|Ar-SR
Clc1ccncc1>>Ic1ccncc1,Event:LGDisp,|HeteroAr-Cl -> HeteroAr-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: C(ar)-Cl | spectators: HeteroAr-H|Pyridine
CCC(=O)c1ccc(Br)cc1>>CCC(=O)c1ccc(I)cc1,Event:LGDisp,|Ar-Br -> Ar-I | bond_formed: C(ar)-I | bond_formed_labeled: C(ar)-I | bond_broken: Br-C(ar) | spectators: Ar-COR|R_acidic-H
Nc1nc(Cl)c2ncn(COCCO)c2n1>>Fc1ncnc2nc[nH]c12,Event:LGDisp,|Alkyl-AromN|HeteroAr-Cl|HeteroAr-NH2 -> AromN-H|HeteroAr-F|HeteroAr-H|Imidazole | bond_formed: C(ar)-F | bond_formed_labeled: C(ar)-F | bond_broken: C(ar)-Cl; C(ar)-N; C-N(ar) | spectators: HeteroAr-H|Pyrimidine
