reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-513-CAS-13054923,Reduction LAH (LiAlH4),75,,,CCCCNC1(c2ccccc2)C(=O)c2ccccc2N(c2ccccc2)C1=O>>CCCCN[C@]1(c2ccccc2)C(=O)N(c2ccccc2)c2ccccc2[C@@H]1O,"Helvetica Chimica Acta (2016), 99(1), 50-62",516-15-4,600-57-7,"16940-66-2, 7647-01-0",,"67-56-1, 7732-18-5",,,,,,,2,1,75,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl|Ar-NRCOR|R3C-NHR|RCH2-NHR,high,0.75,0,
31-513-CAS-13165091,Reduction LAH (LiAlH4),96,,,CC(C)=C1CC[C@@H](C)CC1=O>>CC(C)=C1CC[C@@H](C)C[C@H]1O,"European Journal of Organic Chemistry (2004), (12), 2662-2668",1009-14-9,583-03-9,16940-66-2,,"64-17-5, 67-56-1, 7732-18-5",,,,,,,1,1,96,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-13223843,Reduction LAH (LiAlH4),53,,,COC(=O)CN1CCc2cc(C(=O)OC)cc3c2C1CCC3=O>>COC(=O)CN1CCc2cc(C(=O)OC)cc3c2[C@@H]1CC[C@@H]3O,"Journal of Organic Chemistry (2000), 65(20), 6743-6748",11079-53-1,927403-92-7,16940-66-2,,"67-56-1, 7732-18-5, 141-78-6",,,,,,"3-[N-(Methoxycarbonyl)methyl]-7-hydroxy-9-methoxycarbonyl- 2,3,6,7-tetrahydro-1H,5H-benzo[ij]quinoline (21). To a solution of 20 (150 mg, 0.51 mmol) in MeOH (5 mL) at 0 °C was added NaBH4 (93 mg, 2.46 mmol). After being stirred at 0 °C for 10 min and at room temperature for 1 h, the mixture was quenched with H2O (10 mL) and allowed to stir for 30 min. The product was extracted to EtOAc. The organic layer was washed with brine, dried over MgSO4, filtered, and concentrated. The crude residue was purified by preparative TLC (5:1 EtOAchexanes) to give 21 (85 mg, 0.27 mmol, 53% yield) as a diastereomeric mixture of 4.5 to 1 ratio in favor of the (4S,7S) isomer. A side product, in which one of the ester groups was reduced, was also isolated (33 mg): 1H NMR (CDCl3) δ 7.96 (s, 1 H), 7.68 (s, 1 H), 4.83 (br t, J = 7.0 Hz, 1 H), 3.89 (s, 3 H), 3.86 (dd, J = 11.1, 4.1 Hz, 1 H), 3.74 (s, 3 H), 3.53 (dd, J = 13.8, 6.8 Hz, AB, 2 H), 3.19-3.05 (m, 3 H), 2.82 (m, 1 H), 2.4-2.2 (m, 2 H), 1.72 (m, 1 H), 1.53 (m, 1 H); 13C NMR (CDCl3) δ 171.4, 167.1, 139.8, 138.8, 134.5, 129.0, 128.5, 126.2, 69.4, 59.0, 54.3, 52.0, 51.7, 51.1, 31.5, 28.4, 26.4; IR: 3406, 2951, 1720, 1435, 1302, 1203, 1161 cm-1; MS 319 (M+), 301, 291, 260, 246, 232, 218; HRMS calcd for C17H21NO5 319.1420, found 319.1343.",3,1,53,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|Ar-CO2R|R2CH-NR2|RCH2-CO2R|RCH2-NR2,high,0.75,0,
31-513-CAS-13255044,Reduction LAH (LiAlH4),80,,,COc1cc(C(=O)CC(=O)C(C)(C)C)cc(OC)c1OC>>COc1cc(C(=O)CC(O)C(C)(C)C)cc(OC)c1OC,"Tetrahedron Letters (2012), 53(35), 4651-4653",2443387-68-4,2443387-63-9,"4039-32-1, 16853-85-3",,"109-99-9, 7732-18-5",,,,,,,3,1,80,,,,,,,chemoselective,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR -> R2CH-OH | spectators: Ar-COR|Ar-OR|R_acidic-H,high,0.75,0,
31-513-CAS-13273840,Reduction LAH (LiAlH4),51,,,CCOC(=O)[C@@H]1[C@H](c2ccccc2)OC(=O)[C@]1(F)C(=O)c1ccccc1>>OC1O[C@H](c2ccccc2)[C@@]2(F)C(O)O[C@@H](c3ccccc3)[C@@H]12,"Journal of Organic Chemistry (2015), 80(16), 7946-7960",176976-54-8,332391-63-6,"1191-15-7, 304-59-6",,"109-99-9, 110-54-3, 7732-18-5",,,,,,,2,1,51,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R2CH-CO2R|R3C-CO2R|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|R3C-F,medium,0.6,1,
31-513-CAS-13307560,Reduction LAH (LiAlH4),60,,,O=C1CCC2CCCC1C2=O>>OC1[C@H]2CCC[C@@H]1[C@H](O)CC2.OC1[C@H]2CCC[C@@H]1[C@H](O)CC2,"Journal of the Chemical Society, Perkin Transactions 2: Physical Organic Chemistry (1995), (1), 97-102",155816-69-6,"155816-70-9, 155897-93-1",25895-60-7,,67-56-1,,,,,,,1,1,60,37,,,,,,"regioselective, stereoselective",Reduction_carbonyl_to_alcohol,0.0,|R2CH-COR|RCH2-COR -> R2CH-OH | bond_formed: C-O; C-C; C-C | bond_formed_labeled: C-O; C-C; C-C | events: Ann+C-O+C-C,high,0.85,0,
31-513-CAS-13308714,Reduction LAH (LiAlH4),70,,,CC1CCCC(=O)C1>>C[C@@H]1CCC[C@H](O)C1,"Sulfur Letters (1988), 7(4), 143-8",152911-43-8,189059-58-3,22560-16-3,,109-99-9,,,,,,,1,1,70,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-13316200,Reduction LAH (LiAlH4),82,,,CCCC[C@H](CC=O)[C@@H](C(=O)c1ccccc1)[S@@](=O)c1ccc(C)cc1>>CCCC[C@H](CCO)[C@@H]([C@H](O)c1ccccc1)[S@@](=O)c1ccc(C)cc1,"Chemistry - A European Journal (2011), 17(14), 4030-4037, S4030/1-S4030/48",3086707-82-3,3086707-83-4,"16853-85-3, 141-78-6, 7732-18-5",,109-99-9,,,,,,,2,1,82,,,,,,,"stereoselective, 95:5 dr, incremental agent addition",Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|RCH2-CHO|R_acidic-H -> R2CH-OH|RCH2-OH | spectators: Ar-Alkyl|Ar-SR,high,0.75,0,
31-513-CAS-13466064,Reduction LAH (LiAlH4),100,,,O=CC=Cc1ccccc1>>OCC=Cc1ccccc1,"Journal of the Iranian Chemical Society (2008), 5(4), 699-705",104-55-2,104-54-1,"7631-86-9, 16853-85-3",,60-29-7,,,chlorinated silica,,,"General/Typical Procedure: General Procedure To a solution of silica chloride (0.5 mmol), dry diethyl ether (10 ml) and LiAlH4 (0.5 mmol) was added carbonyl compounds or phosphine oxides (1 mmol) and stirred at room temperature for the time specified in the Tables 1 and 3. The progress of reaction was monitored by TLC or gas chromatography. The reaction mixture was filtered, and washed with 5 ml diethyl ether. Successively, 0.5 ml water and 0.5 ml of 1 molar NaOH were added. The suspension was stirred at room temperature for 1 h. After MgSO4 was added, the suspension was stirred for another 30 min and filtered. The residue was washed three times with 10 ml of ether. The combined filtrates were concentrated in vacuo. The crude product was then collected. The ratio of substrate:silica chloride:LiAlH4 was 1:1:1, except for the case of carboxylic acids and acid chlorides, which were reduced in 2:2:1 molar ratio. Competitive reductions were carried out under preceding procedure with a ratio of 1:1 silica chloride:LiAlH4 and 1 mmol of substrates. Yield quantitatively. Cynamyl alcohol",1,1,100,,,,,,,"chemoselective, alternative preparation shown, alternatively reaction carried out by using benzoyl chloride as reagent",Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-CHO -> RCH2-OH | spectators: Ar-Alkenyl,high,0.75,0,
31-513-CAS-13707072,Reduction LAH (LiAlH4),84,,,C[C@@H]1CC(=O)C[C@H](C)N1C(=O)Oc1ccccc1>>C[C@@H]1C[C@H](O)C[C@H](C)N1C(=O)Oc1ccccc1,"Journal of Organic Chemistry (2014), 79(23), 11609-11618","24680-50-0, 52154-24-2",1293384-95-8,"54575-49-4, 12125-02-9, 7757-82-6",,"109-99-9, 67-64-1, 7732-18-5, 141-78-6",,,,,,"cis-N-(Phenoxycarbonyl)-2,6-dimethyl-4-piperidinol (3a). To a solution of piperidone 3 in THF (2 mL) at -78 °C was added KSelectride (1 M/THF, 0.33 mL, 0.33 mmol), and the mixture was stirred at -78 °C for 1 h. Anhydrous acetone (0.3 mL) was added, and stirring was continued for 5 min. The cooling bath was removed, saturated NH4Cl (0.5 mL) added, and the mixture stirred at rt for 1 h. EtOAc (15 mL) and dry Na2SO4 (~3 g) were added. After stirring for 1 h, filtration and concentration gave the crude product. Purification by radial PLC (SiO2, EtOAc/hexanes). 63 mg (84%) of alcohol 3a as a white solid. mp 127-128 °C (10% EtOAc/hexanes). IR (neat) 3466, 2967, 1710, 1688; 1H NMR (300 MHz, CDCl3) δ 7.33 (t, 2H, J = 8.4 Hz), 7.19 (t, 1H, J = 8.4 Hz), 7.1 (d, 2H, J = 8.4 Hz), 4.46 (m, 2H), 4.0 (m, 1H), 2.28 (s, 1H), 2.06 (m, 2H), 1.62 (m, 2H), 1.46 (d, 6H, J = 6.6 Hz); 13C NMR (75 MHz, CDCl3) δ 154.3, 151.6, 129.5, 125.4, 122.0, 65.1, 46.8, 37.1, 24.0; HRMS calcd for C14H19NO3 [(M + H)+] 250.1438, found 250.1433.",4,1,84,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-13783940,Reduction LAH (LiAlH4),5,,,C[C@H]1C[C@H](C(C)(C)C)CCC1=O>>C[C@H]1C[C@H](C(C)(C)C)CC[C@@H]1O.C[C@H]1C[C@H](C(C)(C)C)CC[C@H]1O,"Journal of the Chemical Society, Perkin Transactions 2: Physical Organic Chemistry (1972-1999) (1989), (7), 747-50","67-63-0, 120-92-3","67-64-1, 96-41-3",16853-85-3,,109-99-9,,,,,,,1,1,5,95,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR -> R2CH-OH | bond_formed: C-C; C-C; C-C; C-C; C-C; C-C; C-C; C-C | bond_formed_labeled: C-C; C-C; C-C; C-C; C-C; C-C; C-C; C-C | events: Ann+C-C,high,0.85,0,
31-513-CAS-13793494,Reduction LAH (LiAlH4),100,,,CCOC(=O)CC(C)=O>>CCOC(=O)CC(C)O,"Organic Communications (2009), 2(2), 34-41",938-16-9,3835-64-1,"16940-66-2, 7664-93-9",,"56-81-5, 7732-18-5",,,,,,,2,1,100,,,,,,,"chemoselective, green chemistry, green chemistry-solvent, optimized on stoichiometry, alternative reaction conditions gave lower yield, optimization study",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: RCH2-CO2R,high,0.75,0,
31-513-CAS-13899630,Reduction LAH (LiAlH4),95,,,CCCOc1c2cccc1Cc1ccc3c(c1OCCC)Cc1c(ccc(c1OCCC)Cc1cccc(c1OCCC)C2)C3=O>>CCCOc1c2cccc1Cc1ccc3c(c1OCCC)Cc1c(ccc(c1OCCC)Cc1cccc(c1OCCC)C2)C3O,"Organic Letters (2015), 17(11), 2788-2791",2419126-24-0,2419126-26-2,"16853-85-3, 7732-18-5",,"96-47-9, 109-99-9",,,,,,,2,1,95,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl|Ar-OR,high,0.75,0,
31-513-CAS-13910618,Reduction LAH (LiAlH4),70,,,C/C=C/C(=O)C/C(=C/O[Si](C)(C)C(C)(C)C)C[Si](C)(C)C>>C/C=C/[C@@H](O)C/C(=C/O[Si](C)(C)C(C)(C)C)C[Si](C)(C)C,"Organic Letters (2006), 8(26), 6111-6114",1630058-78-4,195193-43-2,"67-63-0, 16853-85-3",18531-99-2,"109-99-9, 67-56-1",,,,,,"Enone 13 (2.06 g, 6.91 mmol, 1 eq.) in THF (6 ml) was treated at -78°c for 20h with (S)-BINAL-H reagent, prepared by mixing LiAlH4 (1M in THF, 20.7 ml, 20.7 mmol, 3 eq.), iPrOH (2M in THF, 1.6 ml, 20.7 mmol, 3 eq) and (S)-BINOL (5.94 g, 20.7 mmol, 3 eq.) in THF (6 ml). After addition of MeOH (2 ml), the mixture was warmed to room temperature. The mixture was then diluted with Et2O, stirred during 1h and filtered. After concentration the crude was purified by column chromatography (EP/AcOEt= 20/1) to give 1.58 g of a colorless oil. Yield: 70%. e.e.: 95%. (determined by derivatisation with Naproxen®). 1H NMR (300 Mhz, CDCl3) δ: 6.09 (s, 1H); 5.73 (dqd, J= 15.3, 6.3, 0.9 Hz, 1H); 5.66 (ddq, J= 15.3, 6.5, 1.6 Hz, 1H); 4.02-4.12 (m, 1H); 2.06 (ddd, J= 13.7, 4.3, 1.3 Hz, 1H); 1.90 (dd, J= 13.8, 9.1 Hz, 1H); 1.81 (s, 1H); 1.72 (d, J= 14.6 Hz, 1H); 1.70 (d, J= 6.4 Hz, 3H); 1.26 (d, J= 14.6 Hz, 1H); 0.91 (s, 9H); 0.10 (s, 6H); 0.01 (s, 12H). 13C NMR (75 Mhz, CDCl3) δ: 134.59, 133.38; 126.49; 114.43; 69.11; 41.96; 25.63; 18.07; 17.71; 17.01; -0.75; -5.36.; I.R. (cm-1) : 3471 ; 2953 ; 2930 ; 2897 ; 2858; 1472 ; 1248 ; 1107 ; 1028 ; 840 ; 778. MS (CI) m/z : 327.2 (M.+, 1), 311.2 (10), 271.1 (M.+-tBu., 8), 217.2 (32), 197.1 (M.+-OTBS., 62), 115.1 (TBS+, 100), 73.1 (TMS+, 40).HRMS (TOF MS ES+):For C17H36O2NaSi Calculated 351.2137 g/mol Found 351.2152 g/mol [α]D20 : +11 (C = 0.1, CHCl3).",3,1,70,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-Si*,high,0.75,0,
31-513-CAS-14186629,Reduction LAH (LiAlH4),65,,,CC(C)C(=O)c1ccccc1>>CC(C)[C@@H](O)c1ccccc1,"Chemistry - A European Journal (2000), 6(19), 3586-3594",35438-63-2,24471-30-5,"274-07-7, 7647-01-0",221529-26-6,"109-99-9, 7732-18-5",,,,,,,3,1,65,,,,,,,stereoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-14299019,Reduction LAH (LiAlH4),91,,,C[C@H]1C[C@H](O)[C@H](O)C(=O)O1>>C[C@H]1C[C@H](O)[C@H](O)[C@H](O)O1,"Collection of Czechoslovak Chemical Communications (1969), 34(3), 843-8",2999719-24-1,2999719-26-3,,,109-99-9,,,,,,,1,1,91,,,,,,,Classification: Reduction; Diastereoselective; # Conditions: LiAlH4 THF /N2; -70 deg 120mn; # Comments: L-reactant,Claisen_condensation / Reduction_ester_to_alcohol,0.0,|R2CH-CO2R|R_acidic-H -> R2CH-OH|R2CH-OR | spectators: R2CH-OH | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol,high,0.75,0,
31-513-CAS-14547053,Reduction LAH (LiAlH4),74,,,CC1(C)OC2C(C=CC=O)OC(OCc3ccccc3)C2O1>>CC1(C)O[C@@H]2[C@@H](OCc3ccccc3)O[C@H](/C=C/CO)[C@@H]2O1,"Carbohydrate Research (1986), 15035-51",1040076-08-1,1394051-60-5,1191-15-7,,75-09-2,,,,,,,1,1,74,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-CHO -> RCH2-OH | spectators: Bn-OR|R2CH-OR|R3C-OR,high,0.75,0,
31-513-CAS-14590867,Reduction LAH (LiAlH4),100,,,CC1CC(=O)CC(C)(C)C1>>C[C@@H]1C[C@H](O)CC(C)(C)C1,"Bulletin of the Korean Chemical Society (2008), 29(12), 2379-2382",126536-31-0,25271-14-1,"1174761-63-7, 7647-01-0",,"109-99-9, 7732-18-5",,,,,,,2,1,100,,,,,,,"stereoselective, trans:cis = 21:79",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH,high,0.75,0,
31-513-CAS-14667436,Reduction LAH (LiAlH4),100,,,COc1ccc(C(C)=O)cc1>>COc1ccc(C(C)O)cc1,"Journal of the Iranian Chemical Society (2008), 5(4), 699-705",66-25-1,111-27-3,"98-88-4, 7631-86-9, 16853-85-3",,60-29-7,,,chlorinated silica,,,"General/Typical Procedure: General Procedure To a solution of silica chloride (0.5 mmol), dry diethyl ether (10 ml) and LiAlH4 (0.5 mmol) was added carbonyl compounds or phosphine oxides (1 mmol) and stirred at room temperature for the time specified in the Tables 1 and 3. The progress of reaction was monitored by TLC or gas chromatography. The reaction mixture was filtered, and washed with 5 ml diethyl ether. Successively, 0.5 ml water and 0.5 ml of 1 molar NaOH were added. The suspension was stirred at room temperature for 1 h. After MgSO4 was added, the suspension was stirred for another 30 min and filtered. The residue was washed three times with 10 ml of ether. The combined filtrates were concentrated in vacuo. The crude product was then collected. The ratio of substrate:silica chloride:LiAlH4 was 1:1:1, except for the case of carboxylic acids and acid chlorides, which were reduced in 2:2:1 molar ratio. Competitive reductions were carried out under preceding procedure with a ratio of 1:1 silica chloride:LiAlH4 and 1 mmol of substrates. Table 2. Entry 8",1,1,100,,,,,,,chemoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OR,high,0.75,0,
31-513-CAS-14678587,Reduction LAH (LiAlH4),72,,,CCCCCCCCCCCCOc1ccc(N2c3ccc(C=O)cc3Sc3cc(C=O)ccc32)cc1>>CCCCCCCCCCCCOc1ccc(N2c3ccc(CO)cc3Sc3cc(CO)ccc32)cc1,"Journal of Polymer Science, Part A: Polymer Chemistry (2010), 48(3), 635-646",1394051-67-2,1394051-62-7,2591-86-8,,109-99-9,,,,,,,1,1,72,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-CHO -> Bn-OH | spectators: Ar-NR2|Ar-OR|Ar-SR,high,0.75,0,
31-513-CAS-14991598,Reduction LAH (LiAlH4),100,,,O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1>>OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,"Journal of the Iranian Chemical Society (2008), 5(4), 699-705",589-92-4,589-91-3,"7631-86-9, 16853-85-3",,60-29-7,,,chlorinated silica,,,"General/Typical Procedure: General Procedure To a solution of silica chloride (0.5 mmol), dry diethyl ether (10 ml) and LiAlH4 (0.5 mmol) was added carbonyl compounds or phosphine oxides (1 mmol) and stirred at room temperature for the time specified in the Tables 1 and 3. The progress of reaction was monitored by TLC or gas chromatography. The reaction mixture was filtered, and washed with 5 ml diethyl ether. Successively, 0.5 ml water and 0.5 ml of 1 molar NaOH were added. The suspension was stirred at room temperature for 1 h. After MgSO4 was added, the suspension was stirred for another 30 min and filtered. The residue was washed three times with 10 ml of ether. The combined filtrates were concentrated in vacuo. The crude product was then collected. The ratio of substrate:silica chloride:LiAlH4 was 1:1:1, except for the case of carboxylic acids and acid chlorides, which were reduced in 2:2:1 molar ratio. Competitive reductions were carried out under preceding procedure with a ratio of 1:1 silica chloride:LiAlH4 and 1 mmol of substrates. Yield quantitatively. 4-Chlorodiphenylmethanol",1,1,100,,,,,,,chemoselective,Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH | spectators: Ar-Cl,high,0.75,0,
31-513-CAS-15077971,Reduction LAH (LiAlH4),100,,,O=Cc1ccccc1>>OCc1ccccc1,"Synthesis (1983), (5), 387-8",100-52-7,100-51-6,"7631-86-9, 16853-85-3",,,,,,,,"General/Typical Procedure: Reduction of Benzaldehyde; Typical Procedure: To the freshly prepared reagent, dry n-hexane (10 ml) and then benzaldehyde (106 mg, 1.0 mmol) are added under an atmosphere of nitrogen. After stirring for 3 h at 25 °C (at the reflux temperature in the cases of esters), the excess reagent is quenched with a saturated aqueous solution of ammonium chloride (0.3 ml): the mixture is filtered and the silica gel washed thoroughly with diethyl ether (10 ml). The filtrate and the washings are combined and the solvent is removed. Without further purification. Benzyl alcohol (2a), Yield: 110mg (∼100%), Substrate: 1a, Amounts used 1: 1.0 mmol, LiAlH4: 3.0 mmol, SiO2: 1.0 g, Solvent: n-hexane (10). b.p. Found: 205°C/760 torr, reported: 205°C/760 torr.",1,1,100,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-CHO -> Bn-OH,high,0.75,0,
31-513-CAS-15101495,Reduction LAH (LiAlH4),91,,,O=C(c1ccccc1)c1ccc2ccccc2c1>>O[C@@H](c1ccccc1)c1ccc2ccccc2c1,"Tetrahedron Letters (2006), 47(4), 463-465",644-13-3,99412-45-0,"108-01-0, 16853-85-3, 380414-65-3, 7732-18-5",,60-29-7,,,,,,,3,1,91,,,,,,,"stereoselective, 98% ee, in-situ generated reagent",Reduction_carbonyl_to_alcohol,0.0,|Ar-COR -> R2CH-OH,high,0.75,0,
31-513-CAS-15126450,Reduction LAH (LiAlH4),10,,,CCC(=O)C1CCCCN1C(c1ccccc1)c1ccccc1>>CC[C@@H](O)[C@@H]1CCCCN1C(c1ccccc1)c1ccccc1.CC[C@H](O)[C@@H]1CCCCN1C(c1ccccc1)c1ccccc1,"Russian Journal of Organic Chemistry (Translation of Zhurnal Organicheskoi Khimii) (2002), 38(6), 875-879",477335-87-8,"477335-88-9, 477335-89-0","7789-48-2, 16853-85-3, 7647-01-0",,"60-29-7, 7732-18-5",,,,,,"threo-1-Benzhydryl-2-hydroxypropylpiperidine (Vb). To a solution of 29.2 mmol of magnesium bromide in 10 ml of ether obtained from 0.71 g (29.2 mmol) of magnesium and 5,5 g (29.3 mmol) of 1,2-dibromoethane was added in one portion 0.14 g (3.68 mmol) of lithium aluminum hydride. After 5 min the mixture was cooled to -20°C and while stirring was added dropwise within 5-10 min 1.5 g (4.9 mmol) of ketone IV in 10 ml of ether. The mixture was warmed to room temperature within 30 min, and the solvent was removed under reduced pressure. To the residue was slowly added at 0°C 25 ml of 2 N hydrochloric acid, and the reaction product was extracted into dichloromethane (2x25 ml). The organic solution was washed with 10 ml of 20% aqueous ammonia and dried with sodium sulfate. Then the solvent was distilled off in a vacuum. 1.43 g (95%) of a mixture of Va and Vb alcohols in 1:9 ratio (according to 1H NMR spectrum). After recrystallization of the alcohols mixture in hydrochloride form from chloroform containing 4-5% of ethyl ether. 1.22 g (85%) of alcohol Vb. erythro-1-Benzhydryl-2-hydroxypropylpiperidine (Va) Vb: IR spectrum (CCl4): 3320 cm-1 (νO-H). 1H NMR spectrum (CDCl3, TMS) δ, ppm: 0.90 t (3H, J 7 Hz), 0.96-1.36 m (3H), 1.40-1.90 m (5H), 2.54 d.d (1H, J 10, 5 Hz), 2.66-2.96 m (2H), 3.90 d.d.d (1H, J 11, 8, 2.5 Hz), 4.82 br.s (1H), 5.20 s (1H), 7.04- 7.34 m (6H), 7.34-7.54 m (4H). Found, %: C 81.45; H 8.82. C21H27NO. Calculated, %: C 81.51; H 8.79 Va: IR spectrum (CCl4): 3320 cm-1 (νO-H). 1H NMR spectrum (CDCl3, TMS) δ, ppm: 1.00 t (3H, J 7.5 Hz), 1.10-1.80 m (8H), 2.00-2.20 m (1H), 2.34- 2.64 m (2H), 2.80-2.96 m (1H), 4.16-4.28 m (1H), 5.52 s (1H), 7.04-7.50 m (10H). Found, %: C 81.60; H 8.68. C21H27NO. Calculated, %: C 81.51; H 8.79",2,1,10,86,,,,,,"stereoselective, optimization study, optimized on reducing agent",Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|R2CH-NR2|RCH2-NR2 | events: Ann+C-C,medium,0.7,1,
31-513-CAS-15169016,Reduction LAH (LiAlH4),99,,,O=C1CCCC(Sc2ccccc2)C1>>O[C@H]1CCC[C@@H](Sc2ccccc2)C1,"Sulfur Letters (1988), 7(4), 143-8","542-91-6, 3132-28-3",1940026-95-8,25895-60-7,,67-56-1,,,,,,,1,1,99,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-SR,high,0.75,0,
31-513-CAS-15178623,Reduction LAH (LiAlH4),70,,,CCCCCCc1c(C=O)sc(C=O)c1CCCCCC>>CCCCCCc1c(CO)sc(CO)c1CCCCCC,"Thin Solid Films (2008), 516(12), 3978-3988","50-00-0, 19514-00-2",2443387-61-7,"16853-85-3, 1310-73-2",,"109-99-9, 7732-18-5",,,,,,,2,1,70,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Thiophene,high,0.75,0,
31-513-CAS-15228338,Reduction LAH (LiAlH4),7,,,c1ccc(C2OCCO2)cc1>>OCc1ccccc1.OCCOCc1ccccc1,"Organic Preparations and Procedures International (1991), 23(4), 427-31",166189-33-9,"166189-40-8, 166189-43-1","10026-11-6, 16853-85-3",,60-29-7,,,,,,,1,1,7,88,,,,,,,Unknown,0.0,|Ar-Alkyl|RCH2-OR -> Bn-OH|Bn-OR|RCH2-OH,high,0.85,1,
31-513-CAS-15237678,Reduction LAH (LiAlH4),80,,,COc1ccccc1C(=O)CC(C)=O>>COc1ccccc1C(=O)CC(C)O,"Tetrahedron Letters (2012), 53(35), 4651-4653","52178-50-4, 2614184-32-4",2614184-33-5,"4039-32-1, 16853-85-3",,"109-99-9, 7732-18-5",,,,,,,3,1,80,,,,,,,chemoselective,Reduction_carbonyl_to_alcohol,0.0,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-COR|Ar-OR,high,0.75,0,
31-513-CAS-1541597,Reduction LAH (LiAlH4),98,,,C/C=C/C=O>>C/C=C/CO,"Bulletin of the Korean Chemical Society (2008), 29(12), 2379-2382",123695-71-6,80541-30-6,"1174761-63-7, 7647-01-0",,"109-99-9, 7732-18-5",,,,,,,2,1,98,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|Alkenyl-CHO -> RCH2-OH,high,0.75,0,
31-513-CAS-1544482,Reduction LAH (LiAlH4),82,,,CC12CN3CC(C)(CN(C1)C31CCCCC1)C2=O>>CC12CN3CC(C)(CN(C1)C31CCCCC1)C2O,"Chemistry of Heterocyclic Compounds (New York, NY, United States)(Translation of Khimiya Geterotsiklicheskikh Soedinenii) (2003), 39(6), 767-770",1293384-78-7,1293384-93-6,16853-85-3,,"60-29-7, 7732-18-5",,,,,,,2,1,82,,,,,,,,Reduction_carbonyl_to_alcohol,0.0,|R3C-COR -> R2CH-OH | spectators: R3C-NR2|RCH2-NR2,high,0.75,0,
