reaction_smiles,detected_reaction_type,reaction_key
OCc1ccccc1>>BrCc1ccccc1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
CC1(C)O[C@H]2O[C@H](CO)[C@H](OCc3ccccc3)[C@H]2O1>>CC1(C)O[C@H]2O[C@H](CCl)[C@H](OCc3ccccc3)[C@H]2O1,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Bn-OR|R2CH-OR|R3C-OR
CCCCCCCC#CCO>>CCCCCCCC#CCCl,Alcohol_to_Alkyl_Halide,|Propargyl-OH -> Propargyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Alkyl-Alkynyl|Propargyl-H
OCc1ccc(Cl)cc1Cl>>Clc1ccc(CBr)c(Cl)c1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Ar-Cl
COc1ccc(CO)c(OC)c1>>COc1ccc(CCl)c(OC)c1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR
O=[N+]([O-])c1ccc(CO)cc1>>O=[N+]([O-])c1ccc(CCl)cc1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-NO2
COc1cc(CO)cc(OC)c1>>COc1cc(CCl)cc(OC)c1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR
OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1>>Clc1ccc(C(Cl)c2ccc(Cl)cc2)cc1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Cl
CCCCCCCCCCCCCCCCO>>CCCCCCCCCCCCCCCCCl,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O
CCCCCCCCCCCCCCC(C)O>>CCCCCCCCCCCCCCC(C)Cl,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O
C=C(CO)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C>>C=C(CBr)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Alkyl-Si*|Ar-Si*
CCCCCCCCCCO>>CCCCCCCCCCCl,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O
CC(C)(C)OC(=O)N[C@@H](CCO)C(=O)OC(C)(C)C>>CC(C)(C)OC(=O)N[C@@H](CCI)C(=O)OC(C)(C)C,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-O | spectators: R2CH-CO2R|R_acidic-H
C=CCCCCCCCCCO>>C=CCCCCCCCCCCl,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O
CC(C)(C)OC(=O)N1CCC[C@H]1CO>>CC(C)(C)OC(=O)N1CCC[C@H]1CBr,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
CC(C)(C)OC(=O)N1CCC[C@@H]1CO>>CC(C)(C)OC(=O)N1CCC[C@@H]1CBr,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@@H](O)[C@H]2O1>>CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](Cl)[C@H]2O1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: R2CH-OR|R3C-OR|RCH2-OR
C#CCCCCO>>C#CCCCCI,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-O | spectators: Alkyl-Alkynyl_terminal|Propargyl-H
C#CCCCC[C@H](C)CO>>C#CCCCC[C@H](C)CI,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-O | spectators: Alkyl-Alkynyl_terminal|Propargyl-H
O=C1C[C@H]2O[C@@H]3C(O)OCO[C@@H]3[C@H]2O1>>O=C1C[C@H]2O[C@H]3[C@H](OCO[C@@H]3Cl)[C@H]2O1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: R2CH-OR|RCH2-CO2R|RCH2-OR|R_acidic-H
O=C1C[C@H]2O[C@@H]3C(O)OCO[C@@H]3[C@H]2O1>>O=C1C[C@H]2O[C@H]3[C@H](OCO[C@@H]3Br)[C@H]2O1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: R2CH-OR|RCH2-CO2R|RCH2-OR|R_acidic-H
O=C1C[C@H]2O[C@@H]3C(O)OCO[C@@H]3[C@H]2O1>>O=C1C[C@H]2O[C@H]3[C@H](OCO[C@@H]3I)[C@H]2O1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-O | spectators: R2CH-OR|RCH2-CO2R|RCH2-OR|R_acidic-H
OCCO>>BrCCBr,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C; Br-C | bond_formed_labeled: Br-C; Br-C | bond_broken: C-O
C[C@H](O)c1ccccc1>>C[C@@H](Br)c1ccccc1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Ar-Alkyl
OC1CCCCC1>>BrC1CCCCC1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
OCC#CCO>>BrCC#CCBr,Alcohol_to_Alkyl_Halide,|Propargyl-OH -> Propargyl-Br | bond_formed: Br-C; Br-C | bond_formed_labeled: Br-C; Br-C | bond_broken: C-O | spectators: Alkyl-Alkynyl|Propargyl-H
OC(C#Cc1ccccc1)c1ccccc1>>BrC(C#Cc1ccccc1)c1ccccc1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Alkyl-Alkynyl|Ar-Alkyl|Ar-Alkynyl
CCC(C)(C)O>>CCC(C)(C)Br,Alcohol_to_Alkyl_Halide,|R3C-OH -> R3C-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
OC[C@@H]1[C@@H](CO)[C@H]2C=C[C@@H]1C2>>BrC[C@@H]1[C@@H](CBr)[C@H]2C=C[C@@H]1C2,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C; Br-C | bond_formed_labeled: Br-C; Br-C | bond_broken: C-O
COc1ccccc1C(=O)N1CCC(COc2ccc(CO)cc2)CC1>>COc1ccccc1C(=O)N1CCC(COc2ccc(CCl)cc2)CC1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-CONR2|Ar-OR
C[C@@H](CO)[C@H](NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C>>C[C@@H](CBr)[C@H](NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: R2CH-CO2R|R_acidic-H
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.COc1ccc(OC)c(CO)c1>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.COc1ccc(OC)c(CBr)c1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br | spectators: Ar-OR
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCc1cc(Br)cc(Br)c1>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.BrCc1cc(Br)cc(Br)c1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br | spectators: Ar-Br
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.O=[N+]([O-])c1ccc(CO)cc1>>O=[N+]([O-])c1ccc(CCl)cc1.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Cl | spectators: Ar-NO2
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCCc1ccccc1>>ClCCc1ccccc1.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|RCH2-OH -> RCH2-Cl | spectators: Ar-Alkyl
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCc1cccc2ccccc12>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.BrCc1cccc2ccccc12,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.Cc1ccc(CO)cc1>>Cc1ccc(CBr)cc1.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br | spectators: Ar-Alkyl
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.COc1ccc(CO)cc1>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.COc1ccc(CBr)cc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br | spectators: Ar-OR
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCc1ccc(Br)cc1>>BrCc1ccc(Br)cc1.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br | spectators: Ar-Br
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCc1ccc(-c2ccccc2)cc1>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.BrCc1ccc(-c2ccccc2)cc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br | spectators: Ar-Ar
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCc1ccccc1>>BrCc1ccccc1.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OC/C=C/c1ccccc1>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.BrC/C=C/c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|RCH2-OH -> RCH2-Br | spectators: Ar-Alkenyl
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCc1ccc2ccccc2c1>>BrCc1ccc2ccccc2c1.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Br
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.OCCc1cccc2ccccc12>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.BrCCc1cccc2ccccc12,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|RCH2-OH -> RCH2-Br | spectators: Ar-Alkyl
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.CCCCCCCCCCCCO>>CCCCCCCCCCCCBr.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|RCH2-OH -> RCH2-Br
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.CCCCCCCCCCCCCCCCCCCCCCO>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.CCCCCCCCCCCCCCCCCCCCCCBr,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|RCH2-OH -> RCH2-Br
COc1ccc(OC)c(CO)c1>>COc1ccc(OC)c(CCl)c1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-OR
OCCc1ccccc1>>ClCCc1ccccc1,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl
CCCCCCCCCCCCCCCCCCCCCCO>>CCCCCCCCCCCCCCCCCCCCCCBr,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
OCc1ccc(-c2ccccc2)cc1>>BrCc1ccc(-c2ccccc2)cc1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Ar-Ar
OCc1ccc2ccccc2c1>>BrCc1ccc2ccccc2c1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O
CCCCCCCC#CCO>>CCCCCCCC#CCBr,Alcohol_to_Alkyl_Halide,|Propargyl-OH -> Propargyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Alkyl-Alkynyl|Propargyl-H
CO[C@H]1O[C@@H]2COC(c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1O>>CO[C@H]1O[C@@H]2COC(c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@@H]1Cl,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl|Bn-OR|R2CH-OR|RCH2-OR
CC=CCO>>CC=CCCl,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O
OCc1ccccc1>>ClCc1ccccc1,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O
CC(O)c1ccc(Br)cc1>>CC(Cl)c1ccc(Br)cc1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Br
O=C(CO)c1ccccc1>>O=C(CCl)c1ccccc1,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-O | spectators: Ar-COR|R_acidic-H
OC(c1ccccc1)c1ccccc1>>BrC(c1ccccc1)c1ccccc1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Ar-Alkyl
CC(O)c1ccc(Br)cc1>>CC(Br)c1ccc(Br)cc1,Alcohol_to_Alkyl_Halide,|R2CH-OH -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Br
C[C@@H](CCCCC#C[Si](C)(C)C)C(=O)O>>C[C@H](CI)CCCCC#C[Si](C)(C)C,Unknown,|R2CH-CO2H -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-O | spectators: Alkyl-Alkynyl|Alkyl-Si*|Alkynyl-Si*|Propargyl-H
OCc1ccccc1I>>BrCc1ccccc1I,Alcohol_to_Alkyl_Halide,|Bn-OH -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-O | spectators: Ar-I
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.COc1ccc(OC)c(CO)c1>>O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1.COc1ccc(OC)c(CCl)c1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|Bn-OH -> Bn-Cl | spectators: Ar-OR
[C]1N(c2ccccc2)N=C(c2ccccc2)N1c1ccccc1.CCCCCCCCO>>CCCCCCCCBr.O=c1n(-c2ccccc2)nc(-c2ccccc2)n1-c1ccccc1,Alcohol_to_Alkyl_Halide,|Ar-C=N|Ar-NR2|RCH2-OH -> RCH2-Br
COC(=O)[C@H](CCO)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C>>COC(=O)[C@H](CCI)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,Alcohol_to_Alkyl_Halide,|RCH2-OH -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-O | spectators: R2CH-CO2R|R_acidic-H
