reaction_smiles,detected_reaction_type,reaction_key
CCCCCCCCCC=O>>CCCCCCCCCC,Unknown,|RCH2-CHO -> Alkyl-H | bond_broken: C-O
CC(=O)Cc1cccc(C)n1>>CCCc1cccc(C)n1.Cc1cccc(C(C)C)n1,Event:Ann,|Bn-COR -> Ar-Alkyl|HeteroAr-H | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Pyridine
O=Cc1cccc(O)c1>>Cc1cccc(O)c1,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OH
COc1c2cc(C(C)(C)C)cc1CC(=O)Cc1cc(C(C)(C)C)cc(c1OC)CC(=O)C2>>COc1c2cc(C(C)(C)C)cc1CCCc1cc(C(C)(C)C)cc(c1OC)CCC2,Unknown,|Bn-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR
COc1ccc(C=O)cc1OCc1ccccc1>>COc1ccc(C)cc1OCc1ccccc1,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|Bn-OR
Cc1nc(C(=O)C2(C(F)(F)F)CC2)cn1C(c1ccccc1)(c1ccccc1)c1ccccc1>>Cc1nc(CC2(C(F)(F)F)CC2)cn1C(c1ccccc1)(c1ccccc1)c1ccccc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|Alkyl-CF3|Ar-Alkyl|HeteroAr-H
Cc1ccc2c(c1)C(=O)c1c-2c2ccccc2n1C>>Cc1ccc2c(c1)Cc1c-2c2ccccc2n1C,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|Ar-Alkyl|Ar-Ar|HeteroAr-H
O=C1CCCCC1>>C1CCCCC1,Unknown,|RCH2-COR -> Alkyl-H | bond_broken: C-O
O=C(c1ccc(OCc2ccccc2Cl)cc1)C1CC1>>Clc1ccccc1COc1ccc(CC2CC2)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Cl|Ar-OR|Bn-OR
O=C1C2C=CC1CCCC2>>C1=CC2CCCCC1C2,Unknown,|R2CH-COR -> Alkenyl-H|Alkyl-H | bond_broken: C-O
O=C1C(=O)c2c3ccccc3cc3cccc1c23>>c1ccc2c3c4c(cccc4cc2c1)CC3,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O
Cc1cc2c(s1)C(=O)c1cc(C(C)(C)C)ccc1-2>>Cc1cc2c(s1)Cc1cc(C(C)(C)C)ccc1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|HeteroAr-H|Thiophene
CC(C)c1nn(-c2nc(-c3ccccc3)cs2)c2c1C(=O)c1ccccc1-2>>CC(C)c1nn(-c2nc(-c3ccccc3)cs2)c2c1Cc1ccccc1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-AromN|HeteroAr-H|Pyrazole|Thiazole
CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@](C)(C=O)[C@@H]1CC2>>CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2,Unknown,|R3C-CHO -> [] | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OH
O=C(O)CCC(=O)c1cccc(Oc2ccccc2)c1>>O=C(O)CCCc1cccc(Oc2ccccc2)c1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|RCH2-CO2H|R_acidic-H
CCCc1nn(-c2nc(-c3ccc(C)cc3)cs2)c2c1C(=O)c1ccccc1-2>>CCCc1nn(-c2nc(-c3ccc(C)cc3)cs2)c2c1Cc1ccccc1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-AromN|HeteroAr-H|Pyrazole|Thiazole
COc1cc(OC)c2cc(C(=O)c3ccc(C)cc3)oc2c1>>COc1cc(OC)c2cc(Cc3ccc(C)cc3)oc2c1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|Benzofuran|HeteroAr-H
COc1cc(OC)c2cc(C(=O)c3ccccc3)oc2c1>>COc1cc(OC)c2cc(Cc3ccccc3)oc2c1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|Benzofuran|HeteroAr-H
CN1C(=O)C(=O)c2ccccc21>>CN1C(=O)Cc2ccccc21,Unknown,|Ar-COR -> Bn-CONR2|R_acidic-H | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-NRCOR
CC(=O)Cc1cncc(C)n1>>Cc1cncc(C(C)C)n1.CCCc1cncc(C)n1,Event:Ann,|Bn-COR -> Ar-Alkyl|HeteroAr-H|Pyrimidine | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Pyrimidine
COc1c2cc(C(C)(C)C)cc1CC(=O)Cc1cc(cc(C(C)(C)C)c1)CC(=O)C2>>COc1c2cc(C(C)(C)C)cc1CCCc1cc(cc(C(C)(C)C)c1)CCC2,Unknown,|Bn-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR
COc1ccc(OC)c(C(=O)CCc2ccccc2)c1>>COc1ccc(OC)c(CCCc2ccccc2)c1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR
O=Cc1cccc2ccccc12>>Cc1cccc2ccccc12,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O
O=C1CCCc2ccccc21>>c1ccc2c(c1)CCCC2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl
Nc1nc(=O)c2[nH]cc(C(=O)c3ccccc3)c2[nH]1>>Nc1nc(=O)c2[nH]cc(Cc3ccccc3)c2[nH]1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: AromN-H|HeteroAr-H|HeteroAr-NH2|Pyrimidine|Pyrrole
CC(C)N1CC2CN(Cc3ccccc3)CC(C1)C2=O>>CC(C)N1CC2CC(CN(Cc3ccccc3)C2)C1,Unknown,|R2CH-COR -> [] | bond_broken: C-O | spectators: Bn-NR2|R2CH-NR2|RCH2-NR2
COc1ccc(-c2csc(-n3nc(C(C)C)c4c3-c3ccccc3C4=O)n2)cc1>>COc1ccc(-c2csc(-n3nc(C(C)C)c4c3-c3ccccc3C4)n2)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-AromN|Ar-OR|HeteroAr-H|Pyrazole|Thiazole
COc1c2cc(C(C)(C)C)cc1CC(=O)Cc1cc(C(C)(C)C)cc(c1C)CC(=O)C2>>COc1c2cc(C(C)(C)C)cc1CCCc1cc(C(C)(C)C)cc(c1C)CCC2,Unknown,|Bn-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR
O=C1c2ccccc2-c2c1oc1ccccc21>>c1ccc2c(c1)Cc1oc3ccccc3c1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Ar|Benzofuran|HeteroAr-H
CC(C)CP1C(C)(C)CC(=O)CC1(C)C>>CC(C)CP1C(C)(C)CCCC1(C)C,Unknown,|RCH2-COR -> [] | bond_broken: C-O | spectators: Alkyl-PR2
COc1ccc(C(=O)CCC(=O)O)cc1>>COc1ccc(CCCC(=O)O)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|RCH2-CO2H|R_acidic-H
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O>>C[C@@]12CCC[C@H]1[C@@H]1CCc3cc(O)ccc3[C@H]1CC2,Unknown,|RCH2-COR -> [] | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OH
Cc1c2cc(C(C)(C)C)cc1CC(=O)Cc1cc(C(C)(C)C)cc(c1OCc1ccccc1)CC(=O)C2>>Cc1c2cc(C(C)(C)C)cc1CCCc1cc(C(C)(C)C)cc(c1OCc1ccccc1)CCC2,Unknown,|Bn-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|Bn-OR
Cc1ccc(C(=O)c2ccc(C)cc2)cc1>>Cc1ccc(Cc2ccc(C)cc2)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl
O=C1c2ccccc2-c2ccccc21>>c1ccc2c(c1)Cc1ccccc1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Ar
O=C(c1ccccc1)c1ccccc1>>c1ccc(Cc2ccccc2)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O
CCCc1nn(-c2nc(-c3ccc(Cl)cc3)cs2)c2c1C(=O)c1ccccc1-2>>CCCc1nn(-c2nc(-c3ccc(Cl)cc3)cs2)c2c1Cc1ccccc1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-AromN|Ar-Cl|HeteroAr-H|Pyrazole|Thiazole
COc1c2cc(Br)cc1CC(=O)Cc1ccc(c3ccccc13)CC(=O)C2>>COc1c2cc(Br)cc1CCCc1ccc(c3ccccc13)CCC2,Unknown,|Bn-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Br|Ar-OR
O=C(O)CCC(=O)c1ccccc1>>O=C(O)CCCc1ccccc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: RCH2-CO2H|R_acidic-H
O=C1CS(=O)(=O)c2ccccc21>>O=S1(=O)CCc2ccccc21,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-SR|RCH2-SO2R|R_acidic-H
O=Cc1ccc([N+](=O)[O-])cc1>>Cc1ccc([N+](=O)[O-])cc1,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-NO2
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C>>C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,Unknown,|RCH2-COR -> [] | bond_broken: C-O | spectators: RCH2-CO2H|R_acidic-H
CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2>>CCCc1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-NR2|Ar-SR|CH3-NR2|R2CH-NR2|RCH2-NR2
COc1ccc(-c2csc(-n3nc(CC(C)C)c4c3-c3ccccc3C4=O)n2)cc1>>COc1ccc(-c2csc(-n3nc(CC(C)C)c4c3-c3ccccc3C4)n2)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-AromN|Ar-OR|HeteroAr-H|Pyrazole|Thiazole
Cc1cc(C=O)sc1Cl>>Cc1cc(C)c(Cl)s1,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-Cl|HeteroAr-H|Thiophene
COc1cc(C=O)cc(OC)c1OC>>COc1cc(C)cc(OC)c1OC,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR
COc1ccc2c(c1)C(=O)C(=O)N2>>COc1ccc2c(c1)CC(=O)N2,Unknown,|Ar-COR -> Bn-CONHR|R_acidic-H | bond_broken: C-O | spectators: Ar-NHCOR|Ar-OR
CCCC(=O)c1ccc(-c2ccc(Br)cc2)cc1>>CCCCc1ccc(-c2ccc(Br)cc2)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Ar|Ar-Br
COc1cccc2c1O[C@H]1C(=O)CC[C@@H]3N(C)CC[C@@]231>>COc1cccc([C@@]23C=CCC[C@@H]2N(C)CC3)c1O.COc1cccc2c1O[C@H]1CCC[C@@H]3N(C)CC[C@]213,Reduction_carbonyl_to_alcohol,|RCH2-COR -> Ar-OH | bond_formed: C(ar)-C(ar); C(ar)-C(ar); C-C; C-C; C-C; C(ar)-O | bond_formed_labeled: C(ar)-C(ar); C(ar)-C(ar); C-C; C-C; C-C; C(ar)-O | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|CH3-NR2|R2CH-NR2|RCH2-NR2 | events: Ann+C-O+C-C
COc1ccc2cc(C(=O)c3ccc(OCc4ccccc4)cc3)oc2c1>>COc1ccc2cc(Cc3ccc(OCc4ccccc4)cc3)oc2c1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR|Benzofuran|Bn-OR|HeteroAr-H
COc1ccc(C=O)cc1>>COc1ccc(C)cc1,Unknown,|Ar-CHO -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR
O=C(c1ccccc1)c1cccc(Cl)c1>>Clc1cccc(Cc2ccccc2)c1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Cl
O=C1C2C3CC4C2C2C1C3C42>>C1C2C3CC4C2C2C1C3C42,Unknown,|R2CH-COR -> Alkyl-H | bond_broken: C-O
CCCc1nn(-c2nc(-c3ccc(OC)cc3)cs2)c2c1C(=O)c1ccccc1-2>>CCCc1nn(-c2nc(-c3ccc(OC)cc3)cs2)c2c1Cc1ccccc1-2,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-AromN|Ar-OR|HeteroAr-H|Pyrazole|Thiazole
COc1c2cc(C(C)(C)C)cc1CC(=O)Cc1cccc(c1)CC(=O)C2>>COc1c2cc(C(C)(C)C)cc1CCCc1cccc(c1)CCC2,Unknown,|Bn-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR
O=C1C2C(c3ccccc3)NC(c3ccccc3)C1C(c1ccccc1)NC2c1ccccc1>>c1ccc(C2NC(c3ccccc3)C3CC2C(c2ccccc2)NC3c2ccccc2)cc1,Unknown,|R2CH-COR -> [] | bond_broken: C-O | spectators: Ar-Alkyl|R2CH-NHR
CCOCCCN1CC2CN(CCCn3ccnc3)CC(C1)C2=O>>CCOCCCN1CC2CC(C1)CN(CCCn1ccnc1)C2,Unknown,|R2CH-COR -> [] | bond_broken: C-O | spectators: Alkyl-AromN|HeteroAr-H|RCH2-NR2|RCH2-OR
CCOCCCN1CC2CN(CCN3CCNCC3)CC(C1)C2=O>>CCOCCCN1CC2CC(C1)CN(CCN1CCNCC1)C2,Unknown,|R2CH-COR -> [] | bond_broken: C-O | spectators: RCH2-NHR|RCH2-NR2|RCH2-OR
Cc1ccc(C(=O)c2c[nH]c3c(=O)[nH]c(=O)[nH]c23)cc1>>Cc1ccc(Cc2c[nH]c3c(=O)[nH]c(=O)[nH]c23)cc1,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|AromN-H|HeteroAr-H|Pyrimidine|Pyrrole
CC(=O)c1cc(-c2ccc(Cl)cc2)sc1C>>Cc1sc(-c2ccc(Cl)cc2)cc1CC(=O)O,Event:C-O,|Ar-COR -> RCH2-CO2H | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-Cl|HeteroAr-H|R_acidic-H|Thiophene
CC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)sc1C>>Cc1sc(-c2ccc(-c3ccccc3)cc2)cc1CC(=O)O,Event:C-O,|Ar-COR -> RCH2-CO2H | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-Alkyl|Ar-Ar|HeteroAr-H|R_acidic-H|Thiophene
CC(=O)c1cc(C)sc1C>>Cc1cc(CC(=O)O)c(C)s1,Event:C-O,|Ar-COR -> RCH2-CO2H | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-Alkyl|HeteroAr-H|R_acidic-H|Thiophene
CC(=O)c1cc(-c2ccc(Br)cc2)sc1C>>Cc1sc(-c2ccc(Br)cc2)cc1CC(=O)O,Event:C-O,|Ar-COR -> RCH2-CO2H | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-Alkyl|Ar-Ar|Ar-Br|HeteroAr-H|R_acidic-H|Thiophene
Cn1ccnc1C(=O)c1nccn1C>>Cn1ccnc1Cc1nccn1C,Unknown,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Alkyl-AromN|HeteroAr-H
O=C1Nc2ccccc2C1=O>>O=C1Cc2ccccc2N1,Unknown,|Ar-COR -> Bn-CONHR|R_acidic-H | bond_broken: C-O | spectators: Ar-NHCOR
O=C1Nc2ccc(F)cc2C1=O>>O=C1Cc2cc(F)ccc2N1,Unknown,|Ar-COR -> Bn-CONHR|R_acidic-H | bond_broken: C-O | spectators: Ar-F|Ar-NHCOR
