reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-006-CAS-10689007,Reduction NaBH(OAc)3 NaBH3CN,51,,,CC1(C)OCC(=O)CO1.Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCNCC2.Cl>>Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,"Journal of Medicinal Chemistry (2015), 58(20), 8236-8256","35661-39-3, 29022-11-5, 1639342-22-5",2651986-32-0,"56553-60-7, 7647-01-0",,"75-09-2, 109-99-9, 7732-18-5",,,,,,,2,1,51,,,,,,,,Reductive_amination,0.0,|Inorganic|RCH2-COR|RCH2-NHR|RCH2-OR|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Ar-Alkyl|Ar-Ar|Ar-NHR|HeteroAr-CN|HeteroAr-H|Pyridine|R2CH-NHR,high,0.85,1,
31-031-CAS-12120725,Reduction NaBH(OAc)3 NaBH3CN,88,,,COC(=O)C[C@H](N)C(=O)OC.Cl.COC(=O)COc1cccc(C=O)c1.O=C(Cl)c1ccccc1[N+](=O)[O-].BrCc1ccccc1>>COC(=O)COc1cccc(CN2C(=O)c3ccccc3N(Cc3ccccc3)C(=O)[C@@H]2CC(=O)OC)c1,"Journal of Combinatorial Chemistry (2004), 6(1), 99-104","62-53-3, 591-31-1",81308-21-6,"127-09-3, 56553-60-7, 311-28-4, 584-08-7, 64-19-7, 7440-66-6, 76-05-1, 2923-18-4, 534-17-8, 497-19-8",,"75-09-2, 75-05-8, 68-12-2, 67-56-1",,,,,,"General/Typical Procedure: N-(PEG-Bound) Amino Acid Methyl Esters (4a-d). A mixture of L-aspartic acid dimethyl ester hydrochloride (3a, 553.3 mg, 2.8 mmol) [or L-valine methyl ester hydrochloride (3b, 469.4 mg, 2.8 mmol)] and PEG-bound ester 2a (or 2b) (7.0 g, 1.4 mmol) in CH2Cl2 (40 mL) was treated with sodium triacetoxyborohydride (918 mg, 4.2 mmol) and NaOAc (230 mg, 2.8 mmol) at 0 °C. The suspension was allowed to warm to room temperature and stirred for 5 h. The progress of reaction was monitored by TLC analysis (EtOAc/hexane, 3:2) of aliquots, which were treated with NaOMe/MeOH for 10 s before analysis. After the reaction was completed, brine (30 mL) was added, and the mixture was extracted with CH2Cl2 (40 mL x 3). The organic layer was dried over MgSO4 and concentrated to about 7 mL. The residue was triturated with Et2O (50 mL) to give precipitates. The mixture was cooled in an ice bath; the precipitates were filtered and washed successively with Et2O/2-propanol (1: 1, 30 mL) to give 4a-d. Elemental analysis (six measurements) showed a nitrogen content of 0.24-0.27%, equivalent to a loading of 0.182 mmol/g on average (91-99%). Linkage of N-(PEG-Bound) Amino Acid Methyl Esters 4a-d with 2-Nitrobenzoyl Chloride or 4,5-Dimethyl-2-nitrobenzoyl Chloride, Giving Amides 6a-h. To a solution of N-(PEG-bound) amino acid methyl ester 4a (or 4c,d) (3.0 g, 0.6 mmol) in CH2Cl2 (20 mL) was added K2CO3 (312 mg, 2.4 mmol) and Bu4NI (111 mg, 0.3 mmol). 2-Nitrobenzoyl chloride (5a, 0.17 mL, 1.2 mmol) [or 4,5-dimethyl-2-nitrobenzoyl chloride (5b, 295 mg, 1.2 mmol)] was then added dropwise into the mixture. The mixture was stirred at room temperature, and the progress of reaction was monitored by TLC analysis (EtOAc/hexane, 3:2) of aliquots, which were treated with NaOMe/MeOH for 10 s before analysis. After 5 h, the mixture was filtered through Celite, and the filtrate was concentrated to about 5 mL. The residue was cooled in an ice bath and triturated with Et2O (30 mL) to give precipitates, which were filtered and washed successively with Et2O/2-propanol (1:1, 25 mL). Yellow powders of PEG-bound amide 6a (or 6b-h) were obtained by drying under reduced pressure. PEG-Bound Benzodiazepines 7a-h. PEG-bound amide 6a (or 6b-d) (3.0 g, 0.6 mmol) was dissolved in HOAc (20 mL) and treated with zinc powder (392 mg, 6 mmol) at room temperature for 2 h. The suspension was filtered through Celite, and the filtrate was evaporated under reduced pressure to give a thick mass of PEG-bound anilines without further purification. To a solution of the PEG-bound anilines (3.0 g, 0.6 mmol) in CH3CN (60 mL) was added trifluoroacetic acid (1.5 mL) and its sodium salt (600 mg) at room temperature. The mixture was stirred for 13 h, after which CH3CN was removed under reduced pressure. After addition of brine (25 mL), the mixture was extracted with CH2Cl2 (25 mL x 3). The organic layer was dried over MgSO4 and concentrated to about 5 mL. The residue was cooled in an ice bath and triturated with Et2O (30 mL) to give precipitates. The precipitates were filtered and washed successively with Et2O/ 2-propanol (1:1, 30 mL) to give light yellow solids of the PEG-bound benzodiazepines 7a (or 7b-d). For the more reactive substrates 6e-h, reduction of the nitro group and the subsequent cyclization were conducted in a one pot procedure (zinc powder, HOAc, room temperature, 2 h) to give the PEG-bound benzodiazepines 7e-h. Alkylation of PEG-Bound Benzodiazepines 7a-h, Giving Benzodiazepines 9a-p. To a mixture of PEG-bound benzodiazepines 7a-h (1.5 g, 0.3 mmol) and Cs2CO3 (1.5 g, 4.5 mmol) in DMF (15 mL) was added benzyl bromide (8a, 0.7 mL, 6.0 mmol) [or 3-methoxybenzyl bromide (8b, 0.9 mL, 6.0 mmol)] at room temperature. The progress of reaction was monitored by TLC analysis (EtOAc/hexane, 3:2) of aliquots, which were treated with NaOMe/MeOH for 10 s before analysis. The reaction was completed in 2 h, and DMF was then removed under reduced pressure. After addition of brine (10 mL), the mixture was extracted with CH2Cl2 (10 mL x 3). The organic layer was dried over MgSO4 and concentrated to about 5 mL. The residue was cooled in an ice bath and triturated with Et2O (15 mL) to give precipitates, which were filtered and washed successively with Et2O/2-propanol (1:1, 20 mL). Light yellow powders of the PEG-bound benzodiazepines 9a-p were obtained by drying under reduced pressure. 1,4-Benzodiazepine-2,5-dione Dimethyl Ester Derivatives 10a-p. The PEG-bound benzodiazepine (9a-p, 1.5 g, 0.3 mmol) was dissolved in MeOH (5 mL) and treated with Na2CO3 (31.7 mg, 0.3 mmol) at room temperature. The progress of reaction was monitored by TLC analysis (EtOAc/ hexane ) 3:2) of aliquots, which were treated with NaOMe/ MeOH for 10 s before analysis. After the reaction was completed (stirring for 5 min), the mixture was cooled in an ice bath and triturated with Et2O (5 mL) to give precipitates of MeO-PEG resin. The mixture was filtered through Celite, and the filtrate was concentrated under reduced pressure to give a crude product of 1,4-benzodiazepine-2,5-diones (10ap). The purity of these crude products was determined by HPLC analyses. Purification of the crude product was carried out by preparative TLC by elution with gradients of EtOAc/ hexane (2:3 to 3:2). 1-Benzyl-3-(methoxycarbonyl)methyl-4-[3-(methoxycarbonyl) methoxybenzyl]-1,4-benzodiazepine-2,5-dione (10a). Colorless solid 88% purity (68%)c;mp = 52.0-54.0 °C; [α]22 D = +61.8 (CHCl3, c = 0.59). IR (KBr): 2958, 1740, 1648 cm-1. 1H NMR (CDCl3, 400 MHz): δ 7.92 (1H, d, J = 7.6 Hz), 7.45- 7.41 (1H, m), 7.32-7.19 (6H, m), 7.13 (2H, d, J = 7.2 Hz), 6.90 (1H, d, J = 7.2 Hz), 6.86 (1H, s), 6.77 (1H, d, J = 8.0 Hz), 5.22 (1H, d, J = 16.0 Hz), 5.13 (1H, d, J = 16.0 Hz), 4.91 (1H, d, J = 16.0 Hz), 4.80 (1H, dd, J = 10.4 Hz, 4.4 Hz), 4.60 (2H, s), 4.31 (1H, d, J = 16.0 Hz), 3.78 (3H, s), 3.56 (3H, s), 3.26 (1H, dd, J = 16.8 Hz, 10.4 Hz), 2.64 (1H, dd, J = 16.8 Hz, 4.4 Hz). 13C NMR (CDCl3, 100 MHz): δ 170.5 (C), 169.3 (C), 168.8 (C), 168.6 (C), 158.2 (C), 140.1 (C), 139.5 (C), 136.6 (C), 132.5 (CH), 130.9 (CH), 129.9 (CH), 129.3 (C), 128.8 (2 x CH), 127.3 (CH), 126.5 (2 x CH), 126.2 (CH), 121.4 (CH), 120.5 (CH), 113.7 (CH), 113.3 (CH), 65.3 (CH2), 53.0 (CH), 52.3 (CH3), 52.1 (CH3), 51.7 (CH2), 47.0 (CH2), 31.9 (CH2). HRMS calcd for C29H28N2O7 (M + H+), 517.1975; found, 517.1978.",6,1,88,,,,,,,"combinatorial, solid-supported reaction, PEG-ome linker cleaved in the last stage",Acylation_amide,0.0,|Ar-CHO|Ar-COCl|Ar-NO2|Bn-Br|Inorganic|R2CH-CO2R|R2CH-NH2 -> Ar-CONR2|Ar-NRCOR | spectators: Ar-OR|RCH2-CO2R|R_acidic-H | events: Ann+LGDisp+C-N,medium,0.7,1,
31-031-CAS-17223304,Reduction NaBH(OAc)3 NaBH3CN,90,,,BrC1CCCCC1.COc1ccc(Cn2c(C3CCCNC3)nc3ccccc32)cc1>>COc1ccc(Cn2c(C3CCCN(C4CCCCC4)C3)nc3ccccc32)cc1,"Bioorganic & Medicinal Chemistry Letters (2010), 20(9), 2916-2919","123-11-5, 35161-71-8",713-88-2,121-44-8,,109-99-9,,,,,,,1,1,90,,,,,,,alternative preparation shown,Alkyl_Nucleophilic_Substitution,0.0,|R2CH-Br|RCH2-NHR -> R2CH-NR2|RCH2-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Alkyl-AromN|Ar-Alkyl|Ar-OR|HeteroAr-H | events: LGDisp+C-N,high,1.0,0,
31-031-CAS-7629975,Reduction NaBH(OAc)3 NaBH3CN,64,,,O=Cc1ccccc1.CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1N.CI>>CC(C)(C)OC(=O)N[C@H]1CCCC[C@@H]1[N+](C)(C)Cc1ccccc1.[I-],"European Journal of Organic Chemistry (2014), 2014(4), 802-809","171846-09-6, 106391-88-2",1772608-08-8,"16940-66-2, 7732-18-5, 584-08-7",,"67-56-1, 109-99-9",,,,,,,4,1,64,,,,,,,key intermediate,Multi-Event:LGDisp+C-N,0.0,|Ar-CHO|CH3-I|R2CH-NH2 -> Ar-Alkyl|Inorganic | events: LGDisp+C-N,high,0.85,1,
31-031-CAS-7809569,Reduction NaBH(OAc)3 NaBH3CN,99,,,COC(=O)COc1cccc(C=O)c1.COC(=O)[C@@H](N)C(C)C.Cl.O=C(Cl)c1ccccc1[N+](=O)[O-].BrCc1ccccc1.CO>>COC(=O)COc1cccc(CN2C(=O)c3ccccc3N(Cc3ccccc3)C(=O)[C@@H]2C(C)C)c1,"Journal of Combinatorial Chemistry (2004), 6(1), 99-104","108-91-8, 110-43-0",92162-22-6,"538-75-0, 1122-58-3, 9004-74-4, 127-09-3, 56553-60-7, 311-28-4, 584-08-7, 64-19-7, 7440-66-6, 76-05-1, 2923-18-4, 534-17-8, 497-19-8",,"75-05-8, 75-09-2, 68-12-2, 67-56-1",,,,,,"General/Typical Procedure: Methoxy-PEG (3-Formylphenoxy)acetate (2a) and Methoxy-PEG (4-Formylphenoxy)acetate (2b). A solution of methoxy-PEG-OH5000 (15.0 g, 3.0 mmol) was treated with DCC (1.9 g, 9.0 mmol), DMAP (367 mg, 3.0 mmol), and (3-formylphenoxy)acetic acid [or (4-formylphenoxy)acetic acid, 1.6 g, 9.0 mmol] in CH3CN (75 mL) at room temperature for 23 h. The mixture was filtered through Celite, and the filtrate was concentrated to about 15 mL. The residue was cooled in an ice bath and triturated with Et2O (105 mL) to give precipitates, which were filtered and washed successively with Et2O/2-propanol (1:1, 60 mL). White powders of PEG-bound ester 2a (or 2b) were obtained by drying under reduced pressure. N-(PEG-Bound) Amino Acid Methyl Esters (4a-d). A mixture of L-aspartic acid dimethyl ester hydrochloride (3a, 553.3 mg, 2.8 mmol) [or L-valine methyl ester hydrochloride (3b, 469.4 mg, 2.8 mmol)] and PEG-bound ester 2a (or 2b) (7.0 g, 1.4 mmol) in CH2Cl2 (40 mL) was treated with sodium triacetoxyborohydride (918 mg, 4.2 mmol) and NaOAc (230 mg, 2.8 mmol) at 0 °C. The suspension was allowed to warm to room temperature and stirred for 5 h. The progress of reaction was monitored by TLC analysis (EtOAc/hexane, 3:2) of aliquots, which were treated with NaOMe/MeOH for 10 s before analysis. After the reaction was completed, brine (30 mL) was added, and the mixture was extracted with CH2Cl2 (40 mL x 3). The organic layer was dried over MgSO4 and concentrated to about 7 mL. The residue was triturated with Et2O (50 mL) to give precipitates. The mixture was cooled in an ice bath; the precipitates were filtered and washed successively with Et2O/2-propanol (1: 1, 30 mL) to give 4a-d. Elemental analysis (six measurements) showed a nitrogen content of 0.24-0.27%, equivalent to a loading of 0.182 mmol/g on average (91-99%). Linkage of N-(PEG-Bound) Amino Acid Methyl Esters 4a-d with 2-Nitrobenzoyl Chloride or 4,5-Dimethyl-2-nitrobenzoyl Chloride, Giving Amides 6a-h. To a solution of N-(PEG-bound) amino acid methyl ester 4a (or 4c,d) (3.0 g, 0.6 mmol) in CH2Cl2 (20 mL) was added K2CO3 (312 mg, 2.4 mmol) and Bu4NI (111 mg, 0.3 mmol). 2-Nitrobenzoyl chloride (5a, 0.17 mL, 1.2 mmol) [or 4,5-dimethyl-2-nitrobenzoyl chloride (5b, 295 mg, 1.2 mmol)] was then added dropwise into the mixture. The mixture was stirred at room temperature, and the progress of reaction was monitored by TLC analysis (EtOAc/hexane, 3:2) of aliquots, which were treated with NaOMe/MeOH for 10 s before analysis. After 5 h, the mixture was filtered through Celite, and the filtrate was concentrated to about 5 mL. The residue was cooled in an ice bath and triturated with Et2O (30 mL) to give precipitates, which were filtered and washed successively with Et2O/2-propanol (1:1, 25 mL). Yellow powders of PEG-bound amide 6a (or 6b-h) were obtained by drying under reduced pressure. PEG-Bound Benzodiazepines 7a-h. PEG-bound amide 6a (or 6b-d) (3.0 g, 0.6 mmol) was dissolved in HOAc (20 mL) and treated with zinc powder (392 mg, 6 mmol) at room temperature for 2 h. The suspension was filtered through Celite, and the filtrate was evaporated under reduced pressure to give a thick mass of PEG-bound anilines without further purification. To a solution of the PEG-bound anilines (3.0 g, 0.6 mmol) in CH3CN (60 mL) was added trifluoroacetic acid (1.5 mL) and its sodium salt (600 mg) at room temperature. The mixture was stirred for 13 h, after which CH3CN was removed under reduced pressure. After addition of brine (25 mL), the mixture was extracted with CH2Cl2 (25 mL x 3). The organic layer was dried over MgSO4 and concentrated to about 5 mL. The residue was cooled in an ice bath and triturated with Et2O (30 mL) to give precipitates. The precipitates were filtered and washed successively with Et2O/ 2-propanol (1:1, 30 mL) to give light yellow solids of the PEG-bound benzodiazepines 7a (or 7b-d). For the more reactive substrates 6e-h, reduction of the nitro group and the subsequent cyclization were conducted in a one pot procedure (zinc powder, HOAc, room temperature, 2 h) to give the PEG-bound benzodiazepines 7e-h. Alkylation of PEG-Bound Benzodiazepines 7a-h, Giving Benzodiazepines 9a-p. To a mixture of PEG-bound benzodiazepines 7a-h (1.5 g, 0.3 mmol) and Cs2CO3 (1.5 g, 4.5 mmol) in DMF (15 mL) was added benzyl bromide (8a, 0.7 mL, 6.0 mmol) [or 3-methoxybenzyl bromide (8b, 0.9 mL, 6.0 mmol)] at room temperature. The progress of reaction was monitored by TLC analysis (EtOAc/hexane, 3:2) of aliquots, which were treated with NaOMe/MeOH for 10 s before analysis. The reaction was completed in 2 h, and DMF was then removed under reduced pressure. After addition of brine (10 mL), the mixture was extracted with CH2Cl2 (10 mL x 3). The organic layer was dried over MgSO4 and concentrated to about 5 mL. The residue was cooled in an ice bath and triturated with Et2O (15 mL) to give precipitates, which were filtered and washed successively with Et2O/2-propanol (1:1, 20 mL). Light yellow powders of the PEG-bound benzodiazepines 9a-p were obtained by drying under reduced pressure. 1,4-Benzodiazepine-2,5-dione Dimethyl Ester Derivatives 10a-p. The PEG-bound benzodiazepine (9a-p, 1.5 g, 0.3 mmol) was dissolved in MeOH (5 mL) and treated with Na2CO3 (31.7 mg, 0.3 mmol) at room temperature. The progress of reaction was monitored by TLC analysis (EtOAc/ hexane ) 3:2) of aliquots, which were treated with NaOMe/ MeOH for 10 s before analysis. After the reaction was completed (stirring for 5 min), the mixture was cooled in an ice bath and triturated with Et2O (5 mL) to give precipitates of MeO-PEG resin. The mixture was filtered through Celite, and the filtrate was concentrated under reduced pressure to give a crude product of 1,4-benzodiazepine-2,5-diones (10ap). The purity of these crude products was determined by HPLC analyses. Purification of the crude product was carried out by preparative TLC by elution with gradients of EtOAc/ hexane (2:3 to 3:2). 1-Benzyl-3-isopropyl-4-[3-(methoxycarbonyl) methoxybenzyl]-1,4-benzodiazepine-2,5-dione (10e). Semisolid, yield 99% purity (67%)c; [α]24 D = -160.5 (CHCl3, c = 0.47); IR (KBr) 2970, 1762, 1641 cm-1; 1H NMR (CDCl3, 400 MHz) δ 7.83 (1H, d, J = 8.0 Hz), 7.40-7.36 (1H, m), 7.24-7.14 (6H, m), 7.07-7.01 (2H, m), 6.91-6.89 (2H, m), 6.84-6.82 (1H, m), 5.03 (2H, s), 5.00 (1H, d, J = 14.2 Hz), 4.59 (2H, s), 4.55 (1H, d, J = 14.2 Hz), 3.80-3.74 (1H, m), 3.79 (3H, s), 1.40-1.34. (1H, m), 0.81 (3H, d, J = 6.8 Hz), 0.57 (3H, d, J = 6.4 Hz); 13C NMR (CDCl3, 100 MHz) δ 169.4 (C), 169.1 (C), 166.1 (C), 157.7 (C), 138.8 (C), 137.9 (C), 136.8 (C), 132.0 (CH), 130.5 (CH), 129.7 (C), 129.6 (CH), 128.5 (2 x CH), 127.1 (CH), 126.9 (2 x CH), 125.8 (CH), 122.4 (CH), 121.3 (CH), 115.0 (CH), 114.4 (CH), 72.9 (CH), 65.3 (CH2), 55.1 (CH2), 52.3 (CH3), 52.1(CH2), 28.0 (CH2), 19.9 (CH2), 19.6 (CH2); HRNS calcd C29H30N2O5 (M+H+) 487.2233, found 487.2234.",7,1,99,,,,,,,"combinatorial, solid-supported reaction",Alkyl_Nucleophilic_Substitution / Acylation_amide,0.0,|Ar-CHO|Ar-COCl|Ar-NO2|Bn-Br|CH3-OH|Inorganic|R2CH-CO2R|R2CH-NH2 -> Ar-NRCOR | spectators: Ar-OR|RCH2-CO2R|R_acidic-H | events: Ann+LGDisp+C-N | reaction_types: Alkyl_Nucleophilic_Substitution+Acylation_amide,medium,0.7,1,
31-049-CAS-3415049,Reduction NaBH(OAc)3 NaBH3CN,80,,,CCCCCCCCC=O.CC(C)(C)[Si](C)(C)OC[C@@H]1N[C@H](COCc2ccccc2)[C@H]1OCc1ccccc1>>CCCCCCCCCN1[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1CO,"Journal of Organic Chemistry (2012), 77(7), 3082-3098","555-16-8, 5746-86-1",421557-50-8,"56553-60-7, 144-55-8, 22206-57-1",,"107-06-2, 7732-18-5, 109-99-9",,,,,,"General/Typical Procedure: ((2R,3S,4R)-3-(Benzyloxy)-4-(benzyloxymethyl)-1-butylazetidin-2-yl)methanol (35a). The azetidine 34 (0.8 g, 1.9 mmol) and the aldehyde (butyraldehyde or nonyl aldehyde, 1.8 mmol ((0.16 mL for butyraldehyde and 0.30 mL for nonaldehyde) were mixed in ClCH2CH2Cl and then treated with solid sodium triacetoxyborohydride (0.57 g, 2.7 mmol). The mixture was stirred at rt under a nitrogen atmosphere for 16 h. The reaction mixture was quenched by adding aqueous saturated sodium bicarbonate. The product was extracted with CH2Cl2, dried over sodium sulfate, concentrated under reduced pressure, and purified by silica gel flash column chromatography. A mixture of the alkylated product, butyl derivative (0.69 g, 1.4 mmol) or nonyl derivative (0.81 g, 1.5 mmol) and TBAF (1 M in THF, 1.5 equiv, 2.25 mL) was stirred at room temperature for 4 h. The solvent was removed under reduced pressure and the crude product was purified by flash silica gel column chromatography using 100% EtOAc. ((2R,3S,4S)-3-(Benzyloxy)-4-(benzyloxymethyl)-1-nonylazetidin-2-yl)methanol (41b). Compound 41b was obtained as a pale yellow oil in 80% yield. [α]23 D +20 (c 1.1, MeOH); 1H NMR (400 MHz, CDCl3) δ 7.26-7.34 (m, 10H), 4.46-4.53 (m, 4H), 3.98 (d, J = 5.4 Hz, 1H), 3.37-3.64 (m, 6H), 2.78-2.82 (m, 2H), 1.24-1.34 (m, 14H), 0.87 (t, J = 7.3 Hz, 3H); 13C NMR (100 MHz, CDCl3) δ 137.8, 137.4, 128.5, 128.4, 128.1, 127.9, 127.7, 73.4, 72.9, 71.9, 71.4, 70.7, 69.9, 60.3, 58.2, 31.8, 30.1, 29.4, 29.3, 29.2, 27.1, 26.5, 22.6, 14.1; HRMS (ESI) calcd for [C28H41NO3 + H]+ 440.3165, found 440.3169.",3,1,80,,,,,,,stereoselective,Reductive_amination,0.0,|Alkyl-Si*|R2CH-NHR|RCH2-CHO|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Bn-OR,high,0.85,1,
31-049-CAS-7157908,Reduction NaBH(OAc)3 NaBH3CN,73,,,CCCC=O.CC(C)(C)[Si](C)(C)OC[C@@H]1N[C@H](COCc2ccccc2)[C@H]1OCc1ccccc1>>CCCCN1[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1CO,"Journal of Organic Chemistry (2012), 77(7), 3082-3098","692-29-5, 847657-58-3",847655-53-2,"56553-60-7, 144-55-8, 22206-57-1",,"107-06-2, 7732-18-5, 109-99-9",,,,,,"General/Typical Procedure: ((2R,3S,4R)-3-(Benzyloxy)-4-(benzyloxymethyl)-1-butylazetidin-2-yl)methanol (35a). The azetidine 34 (0.8 g, 1.9 mmol) and the aldehyde (butyraldehyde or nonyl aldehyde, 1.8 mmol ((0.16 mL for butyraldehyde and 0.30 mL for nonaldehyde) were mixed in ClCH2CH2Cl and then treated with solid sodium triacetoxyborohydride (0.57 g, 2.7 mmol). The mixture was stirred at rt under a nitrogen atmosphere for 16 h. The reaction mixture was quenched by adding aqueous saturated sodium bicarbonate. The product was extracted with CH2Cl2, dried over sodium sulfate, concentrated under reduced pressure, and purified by silica gel flash column chromatography. A mixture of the alkylated product, butyl derivative (0.69 g, 1.4 mmol) or nonyl derivative (0.81 g, 1.5 mmol) and TBAF (1 M in THF, 1.5 equiv, 2.25 mL) was stirred at room temperature for 4 h. The solvent was removed under reduced pressure and the crude product was purified by flash silica gel column chromatography using 100% EtOAc. ((2R,3S,4S)-3-(Benzyloxy)-4-(benzyloxymethyl)-1-butylazetidin-2-yl)methanol (41a). Compound 41a was obtained as a pale yellow oil in 73% yield. [α]23 D +19 (c 1.0, MeOH); 1H NMR (400 MHz, CDCl3) δ 7.28-7.34 (m, 10H), 4.42-4.56 (m, 4H), 4.23 (dd, J = 5.2, 6.8 Hz, 1H), 4.06 (dd, J = 5.1, 12.4 Hz, 1H), 3.91 (t, J = 5.3 Hz, 1H), 3.41-3.57 (m, 2H), 3.11-3.17 (m, 2H), 2.56-2.65 (m, 2H), 1.26-1.38 (m, 4H), 0.87 (t, J = 7.2 Hz, 3H); 13C NMR (100 MHz, CDCl3) δ 138.2, 138.0, 128.4, 128.4, 127.8, 127.6, 127.5, 72.6, 71.7, 71.5, 71.2, 69.9, 61.1, 57.7, 30.5, 20.5, 13.9; HRMS (ESI) calcd for [C23H31NO3 + H]+ 370.2382, found 370.2387.",3,1,73,,,,,,,stereoselective,Reductive_amination,0.0,|Alkyl-Si*|R2CH-NHR|RCH2-CHO|R_acidic-H -> R2CH-NR2|RCH2-NR2 | spectators: Bn-OR,high,0.85,1,
31-080-CAS-10177688,Reduction NaBH(OAc)3 NaBH3CN,62,,,CC(C)(C)C1CCC(=O)CC1.CC(=O)Nc1ccccc1N>>CC(=O)Nc1ccccc1NC1CCC(C(C)(C)C)CC1,"Synthetic Communications (2007), 37(18), 3029-3039","2043-61-0, 1926173-56-9",1926173-25-2,56553-60-7,,"64-19-7, 75-09-2, 7732-18-5",,,,,,"General/Typical Procedure: Reductive Amination To a mixture of 2-aminoacetanilide (7 g, 46.6 mmol), ketone (51.3 mmol, 1.1 eq.), and NaBH(OAc)3 (14.8 g, 70 mmol. 1.5 eq.) in CH2Cl2 (56 mL) at 0-5 °C, was added AcOH (10.6 mL, 6.0 eq.), maintaining the internal temperature at <= 20°C. The solution was stirred at approximately 20°C for 4 h or until complete by HPLC. MTHF (140 mL), was added to the mixture and the pH was adjusted to 13 with 10 N NaOH (50 mL). Where required, the biphasic mixture was heated to maintain a solution. The organic layer was washed with H2O (70 mL) and reduced under vacuum by approximately 60%. Heptane was added as an anti solvent, and the resulting solid was isolated via filtration and dried under vacuum at approximately 50 °C. Where required, the compound was recrystallized or purified chromatographically to provide an analytically pure sample. Yields: 55-90%. N-(2-{[4-(1,1-Dimethylethyl)cyclohexyl]amino}phenyl)acetamide (5b), yield 62%. 1H NMR (DMSO-d6): δ 9.40 (s, 1H), 7.00 (t, J = 8.0 Hz, 1H), 6.98 (d, J = 7.6 Hz, 1H), 6.64 (d, J = 8 Hz, 1H), 6.54 (t, J = 7.6 Hz, 1H), 4.55 (d, J = 8.0 Hz, 1H), 3.6-3.67 (m, 1H), 2.01 (s, 3H), 1.82 (d, J = 11.6 Hz, 2H), 1.41-1.48 (m, 4H), 1.13-1.23 (m, 2H), 0.96-1.02 (m, 1H), 0.82 (s, 9H). 13C NMR (DMSO-d6): δ 168.7, 142.0, 126.8, 126.5, 124.3, 115.7, 112.4,47.3, 45.7, 32.5, 29.7, 27.5, 23.1, 21.0. Mp: 140-141°C. Anal. calc. for C18H28N2O: C, 74.96; H, 9.78; N, 9.71. Found; C, 74.66; H, 9.88; N, 9.46. HRMS: calc. for C18H29N2O: 289.2280. Found 289.2273.",1,1,62,,,,,,,,Reductive_amination,0.0,|Ar-NH2|RCH2-COR|R_acidic-H -> R2CH-NHR | spectators: Ar-NHCOR,high,0.85,1,
