reaction_smiles,detected_reaction_type,reaction_key
CC(=O)OC[C@H]1O[C@](Cl)(Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O>>CC(=O)OCC1OC(F)(F)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,Aliphatic_Halide_Exchange,|Alkyl-Br|Alkyl-Cl -> Alkyl-F | bond_formed: C-F; C-F | bond_formed_labeled: C-F; C-F | bond_broken: C-Cl; Br-C | spectators: Alkyl-CO2R|R2CH-OR|R_acidic-H
O=Cc1ccc(Cl)cc1.C[Si](C)(C)C(F)(F)Br>>C[Si](C)(C)OC(c1ccc(Cl)cc1)C(F)(F)I,Alkylation_friedel_crafts,|Alkyl-Br|Ar-CHO -> Ar-Alkyl | spectators: Alkyl-F|Alkyl-Si*|Ar-Cl | events: LGDisp+C-C
ClC1(Cl)Oc2ccccc2O1>>FC1(F)Oc2ccccc2O1,Aliphatic_Halide_Exchange,|Alkyl-Cl -> Alkyl-F | bond_formed: C-F; C-F | bond_formed_labeled: C-F; C-F | bond_broken: C-Cl | spectators: Ar-OR
CC(C)(Br)CBr>>CC(C)(Cl)CBr,Aliphatic_Halide_Exchange,|R3C-Br -> R3C-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: Br-C | spectators: RCH2-Br
FC(F)(F)c1ccc(C(F)(F)F)cc1>>BrC(Br)(Br)c1ccc(C(Br)(Br)Br)cc1,Event:LGDisp,|Ar-CF3 -> Alkyl-Br|Ar-Alkyl
FC(F)(F)c1cccc(C(F)(F)F)c1>>BrC(Br)(Br)c1cccc(C(Br)(Br)Br)c1,Event:LGDisp,|Ar-CF3 -> Alkyl-Br|Ar-Alkyl
O=Cc1ccc([N+](=O)[O-])cc1.C[Si](C)(C)C(F)(F)Br>>O=[N+]([O-])c1ccc(C(O)C(F)(F)I)cc1,Reduction_carbonyl,|Alkyl-Br|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | spectators: Alkyl-F|Ar-NO2 | events: LGDisp+C-C
C=C(CCl)C[C@H]1CCCCCCCCCCCCCCC(=O)O1>>C=C(CI)C[C@H]1CCCCCCCCCCCCCCC(=O)O1,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: RCH2-CO2R|R_acidic-H
CCCCC(C)Br>>CCCCC(C)Cl,Aliphatic_Halide_Exchange,|R2CH-Br -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: Br-C
CCCCCCCCC(C)(F)CC>>CCCCCCCCC(C)(I)CC,Aliphatic_Halide_Exchange,|R3C-F -> R3C-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-F
C=C(CCl)C[C@H](OC(=O)CC)c1ccccc1>>C=C(CI)C[C@H](OC(=O)CC)c1ccccc1,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: Ar-Alkyl|RCH2-CO2R|R_acidic-H
CO[C@H]1O[C@H](COCCCCCl)[C@@H](OCCCCCl)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12>>CO[C@H]1O[C@H](COCCCCI)[C@@H](OCCCCI)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I; C-I | bond_formed_labeled: C-I; C-I | bond_broken: C-Cl | spectators: R2CH-OR|R3C-OR|RCH2-OR
C=C(CBr)C(=O)O>>C=C(CCl)C(=O)Cl.C=C(CBr)C(=O)Cl,Acyl_Halides_formation,|Alkenyl-CO2H -> Acyl-Cl | bond_formed: C-C | bond_formed_labeled: C-C | spectators: RCH2-Br
C[Si](C)(C)C(F)(F)Br.Cc1ccc(S(=O)(=O)n2c(C=O)cc3ccccc32)cc1>>Cc1ccc(S(=O)(=O)n2c(C(O)C(F)(F)I)cc3ccccc32)cc1,Reduction_carbonyl,|Alkyl-Br|Alkyl-Si*|Ar-CHO -> R2CH-OH | spectators: Alkyl-F|Ar-Alkyl|HeteroAr-H | events: LGDisp+C-C
CCC(C)(C)Br>>CCC(C)(C)Cl,Aliphatic_Halide_Exchange,|R3C-Br -> R3C-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: Br-C
CCCCCCCCCCCCF>>CCCCCCCCCCCCCl.CCCCCCCCCCCCBr,Aliphatic_Halide_Exchange,|RCH2-F -> RCH2-Br|RCH2-Cl | bond_formed: C-C; C-Cl | bond_formed_labeled: C-C; C-Cl | bond_broken: C-F | events: LGDisp+C-C
CCCCCCCCF>>CCCCCCCCCl,Aliphatic_Halide_Exchange,|RCH2-F -> RCH2-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-F
CCCCCCCCCCC(C)F>>CCCCCCCCCCC(C)Br,Aliphatic_Halide_Exchange,|R2CH-F -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-F
C=C(CCl)C[C@@H](CCc1ccccc1)OC(=O)CCOCc1ccccc1>>C=C(CI)C[C@@H](CCc1ccccc1)OC(=O)CCOCc1ccccc1,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: Ar-Alkyl|Bn-OR|RCH2-CO2R|R_acidic-H
COc1ccc(C=O)cc1.C[Si](C)(C)C(F)(F)Br>>COc1ccc(C(O)C(F)(F)I)cc1,Reduction_carbonyl,|Alkyl-Br|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | spectators: Alkyl-F|Ar-OR | events: LGDisp+C-C
FC(F)(F)c1cccc(Br)c1>>Brc1cccc(C(Br)(Br)Br)c1,Event:LGDisp,|Ar-CF3 -> Alkyl-Br|Ar-Alkyl | bond_formed: Br-C; Br-C; Br-C | bond_formed_labeled: Br-C; Br-C; Br-C | bond_broken: C-F | spectators: Ar-Br
CSC(Cl)(Cl)Cl>>CSC(F)(Cl)Cl,Event:LGDisp,|[] -> Alkyl-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: C-Cl | spectators: Alkyl-Cl|CH3-SR
Cl[C@@H]1C=C[C@H]1Cl>>I[C@@H]1C=C[C@H]1I,Aliphatic_Halide_Exchange,|R2CH-Cl -> R2CH-I | bond_formed: C-I; C-I | bond_formed_labeled: C-I; C-I | bond_broken: C-Cl
ClC(Cl)(Cl)SCc1ccccc1>>FC(F)(F)SCc1ccccc1,Aliphatic_Halide_Exchange,|Alkyl-Cl -> Alkyl-F | bond_formed: C-F; C-F; C-F | bond_formed_labeled: C-F; C-F; C-F | bond_broken: C-Cl | spectators: Bn-SR
Cc1ccc(C(F)(F)F)cc1>>BrCc1ccc(C(Br)(Br)Br)cc1,Event:LGDisp,|Ar-CF3 -> Alkyl-Br|Bn-Br | bond_formed: Br-C; Br-C; Br-C; Br-C | bond_formed_labeled: Br-C; Br-C; Br-C; Br-C | bond_broken: C-F | spectators: Ar-Alkyl
C=CCBr>>C=CCCl,Aliphatic_Halide_Exchange,|Allyl-Br -> Allyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: Br-C
CCCCCCCCBr>>CCCCCCCCI,Aliphatic_Halide_Exchange,|RCH2-Br -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: Br-C
S=P(c1ccccc1)(c1ccccc1)N(CCCCCl)c1ccccc1>>S=P(c1ccccc1)(c1ccccc1)N(CCCCI)c1ccccc1,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: Ar-NR2|RCH2-NR2
O=C(CC(F)(F)F)N1C(=O)OC[C@@H]1Cc1ccccc1>>O=C(CC(F)(F)Cl)N1C(=O)OC[C@@H]1Cc1ccccc1,Event:LGDisp,|Alkyl-CF3 -> Alkyl-Cl|Alkyl-F | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-F | spectators: Alkyl-NRCOR|Ar-Alkyl|RCH2-CONR2|R_acidic-H
COc1cccc(C=O)c1.C[Si](C)(C)C(F)(F)Br>>COc1cccc(C(O)C(F)(F)I)c1,Reduction_carbonyl,|Alkyl-Br|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | spectators: Alkyl-F|Ar-OR | events: LGDisp+C-C
ClC(Cl)(Cl)SCc1ccccc1>>FC(F)(Cl)SCc1ccccc1.FC(Cl)(Cl)SCc1ccccc1,Event:Ann,|[] -> Alkyl-F | spectators: Alkyl-Cl|Bn-SR
CC(C)(C)I>>CC(C)(C)Br,Aliphatic_Halide_Exchange,|R3C-I -> R3C-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I
FC12CC3CC(CC(C3)C1)C2>>IC12CC3CC(CC(C3)C1)C2,Aliphatic_Halide_Exchange,|R3C-F -> R3C-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-F
O=Cc1ccccc1.C[Si](C)(C)C(F)(F)Br>>OC(c1ccccc1)C(F)(F)I,Reduction_carbonyl,|Alkyl-Br|Alkyl-Si*|Ar-CHO -> Ar-Alkyl|R2CH-OH | spectators: Alkyl-F | events: LGDisp+C-C
CC1(C)[C@@H]2CC[C@@]1(CBr)[C@H](Br)C2>>CC1(C)[C@H]2CC[C@]1(CBr)[C@@H](Cl)C2,Aliphatic_Halide_Exchange,|R2CH-Br -> R2CH-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: Br-C | spectators: RCH2-Br
FC(F)(F)C(OC(Cl)Cl)C(F)(F)F>>FC(F)OC(C(F)(F)F)C(F)(F)F,Aliphatic_Halide_Exchange,|Alkyl-Cl -> Alkyl-F | bond_formed: C-F; C-F | bond_formed_labeled: C-F; C-F | bond_broken: C-Cl | spectators: Alkyl-CF3|R2CH-OR
CO[C@H]1O[C@H](CO)[C@@H](OCCCCCl)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12>>CO[C@H]1O[C@H](CO)[C@@H](OCCCCI)[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@@H]12,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: R2CH-OR|R3C-OR|RCH2-OH|RCH2-OR
C=CCI>>C=CCBr,Aliphatic_Halide_Exchange,|Allyl-I -> Allyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I
CCCCCCCCF>>CCCCCCCCBr,Aliphatic_Halide_Exchange,|RCH2-F -> RCH2-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-F
BrC12CC3C4CC5CC3C(C1)C(C5)C4C2>>FC12CC3C4CC5CC3C(C1)C(C5)C4C2,Aliphatic_Halide_Exchange,|R3C-Br -> R3C-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: Br-C
CC(Br)c1ccccc1>>CC(F)c1ccccc1,Aliphatic_Halide_Exchange,|R2CH-Br -> R2CH-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: Br-C | spectators: Ar-Alkyl
FC1CCCCC1>>BrC1CCCCC1,Aliphatic_Halide_Exchange,|R2CH-F -> R2CH-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-F
BrC12CC3C4CC5(Br)CC3C(C1)C(C5)C4C2>>FC12CC3C4CC5(F)CC3C(C1)C(C5)C4C2,Aliphatic_Halide_Exchange,|R3C-Br -> R3C-F | bond_formed: C-F; C-F | bond_formed_labeled: C-F; C-F | bond_broken: Br-C
ClC(Cl)=Cc1ccc2ccccc2n1>>FC(F)(F)Cc1ccc2ccccc2n1,Event:LGDisp,|Alkenyl-Cl|Ar-Alkenyl -> Alkyl-CF3|Ar-Alkyl | bond_formed: C-F; C-F; C-F | bond_formed_labeled: C-F; C-F; C-F | bond_broken: C-Cl | spectators: HeteroAr-H|Quinoline
CO[C@@H]1O[C@H](COCCCCCl)[C@H]2OC(C)(C)O[C@@H]12>>CO[C@@H]1O[C@H](COCCCCI)[C@H]2OC(C)(C)O[C@@H]12,Aliphatic_Halide_Exchange,|RCH2-Cl -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: R2CH-OR|R3C-OR|RCH2-OR
ClCc1ccccc1>>ICc1ccccc1,Aliphatic_Halide_Exchange,|Bn-Cl -> Bn-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl
O=C(CBr)c1ccc(Br)cc1>>O=C(CI)c1ccc(Br)cc1,Aliphatic_Halide_Exchange,|RCH2-Br -> RCH2-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: Br-C | spectators: Ar-Br|Ar-COR|R_acidic-H
ClCc1ccc(Cl)cc1>>Clc1ccc(CBr)cc1,Aliphatic_Halide_Exchange,|Bn-Cl -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-Cl | spectators: Ar-Cl
ClCc1ccccc1Cl>>Clc1ccccc1CI,Aliphatic_Halide_Exchange,|Bn-Cl -> Bn-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: Ar-Cl
ClCc1ccc(Cl)cc1>>Clc1ccc(CI)cc1,Aliphatic_Halide_Exchange,|Bn-Cl -> Bn-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: C-Cl | spectators: Ar-Cl
BrCc1ccc(Br)cc1>>Brc1ccc(CI)cc1,Aliphatic_Halide_Exchange,|Bn-Br -> Bn-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: Br-C | spectators: Ar-Br
O=[N+]([O-])c1ccc(CBr)cc1>>O=[N+]([O-])c1ccc(CI)cc1,Aliphatic_Halide_Exchange,|Bn-Br -> Bn-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: Br-C | spectators: Ar-NO2
Clc1cccc(CBr)c1>>Clc1cccc(CI)c1,Aliphatic_Halide_Exchange,|Bn-Br -> Bn-I | bond_formed: C-I | bond_formed_labeled: C-I | bond_broken: Br-C | spectators: Ar-Cl
ClCc1ccccc1Cl>>Clc1ccccc1CBr,Aliphatic_Halide_Exchange,|Bn-Cl -> Bn-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-Cl | spectators: Ar-Cl
I/C=C/c1ccccc1>>Cl/C=C/c1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl
I/C=C/c1ccccc1>>Br/C=C/c1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkenyl
FC(F)(F)c1ccc(/C=C/I)cc1>>FC(F)(F)c1ccc(/C=C/Cl)cc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-CF3
FC(F)(F)c1ccc(/C=C/I)cc1>>FC(F)(F)c1ccc(/C=C/Br)cc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-CF3
Clc1ccc(/C=C/I)cc1>>Clc1ccc(/C=C/Br)cc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-Cl
COC(=O)c1ccc(/C=C/I)cc1>>COC(=O)c1ccc(/C=C/Cl)cc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-CO2R
COC(=O)c1ccc(/C=C/I)cc1>>COC(=O)c1ccc(/C=C/Br)cc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-CO2R
I/C=C/c1ccc2ccccc2c1>>Cl/C=C/c1ccc2ccccc2c1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl
I/C=C/c1ccc2ccccc2c1>>Br/C=C/c1ccc2ccccc2c1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkenyl
CCCCCCCC/C=C/I>>CCCCCCCC/C=C/Cl,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I
CC(C)(C)[Si](OC/C=C/I)(c1ccccc1)c1ccccc1>>CC(C)(C)[Si](OC/C=C/Cl)(c1ccccc1)c1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Alkyl-Si*|Ar-Si*
CC(C)(C)[Si](OC/C=C/I)(c1ccccc1)c1ccccc1>>CC(C)(C)[Si](OC/C=C/Br)(c1ccccc1)c1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Alkyl-Si*|Ar-Si*
I/C=C/Cc1ccccc1>>Cl/C=C/Cc1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkyl
I/C=C/Cc1ccccc1>>Br/C=C/Cc1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkyl
O=C1c2ccccc2C(=O)N1C/C=C/I>>O=C1c2ccccc2C(=O)N1C/C=C/Cl,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Alkyl-NRCOR|Ar-CONR2
O=C1c2ccccc2C(=O)N1C/C=C/I>>O=C1c2ccccc2C(=O)N1C/C=C/Br,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Alkyl-NRCOR|Ar-CONR2
I/C=C\c1ccccc1>>Cl/C=C\c1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl
I/C=C\c1ccccc1>>Br/C=C\c1ccccc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Br | bond_formed: Br-C | bond_formed_labeled: Br-C | bond_broken: C-I | spectators: Ar-Alkenyl
Cc1ccc(/C=C\I)cc1>>Cc1ccc(/C=C\Cl)cc1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-Alkyl
CCOC(=O)C/C=C\I>>CCOC(=O)C/C=C\Cl,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: RCH2-CO2R|R_acidic-H
C=C(I)c1cccc(OC)c1>>C=C(Cl)c1cccc(OC)c1,Halogenation_unsaturated,|Alkenyl-I -> Alkenyl-Cl | bond_formed: C-Cl | bond_formed_labeled: C-Cl | bond_broken: C-I | spectators: Ar-Alkenyl|Ar-OR
