reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-006-CAS-3388649,Olefin metathesis,70,,,C=CC[C@@H](OC(=O)C=C)[C@H]1OC(C)(C)O[C@@H]1/C=C/[C@@H](OC(C)=O)[C@H](C)OC(C)=O>>CC(=O)O[C@@H](C)[C@@H](/C=C/[C@@H](O)[C@H](O)[C@H]1CC=CC(=O)O1)OC(C)=O,"Tetrahedron: Asymmetry (2015), 26(17), 928-934","97-63-2, 2385-77-5",143949-25-1,"24057-28-1, 144-55-8",,67-56-1,,,,,,,2,1,70,,,,,,,
31-250-CAS-17768250,Olefin metathesis,86,,,C#CCOC1(CC=C)C(=O)N(C)c2ccc(Cl)cc21>>C=CC1=CCC2(OC1)C(=O)N(C)c1ccc(Cl)cc12,"Advanced Synthesis & Catalysis (2017), 359(19), 3444-3453",2451046-01-6,2451046-02-7,,172222-30-9,75-09-2,,,,,,,1,1,86,,,,,,,"stereoselective, Ring-closing enyne metathesis"
31-250-CAS-17768251,Olefin metathesis,87,,,C#CCOC1(CC=C)C(=O)N(C)c2ccc(Br)cc21>>C=CC1=CCC2(OC1)C(=O)N(C)c1ccc(Br)cc12,"Advanced Synthesis & Catalysis (2017), 359(19), 3444-3453",2173082-75-0,885706-56-9,,172222-30-9,75-09-2,,,,,,,1,1,87,,,,,,,"stereoselective, Ring-closing enyne metathesis"
31-250-CAS-17768254,Olefin metathesis,87,,,C#CCOC1(CC=C)C(=O)N(C)c2ccc(OC)cc21>>C=CC1=CCC2(OC1)C(=O)N(C)c1ccc(OC)cc12,"Advanced Synthesis & Catalysis (2017), 359(19), 3444-3453",2262444-03-9,2262444-23-3,,172222-30-9,75-09-2,,,,,,,1,1,87,,,,,,,"stereoselective, Ring-closing enyne metathesis"
31-250-CAS-17768260,Olefin metathesis,82,,,C#CCOC1(CCC=C)C(=O)N(Cc2ccccc2)c2ccccc21>>C=CC1=CCCC2(OC1)C(=O)N(Cc1ccccc1)c1ccccc12,"Advanced Synthesis & Catalysis (2017), 359(19), 3444-3453",2896208-16-3,2896208-43-6,,172222-30-9,75-09-2,,,,,,,1,1,82,,,,,,,"stereoselective, Ring-closing enyne metathesis"
31-250-CAS-23812489,Olefin metathesis,76,,,C=CCOCC#Cc1cccs1>>C=C(C1=CCOC1)c1cccs1,"ACS Catalysis (2021), 11(4), 1977-1987",2972511-95-6,2972512-01-7,,246047-72-3,75-09-2,,,,,,,1,1,76,,,,,,,"glove box used, Schlenk tube used"
31-353-CAS-23733796,Olefin metathesis,74,,,C=CCOc1ccccc1C(=O)NCC1(NC(=O)C2(CC=C)CN(C(=O)OC(C)(C)C)C2)CCCC1>>Cl.O=C1NCC2(CCCC2)NC(=O)C2(C/C=C/COc3ccccc31)CNC2,"European Journal of Organic Chemistry (2021), 2021(17), 2313-2330","4224-69-5, 2304558-73-2",3078534-71-8,7647-01-0,,"75-09-2, 123-91-1",,,,,,,1,1,74,,,,,,,"combinatorial, stereoselective, key step,ring closing metathesis"
31-353-CAS-23735598,Olefin metathesis,77,,,C=CCOc1ccccc1C(=O)NC[C@H](CC(C)C)NC(=O)C1(CC=C)CCN(C(=O)OC(C)(C)C)CC1>>CC(C)C[C@H]1CNC(=O)c2ccccc2OC/C=C/CC2(CCNCC2)C(=O)N1.Cl,"European Journal of Organic Chemistry (2021), 2021(17), 2313-2330",2007901-96-2,28028-69-5,7647-01-0,,"75-09-2, 123-91-1",,,,,,,1,1,77,,,,,,,"combinatorial, stereoselective, key step,ring closing metathesis"
31-353-CAS-23736995,Olefin metathesis,90,,,C=CCOc1ccccc1C(=O)N[C@@H](C)CNC(=O)C1(CC=C)CN(C(=O)OC(C)(C)C)C1>>C[C@H]1CNC(=O)C2(C/C=C/COc3ccccc3C(=O)N1)CNC2.Cl,"European Journal of Organic Chemistry (2021), 2021(17), 2313-2330",457077-18-8,658045-35-3,7647-01-0,,"75-09-2, 123-91-1",,,,,,,1,1,90,,,,,,,"combinatorial, stereoselective, key step,ring closing metathesis"
31-366-CAS-17765369,Olefin metathesis,87,,,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.C=C[C@@H](COCc1ccccc1)O[C@H](C=C)n1ccc(N)nc1=O>>CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ccn([C@H]2C=C[C@@H](COCc3ccccc3)O2)c(=O)n1,"Organic Letters (2017), 19(17), 4684-4687",1853261-66-1,1853257-74-5,,301224-40-8,75-09-2,,,,,,,2,1,87,,,,,,,"regioselective, d.r.= 1:greater than 25"
