reaction_smiles,detected_reaction_type,reaction_key
CC(C)O.CC(=O)c1ccc2ccccc2c1>>CC(C)=O.CC(O)c1ccc2ccccc2c1,Unknown,|Ar-COR -> Alkyl-COR|Ar-Alkyl|R_acidic-H | spectators: R2CH-OH|R_acidic-H
CC(C)O.O=C1CCc2ccccc21>>CC(C)=O.OC1CCc2ccccc21,Unknown,|Ar-COR -> Alkyl-COR|R_acidic-H | spectators: Ar-Alkyl|R2CH-OH|R_acidic-H
CC(C)O.O=C(c1ccccc1)c1ccccc1>>CC(C)=O.OC(c1ccccc1)c1ccccc1,Unknown,|Ar-COR -> Alkyl-COR|Ar-Alkyl|R_acidic-H | spectators: R2CH-OH
CC(C)O.O=C1CCCCC1>>CC(C)=O.OC1CCCCC1,Unknown,|RCH2-COR -> Alkyl-COR|R_acidic-H | spectators: R2CH-OH|R_acidic-H
CC(C)O.O=C1CCCC1>>CC(C)=O.OC1CCCC1,Unknown,|RCH2-COR -> Alkyl-COR|R_acidic-H | spectators: R2CH-OH|R_acidic-H
CC(C)O.CC(=O)c1ccco1>>CC(C)=O.CC(O)c1ccco1,Unknown,|Ar-COR -> Alkyl-COR|Ar-Alkyl|R_acidic-H | spectators: Furan|HeteroAr-H|R2CH-OH|R_acidic-H
CC(C)O.O=C(c1ccccc1)c1cccnc1>>CC(C)=O.OC(c1ccccc1)c1cccnc1,Unknown,|Ar-COR -> Alkyl-COR|Ar-Alkyl|R_acidic-H | spectators: HeteroAr-H|Pyridine|R2CH-OH
CC(C)CC(=O)c1ccccc1>>CC(C)CC(O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
CC(C)(C)C1CCC(=O)CC1>>CC(C)(C)[C@H]1CC[C@@H](O)CC1.CC(C)(C)[C@H]1CC[C@H](O)CC1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | events: Ann+C-C
CC(C)(C)C1OCC(=O)CO1>>CC(C)(C)[C@H]1OC[C@@H](O)CO1.CC(C)(C)[C@H]1OC[C@H](O)CO1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: RCH2-OR | events: Ann+C-O+C-C
CC(=O)c1ccccc1>>CC(O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
COc1ccc(C(C)=O)cc1>>COc1ccc([C@H](C)O)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OR
O=C(CC(=O)C1CCC1)c1cccc2ccccc12>>O=C(CC(O)C1CCC1)c1cccc2ccccc12,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-COR
CC(=O)c1ccccc1>>C[C@H](O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
CC(=O)C=C(CCc1ccccc1)C(F)(F)Cl>>CC(O)CC(CCc1ccccc1)=C(F)F,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|Alkyl-Cl|Alkyl-F|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl
CC(=O)CC(=O)c1ccc(C(C)(C)C)cc1>>CC(O)CC(=O)c1ccc(C(C)(C)C)cc1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|Ar-COR
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C>>CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Alkenyl-COR|R2CH-COR
CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2=O>>CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2O,Reduction_carbonyl_to_alcohol,|R3C-COR -> R2CH-OH | spectators: Alkyl-NRCOR|R_acidic-H
CC12CCC(C(=O)C1)C2(C)C>>CC12CCC(C(O)C1)C2(C)C,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
CC(=O)[C@@H]1OC[C@@H]2[C@H](C[C@H]3C[C@@H]2C3(C)C)O1>>CC(O)[C@@H]1OC[C@@H]2[C@H](C[C@H]3C[C@@H]2C3(C)C)O1,Reduction_carbonyl_to_alcohol,|R2CH-COR|R_acidic-H -> R2CH-OH | spectators: R2CH-OR|RCH2-OR
O=C1CCCCC1>>OC1CCCCC1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
CC(C)(C)[Si](C)(C)OCC#CC(=O)COCc1ccccc1>>CC(C)(C)[Si](C)(C)OCC#C[C@H](O)COCc1ccccc1,Reduction_carbonyl_to_alcohol,|Alkynyl-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-Alkynyl|Alkyl-Si*|Bn-OR|Propargyl-H
CC(C)OC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)CC4=O>>C[C@@]12CC[C@@H]3[C@@](CC[C@@H]4[C@](C)(CO)CCC[C@]43C)(C[C@H]1O)C2,Reduction_carbonyl_to_alcohol,|R3C-CO2R|RCH2-COR|R_acidic-H -> R2CH-OH|RCH2-OH
O=C1CCCC(Sc2ccccc2)C1>>O[C@H]1CCC[C@@H](Sc2ccccc2)C1.O[C@@H]1CCC[C@@H](Sc2ccccc2)C1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-SR
CC(=O)c1ccc2ccccc2c1>>CC(O)c1ccc2ccccc2c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
Cc1ccc([S@](=O)[C@H](C(=O)c2ccccc2)[C@H](C)CC=O)cc1>>Cc1ccc([S@](=O)[C@@H]([C@H](C)CCO)[C@H](O)c2ccccc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|RCH2-CHO|R_acidic-H -> R2CH-OH|RCH2-OH | spectators: Ar-Alkyl|Ar-SR
CC(=O)C1(C)C(C)(C)C1(Br)Br>>CC(O)C1(C)C(C)(C)C1(Br)Br,Reduction_carbonyl_to_alcohol,|R3C-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-Br
CC1=NCCC1.CC(=O)C(C)Cl>>C/C(=C\C1=NCCC1)C(C)O,Reduction_carbonyl_to_alcohol,|R2CH-COR|R2CH-Cl -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-Cl | events: LGDisp+C-C
CCCCC(=O)[C@H]1COC(C)(C)O1>>CCCC[C@H](O)[C@H]1COC(C)(C)O1.CCCC[C@@H](O)[C@H]1COC(C)(C)O1,Reduction_carbonyl_to_alcohol,|RCH2-COR -> R2CH-OH | bond_formed: C-C; C-C; C-O; C-O | bond_formed_labeled: C-C; C-C; C-O; C-O | spectators: R3C-OR|RCH2-OR | events: Ann+C-O+C-C
O=C1CCC(OCc2ccccc2)CC1>>O[C@H]1CC[C@@H](OCc2ccccc2)CC1.O[C@H]1CC[C@H](OCc2ccccc2)CC1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Bn-OR
CC(C)OC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)CC4=O>>CC(C)OC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: R3C-CO2R
COCOc1ccc2ccccc2c1-c1c(OCOC)ccc2cc(C=O)ccc12>>COCOc1ccc2ccccc2c1-c1c(OCOC)ccc2cc(CO)ccc12,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Ar|Ar-OR|RCH2-OR
O=Cc1ccco1>>OCc1ccco1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Furan|HeteroAr-H
CC1(C)C(=O)CCC1=O>>CC1(C)C(=O)CCC1O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
CC(=O)O[C@H]1C=C[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1>>CC(=O)O[C@H]1C=C[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]32)C1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-CO2R
CC(=O)c1ccc(C(C)(C)C)cc1>>CC(O)c1ccc(C(C)(C)C)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl
CC1(C)O[C@H]2O[C@H](/C=C/C=O)[C@@H](OCc3ccccc3)[C@H]2O1>>CC1(C)O[C@H]2O[C@H](/C=C/CO)[C@@H](OCc3ccccc3)[C@H]2O1,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH | spectators: Bn-OR|R2CH-OR|R3C-OR
CC(=O)c1ccc2c(c1)Cc1ccccc1-2>>C[C@H](O)c1ccc2c(c1)Cc1ccccc1-2,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|Ar-Ar
CCCCC(C)=O>>CCCC[C@@H](C)O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
CC(C)(C)C1CCC(=O)CC1>>CC(C)(C)[C@H]1CC[C@H](O)CC1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
Cc1ccc(C(=O)c2ccccc2)cc1>>Cc1ccc(C(O)c2ccccc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl
CC(C)(C)C1CCC(=O)CC1>>CC(C)(C)C1CCC(O)CC1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
Cc1ccccc1C(=O)CC(=O)C(C)C>>Cc1ccccc1C(=O)CC(O)C(C)C,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|Ar-COR
O=C(c1ccccc1Cl)c1ccccc1Cl>>OC(c1ccccc1Cl)c1ccccc1Cl,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Cl
CC(C)(C)OC(=O)N1[C@H](C(=O)/C=C/c2ccccc2)COC1(C)C>>CC(C)(C)OC(=O)N1[C@H]([C@@H](O)/C=C/c2ccccc2)COC1(C)C.CC(C)(C)OC(=O)N1[C@H]([C@H](O)/C=C/c2ccccc2)COC1(C)C,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkenyl|RCH2-OR | events: Ann+C-O+C-C
COC(=O)CCCC(C)=O>>COC(=O)CCCC(C)O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: RCH2-CO2R
CC(C)(C)C(=O)c1ccccc1>>CC(C)(C)[C@H](O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH
O=C1CCCc2ccccc21>>O[C@@H]1CCCc2ccccc21,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl
CC(C)(C)C1CCC(=O)CO1>>CC(C)(C)[C@H]1CC[C@@H](O)CO1.CC(C)(C)[C@H]1CC[C@H](O)CO1,Reduction_carbonyl_to_alcohol,|RCH2-COR -> R2CH-OH | bond_formed: C-C; C-C; C-C; C-C; C-C; C-C | bond_formed_labeled: C-C; C-C; C-C; C-C; C-C; C-C | spectators: RCH2-OR | events: Ann+C-C
CCCCNC1(c2ccccc2)C(=O)c2ccccc2N(c2ccccc2)C1=O>>CCCCN[C@]1(c2ccccc2)C(=O)N(c2ccccc2)c2ccccc2[C@@H]1O,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl|Ar-NRCOR|R3C-NHR|RCH2-NHR
CC(C)=C1CC[C@@H](C)CC1=O>>CC(C)=C1CC[C@@H](C)C[C@H]1O,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH
COC(=O)CN1CCc2cc(C(=O)OC)cc3c2C1CCC3=O>>COC(=O)CN1CCc2cc(C(=O)OC)cc3c2[C@@H]1CC[C@@H]3O,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|Ar-CO2R|R2CH-NR2|RCH2-CO2R|RCH2-NR2
COc1cc(C(=O)CC(=O)C(C)(C)C)cc(OC)c1OC>>COc1cc(C(=O)CC(O)C(C)(C)C)cc(OC)c1OC,Reduction_carbonyl_to_alcohol,|RCH2-COR -> R2CH-OH | spectators: Ar-COR|Ar-OR|R_acidic-H
CCOC(=O)[C@@H]1[C@H](c2ccccc2)OC(=O)[C@]1(F)C(=O)c1ccccc1>>OC1O[C@H](c2ccccc2)[C@@]2(F)C(O)O[C@@H](c3ccccc3)[C@@H]12,Reduction_carbonyl_to_alcohol,|Ar-COR|R2CH-CO2R|R3C-CO2R|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|R3C-F
O=C1CCC2CCCC1C2=O>>OC1[C@H]2CCC[C@@H]1[C@H](O)CC2.OC1[C@H]2CCC[C@@H]1[C@H](O)CC2,Reduction_carbonyl_to_alcohol,|R2CH-COR|RCH2-COR -> R2CH-OH | bond_formed: C-O; C-C; C-C | bond_formed_labeled: C-O; C-C; C-C | events: Ann+C-O+C-C
CC1CCCC(=O)C1>>C[C@@H]1CCC[C@H](O)C1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
CCCC[C@H](CC=O)[C@@H](C(=O)c1ccccc1)[S@@](=O)c1ccc(C)cc1>>CCCC[C@H](CCO)[C@@H]([C@H](O)c1ccccc1)[S@@](=O)c1ccc(C)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|RCH2-CHO|R_acidic-H -> R2CH-OH|RCH2-OH | spectators: Ar-Alkyl|Ar-SR
O=CC=Cc1ccccc1>>OCC=Cc1ccccc1,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH | spectators: Ar-Alkenyl
C[C@@H]1CC(=O)C[C@H](C)N1C(=O)Oc1ccccc1>>C[C@@H]1C[C@H](O)C[C@H](C)N1C(=O)Oc1ccccc1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
C[C@H]1C[C@H](C(C)(C)C)CCC1=O>>C[C@H]1C[C@H](C(C)(C)C)CC[C@@H]1O.C[C@H]1C[C@H](C(C)(C)C)CC[C@H]1O,Reduction_carbonyl_to_alcohol,|RCH2-COR -> R2CH-OH | bond_formed: C-C; C-C; C-C; C-C; C-C; C-C; C-C; C-C | bond_formed_labeled: C-C; C-C; C-C; C-C; C-C; C-C; C-C; C-C | events: Ann+C-C
CCOC(=O)CC(C)=O>>CCOC(=O)CC(C)O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: RCH2-CO2R
CCCOc1c2cccc1Cc1ccc3c(c1OCCC)Cc1c(ccc(c1OCCC)Cc1cccc(c1OCCC)C2)C3=O>>CCCOc1c2cccc1Cc1ccc3c(c1OCCC)Cc1c(ccc(c1OCCC)Cc1cccc(c1OCCC)C2)C3O,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl|Ar-OR
C/C=C/C(=O)C/C(=C/O[Si](C)(C)C(C)(C)C)C[Si](C)(C)C>>C/C=C/[C@@H](O)C/C(=C/O[Si](C)(C)C(C)(C)C)C[Si](C)(C)C,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-Si*
CC(C)C(=O)c1ccccc1>>CC(C)[C@@H](O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
C[C@H]1C[C@H](O)[C@H](O)C(=O)O1>>C[C@H]1C[C@H](O)[C@H](O)[C@H](O)O1,Claisen_condensation / Reduction_ester_to_alcohol,|R2CH-CO2R|R_acidic-H -> R2CH-OH|R2CH-OR | spectators: R2CH-OH | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol
CC1(C)OC2C(C=CC=O)OC(OCc3ccccc3)C2O1>>CC1(C)O[C@@H]2[C@@H](OCc3ccccc3)O[C@H](/C=C/CO)[C@@H]2O1,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH | spectators: Bn-OR|R2CH-OR|R3C-OR
CC1CC(=O)CC(C)(C)C1>>C[C@@H]1C[C@H](O)CC(C)(C)C1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
COc1ccc(C(C)=O)cc1>>COc1ccc(C(C)O)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OR
CCCCCCCCCCCCOc1ccc(N2c3ccc(C=O)cc3Sc3cc(C=O)ccc32)cc1>>CCCCCCCCCCCCOc1ccc(N2c3ccc(CO)cc3Sc3cc(CO)ccc32)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-NR2|Ar-OR|Ar-SR
O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1>>OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Cl
O=Cc1ccccc1>>OCc1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH
O=C(c1ccccc1)c1ccc2ccccc2c1>>O[C@@H](c1ccccc1)c1ccc2ccccc2c1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH
CCC(=O)C1CCCCN1C(c1ccccc1)c1ccccc1>>CC[C@@H](O)[C@@H]1CCCCN1C(c1ccccc1)c1ccccc1.CC[C@H](O)[C@@H]1CCCCN1C(c1ccccc1)c1ccccc1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|R2CH-NR2|RCH2-NR2 | events: Ann+C-C
O=C1CCCC(Sc2ccccc2)C1>>O[C@H]1CCC[C@@H](Sc2ccccc2)C1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-SR
CCCCCCc1c(C=O)sc(C=O)c1CCCCCC>>CCCCCCc1c(CO)sc(CO)c1CCCCCC,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Thiophene
c1ccc(C2OCCO2)cc1>>OCc1ccccc1.OCCOCc1ccccc1,Unknown,|Ar-Alkyl|RCH2-OR -> Bn-OH|Bn-OR|RCH2-OH
COc1ccccc1C(=O)CC(C)=O>>COc1ccccc1C(=O)CC(C)O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-COR|Ar-OR
C/C=C/C=O>>C/C=C/CO,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH
CC12CN3CC(C)(CN(C1)C31CCCCC1)C2=O>>CC12CN3CC(C)(CN(C1)C31CCCCC1)C2O,Reduction_carbonyl_to_alcohol,|R3C-COR -> R2CH-OH | spectators: R3C-NR2|RCH2-NR2
