reaction_smiles,detected_reaction_type,reaction_key
CCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CCOC(=O)CCCC=O>>CCCCCCCCCC/C=C\CCCC(=O)OCC,Event:C-C,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: RCH2-CO2R
CCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].COC(=O)CCC=O>>CCCCCCCCCCC/C=C\CCC(=O)OC,Event:C-C,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: RCH2-CO2R
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=C/C=C/c1ccccc1>>C=C/C=C/c1ccccc1,Wittig_reaction,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkenyl
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=C/C=C/c1ccco1>>C=C/C=C/c1ccco1,Wittig_reaction,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkenyl|Furan|HeteroAr-H
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=C/C(=C/c1ccccc1)c1ccccc1>>C=C/C(=C/c1ccccc1)c1ccccc1,Wittig_reaction,|Alkenyl-CHO|Ar-Alkenyl|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl
CCCCOC(=O)C=C(C)C=O.COc1cc(C)c(/C=C/C(C)=C/C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1C.[Br-]>>CCCCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,Wittig_reaction,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-Alkenyl|Alkenyl-CO2R|Ar-Alkenyl|Ar-Alkyl|Ar-OR
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(I)cc1.O=Cc1ccccc1C1=CC(=O)CCC1>>O=C1C=C(c2ccccc2/C=C/C(=O)c2ccc(I)cc2)CCC1,Wittig_reaction,|Ar-CHO|Ar-COR -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-COR|Ar-Alkenyl|Ar-I|R_acidic-H
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccco1.O=Cc1cc(F)ccc1C1=CC(=O)CCC1>>O=C1C=C(c2ccc(F)cc2/C=C/C(=O)c2ccco2)CCC1,Wittig_reaction,|Ar-CHO|Ar-COR -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkenyl-COR|Ar-Alkenyl|Ar-F|Furan|HeteroAr-H|R_acidic-H
O=Cc1ccccc1[N+](=O)[O-].CC(C)(C)OC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CC(C)(C)OC(=O)/C=C/c1ccccc1[N+](=O)[O-],Wittig_reaction,|Alkyl-H|Ar-CHO|Ar-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-NO2
CC(C)[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[I-].C[Si](C)(C)C#CCCC/C=C/C=O>>CC(C)=C/C=C/CCCC#C[Si](C)(C)C,Wittig_reaction,|Alkenyl-CHO|Ar-PR3+|Inorganic -> Alkenyl-Alkenyl | spectators: Alkyl-Alkynyl|Alkyl-Si*|Alkynyl-Si*|Propargyl-H
O=Cc1cccs1.[Cl-].c1ccc([P+](Cc2ccc3cc(C[P+](c4ccccc4)(c4ccccc4)c4ccccc4)ccc3c2)(c2ccccc2)c2ccccc2)cc1>>C(=Cc1cccs1)c1ccc2cc(C=Cc3cccs3)ccc2c1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: HeteroAr-H|Thiophene | events: C-S+C-C
O=Cc1ccccc1.CCOC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CCOC(=O)C=Cc1ccccc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic|RCH2-CO2R -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O
COc1ccc(C=O)c(O)c1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>COc1ccc2ccc(=O)oc2c1.COC(=O)/C=C/c1ccc(OC)cc1O,Wittig_reaction,|Alkyl-H|Ar-CHO|Ar-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-OH|Ar-OR | events: C-O+C-C
O=Cc1ccccc1F.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1ccccc1F,Wittig_reaction,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-F
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(F)c(F)c1>>CCOC(=O)/C=C/c1ccc(F)c(F)c1,Wittig_reaction,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-F
O=Cc1ccccc1.CCOC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1>>O=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCOC(=O)/C=C/c1ccccc1,Claisen_condensation / Wittig_reaction,|Ar-CHO|Ar-PR3+|RCH2-CO2R|R_acidic-H -> Alkenyl-CO2R|Ar-Alkenyl|Ar-H | reaction_types: Claisen_condensation+Wittig_reaction
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CSCC[C@H](C=O)NC(=O)OC(C)(C)C>>CCOC(=O)/C=C/[C@@H](CCSC)NC(=O)OC(C)(C)C,Wittig_reaction,|Alkyl-H|Ar-H|R2CH-CHO|R_acidic-H -> Alkenyl-CO2R | spectators: RCH2-SR
CCOP(=O)(Cc1ccc(Br)cc1)OCC.O=Cc1ccc2ccccc2c1>>Brc1ccc(/C=C/c2ccc3ccccc3c2)cc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Br
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1.CCC/C=C/CO.C=O>>C=C(C/C=C/CCC)C(=O)c1ccccc1,Oxidation_alcohol,|Ar-COR|RCH2-OH|Unclassified-Reactant -> Alkenyl-COR | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-O; C-P
OC/C=C/c1ccccc1.CC(C)(C)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C=O>>C=C(C/C=C/c1ccccc1)C(=O)C(C)(C)C,Oxidation_alcohol,|R3C-COR|RCH2-OH|Unclassified-Reactant -> Alkenyl-COR | spectators: Ar-Alkenyl
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1.C=CC(O)c1cccc2ccccc12.C=O>>C=C(C/C=C/c1cccc2ccccc12)C(=O)c1ccccc1,Oxidation_alcohol / Wittig_reaction,|Ar-Alkyl|Ar-COR|R2CH-OH|Unclassified-Reactant -> Alkenyl-COR | reaction_types: Oxidation_alcohol+Wittig_reaction
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1.C=CC(O)c1ccc2ccccc2c1.C=O>>C=C(C/C=C/c1ccc2ccccc2c1)C(=O)c1ccccc1,Oxidation_alcohol / Wittig_reaction,|Ar-Alkyl|Ar-COR|R2CH-OH|Unclassified-Reactant -> Alkenyl-COR | reaction_types: Oxidation_alcohol+Wittig_reaction
O=CC#Cc1ccccc1.O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccc(Cl)c1>>O=C(/C=C/C#Cc1ccccc1)c1cccc(Cl)c1,Wittig_reaction,|Ar-COR -> Alkenyl-COR | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkynyl|Ar-Cl
O=CC#Cc1ccccc1.O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccccc2)cc1>>O=C(/C=C/C#Cc1ccccc1)c1ccc(-c2ccccc2)cc1,Wittig_reaction,|Ar-COR -> Alkenyl-COR | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Alkynyl|Ar-Ar
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C[C@@H](N[C@@H]1C[C@H](c2ccccc2)OC1=O)c1ccccc1>>C[C@H](c1ccccc1)N1C(=O)C=C2O[C@@H](c3ccccc3)C[C@H]21,Claisen_condensation,|R2CH-CO2R|R2CH-NHR -> Alkenyl-CONR2|Alkyl-NRCOR | bond_formed: C-N; C-C | bond_formed_labeled: C-N; C-C | bond_broken: C-O; C-P | spectators: Ar-Alkyl | events: C-N+C-C
O=C(C(=O)c1ccccc1)c1ccccc1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)C=C(C(=O)c1ccccc1)c1ccccc1,Wittig_reaction,|Alkyl-H|Ar-COR|Ar-H -> Alkenyl-CO2R|Alkenyl-COR|Ar-Alkenyl
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCCCSCc1cc(C(=O)P(=O)(OCC)OCC)co1>>CCCCSCc1cc(C(=CC(C)=O)P(=O)(OCC)OCC)co1,Wittig_reaction,|Alkyl-COR -> Alkenyl-COR|Ar-Alkenyl | spectators: Bn-SR|Furan|HeteroAr-H|R_acidic-H
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C[C@@H]1CCC(O)O1>>CCOC(=O)/C=C/CC[C@@H](C)O,Event:C-C,|R2CH-OR -> Alkenyl-CO2R | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P; C-O | spectators: R2CH-OH
CCOC(=O)C=O.CN1OC(=O)C(=P(c2ccccc2)(c2ccccc2)c2ccccc2)C1c1ccccc1>>CCOC(=O)C=C1C(=O)ON(C)C1c1ccccc1,Event:C-C,|Alkyl-H -> Alkenyl-CO2R | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-Alkyl|CH3-NR2|R2CH-NR2
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CCCCCCCCCCCCSc1nc(Oc2ccc(C=O)cc2)nc(SCCCCCCCCCCCC)n1>>C=Cc1ccc(Oc2nc(SCCCCCCCCCCCC)nc(SCCCCCCCCCCCC)n2)cc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | spectators: Ar-OR|Ar-SR
Oc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-].CCCCCCCCCCCCOc1ccc(OCCCCCCCCCCCC)c(C=O)c1>>CCCCCCCCCCCCOc1ccc(OCCCCCCCCCCCC)c(/C=C/c2ccc(O)cc2)c1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-OH|Ar-OR
Oc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-].CCCCCCCCCCCCOc1cc(C=O)cc(OCCCCCCCCCCCC)c1>>CCCCCCCCCCCCOc1cc(/C=C/c2ccc(O)cc2)cc(OCCCCCCCCCCCC)c1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-OH|Ar-OR
Oc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-].O=Cc1cc(OCCCC(F)(F)F)ccc1OCCCC(F)(F)F>>Oc1ccc(/C=C/c2cc(OCCCC(F)(F)F)ccc2OCCCC(F)(F)F)cc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Alkyl-CF3|Ar-OH|Ar-OR
Oc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Br-].CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1C=O>>CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C=C/c1ccc(O)cc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Ar-OH|Ar-OR
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.OC/C=C/c1ccc(F)cc1.C=O>>C=C(C/C=C/c1ccc(F)cc1)C(=O)OCC,Event:C-C,|RCH2-OH|Unclassified-Reactant -> Alkenyl-CO2R | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-O; C-P | spectators: Ar-Alkenyl|Ar-F
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C=CC(O)c1ccc(F)cc1.C=O>>C=C(C/C=C/c1ccc(F)cc1)C(=O)OCC,Event:C-C,|Ar-Alkyl|R2CH-OH|Unclassified-Reactant -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-O; C-P | spectators: Ar-F
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(-c2ccccc2)cc1.OC/C=C/c1ccccc1.C=O>>C=C(C/C=C/c1ccccc1)C(=O)c1ccc(-c2ccccc2)cc1,Oxidation_alcohol,|Ar-COR|RCH2-OH|Unclassified-Reactant -> Alkenyl-COR | spectators: Ar-Alkenyl|Ar-Ar
O=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O.N#CC=P(c1ccccc1)(c1ccccc1)c1ccccc1>>N#CC=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,Wittig_reaction,|Ar-CHO -> Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Alkyl-AromN|AromN-H|HeteroAr-H|Pyrimidine|R2CH-OH|R2CH-OR|RCH2-OH
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].CC(C)(C)OC(=O)N1CCC(=O)CC1>>C=C1CCNCC1.Cl,Event:C-C,|Ar-PR3+|RCH2-COR|R_acidic-H -> RCH2-NHR | spectators: Inorganic
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC1(C)OC[C@H](C=O)O1>>CCOC(=O)/C=C\[C@H]1COC(C)(C)O1,Wittig_reaction,|Alkyl-H|Ar-H|R2CH-CHO|R_acidic-H -> Alkenyl-CO2R | spectators: R3C-OR|RCH2-OR
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCCC(C)n1ccnc1C=O>>CCCC(C)n1ccnc1/C=C/C(C)=O,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkyl-AromN|HeteroAr-H|R_acidic-H
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.OCc1ccccc1Cl>>CCOC(=O)/C=C/c1ccccc1Cl.CCOC(=O)/C=C\c1ccccc1Cl,Multi-Event:C-O+C-C,|Alkyl-H|Ar-H|Bn-OH -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-Cl | events: C-O+C-C
OCc1ccc(Cl)cc1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1ccc(Cl)cc1.CCOC(=O)/C=C\c1ccc(Cl)cc1,Multi-Event:C-O+C-C,|Alkyl-H|Ar-H|Bn-OH -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-Cl | events: C-O+C-C
OCc1cccc(Cl)c1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1cccc(Cl)c1.CCOC(=O)/C=C\c1cccc(Cl)c1,Multi-Event:C-O+C-C,|Alkyl-H|Ar-H|Bn-OH -> Ar-Alkenyl | spectators: Ar-Cl | events: C-O+C-C
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC(=O)OC/C=C(\C)CCC=O>>COC(=O)/C=C/CC/C(C)=C/COC(C)=O.COC(=O)/C=C\CC/C(C)=C/COC(C)=O,Wittig_reaction,|Alkyl-H|Ar-H|RCH2-CHO -> Alkenyl-CO2R | spectators: Alkyl-CO2R|R_acidic-H | events: C-O+C-C
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.OCc1ccc2ccccc2c1>>CCOC(=O)/C=C/c1ccc2ccccc2c1.CCOC(=O)/C=C\c1ccc2ccccc2c1,Multi-Event:C-O+C-C,|Alkyl-H|Ar-H|Bn-OH -> Alkenyl-CO2R|Ar-Alkenyl | events: C-O+C-C
OCc1ccccc1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1ccccc1.CCOC(=O)/C=C\c1ccccc1,Multi-Event:C-O+C-C,|Alkyl-H|Ar-H|Bn-OH -> Alkenyl-CO2R|Ar-Alkenyl | events: C-O+C-C
OCc1ccc2c(c1)OCO2.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1ccc2c(c1)OCO2,Event:C-C,|Bn-OH -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OR
OCc1ccccn1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/c1ccccn1,Event:C-C,|Bn-OH -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: HeteroAr-H|Pyridine
COC(=O)[C@H](C[C@@H]1CC(CO)=NO1)NC(=O)OC(C)(C)C.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)/C=C/C1=NO[C@H](C[C@H](NC(=O)OC(C)(C)C)C(=O)OC)C1,Event:C-C,|Alkyl-H|Ar-H|RCH2-OH -> Alkenyl-CO2R | spectators: R2CH-CO2R|R_acidic-H
[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=Cc1ccco1>>C(=C/c1ccco1)\c1ccccc1,Wittig_reaction,|Ar-Alkyl|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl | spectators: Furan|HeteroAr-H
COc1ccc(C=O)cc1.CC(C)(OC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1.[I-]>>COc1ccc(/C=C/C(=O)OC(C)(C)[C@@H]2Cc3c(ccc4ccc(=O)oc34)O2)cc1,Claisen_condensation / Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic|RCH2-CO2R|R_acidic-H -> Alkenyl-CO2R|Ar-Alkenyl | spectators: Ar-Alkyl|Ar-OR|HeteroAr-H | reaction_types: Claisen_condensation+Wittig_reaction
COC(=O)c1ccc(=O)oc1.CCC/C=C/C=O.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CC[C@@H]1[C@@H](C/C=C/C(=O)OC)[C@H]2C=C(C(=O)OC)[C@@H]1OC2=O,Claisen_condensation / Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-CO2R|Ar-H|HeteroAr-H -> Alkenyl-CO2R|R2CH-CO2R|R_acidic-H | reaction_types: Claisen_condensation+Wittig_reaction
CCCCC/C=C/C=O.COC(=O)c1ccc(=O)oc1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCCC[C@@H]1[C@@H](C/C=C/C(=O)OC)[C@H]2C=C(C(=O)OC)[C@@H]1OC2=O,Claisen_condensation / Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-CO2R|Ar-H|HeteroAr-H -> Alkenyl-CO2R|R2CH-CO2R|R_acidic-H | reaction_types: Claisen_condensation+Wittig_reaction
COC(=O)c1ccc(=O)oc1.O=C/C=C/CCc1ccccc1.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>COC(=O)/C=C/C[C@@H]1[C@@H](Cc2ccccc2)[C@H]2OC(=O)[C@@H]1C=C2C(=O)OC,Claisen_condensation / Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-CO2R|Ar-H|HeteroAr-H -> Alkenyl-CO2R|R2CH-CO2R|R_acidic-H | spectators: Ar-Alkyl | reaction_types: Claisen_condensation+Wittig_reaction
CCOP(=O)(Cc1ccccn1)OCC.CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccccc1>>CC(C)(C)OC(=O)N[C@H](/C=C/c1ccccn1)Cc1ccccc1,Wittig_reaction,|Ar-Alkyl|R2CH-CHO|R_acidic-H -> Ar-Alkenyl | spectators: HeteroAr-H|Pyridine
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CN(C)c1nc(Br)c(C=O)s1>>CC(=O)/C=C/c1sc(N(C)C)nc1Br,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | spectators: Ar-NR2|CH3-NR2|HeteroAr-Br|R_acidic-H|Thiazole
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1sc(N2CCCCC2)nc1Br>>CC(=O)/C=C/c1sc(N2CCCCC2)nc1Br,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-NR2|HeteroAr-Br|RCH2-NR2|R_acidic-H|Thiazole
O=Cc1sc(N2CCCCC2)nc1Cl.COP(=O)(CC(C)=O)OC>>CC(=O)/C=C/c1sc(N2CCCCC2)nc1Cl,Wittig_reaction,|Ar-CHO|RCH2-COR -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-NR2|HeteroAr-Cl|RCH2-NR2|R_acidic-H|Thiazole
CCC[P+](CCC)(CCC)CCC1OCCO1.[Br-].O=Cc1ccccc1>>C(=C/c1ccccc1)\CC1OCCO1.C(=C\c1ccccc1)\CC1OCCO1,Wittig_reaction,|Ar-CHO|Inorganic|RCH2-PR3+ -> Ar-Alkenyl | spectators: RCH2-OR | events: Ann+C-O+C-C
CCCCC/C=C\CCCl.O=CCCCCCCl>>CCCCC/C=C\C/C=C\CCCCCCl.CCCCC/C=C\C/C=C/CCCCCCl,Event:C-C,|RCH2-CHO -> [] | bond_formed: C-C; C-C | bond_broken: C-O | spectators: RCH2-Cl
OCCCCCCOCc1ccccc1.CC(C)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]>>CC(C)/C=C\CCCCCOCc1ccccc1,Event:C-C,|Ar-PR3+|Inorganic|RCH2-OH -> [] | spectators: Bn-OR
C=C[C@H](CC[C@H](C)O[Si](C)(C)C(C)(C)C)OCc1ccccc1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCOC(=O)/C=C/[C@H](CC[C@H](C)O[Si](C)(C)C(C)(C)C)OCc1ccccc1,Unknown,|Alkyl-H|Ar-H -> Alkenyl-CO2R | spectators: Alkyl-Si*|Bn-OR
[Br-].c1ccc([P+](CCCCCCC2OCCO2)(c2ccccc2)c2ccccc2)cc1.CCCCCCCCCCCCCCC=O>>CCCCCCCCCCCCCC/C=C\CCCCCC1OCCO1,Event:C-C,|Ar-PR3+|Inorganic|RCH2-CHO|R_acidic-H -> [] | spectators: RCH2-OR
COc1ccc(CN2CCC([P+](c3ccccc3)(c3ccccc3)c3ccccc3)C2=O)cc1.[I-].CC(C)(C)CC(=O)Cl>>COc1ccc(CN2CCC(=C=CC(C)(C)C)C2=O)cc1,Multi-Event:LGDisp+C-C,|Alkyl-COCl|Ar-PR3+|Inorganic|R2CH-CONR2|R_acidic-H -> [] | spectators: Ar-OR|Bn-LactamN | events: LGDisp+C-C
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=Cc1ccc([N+](=O)[O-])cc1>>C=Cc1ccc([N+](=O)[O-])cc1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-NO2
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-].O=Cc1ccc(Cl)c([N+](=O)[O-])c1>>C=Cc1ccc(Cl)c([N+](=O)[O-])c1,Wittig_reaction,|Ar-CHO|Ar-PR3+|Inorganic -> Ar-Alkenyl_terminal | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-Cl|Ar-NO2
CCCCCCCCCCCCCCCCCC(=O)O.COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>CCCCCCCCCCCCCCCCC=C=CC(=O)OC,Event:C-C,|Ar-H|RCH2-CO2H|R_acidic-H -> [] | spectators: Alkyl-H
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=Cc1ccc(OCc2ccccc2)cc1O>>CCOC(=O)/C=C/c1ccc(OCc2ccccc2)cc1O,Wittig_reaction,|Ar-CHO -> Alkenyl-CO2R|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-P; C-O | spectators: Ar-OH|Ar-OR|Bn-OR
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C=CCCCCC=O>>C=CCCCCC=CC(=O)OC,Wittig_reaction,|RCH2-CHO -> Alkenyl-CO2R | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P
CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=C/C=C/c1ccccc1>>CCOC(=O)/C=C\C=C\c1ccccc1.CCOC(=O)/C=C/C=C/c1ccccc1,Wittig_reaction,|Alkenyl-CHO|Alkyl-H|Ar-H -> Alkenyl-Alkenyl|Alkenyl-CO2R | spectators: Ar-Alkenyl | events: C-O+C-C
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.C#Cc1cc2c(cc1C=O)OCO2>>C#Cc1cc2c(cc1/C=C/C(C)=O)OCO2,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Ar-Alkynyl_terminal|Ar-OR|R_acidic-H
CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1.CCCC#Cc1ccc([N+](=O)[O-])cc1C=O>>CCCC#Cc1ccc([N+](=O)[O-])cc1/C=C/C(C)=O,Wittig_reaction,|Alkyl-COR|Ar-CHO -> Alkenyl-COR|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O; C-P | spectators: Alkyl-Alkynyl|Ar-Alkynyl|Ar-NO2|Propargyl-H|R_acidic-H
