reaction_smiles,detected_reaction_type,reaction_key
COc1ccc(O)cc1.CC(=O)c1ccc(Cl)cc1>>COc1ccc(Oc2ccc(C(C)=O)cc2)cc1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-COR|Ar-OR|R_acidic-H | events: LGDisp+C-O
O=[N+]([O-])c1ccc(Cl)cc1.Oc1ccc(Cl)cc1>>O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2)cc1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-NO2 | events: LGDisp+C-O
Oc1ccc(Cl)cc1.CC(=O)c1ccc(Cl)cc1Cl>>CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-COR|R_acidic-H | events: LGDisp+C-O
Oc1ccc(F)cc1.CC(=O)c1ccc(F)cc1>>CC(=O)c1ccc(Oc2ccc(F)cc2)cc1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-COR|R_acidic-H | events: LGDisp+C-O
COc1cc(C=O)ccc1O.Fc1ccccc1C(F)(F)F>>COc1cc(C=O)ccc1Oc1ccccc1C(F)(F)F,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-CF3|Ar-CHO|Ar-OR | events: LGDisp+C-O
Cc1ccccc1O.O=Cc1ccccc1I>>Cc1ccccc1Oc1ccccc1C=O,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-Alkyl|Ar-CHO | events: LGDisp+C-O
Cc1ccccc1O.[Na].O=C(O)c1ccc(Cl)cc1Cl.[Na]>>Cc1ccccc1Oc1cc(Cl)ccc1C(=O)O,C_O_Coupling,|Ar-Cl|Ar-OH|Inorganic -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-Alkyl|Ar-CO2H | events: LGDisp+C-O
CS(=O)(=O)c1cccc(F)c1.N#Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(O)c1>>CS(=O)(=O)c1cccc(Oc2cccc(-c3c(C#N)cnc4c(C(F)(F)F)cccc34)c2)c1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Alkyl-SO2R|Ar-Ar|Ar-CF3|Ar-SR|HeteroAr-CN|HeteroAr-H|Quinoline|R_acidic-H | events: LGDisp+C-O
Oc1ccc(-c2ccc(O)cc2)cc1.N#Cc1ccc(Cl)cc1>>N#Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(C#N)cc4)cc3)cc2)cc1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | spectators: Ar-Ar|Ar-CN | events: Ann+LGDisp+C-N+C-O
Oc1ccc(F)cc1.N#Cc1ccc(I)cc1>>N#Cc1ccc(Oc2ccc(F)cc2)cc1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-CN|Ar-F | events: LGDisp+C-O
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1.COc1ccc(O)cc1S(=O)(=O)N1CCCCC1>>COc1ccc(Oc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1S(=O)(=O)N1CCCCC1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | spectators: Ar-NO2|Ar-OR|Ar-SO2NR2 | events: LGDisp+C-O
COc1ccccc1O.N#Cc1cccc(F)c1>>COc1ccccc1Oc1cccc(C#N)c1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-CN|Ar-OR | events: LGDisp+C-O
Oc1ccccc1I.CC(=O)c1ccc(Cl)c([N+](=O)[O-])c1>>CC(=O)c1ccc(Oc2ccccc2I)c(N)c1,C_O_Coupling,|Ar-Cl|Ar-NO2|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl; N-O | spectators: Ar-COR|Ar-I|R_acidic-H | events: LGDisp+C-O
COc1ccc(I)cc1.C=CCc1ccccc1O>>C=CCc1ccccc1Oc1ccc(OC)cc1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-OR | events: LGDisp+C-O
COc1cc(F)ccc1[N+](=O)[O-].Oc1ccc(Br)cc1Br>>COc1cc(Oc2ccc(Br)cc2Br)ccc1[N+](=O)[O-],C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Br|Ar-NO2|Ar-OR | events: LGDisp+C-O
COc1ccc(O)cc1.Cc1ccccc1I>>COc1ccc(Oc2ccccc2C)cc1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-Alkyl|Ar-OR | events: LGDisp+C-O
COc1ccc(O)cc1.COc1ccc(C=O)c(F)c1>>COc1ccc(Oc2cc(OC)ccc2C=O)cc1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-CHO|Ar-OR | events: LGDisp+C-O
FC(F)(F)c1ccc(Cl)cc1.Oc1ccc(O)cc1>>Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | spectators: Ar-CF3 | events: LGDisp+C-O
O=[N+]([O-])c1ccc(I)cc1.N#Cc1ccc(O)cc1>>N#Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-CN|Ar-NO2 | events: LGDisp+C-O
Nc1ccc(C(c2ccc(N)cc2)c2ccc(O)cc2)cc1.CN(C)c1ccc(-c2nnc(-c3ccc(F)cc3)o2)cc1>>CN(C)c1ccc(-c2nnc(-c3ccc(Oc4ccc(C(c5ccc(N)cc5)c5ccc(N)cc5)cc4)cc3)o2)cc1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-Ar|Ar-NH2|Ar-NR2|CH3-NR2 | events: LGDisp+C-O
Oc1cccc(O)c1O.OCCc1c(O)c2c(c(O)c1CO)Oc1nc3c(CCO)c(Cl)c(Cl)c(C(O)CCO)c3nc1O2>>OCCc1c(CO)c(O)c2oc3nc4c(CCO)c5oc6cccc(O)c6oc5c(C(O)CCO)c4nc3oc2c1O,Multi-Event:Ann+LGDisp+C-O,|Ar-OH|Ar-OR|HeteroAr-Cl -> HeteroAr-H|HeteroAr-OH | spectators: Ar-Alkyl|Bn-OH|Pyrimidine|R2CH-OH|RCH2-OH | events: Ann+LGDisp+C-O
CCN(CC)c1cccc(O)c1.N#Cc1cc(Cl)c(Cl)cc1C#N>>CCN(CC)c1cccc(Oc2cc(C#N)c(C#N)cc2Oc2cccc(N(CC)CC)c2)c1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | spectators: Ar-CN|Ar-NR2|RCH2-NR2 | events: Ann+LGDisp+C-O
Oc1ccc(Br)cc1.Fc1cc(F)c(F)c(F)c1F>>Fc1cc(F)c(F)c(Oc2ccc(Br)cc2)c1F,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Br | events: LGDisp+C-O
CC(=O)c1ccc(Cl)cc1.Oc1ccc(Br)cc1>>CC(=O)c1ccc(Oc2ccc(Br)cc2)cc1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-Br|Ar-COR|R_acidic-H | events: LGDisp+C-O
COc1ccc(O)cc1.CCOC(=O)c1ccc(Cl)c([N+](=O)[O-])c1>>CCOC(=O)c1ccc(Oc2ccc(OC)cc2)c([N+](=O)[O-])c1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-CO2R|Ar-NO2|Ar-OR | events: LGDisp+C-O
O=[N+]([O-])c1cc(Cl)ccc1F.COc1cc(Cl)ccc1O>>COc1cc(Cl)ccc1Oc1ccc(Cl)cc1[N+](=O)[O-],C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Cl|Ar-NO2|Ar-OR | events: LGDisp+C-O
Oc1cccc(C(F)(F)F)c1.N#Cc1c(F)c(F)c(Oc2cccc(Oc3ccccc3)c2)c(F)c1F>>N#Cc1c(Oc2cccc(C(F)(F)F)c2)c(F)c(Oc2cccc(Oc3ccccc3)c2)c(F)c1Oc1cccc(C(F)(F)F)c1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-CF3|Ar-CN|Ar-OR | events: Ann+LGDisp+C-O+C-C
COc1ccccc1O.Cc1cc(C)cc(I)c1>>COc1ccccc1Oc1cc(C)cc(C)c1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-OR | events: LGDisp+C-O
O=[N+]([O-])c1cc(Cl)c(F)c(Cl)c1.COc1ccc(O)cc1Br>>COc1ccc(Oc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1Br,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-Br|Ar-Cl|Ar-NO2|Ar-OR | events: LGDisp+C-O
O=[N+]([O-])c1cc(Br)ccc1F.COc1ccc(Br)cc1O>>COc1ccc(Br)cc1Oc1ccc(Br)cc1[N+](=O)[O-],C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Br|Ar-NO2|Ar-OR | events: LGDisp+C-O
COc1ccc(CCCCC(O)CCc2ccc(OC)c(Br)c2)cc1O>>COc1ccc2cc1Oc1cc(ccc1OC)CCC(O)CCCC2,C_O_Coupling,|Ar-Br|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: Br-C(ar) | spectators: Ar-Alkyl|Ar-OR|R2CH-OH | events: Ann+LGDisp+C-O
COc1ccc(C(=O)c2ccc(F)cc2)cc1.O=C(c1ccc(O)cc1)c1ccc(O)cc1>>COc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(C(=O)c6ccc(OC)cc6)cc5)cc4)cc3)cc2)cc1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-COR|Ar-OR | events: Ann+LGDisp+C-O
O=C(O)c1ccccc1I.COc1ccccc1O>>COc1ccccc1Oc1ccccc1C(=O)O,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-CO2H|Ar-OR | events: LGDisp+C-O
O=C(O)c1ccccc1I.COc1cccc(O)c1>>COc1cccc(Oc2ccccc2C(=O)O)c1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-CO2H|Ar-OR | events: LGDisp+C-O
O=[N+]([O-])c1ccccc1F.Oc1ccc(F)cc1Cl>>O=[N+]([O-])c1ccccc1Oc1ccc(F)cc1Cl,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Cl|Ar-NO2 | events: LGDisp+C-O
O=Cc1cc2c(cc1Br)OCO2.COc1cccc(C2OCCCO2)c1O>>COc1cccc(C2OCCCO2)c1Oc1cc2c(cc1C=O)OCO2,C_O_Coupling,|Ar-Br|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: Br-C(ar) | spectators: Ar-Alkyl|Ar-CHO|Ar-OR|RCH2-OR | events: LGDisp+C-O
CC(C)(C)c1ccc(O)cc1.COc1cccc(Br)c1>>COc1cccc(Oc2ccc(C(C)(C)C)cc2)c1,C_O_Coupling,|Ar-Br|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-OR | events: LGDisp+C-O
Cc1ccc(N=Nc2ccc(O)cc2)c(C)c1.N#Cc1ccc(Br)cc1C#N>>Cc1ccc(N=Nc2ccc(Oc3ccc(C#N)c(C#N)c3)cc2)c(C)c1,C_O_Coupling,|Ar-Br|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: Br-C(ar) | spectators: Ar-Alkyl|Ar-CN | events: LGDisp+C-O
O=[N+]([O-])c1ccc(F)c(Br)c1.COc1ccc(O)c(Br)c1>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2Br)c(Br)c1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Br|Ar-NO2|Ar-OR | events: LGDisp+C-O
COc1ccc(I)cc1.Oc1ccc(SCc2ccccc2)cc1>>COc1ccc(Oc2ccc(SCc3ccccc3)cc2)cc1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-OR|Ar-SR|Bn-SR | events: LGDisp+C-O
Oc1ccc(-c2ccccc2)cc1.Cc1cccc(I)c1>>Cc1cccc(Oc2ccc(-c3ccccc3)cc2)c1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-Alkyl|Ar-Ar | events: LGDisp+C-O
Oc1c(F)cc(F)cc1F.N#Cc1cc([N+](=O)[O-])ccc1Cl>>N#Cc1cc([N+](=O)[O-])ccc1Oc1c(F)cc(F)cc1F,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-CN|Ar-F|Ar-NO2 | events: LGDisp+C-O
COc1ccc(O)c(C(C)(C)C)c1.N#Cc1cc([N+](=O)[O-])ccc1Cl>>COc1ccc(Oc2ccc([N+](=O)[O-])cc2C#N)c(C(C)(C)C)c1,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-CN|Ar-NO2|Ar-OR | events: LGDisp+C-O
CN(C)c1cccc(O)c1.O=[N+]([O-])c1ccc(Br)cc1>>CN(C)c1cccc(Oc2ccc([N+](=O)[O-])cc2)c1,C_O_Coupling,|Ar-Br|Ar-OH -> Ar-OR | spectators: Ar-NO2|Ar-NR2|CH3-NR2 | events: LGDisp+C-O
O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F.Cc1cc(O)cc(O)c1>>Cc1cc2cc(c1)Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(C)cc(c1)Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])O2,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-NO2 | events: Ann+LGDisp+C-N+C-O
Cc1ccc(F)c(O)c1.COc1cccc(F)c1C=O>>COc1cccc(Oc2cc(C)ccc2F)c1C=O,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Alkyl|Ar-CHO|Ar-OR | events: LGDisp+C-O
Oc1ccccc1I.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1ccccc1Oc1ccccc1I,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-I|Ar-NO2 | events: LGDisp+C-O
Oc1ccccc1Br.N#Cc1c(F)cccc1-c1ccccc1F>>N#Cc1c(Oc2ccccc2Br)cccc1-c1ccccc1F,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-Ar|Ar-Br|Ar-CN | events: LGDisp+C-O
N#Cc1ccc(F)cc1.CCCCCCCCCCCCCCCc1cc(O)ccc1Oc1ccc(O)cc1>>CCCCCCCCCCCCCCCc1cc(Oc2ccc(C#N)cc2)ccc1Oc1ccc(Oc2ccc(C#N)cc2)cc1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-Alkyl|Ar-CN|Ar-OR | events: Ann+LGDisp+C-O+C-C
Cc1ccc(O)cc1.COC(=O)c1cc(Br)ccc1I>>COC(=O)c1cc(Br)ccc1Oc1ccc(C)cc1,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-Alkyl|Ar-Br|Ar-CO2R | events: LGDisp+C-O
Cc1cc(O)ccc1Cl.O=[N+]([O-])c1ccc(I)cc1>>Cc1cc(Oc2ccc([N+](=O)[O-])cc2)ccc1Cl,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-Alkyl|Ar-Cl|Ar-NO2 | events: LGDisp+C-O
Oc1ccc(O)cc1.O=Cc1ccc(Br)cc1>>O=Cc1ccc(-c2ccc(C=O)cc2)cc1.O=Cc1ccc(Oc2ccc(O)cc2)cc1.O=Cc1ccc(Oc2ccc(Oc3ccc(C=O)cc3)cc2)cc1,C_O_Coupling,|Ar-Br|Ar-OH -> Ar-OR | bond_formed: C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C-O | bond_formed_labeled: C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C-O | bond_broken: Br-C(ar) | spectators: Ar-CHO | events: Ann+LGDisp+C-O+C-C
Oc1cc(F)cc(Cl)c1.CN(C(=O)OC(C)(C)C)c1cc(Cl)ccc1[N+](=O)[O-]>>CN(C(=O)OC(C)(C)C)c1cc(Oc2cc(F)cc(Cl)c2)ccc1[N+](=O)[O-],C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | spectators: Ar-F|Ar-NO2 | events: LGDisp+C-O
O=C(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F.CCOC(=O)c1cc(O)cc(C(=O)OCC)c1>>CCOC(=O)c1cc(Oc2c(F)c(F)c(C(=O)c3ccccc3)c(F)c2F)cc(C(=O)OCC)c1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | spectators: Ar-CO2R|Ar-COR | events: LGDisp+C-O
Oc1ccccc1I.COC1=CC=C([I+]C2=C(NC(C)=O)C=CC=C2)C=C1.[F-][B+3]([F-])([F-])[F-]>>CC(=O)Nc1ccccc1Oc1ccccc1I,Unresolved:NoMotifEvidence,|Ar-I|Ar-OH|Unclassified-Reactant -> [] | spectators: Ar-NHCOR|Ar-OR|R_acidic-H
Oc1cccc(O)c1.O=[N+]([O-])c1ccc(Cl)c(Cl)c1>>O=[N+]([O-])c1ccc(Oc2cccc(Oc3ccc([N+](=O)[O-])cc3Cl)c2)c(Cl)c1,Multi-Event:Ann+C-N+C-O+C-C,|Ar-OH -> Ar-OR | bond_formed: N-O; C(ar)-N; C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-O | bond_formed_labeled: N-O; C(ar)-N; C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-C(ar); C(ar)-O[Ar-OR] | spectators: Ar-Cl|Ar-NO2 | events: Ann+C-N+C-O+C-C
COc1ccc(O)cc1.COc1ccc([N+](=O)[O-])c(F)c1>>COc1ccc(Oc2cc(OC)ccc2[N+](=O)[O-])cc1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-NO2|Ar-OR | events: LGDisp+C-O
O=[N+]([O-])c1cccc(O)c1.O=[N+]([O-])c1ccccc1F>>O=[N+]([O-])c1cccc(Oc2ccccc2[N+](=O)[O-])c1,C_O_Coupling,|Ar-F|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-F | spectators: Ar-NO2 | events: LGDisp+C-O
Oc1c(F)cccc1Cl.N#Cc1cc([N+](=O)[O-])ccc1Cl>>N#Cc1cc([N+](=O)[O-])ccc1Oc1c(F)cccc1Cl,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-CN|Ar-F|Ar-NO2 | events: LGDisp+C-O
Oc1c(Br)cccc1Br.N#Cc1cc([N+](=O)[O-])ccc1Cl>>N#Cc1cc([N+](=O)[O-])ccc1Oc1c(Br)cccc1Br,C_O_Coupling,|Ar-Cl|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-Cl | spectators: Ar-Br|Ar-CN|Ar-NO2 | events: LGDisp+C-O
Fc1cccc(I)c1.COc1ccc2c(c1O)CN1CCc3cc4c(cc3C1C2)OCO4>>COc1ccc2c(c1Oc1cccc(F)c1)CN1CCc3cc4c(cc3C1C2)OCO4,C_O_Coupling,|Ar-I|Ar-OH -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-Alkyl|Ar-F|Ar-OR|Bn-NR2|R2CH-NR2|RCH2-NR2 | events: LGDisp+C-O
Oc1ccccc1.COC(=O)c1ccc([I+]c2c(OC)cc(OC)cc2OC)cc1.O=S(=O)([O-])C(F)(F)F>>COC(=O)c1ccc(Oc2ccccc2)cc1,C_O_Coupling,|Ar-I|Ar-OH|Ar-OR -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | bond_broken: C(ar)-I | spectators: Ar-CO2R | events: LGDisp+C-O
