reaction_smiles,detected_reaction_type,reaction_key
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(=O)c3cc(Cl)ccc32)c(C)c1>>Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-NRCOR|Ar-Alkyl|Ar-Cl|Ar-NHCOR|Ar-NRCOR
CCC1(CC)O[C@@H]2C=CC(=O)[C@@H]2O1>>CCC1(CC)O[C@H]2[C@@H](O)C=C[C@H]2O1,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH | spectators: R3C-OR
C=C(C)C(=O)[C@H](C)NC(=O)OC(C)(C)C>>C=C(C)[C@@H](O)[C@H](C)NC(=O)OC(C)(C)C,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH
COc1ccc(C(=O)COc2ccccc2)cc1OC>>COc1ccc(C(O)COc2ccccc2)cc1OC,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OR
O=C(COc1ccccc1)c1ccccc1>>OC(COc1ccccc1)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OR
CC(=O)c1ccc2ccccc2c1>>CC(O)c1ccc2ccccc2c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
CCCCCCCCCC=O>>CCCCCCCCCCO,Reduction_carbonyl_to_alcohol,|RCH2-CHO|R_acidic-H -> RCH2-OH
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1>>COc1ccc(/C=C/C(O)c2ccc(OC)cc2)cc1,Reduction_carbonyl_to_alcohol,|Alkenyl-COR -> R2CH-OH | spectators: Ar-Alkenyl|Ar-OR
CCCCCCCCCCCC=O>>CCCCCCCCCCCCO,Reduction_carbonyl_to_alcohol,|RCH2-CHO|R_acidic-H -> RCH2-OH
O=Cc1ccco1>>OCc1ccco1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Furan|HeteroAr-H
O=C(CCN1C(=O)c2ccccc2C1=O)c1cccc(O)c1>>O=C1c2ccccc2C(=O)N1CC[C@@H](O)c1cccc(O)c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-NRCOR|Ar-CONR2|Ar-OH
COC(=O)CC(=O)c1ccc(OC)cc1>>COc1ccc(C(O)CCO)cc1,Reduction_ester_to_alcohol,|Ar-COR|RCH2-CO2R -> R2CH-OH|RCH2-OH | bond_broken: C-O | spectators: Ar-OR
O=Cc1ccccc1O>>OCc1ccccc1O,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-OH
O=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F>>OC(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,Reduction_carbonyl_to_alcohol,|R3C-COR -> R2CH-OH | spectators: Alkyl-CF3|Alkyl-F|R3C-F
CCCCCCCOc1ccc(C=O)cc1>>CCCCCCCOc1ccc(CO)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-OR
O=Cc1cc(F)ccc1Br>>OCc1cc(F)ccc1Br,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Br|Ar-F
CC(C)(C)OC(=O)NCCCC(=O)c1ccccc1>>CC(C)(C)OC(=O)NCCCC(O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
CC1=C(C=O)C(C)(C)CCC1>>CC1=C(CO)C(C)(C)CCC1,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH
CC(=O)c1cccc([N+](=O)[O-])c1>>CC(O)c1cccc(N)c1,Reduction_nitro / Reduction_carbonyl_to_alcohol,|Ar-COR|Ar-NO2 -> Ar-NH2 | bond_broken: N-O | reaction_types: Reduction_nitro+Reduction_carbonyl_to_alcohol
O=Cc1cccc([N+](=O)[O-])c1>>Nc1cccc(CO)c1,Reduction_nitro / Reduction_carbonyl_to_alcohol,|Ar-CHO|Ar-NO2 -> Ar-NH2 | bond_broken: N-O | reaction_types: Reduction_nitro+Reduction_carbonyl_to_alcohol
CC(=O)c1cccc([N+](=O)[O-])c1>>CC(O)c1cccc([N+](=O)[O-])c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-NO2
CC(=O)c1cccs1>>CC(O)c1cccs1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: HeteroAr-H|Thiophene
COC(=O)CC(=O)CC1(C)OCCO1>>COC(=O)C[C@H](O)CC1(C)OCCO1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: RCH2-CO2R|RCH2-OR
CC1=C(C#Cc2ccccc2)CCCC1=O>>[2H]C(=C=C1CCC[C@@H](O)[C@@H]1C)c1ccccc1,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|Ar-Alkynyl|R_acidic-H -> R2CH-OH | bond_formed: C-H | bond_formed_labeled: C-H
COC(=O)[C@@H]1CC(c2ccc(F)cc2)=CC(=O)[C@@]12C(=O)N(C)c1ccccc12>>CN1C(=O)[C@]2(c3ccccc31)C(O)C=C(c1ccc(F)cc1)C[C@H]2CO,Reduction_ester_to_alcohol,|Alkenyl-COR|R2CH-CO2R -> R2CH-OH|RCH2-OH | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-Alkenyl|Ar-Alkyl|Ar-F|Ar-NRCOR
COC(=O)[C@@H]1CC(c2ccc(Cl)cc2)=CC(=O)[C@@]12C(=O)N(C)c1ccccc12>>CN1C(=O)[C@]2(c3ccccc31)C(O)C=C(c1ccc(Cl)cc1)C[C@H]2CO,Reduction_ester_to_alcohol,|Alkenyl-COR|R2CH-CO2R -> R2CH-OH|RCH2-OH | bond_broken: C-O | spectators: Alkyl-NRCOR|Ar-Alkenyl|Ar-Alkyl|Ar-Cl|Ar-NRCOR
O=Cc1ccc(Cl)cc1>>OCc1ccc(Cl)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Cl
O=Cc1ccc([N+](=O)[O-])cc1>>O=[N+]([O-])c1ccc(CO)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-NO2
O=C1c2ccccc2-c2ccccc21>>OC1c2ccccc2-c2ccccc21,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Ar
O=C1CCC(c2ccccc2)CC1>>OC1CCC(c2ccccc2)CC1,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl
COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1>>COc1ccc(C(O)C(O)c2ccc(OC)cc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-OR
O=C(c1ccccc1)C(O)c1ccccc1>>OC(c1ccccc1)C(O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|R2CH-OH
CC(=O)C=Cc1ccccc1>>CC(O)C=Cc1ccccc1,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkenyl
O=Cc1ccc(N(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1>>OCc1ccc(N(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Br|Ar-NR2
CC(=O)c1cccc([N+](=O)[O-])c1.CC(=O)OC(C)=O>>CC(=O)Nc1cccc(C(C)O)c1,Reduction_carbonyl_to_alcohol,|Alkyl-CO2R|Ar-COR|Ar-NO2|R_acidic-H -> R2CH-OH
O=Cc1ccccc1[N+](=O)[O-].CC(=O)OC(C)=O>>CC(=O)Nc1ccccc1CO,Reduction_carbonyl_to_alcohol,|Alkyl-CO2R|Ar-CHO|Ar-NO2 -> Bn-OH | spectators: R_acidic-H
CCC/C=C\C=O>>CCC/C=C\CO,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH
COc1ccc(/C=C/C=O)cc1>>COc1ccc(/C=C/CO)cc1,Reduction_carbonyl_to_alcohol,|Alkenyl-CHO -> RCH2-OH | spectators: Ar-Alkenyl|Ar-OR
O=Cc1cccc(O[C@@H]2O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1>>O=S(=O)(O)OC[C@H]1O[C@@H](Oc2cccc(CO)c2)[C@H](O)[C@@H](O)[C@@H]1O,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-OR|R2CH-OH|R2CH-OR
COc1ccc(C(=O)CCC[Se]c2ccccc2)cc1>>COc1ccc(C(O)CCC[Se]c2ccccc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OR
Cc1cccc(C=O)c1>>Cc1cccc(CO)c1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl
CCCCCC=O>>CCCCCCO,Reduction_carbonyl_to_alcohol,|RCH2-CHO|R_acidic-H -> RCH2-OH
O=Cc1cc(Cl)ccc1Cl>>OCc1cc(Cl)ccc1Cl,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Cl
COC(=C1C2CC3CC(C2)CC1C3)c1cc(O[Si](C)(C)C(C)(C)C)ccc1C=O>>COC(=C1C2CC3CC(C2)CC1C3)c1cc(O[Si](C)(C)C(C)(C)C)ccc1CO,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Alkenyl-OR|Alkyl-Si*|Ar-Alkenyl
O=Cc1ccc(CCc2ccc(-c3ccc(C=O)cc3)cc2)cc1>>OCc1ccc(CCc2ccc(-c3ccc(CO)cc3)cc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Ar-Ar
O=C1c2ccc(Br)cc2-c2cc(Br)ccc21>>OC1c2ccc(Br)cc2-c2cc(Br)ccc21,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Ar|Ar-Br
O=C(COc1ccccc1)c1ccccc1>>CC(O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR|Ar-OR -> R2CH-OH | bond_broken: C-O
Cc1sc(C=O)cc1C1=C(c2cc(C=O)sc2C)CCC1>>Cc1sc(CO)cc1C1=C(c2cc(CO)sc2C)CCC1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkenyl|Ar-Alkyl|HeteroAr-H|Thiophene
CCCCOc1ccc2c3c(ccc2c1C=O)OC1CC3c2c(ccc3c(C=O)c(OCCCC)ccc23)O1>>CCCCOc1ccc2c3c(ccc2c1CO)OC1CC3c2c(ccc3c(CO)c(OCCCC)ccc23)O1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Ar-OR
C#CCOc1ccc2c3c(ccc2c1C=O)OC1CC3c2c(ccc3c(C=O)c(OCCCC)ccc23)O1>>C#CCOc1ccc2c3c(ccc2c1CO)OC1CC3c2c(ccc3c(CO)c(OCCCC)ccc23)O1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Alkyl-Alkynyl_terminal|Ar-Alkyl|Ar-OR|Propargyl-H
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4>>C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,Claisen_condensation / Reduction_ester_to_alcohol,|R2CH-CO2R|R_acidic-H -> R2CH-OH|R2CH-OR | spectators: R3C-OR | reaction_types: Claisen_condensation+Reduction_ester_to_alcohol
O=Cc1ccc(C(F)(F)F)cc1>>OCc1ccc(C(F)(F)F)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-CF3
CC(=O)c1ccc(O)cc1>>CC(O)c1ccc(O)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-OH
CC(=O)Cc1ccccc1>>CC(O)Cc1ccccc1,Reduction_carbonyl_to_alcohol,|Bn-COR|R_acidic-H -> R2CH-OH
CCC(C)=O>>CCC(C)O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
O=C1c2c(ccc3ccccc23)CC1Br>>OC1c2c(ccc3ccccc23)CC1Br,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl|R2CH-Br
COC(=O)CC(=O)c1ccc(F)cc1Br>>COC(=O)CC(O)c1ccc(F)cc1Br,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Br|Ar-F|RCH2-CO2R|R_acidic-H
O=C(Nc1ccccc1)C(=O)c1ccccc1>>O=C(Nc1ccccc1)C(O)c1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-NHCOR
Cc1ccc(C(=O)C(=O)Nc2ccccc2)cc1>>Cc1ccc(C(O)C(=O)Nc2ccccc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-Alkyl|Ar-NHCOR
COc1cccc(C(=O)C(=O)Nc2ccccc2)c1>>COc1cccc(C(O)C(=O)Nc2ccccc2)c1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-NHCOR|Ar-OR
COc1ccc(C(=O)C(=O)Nc2ccccc2)cc1>>COc1ccc(C(O)C(=O)Nc2ccccc2)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-NHCOR|Ar-OR
O=C(Nc1ccccc1)C(=O)c1ccc(F)cc1>>O=C(Nc1ccccc1)C(O)c1ccc(F)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-F|Ar-NHCOR
O=C(Nc1ccccc1)C(=O)c1cccnc1>>O=C(Nc1ccccc1)C(O)c1cccnc1,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-NHCOR|HeteroAr-H|Pyridine
CC(=O)O[C@H]1C(C)(C)C(=O)[C@](O)(CCC(C)C)C(=O)C1(C)C>>CC(=O)O[C@@H]1C(C)(C)C(=O)[C@@](O)(CCC(C)C)[C@@H](O)C1(C)C,Reduction_carbonyl_to_alcohol,|R3C-COR -> R2CH-OH | spectators: Alkyl-CO2R|R3C-OH|R_acidic-H
COc1cc(C=O)c(C/C=C/c2ccccc2)cc1OC>>COc1cc(CO)c(C/C=C/c2ccccc2)cc1OC,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-OR
COc1cc(C/C=C/c2ccccc2)c(C=O)cc1OCc1ccccc1>>COc1cc(C/C=C/c2ccccc2)c(CO)cc1OCc1ccccc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-OR|Bn-OR
COc1cc(C/C=C/c2ccccc2)c(C=O)cc1OC1CCCC1>>COc1cc(C/C=C/c2ccccc2)c(CO)cc1OC1CCCC1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-OR
COc1cc(C/C=C/c2ccccc2)c(C=O)cc1OC(C)C>>COc1cc(C/C=C/c2ccccc2)c(CO)cc1OC(C)C,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-OR
C/C=C/Cc1cc(OC)c(OC)cc1C=O>>C/C=C/Cc1cc(OC)c(OC)cc1CO,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Ar-OR
C/C=C/Cc1cc(OC)c(OCCCC)cc1C=O>>C/C=C/Cc1cc(OC)c(OCCCC)cc1CO,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Ar-OR
C/C=C/Cc1cc(OC)c(OC(C)C)cc1C=O>>C/C=C/Cc1cc(OC)c(OC(C)C)cc1CO,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Alkyl|Ar-OR
CCOP(=O)(OCC)C(C)(C)CC(C)=O>>CCOP(=O)(OCC)C(C)(C)CC(C)O,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH
O=C1CCCc2ccc3ccccc3c21>>OC1CCCc2ccc3ccccc3c21,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Alkyl
CCN(C)C(=O)Oc1cccc(C(C)=O)c1>>CCN(C)C(=O)Oc1cccc([C@@H](C)O)c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
CCN(C)C(=O)Oc1cccc(C(C)=O)c1>>CCN(C)C(=O)Oc1cccc([C@H](C)O)c1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH
O=C(c1ccccc1)C(F)(F)F>>OC(c1ccccc1)C(F)(F)F,Reduction_carbonyl_to_alcohol,|Alkyl-F|Ar-COR -> R2CH-OH
CCC(=O)c1ccc(Cl)cc1>>CCC(O)c1ccc(Cl)cc1,Reduction_carbonyl_to_alcohol,|Ar-COR|R_acidic-H -> R2CH-OH | spectators: Ar-Cl
CC(=O)C1=CCCCC1>>CC(O)C1=CCCCC1,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH
O=C(c1ccccc1)[C@H]1[C@@H](c2ccccc2)[C@@H](O)C(=O)N1c1cccc(F)c1>>OC(c1ccccc1)[C@H]1[C@@H](c2ccccc2)[C@@H](O)CN1c1cccc(F)c1,Reduction_carbonyl_to_alcohol,|Alkyl-NRCOR|Ar-COR|Ar-NRCOR -> R2CH-OH | bond_broken: C-O | spectators: Ar-Alkyl|Ar-F|R2CH-OH
C=CC(=O)CCCNC(=O)OC(C)(C)C>>C=CC(O)CCCNC(=O)OC(C)(C)C,Reduction_carbonyl_to_alcohol,|Alkenyl-COR|R_acidic-H -> R2CH-OH
O=C(CS(=O)(=O)Nc1ccc(Cl)cc1C(F)(F)F)c1ccccc1>>O=S(=O)(CC(O)c1ccccc1)Nc1ccc(Cl)cc1C(F)(F)F,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-CF3|Ar-Cl|RCH2-SO2NHR|R_acidic-H
O=C(CS(=O)(=O)Nc1ccc(Cl)cc1C(F)(F)F)c1cc(F)cc(F)c1>>O=S(=O)(CC(O)c1cc(F)cc(F)c1)Nc1ccc(Cl)cc1C(F)(F)F,Reduction_carbonyl_to_alcohol,|Ar-COR -> R2CH-OH | spectators: Ar-CF3|Ar-Cl|Ar-F|RCH2-SO2NHR|R_acidic-H
CCn1cc(-c2csc(N)n2)c(=O)c2cc(F)c(N3CCN(CC(C)=O)CC3)cc21>>CCn1cc(-c2csc(N)n2)c(=O)c2cc(F)c(N3CCN(CC(C)O)CC3)cc21,Reduction_carbonyl_to_alcohol,|RCH2-COR|R_acidic-H -> R2CH-OH | spectators: Alkyl-AromN|Ar-Ar|Ar-NR2|HeteroAr-F|HeteroAr-H|HeteroAr-NH2|Quinoline|RCH2-NR2|Thiazole
O=Cc1c(-c2ccc(Cl)cc2)noc1C(F)(F)F>>OCc1c(-c2ccc(Cl)cc2)noc1C(F)(F)F,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Ar|Ar-CF3|Ar-Cl
COc1ccc(-c2noc(C(F)(F)F)c2C=O)cc1>>COc1ccc(-c2noc(C(F)(F)F)c2CO)cc1,Reduction_carbonyl_to_alcohol,|Ar-CHO -> Bn-OH | spectators: Ar-Ar|Ar-CF3|Ar-OR
[N-]=[N+]=CC(=O)C1CN(Cc2ccccc2)C(=O)N(Cc2ccccc2)C1>>O=C1[C@H]2[C@@H](O)[C@@H](CN1Cc1ccccc1)CN2Cc1ccccc1,Reduction_carbonyl_to_alcohol,|R2CH-COR|RCH2-LactamN -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-N | spectators: Bn-LactamN|R_acidic-H | events: Ann+C-C
Cc1ccccc1CN1CC(C(=O)C=[N+]=[N-])CN(Cc2ccccc2C)C1=O>>Cc1ccccc1CN1C[C@H]2CN(Cc3ccccc3C)[C@@H](C1=O)[C@H]2O,Reduction_carbonyl_to_alcohol,|R2CH-COR|RCH2-LactamN -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-N | spectators: Ar-Alkyl|Bn-LactamN|R_acidic-H | events: Ann+C-C
COc1ccc(CN2CC(C(=O)C=[N+]=[N-])CN(Cc3ccc(OC)cc3)C2=O)cc1>>COc1ccc(CN2C[C@H]3CN(Cc4ccc(OC)cc4)[C@@H](C2=O)[C@H]3O)cc1,Reduction_carbonyl_to_alcohol,|R2CH-COR|RCH2-LactamN -> R2CH-OH | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-N | spectators: Ar-OR|Bn-LactamN|R_acidic-H | events: Ann+C-C
