reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes
31-001-CAS-10861095,Deoxy fluorination,70,,,CCN(CC)C(F)(F)C(F)C(F)(F)F.CC(O)COC(=O)c1ccccc1>>CCN(CC)C(=O)C(F)C(F)(F)F.CC(F)COC(=O)c1ccccc1,"Journal of Fluorine Chemistry (1987), 36(3), 361-72",2575665-06-2,"2575665-14-2, 2575665-16-4",,,75-09-2,,,,,,,1,1,,70,,,,,,
31-001-CAS-6290790,Deoxy fluorination,70,,,CCCCCCOCCOCCO.CCN(CC)C(F)(F)C(F)C(F)(F)F>>CCN(CC)C(=O)C(F)C(F)(F)F.CCCCCCOCCOCCF.CCCCCCOCCOCCOC(=O)C(F)C(F)(F)F,"Journal of Fluorine Chemistry (1987), 36(3), 361-72","122-97-4, 2061959-89-3","2038-62-2, 2061959-98-4, 2061959-99-5",,,75-09-2,,,,,,,1,1,,70,15,,,,,
31-031-CAS-12112920,Deoxy fluorination,78,,,OC[C@H](Cc1ccccc1)NCc1ccccc1.CCN(CC)C(F)(F)c1ccccc1>>O=C(c1ccccc1)N(Cc1ccccc1)[C@H](CF)Cc1ccccc1,"Synlett (2006), (11), 1744-1746",1801270-10-9,1801270-11-0,,,,,,,,,"General/Typical Procedure: To a reactor with a TeflonTM PFA tube with a diameter of 10 mm sealed at one end, 1a (137 mg, 1 mmol) and DFBA (478 mg, 2.4 mmol) were introduced. The open end of the reactor was connected to a reflux condenser. Then, the reactor part was submitted to microwave-irradiation (IDX microwave oven for organic synthesis IMCR-25003) for 10 min and during the irradiation the temperature was kept at 70 °C. After cooling, the reaction mixture was poured into an aq solution of NaHCO3. The product was extracted with Et2O (3 ×) and the combined ethereal layers were dried over MgSO4. Purification by column chromatography (silica gel, hexane-Et2O) gave 2a. 2k, yield 78%.",1,1,78,,,,,,,"chemoselective, microwave irradiation, IDX microwave oven used, no solvent"
31-031-CAS-14250958,Deoxy fluorination,86,,,CC(C)C[C@@H](CO)NCc1ccccc1.CCN(CC)C(F)(F)c1ccccc1>>CC(C)C[C@@H](CF)N(Cc1ccccc1)C(=O)c1ccccc1,"Synlett (2006), (11), 1744-1746",93714-25-1,175722-39-1,,,,,,,,,"General/Typical Procedure: To a reactor with a TeflonTM PFA tube with a diameter of 10 mm sealed at one end, 1a (137 mg, 1 mmol) and DFBA (478 mg, 2.4 mmol) were introduced. The open end of the reactor was connected to a reflux condenser. Then, the reactor part was submitted to microwave-irradiation (IDX microwave oven for organic synthesis IMCR-25003) for 10 min and during the irradiation the temperature was kept at 70 °C. After cooling, the reaction mixture was poured into an aq solution of NaHCO3. The product was extracted with Et2O (3 ×) and the combined ethereal layers were dried over MgSO4. Purification by column chromatography (silica gel, hexane-Et2O) gave 2a. 2l, yield 86%.",1,1,86,,,,,,,"chemoselective, microwave irradiation, IDX microwave oven used, no solvent"
31-031-CAS-5225458,Deoxy fluorination,86,,,C[C@H](CO)NCc1ccccc1.CCN(CC)C(F)(F)c1ccccc1>>C[C@H](CF)N(Cc1ccccc1)C(=O)c1ccccc1,"Synlett (2006), (11), 1744-1746",889945-21-5,2100290-78-4,,,,,,,,,"General/Typical Procedure: To a reactor with a TeflonTM PFA tube with a diameter of 10 mm sealed at one end, 1a (137 mg, 1 mmol) and DFBA (478 mg, 2.4 mmol) were introduced. The open end of the reactor was connected to a reflux condenser. Then, the reactor part was submitted to microwave-irradiation (IDX microwave oven for organic synthesis IMCR-25003) for 10 min and during the irradiation the temperature was kept at 70 °C. After cooling, the reaction mixture was poured into an aq solution of NaHCO3. The product was extracted with Et2O (3 ×) and the combined ethereal layers were dried over MgSO4. Purification by column chromatography (silica gel, hexane-Et2O) gave 2a. (R)-N-benzyl-N-(2-fluoro-1-methylethyl)benzamide (2j), yield 86%.",1,1,86,,,,,,,"chemoselective, microwave irradiation, IDX microwave oven used, no solvent"
31-031-CAS-5435859,Deoxy fluorination,70,,,OCCNCc1ccccc1.CCN(CC)C(F)(F)c1ccccc1>>O=C(c1ccccc1)N(CCF)Cc1ccccc1,"Synlett (2006), (11), 1744-1746",13345-50-1,96202-65-2,,,123-91-1,,,,,,"General/Typical Procedure: To a reactor with a TeflonTM PFA tube with a diameter of 10 mm sealed at one end, 1a (137 mg, 1 mmol) and DFBA (478 mg, 2.4 mmol) were introduced. The open end of the reactor was connected to a reflux condenser. Then, the reactor part was submitted to microwave-irradiation (IDX microwave oven for organic synthesis IMCR-25003) for 10 min and during the irradiation the temperature was kept at 70 °C. After cooling, the reaction mixture was poured into an aq solution of NaHCO3. The product was extracted with Et2O (3 ×) and the combined ethereal layers were dried over MgSO4. Purification by column chromatography (silica gel, hexane-Et2O) gave 2a. 2b, yield 70%.",1,1,70,,,,,,,"chemoselective, microwave irradiation, IDX microwave oven used"
31-048-CAS-10085385,Deoxy fluorination,88,,,COc1ccc(CO)cc1>>COc1ccc(CF)cc1,"Monatshefte fuer Chemie (2005), 136(9), 1579-1582","5057-98-7, 947725-04-4",1207990-28-0,"603-35-0, 7789-23-3",,"56-23-5, 68-12-2",,,,,,"General/Typical Procedure: General Procedure. KF (10 mmol) was added to a mixture of 5 mmol alcohol, and 12.5 mmol triphenyl phosphine dissolved in 5 cm3 CCl4-DMF (1:4). The mixture was stirred at room temperature. After completion of the reaction (TLC), the mixture was extracted with 2 x 5 cm3 of n-pentane. The combined organic layers were dried (Na2SO4) and the solvent was removed under reduced pressure to isolate the crude product, which was further purified by column chromatography on silica gel (ethyl acetate:n-hexane = 1:9). 4-MeO-C6H4-CH2F, yield 88%.",1,1,88,,,,,,,chemoselective
31-048-CAS-10095939,Deoxy fluorination,95,,,OC12CC3CC(CC(C3)C1)C2>>FC12CC3CC(CC(C3)C1)C2,"Journal of the American Chemical Society (2002), 124(26), 7728-7736",768-95-6,768-92-3,"445494-65-5, 7732-18-5",,75-09-2,,,,,,"General/Typical Procedure: Typical Fluorination of Alcohols with Dialkyl Ether/Poly-(hydrogen fluoride) Complexes: Preparation of exo 2-Norbornyl Fluoride with DMEPHF (1:5). Nine grams of exo-norborneol was placed into a 30-mL polyethylene bottle and dissolved in 5 mL of dichloromethane. The solution was cooled to -20 to -30 °C, and 10.5 mL of DMEHF was added dropwise during continuous shaking and cooling. After the addition of the reagent the mixture was stirred for 1 h at ambient temperature. The reaction was quenched with ice-cold water, the organic phase was separated and washed three times with H2O and then neutralized with aqueous NaHCO3, and the solvent was evaporated. After distillation. 1-fluoroadamantane 13C NMR : 31.8 (d, 3JC,F=9.1), 35.9, 42.7 (d, 2JC,F=18), 94.8 (d, 1JC,F =181); 19F NMR: -130 (s)",2,1,95,,,,,,,safety (HF is a volatile liq. with corrosive vapor - reaction of ether-HF complexes with highly reactive substrates may cause exothermic reaction and rapid gas evolution)
31-048-CAS-10141621,Deoxy fluorination,83,,,CC(O)C(=O)c1ccc(-c2ccccc2)cc1>>CC(F)C(=O)c1ccc(-c2ccccc2)cc1,"Journal of the Chemical Society, Perkin Transactions 1: Organic and Bio-Organic Chemistry (1972-1999) (1990), (6), 1683-5",950674-74-5,950674-75-6,38078-09-0,,75-09-2,,,,,,,1,1,83,,,,,,,
31-048-CAS-10276056,Deoxy fluorination,95,,,OCc1ccccc1>>FCc1ccccc1,"Journal of Fluorine Chemistry (2006), 127(9), 1245-1251",100-51-6,350-50-5,"941670-06-0, 941670-07-1",,60-29-7,,,,,,,1,1,95,,,,,,,"chemoselective, alternative preparation shown, in-situ generated reagent"
