reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
tmp_profile_input_30,Unknown,c1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",87,0.21
tmp_profile_input_30,Unknown,c1ccc2c(c1)CCN2.COC(=O)CC1(Br)C(=O)Nc2ccccc21>>COC(=O)C[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|RCH2-CO2R|R_acidic-H,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,CO2R / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",82,-0.71
tmp_profile_input_30,Unknown,Clc1cccc2c1CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3c(Cl)cccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-Cl|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,Cl / N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",76,-0.5
tmp_profile_input_30,C_N_Coupling,C1CCNC1.O=C(Cc1c(C(F)(F)F)nc2ccc(Cl)nn12)Nc1cccc(F)c1>>NC(F)(F)c1nc2ccc(N3CCCC3)nn2c1CC(=O)Nc1cccc(F)c1,|Ar-CF3|HeteroAr-Cl|RCH2-NHR -> Ar-NR2 | spectators: Ar-F|Ar-NHCOR|Bn-CONHR|HeteroAr-H|R_acidic-H,RCH2-NHR,HeteroAr-Cl|Ar-CF3,,Alkyl-F|Alkyl-NH2|Ar-Alkyl|Ar-NR2,,,,,,,,,,,CONHR / F / HeteroAr / NHCOR,"Journal of Heterocyclic Chemistry (2020), 57(4), 1925-1935",68,0.0
tmp_profile_input_30,Unknown,CNc1ccccc1.COC(=O)OC(C)C#Cc1cccc(F)c1>>C[C@H](C#Cc1cccc(F)c1)N(C)c1ccccc1,|Ar-NHR|Inorganic -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O,Ar-NHR,Inorganic,,Alkyl-Alkynyl|Ar-Alkynyl|Ar-F|Ar-NR2,,,,,,,,,,,,"Organic Letters (2018), 20(17), 5448-5451",83,0.53
tmp_profile_input_30,Unknown,CNc1ccccc1.COC(=O)OC(C)C#Cc1ccccc1F>>C[C@H](C#Cc1ccccc1F)N(C)c1ccccc1,|Ar-NHR|Inorganic -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O,Ar-NHR,Inorganic,,Alkyl-Alkynyl|Ar-Alkynyl|Ar-F|Ar-NR2,,,,,,,,,,,,"Organic Letters (2018), 20(17), 5448-5451",52,-1.34
tmp_profile_input_30,Unknown,CNc1ccccc1.COC(=O)OC(C)C#Cc1ccc(Br)cc1>>C[C@H](C#Cc1ccc(Br)cc1)N(C)c1ccccc1,|Ar-NHR|Inorganic -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O,Ar-NHR,Inorganic,,Alkyl-Alkynyl|Ar-Alkynyl|Ar-Br|Ar-NR2,,,,,,,,,,,,"Organic Letters (2018), 20(17), 5448-5451",90,0.95
tmp_profile_input_30,Unknown,CNc1ccccc1.COC(=O)OC(C)C#Cc1ccc(F)cc1>>C[C@H](C#Cc1ccc(F)cc1)N(C)c1ccccc1,|Ar-NHR|Inorganic -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O,Ar-NHR,Inorganic,,Alkyl-Alkynyl|Ar-Alkynyl|Ar-F|Ar-NR2,,,,,,,,,,,,"Organic Letters (2018), 20(17), 5448-5451",72,-0.14
tmp_profile_input_30,Unknown,NNc1ccccc1.BrCc1ccccc1Br>>c1ccc(-n2cc3ccccc3n2)cc1.NN(Cc1ccccc1Br)c1ccccc1,|Ar-Hydrazine|Bn-Br -> Ar-AromN | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Br,Ar-Hydrazine,Bn-Br,,Ar-AromN|HeteroAr-H|Pyrazole,,,,,,,,,,,Br,"Journal of Organic Chemistry (2021), 86(2), 1408-1418",9,0.0
tmp_profile_input_30,Snar_cn,Cc1cc(N)c2ccccc2n1.COCc1cc2cc(Br)ccc2n1C.CI>>COCc1cc2cc(N(C)c3cc(C)nc4ccccc34)ccc2n1C,|CH3-I|HeteroAr-Br|HeteroAr-NH2 -> Ar-NR2 | bond_formed: C(ar)-N; C-N | bond_formed_labeled: C(ar)-N[Ar-NR2]; C-N | bond_broken: Br-C(ar); C-I | spectators: Alkyl-AromN|Ar-Alkyl|Bn-OR|HeteroAr-H|Quinoline,HeteroAr-NH2,HeteroAr-Br,CH3-I,Ar-NR2|Quinoline,,,,,,,,,,,AromN / HeteroAr / OR,"European Journal of Medicinal Chemistry (2021), 223113656",84,0.0
tmp_profile_input_30,Snar_cn,Cc1cc(N)c2ccccc2n1.COCOCc1cc2cc(Br)ccc2n1C.CI>>COCOCc1cc2cc(N(C)c3cc(C)nc4ccccc34)ccc2n1C,|CH3-I|HeteroAr-Br|HeteroAr-NH2 -> Ar-NR2 | bond_formed: C(ar)-N; C-N | bond_formed_labeled: C(ar)-N[Ar-NR2]; C-N | bond_broken: Br-C(ar); C-I | spectators: Alkyl-AromN|Ar-Alkyl|Bn-OR|HeteroAr-H|Quinoline|RCH2-OR,HeteroAr-NH2,HeteroAr-Br,CH3-I,Ar-NR2|Quinoline,,,,,,,,,,,AromN / HeteroAr / OR,"European Journal of Medicinal Chemistry (2021), 223113656",73,0.0
tmp_profile_input_30,Snar_cn,Cc1cc(N)c2ccccc2n1.Brc1ccc2c(c1)cc1n2CC=CC1.CI>>Cc1cc(N(C)c2ccc3c(c2)cc2n3CC=CC2)c2ccccc2n1,|CH3-I|HeteroAr-Br|HeteroAr-NH2 -> Ar-NR2 | bond_formed: C-N; C(ar)-N | bond_formed_labeled: C-N; C(ar)-N[Ar-NR2] | bond_broken: C-I; Br-C(ar) | spectators: Alkyl-AromN|Ar-Alkyl|HeteroAr-H|Quinoline,HeteroAr-NH2,HeteroAr-Br,CH3-I,Ar-NR2,,,,,,,,,,,Quinoline / AromN / HeteroAr,"European Journal of Medicinal Chemistry (2021), 223113656",71,0.0
tmp_profile_input_30,Unknown,c1ccc2c(c1)CCN2.O=C1c2ccccc2C(=O)N1CCC1(Br)C(=O)Nc2ccccc21>>O=C1c2ccccc2C(=O)N1CC[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Alkyl-NRCOR|Ar-Alkyl|Ar-CONR2|Ar-NHCOR,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,CONR2 / NHCOR / NRCOR,"Organic Letters (2014), 16(9), 2394-2397",61,0.0
tmp_profile_input_30,Unknown,Cc1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>Cc1ccc2c(c1)CCN2[C@]1(CCN=[N+]=[N-])C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",73,-1.44
tmp_profile_input_30,Unknown,c1ccc2c(c1)CCN2.COC(=O)CCC1(Br)C(=O)Nc2ccccc21>>COC(=O)CC[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|RCH2-CO2R|R_acidic-H,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,CO2R / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",87,0.71
tmp_profile_input_30,Unknown,COc1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>COc1ccc2c(c1)CCN2[C@]1(CCN=[N+]=[N-])C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|Ar-OR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,N3 / NHCOR / OR,"Organic Letters (2014), 16(9), 2394-2397",75,-0.71
tmp_profile_input_30,Unknown,c1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3ccccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",95,1.15
tmp_profile_input_30,Unknown,c1ccc2c(c1)CCCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCCc3ccccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",81,-0.49
tmp_profile_input_30,Unknown,Fc1ccc2c(c1)CCN2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3cc(F)ccc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-F|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,F / N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",79,-0.71
tmp_profile_input_30,Unknown,Clc1ccc2c(c1)NCC2.[N-]=[N+]=NCCC1(Br)C(=O)Nc2ccccc21>>[N-]=[N+]=NCC[C@@]1(N2CCc3ccc(Cl)cc32)C(=O)Nc2ccccc21,|Ar-NHR|R3C-Br -> Ar-NR2 | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: Br-C | spectators: Ar-Alkyl|Ar-Cl|Ar-NHCOR|RCH2-N3,Ar-NHR,R3C-Br,,Ar-NR2,,,,,,,,,,,Cl / N3 / NHCOR,"Organic Letters (2014), 16(9), 2394-2397",88,1.21
