Reaction_Type,Num_Experiments,Num_Reactant_Pairs,Num_Catalysts,Avg_Yield,Success_Rate,Top_Catalyst,Top_Reactant_Pair,Detailed_Map
Cyanation_coupling,304,32,31,29.090723684210527,31.57894736842105,XantPhos Pd(allyl)Cl,Ar-Br + Ar-Br,"{""reaction_type"":""Cyanation_coupling"",""num_experiments"":304,""top_reactant_pairs"":[{""reactant_a_type"":""Ar-Br"",""reactant_b_type"":""Ar-Br"",""count"":254,""avg_yield"":20.628,""success_rate"":20.866,""top_catalyst"":""XantPhos Pd(allyl)Cl""},{""reactant_a_type"":""Ar-Br"",""reactant_b_type"":""R2CH-Zn*"",""count"":5,""avg_yield"":87.2,""success_rate"":100.0,""top_catalyst"":""Pd(OAc)2""},{""reactant_a_type"":""RCH2-CN|R_acidic-H"",""reactant_b_type"":""Ar-Cl"",""count"":4,""avg_yield"":83.0,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""RCH2-CN|R_acidic-H"",""reactant_b_type"":""Ar-OR"",""count"":3,""avg_yield"":77.667,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""RCH2-CN|R_acidic-H"",""reactant_b_type"":""Ar-Alkyl"",""count"":3,""avg_yield"":73.333,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""Ar-OH|Ar-NHR"",""reactant_b_type"":""Ar-F|Ar-CN"",""count"":2,""avg_yield"":100.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-F|Ar-CN"",""reactant_b_type"":""Ar-SH"",""count"":2,""avg_yield"":88.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""RCH2-CN|R_acidic-H"",""reactant_b_type"":""Ar-Br"",""count"":2,""avg_yield"":88.0,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""Ar-F|Ar-CN"",""reactant_b_type"":""Ar-OH|Ar-NHR"",""count"":2,""avg_yield"":84.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-H"",""reactant_b_type"":""RCH2-CN|R_acidic-H"",""count"":2,""avg_yield"":80.5,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""Ar-COOH"",""reactant_b_type"":""Ar-Br"",""count"":2,""avg_yield"":5.5,""success_rate"":0.0,""top_catalyst"":""NiBr2(dme)/(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate""},{""reactant_a_type"":""Alkenyl-I"",""reactant_b_type"":""R3C-OH|R3C-CN"",""count"":2,""avg_yield"":0.0,""success_rate"":0.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""HeteroAr-Cl|R2CH-CN|R_acidic-H|Ar-Alkyl"",""reactant_b_type"":""HeteroAr-NH2"",""count"":1,""avg_yield"":100.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-SH"",""reactant_b_type"":""Ar-F|Ar-CN|Ar-SR"",""count"":1,""avg_yield"":94.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""RCH2-CN|R_acidic-H"",""reactant_b_type"":""Ar-NO2"",""count"":1,""avg_yield"":93.0,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""Alkyl-Bpin"",""reactant_b_type"":""Ar-Br"",""count"":1,""avg_yield"":92.0,""success_rate"":100.0,""top_catalyst"":""Ni(TMHD)2""},{""reactant_a_type"":""RCH2-CN|RCH2-SH|R_acidic-H"",""reactant_b_type"":""Ar-CHO|Ar-F|Ar-OR"",""count"":1,""avg_yield"":84.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-C=N"",""reactant_b_type"":""Ar-Br|Ar-CN|Ar-OR"",""count"":1,""avg_yield"":83.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-F|Ar-CN"",""reactant_b_type"":""Ar-OH"",""count"":1,""avg_yield"":83.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""R3C-LactamN"",""reactant_b_type"":""Ar-Br|Ar-CN|Ar-Alkynyl|Ar-NR2"",""count"":1,""avg_yield"":81.0,""success_rate"":100.0,""top_catalyst"":""Pd(OAc)2""},{""reactant_a_type"":""Ar-OH"",""reactant_b_type"":""Ar-F|Ar-CN|Ar-OR"",""count"":1,""avg_yield"":76.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-F|Ar-CN"",""reactant_b_type"":""Ar-Br|Ar-F|Ar-OH"",""count"":1,""avg_yield"":75.0,""success_rate"":100.0,""top_catalyst"":""Pd(OAc)2""},{""reactant_a_type"":""Thiocarbonyl-SH|CH3-NR2"",""reactant_b_type"":""Inorganic"",""count"":1,""avg_yield"":75.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-Cl"",""reactant_b_type"":""RCH2-CN|R_acidic-H"",""count"":1,""avg_yield"":74.0,""success_rate"":100.0,""top_catalyst"":""CuI""},{""reactant_a_type"":""Ar-F"",""reactant_b_type"":""Ar-Br|Ar-CN|Ar-OH"",""count"":1,""avg_yield"":70.0,""success_rate"":100.0,""top_catalyst"":""Pd(OAc)2""},{""reactant_a_type"":""Ar-SH|Ar-OH"",""reactant_b_type"":""Ar-F|Ar-CN"",""count"":1,""avg_yield"":70.0,""success_rate"":100.0,""top_catalyst"":null},{""reactant_a_type"":""Ar-SH|Ar-OH"",""reactant_b_type"":""Ar-Cl|Ar-CN|Ar-OR|Ar-SR"",""count"":1,""avg_yield"":7.0,""success_rate"":0.0,""top_catalyst"":null}],""top_catalysts"":[{""catalyst"":""XantPhos Pd(allyl)Cl"",""count"":38,""avg_yield"":28.599,""success_rate"":31.579},{""catalyst"":""AlphosPd)2cod"",""count"":26,""avg_yield"":43.589,""success_rate"":46.154},{""catalyst"":""tBuBrettPhos Pd(allyl)OTf"",""count"":26,""avg_yield"":31.76,""success_rate"":30.769},{""catalyst"":""CuI"",""count"":18,""avg_yield"":71.611,""success_rate"":88.889},{""catalyst"":""AdBrettPhosPd G6 Br"",""count"":15,""avg_yield"":10.284,""success_rate"":0.0},{""catalyst"":""GPhos Pd G6 Br"",""count"":12,""avg_yield"":1.062,""success_rate"":0.0},{""catalyst"":""P(tBu)3 Pd(crotyl)Cl"",""count"":12,""avg_yield"":0.673,""success_rate"":0.0},{""catalyst"":""QPhos Pd(crotyl)Cl"",""count"":12,""avg_yield"":0.298,""success_rate"":0.0},{""catalyst"":""MorDalPhos Pd G6 Br"",""count"":12,""avg_yield"":0.169,""success_rate"":0.0},{""catalyst"":""AlphosPd)2cod, CuI"",""count"":10,""avg_yield"":64.749,""success_rate"":70.0},{""catalyst"":""CuI, tBuBrettPhos Pd(allyl)OTf"",""count"":10,""avg_yield"":41.894,""success_rate"":50.0},{""catalyst"":""CuI, XantPhos Pd(allyl)Cl"",""count"":10,""avg_yield"":4.65,""success_rate"":0.0},{""catalyst"":""CuI, dppf Pd G3"",""count"":7,""avg_yield"":9.68,""success_rate"":0.0},{""catalyst"":""CuI, P(tBu)3 Pd G6"",""count"":7,""avg_yield"":0.224,""success_rate"":0.0},{""catalyst"":""Jackie CPhos Pd G4"",""count"":7,""avg_yield"":0.069,""success_rate"":0.0},{""catalyst"":""CuI, Pd-PEPPSI-IPent Cl o-picoline"",""count"":7,""avg_yield"":0.0,""success_rate"":0.0},{""catalyst"":""CuI, dpppPdCl2"",""count"":7,""avg_yield"":0.0,""success_rate"":0.0},{""catalyst"":""Pd(OAc)2"",""count"":6,""avg_yield"":82.0,""success_rate"":100.0},{""catalyst"":""AlPhosPd G6 Br"",""count"":6,""avg_yield"":67.347,""success_rate"":100.0},{""catalyst"":""P(tBu)3 Pd G6"",""count"":5,""avg_yield"":29.948,""success_rate"":40.0},{""catalyst"":""dppf Pd G3"",""count"":5,""avg_yield"":19.598,""success_rate"":0.0},{""catalyst"":""Pd-PEPPSI-IPent Cl o-picoline"",""count"":5,""avg_yield"":0.0,""success_rate"":0.0},{""catalyst"":""dpppPdCl2"",""count"":5,""avg_yield"":0.0,""success_rate"":0.0},{""catalyst"":""CuI, JosiphosSL-J009-1 Pd G3"",""count"":4,""avg_yield"":4.875,""success_rate"":0.0},{""catalyst"":""AdBrettPhosPd G6 Br, CuI"",""count"":3,""avg_yield"":44.69,""success_rate"":33.333},{""catalyst"":""JosiphosSL-J009-1 Pd G3"",""count"":3,""avg_yield"":8.303,""success_rate"":0.0},{""catalyst"":""Cu(OTf)2"",""count"":2,""avg_yield"":76.5,""success_rate"":100.0},{""catalyst"":""NiBr2(dme)/(4,4'-Di-t-butyl-2,2'-bipyridine)bis[3,5-difluoro-2-[5-trifluoromethyl-2-pyridinyl-kN)phenyl-kC]iridium(III) hexafluorophosphate"",""count"":2,""avg_yield"":5.5,""success_rate"":0.0},{""catalyst"":""[PdCl(C3H5)]2"",""count"":2,""avg_yield"":0.0,""success_rate"":0.0},{""catalyst"":""Ni(TMHD)2"",""count"":1,""avg_yield"":92.0,""success_rate"":100.0},{""catalyst"":""[(S,S)-Teth-MsDPEN-RuCl]"",""count"":1,""avg_yield"":85.0,""success_rate"":100.0}]}"
