reaction_id,detected_reaction_type,reaction_smiles,Reaction_Key,Reaction_Events,reactant_1,reactant_2,reactant_3,formed_motifs,catalyst,ligand,base,acid,oxidant,reductant,additive,condensation_agent,other_reagent,solvent,spectator_groups,reference,yield,z_score
C_N_Coupling,C_N_Coupling,C1CCNCC1.Brc1cnc2ccccc2c1>>c1ccc2ncc(N3CCCCC3)cc2c1,|HeteroAr-Br|RCH2-NHR -> Ar-NR2 | spectators: HeteroAr-H|Quinoline,sig:LGDisp+C-N | form:C(ar)-N | form_labeled:C(ar)-N[Ar-NR2] | break:Br-C(ar) | redox:redox_neutral | redox_conf:0.65 | q:high(1.00) | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:Br-C | lg:Br | nuc:N | ringd:0 | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,RCH2-NHR,HeteroAr-Br,,Ar-NR2,,,DABCO/NaHCO3,HCl,,Zn,,,2468315-70-8,DMAc/EtOAc/H2O,Quinoline / HeteroAr,"Organic Letters (2024), 26(28), 5928-5933",78,-0.77
C_N_Coupling,C_N_Coupling,O=Cc1ccc2ccccc2c1Br.O=c1cccc(-c2cccc3c2sc2ccccc23)[nH]1>>O=Cc1ccc2ccccc2c1-n1c(-c2cccc3c2sc2ccccc23)cccc1=O,|Ar-Br|AromN-H -> Ar-AromN | spectators: Ar-Ar|Ar-CHO|Benzothiophene|HeteroAr-H|Pyridine,sig:LGDisp+C-N | form:C(ar)-N(ar) | form_labeled:C(ar)-N(ar)[Ar-AromN] | break:Br-C(ar) | redox:redox_neutral | redox_conf:0.65 | q:high(1.00) | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:Br-C | lg:Br | nuc:N | ringd:0 | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,Ar-Br,AromN-H,,Ar-AromN,Pd2(dba)3  CHCl3,,Cs2CO3,,,,,,849924-41-0,PhMe,Benzothiophene / Pyridine / CHO / HeteroAr,"Journal of the American Chemical Society (2024), 146(24), 16567-16580",57,0.0
C_N_Coupling,C_N_Coupling,Clc1cccn2cc(-c3ccccc3)nc12.O=c1ccc2ccc(OCCCCN3CCNCC3)cc2[nH]1>>O=c1ccc2ccc(OCCCCN3CCN(c4cccn5cc(-c6ccccc6)nc45)CC3)cc2[nH]1,|HeteroAr-Cl|RCH2-NHR -> Ar-NR2 | spectators: Ar-Ar|AromN-H|HeteroAr-H|HeteroAr-OR|Pyridine|Quinoline|RCH2-NR2,sig:LGDisp+C-N | form:C(ar)-N | form_labeled:C(ar)-N[Ar-NR2] | break:C(ar)-Cl | redox:redox_neutral | redox_conf:0.65 | q:high(1.00) | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-Cl | lg:Cl | nuc:N | ringd:0 | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,HeteroAr-Cl,RCH2-NHR,,Ar-NR2,,,NaOtBu,,,,,,2585661-86-3,DME,Pyridine / Quinoline / AromN / NR2 / HeteroAr / OR,"ACS Catalysis (2021), 11(15), 9252-9261",96,0.0
C_N_Coupling,Multi-Event:LGDisp+C-N,CC(C)(C)[S@@](=O)N1CC[C@@H]1c1ccccc1.O=[N+]([O-])c1ccc(Cl)cc1Cl>>O=[N+]([O-])c1ccc(N2CC[C@H]2c2ccccc2)c([N+](=O)[O-])c1,|Ar-Cl -> Ar-NR2 | spectators: Ar-Alkyl|Ar-NO2,sig:LGDisp+C-N | redox:redox_neutral | redox_conf:0.65 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N;N-O | break_cls:C-Cl;N-S;O-S | lg:Cl | nuc:N | ringd:0 | anom:mapping_unreliable_fallback_used | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,Ar-Alkyl,Ar-Cl,,Ar-NO2|Ar-NR2,,,K2CO3,HCl,,,,,,Et2O/Dioxane/DMSO,NO2,"Journal of Organic Chemistry (2024), 89(20), 15137-15144",89,0.0
C_N_Coupling,C_N_Coupling,COc1ccc(N)cc1.CC(C)(C)[P@@]1(=O)COc2cccc(OS(=O)(=O)C(F)(F)F)c21>>COc1ccc(Nc2cccc3c2[P@@](=O)(C(C)(C)C)CO3)cc1,|Ar-NH2|Ar-OTf -> Ar-NHR | spectators: Ar-OR,redox:redox_neutral | redox_conf:0.65 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:c_n_bond_formation+intermolecular_or_multi_component | fam:bond_formation | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-O | ringd:0 | anom:mapping_unreliable_fallback_used | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,Ar-NH2,Ar-OTf,,Ar-NHR,Pd2(dba)3,XantPhos,DIPEA,HCl,,,,,,PhMe/H2O,OR,"Journal of the American Chemical Society (2024), 146(48), 33249-33257",72,0.0
C_N_Coupling,C_N_Coupling,COc1ccc(N)cc1.O=[N+]([O-])c1ccc(Br)cc1F>>COc1ccc(Nc2cc(Br)ccc2[N+](=O)[O-])cc1,|Ar-F|Ar-NH2 -> Ar-NHR | spectators: Ar-Br|Ar-NO2|Ar-OR,sig:LGDisp+C-N | form:C(ar)-N | form_labeled:C(ar)-N[Ar-NHR] | break:C(ar)-F | redox:redox_neutral | redox_conf:0.65 | q:high(1.00) | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-F | lg:F | nuc:N | ringd:0 | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,Ar-NH2,Ar-F,,Ar-NHR,,,Et3N,,,,,,,DMF,Br / NO2 / OR,"Journal of Medicinal Chemistry (2023), 66(11), 7304-7330",89,1.31
C_N_Coupling,C_N_Coupling,Brc1cscn1.CCOC1=NO[C@@]2(C)CCNC[C@@H]12>>CCOC1=NO[C@@]2(C)CCN(c3cscn3)C[C@@H]12,|HeteroAr-Br|RCH2-NHR -> Ar-NR2 | spectators: HeteroAr-H|RCH2-OR|Thiazole,sig:LGDisp+C-N | form:C(ar)-N | form_labeled:C(ar)-N[Ar-NR2] | break:Br-C(ar) | redox:redox_neutral | redox_conf:0.65 | q:high(1.00) | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:Br-C | lg:Br | nuc:N | ringd:0 | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,HeteroAr-Br,RCH2-NHR,,Ar-NR2,,,TMSONa,,,,,,2489525-81-5,THF,Thiazole / HeteroAr / OR,"Journal of the American Chemical Society (2023), 145(6), 3323-3329",80,-0.46
C_N_Coupling,C_N_Coupling,NCCc1ccccc1.O=[N+]([O-])c1ccc2nc(Cl)sc2c1>>O=[N+]([O-])c1ccc2nc(NCCc3ccccc3)sc2c1,|HeteroAr-Cl|RCH2-NH2 -> HeteroAr-NHR | spectators: Ar-Alkyl|Ar-NO2|HeteroAr-H|Thiazole,sig:LGDisp+C-N | form:C(ar)-N | form_labeled:C(ar)-N | break:C(ar)-Cl | redox:redox_neutral | redox_conf:0.65 | q:high(1.00) | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-Cl | lg:Cl | nuc:N | ringd:0 | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,RCH2-NH2,HeteroAr-Cl,,HeteroAr-NHR,,,,,,,,,,THF,Thiazole / HeteroAr / NO2,"Bioorganic & Medicinal Chemistry (2024), 109117798",85,0.0
C_N_Coupling,C_N_Coupling,c1ccc2[nH]ccc2c1.CNc1ccc(C(C)(C)C)cc1I>>CNc1ccc(C(C)(C)C)cc1-n1ccc2ccccc21,|Ar-I|AromN-H -> Ar-AromN | spectators: Ar-Alkyl|Ar-NHR|HeteroAr-H,sig:LGDisp+C-N | redox:redox_neutral | redox_conf:0.65 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-I | lg:I | nuc:N | ringd:0 | anom:mapping_unreliable_fallback_used | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,Indole,Ar-I,,Ar-AromN,CuI,DMEDA,K3PO4,,,,,,,PhMe,NHR / HeteroAr,"Organic & Biomolecular Chemistry (2020), 18(8), 1612-1622",63,-0.86
C_N_Coupling,C_N_Coupling,NCCc1ccccc1.CC(C)(C)OC(=O)NCCCNc1nc(Cl)ncc1C#N>>CC(C)(C)OC(=O)NCCCNc1nc(NCCc2ccccc2)ncc1C#N,|HeteroAr-Cl|RCH2-NH2 -> HeteroAr-NHR | spectators: Ar-Alkyl|HeteroAr-CN|HeteroAr-H|HeteroAr-NHR|Pyrimidine,sig:LGDisp+C-N | redox:redox_neutral | redox_conf:0.65 | q:high(0.85) | q_reason:mapping_unreliable_fallback_used | kinds:c_n_bond_formation+intermolecular_or_multi_component+leaving_group_displacement | fam:substitution | mol:intermolecular_or_multi_component | form_cls:C-N | break_cls:C-Cl | lg:Cl | nuc:N | ringd:0 | anom:mapping_unreliable_fallback_used | mech:SNAr | ehyb:sp2_aromatic | eenv:aromatic_sp2 | nclass:amine | amb:0,RCH2-NH2,HeteroAr-Cl,,HeteroAr-NHR,,,Cs2CO3,,,,,,,DMF,Pyrimidine / NHR / CN / HeteroAr,"European Journal of Medicinal Chemistry (2021), 225113803",82,0.0
