reaction_smiles,reaction_label,spectator_groups
COc1ccc(/C=C/C(=O)O)cc1OC.Nc1nccs1>>COc1ccc(/C=C/C(=O)Nc2nccs2)cc1OC,Alkenyl–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,ether; ether; heteroaryl_nitrogen
COc1cc(/C=C/C(=O)O)cc(OC)c1OC.Nc1nccs1>>COc1cc(/C=C/C(=O)Nc2nccs2)cc(OC)c1OC,Alkenyl–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,ether; ether; ether; heteroaryl_nitrogen
CCOC(=O)COc1ccc2cc(C(=O)O)ccc2c1.Nc1ccc(F)cc1>>CCOC(=O)COc1ccc2cc(C(=O)Nc3ccc(F)cc3)ccc2c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ester; aryl_halide
CCOC(=O)COc1ccc2cc(C(=O)O)ccc2c1.Nc1ccc(Cl)cc1>>CCOC(=O)COc1ccc2cc(C(=O)Nc3ccc(Cl)cc3)ccc2c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ester; aryl_halide
CCOC(=O)COc1ccc2cc(C(=O)O)ccc2c1.Nc1ccc(Br)cc1>>CCOC(=O)COc1ccc2cc(C(=O)Nc3ccc(Br)cc3)ccc2c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ester; aryl_halide
CCOC(=O)COc1ccc2cc(C(=O)O)ccc2c1.Nc1cccc(Cl)c1>>CCOC(=O)COc1ccc2cc(C(=O)Nc3cccc(Cl)c3)ccc2c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; ester; aryl_halide
O=C(O)COc1ccc(C(=O)Nc2ccc(F)cc2)cc1.NCc1ccc(O)c(O)c1>>O=C(COc1ccc(C(=O)Nc2ccc(F)cc2)cc1)NCc1ccc(O)c(O)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; amide; aryl_halide; phenol; phenol
O=C(O)COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1.NCc1ccc(O)c(O)c1>>O=C(COc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1)NCc1ccc(O)c(O)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; amide; aryl_halide; phenol; phenol
O=C(O)COc1ccc(C(=O)Nc2ccc(Br)cc2)cc1.NCc1ccc(O)c(O)c1>>O=C(COc1ccc(C(=O)Nc2ccc(Br)cc2)cc1)NCc1ccc(O)c(O)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; amide; aryl_halide; phenol; phenol
O=C(O)COc1ccc(C(=O)Nc2cccc(F)c2)cc1.NCc1ccc(O)c(O)c1>>O=C(COc1ccc(C(=O)Nc2cccc(F)c2)cc1)NCc1ccc(O)c(O)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; amide; aryl_halide; phenol; phenol
O=C(O)COc1ccc(C(=O)Nc2cccc(Br)c2)cc1.NCc1ccc(O)c(O)c1>>O=C(COc1ccc(C(=O)Nc2cccc(Br)c2)cc1)NCc1ccc(O)c(O)c1,R–C(O)OH + R–NH2 → R–C(O)–NHR,ether; amide; aryl_halide; phenol; phenol
Nc1ccccc1.O=C(O)C1CCCCC1>>O=C(Nc1ccccc1)C1CCCCC1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,
O=C(O)c1ccc(C(=O)O)c(Cl)c1.N#Cc1cccc(N)c1>>N#Cc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(C#N)c3)c(Cl)c2)c1,(Ar–C(O)OH + Ar–NH2) OR (Ar–Cl + Ar–NH2) →,
O=C(O)c1ccc(C(=O)O)c(Cl)c1.CC(C)(C)[Si](C)(C)OCc1ccc(N)cc1>>CC(C)(C)[Si](C)(C)OCc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(CO[Si](C)(C)C(C)(C)C)cc3)c(Cl)c2)cc1,(Ar–C(O)OH + Ar–NH2) OR (Ar–Cl + Ar–NH2) →,
O=C(O)c1ccc(C(=O)O)c([N+](=O)[O-])c1.Nc1ccc(C2=NCCN2)cc1>>O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c([N+](=O)[O-])c1,(Ar–C(O)OH + Alkenyl–R–NH) OR (Ar–C(O)OH + Ar–NH2) →,
O=C(O)CCC(=O)O.Nc1ccc(C2=NCCN2)cc1>>O=C(CCC(=O)Nc1ccc(C2=NCCN2)cc1)Nc1ccc(C2=NCCN2)cc1,(R–C(O)OH + Alkenyl–R–NH) OR (R–C(O)OH + Ar–NH2) →,
COc1ccc(/C=C/C(=O)O)cc1.Nc1ccc(C2=NCCN2)cc1>>COc1ccc(/C=C/C(=O)Nc2ccc(C3=NCCN3)cc2)cc1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; imine; secondary_amine
CC(C)c1ccc(C=CC(=O)O)cc1.Nc1ccc(C2=NCCN2)cc1.O=C(O)C(F)(F)F>>CC(C)c1ccc(/C=C/C(=O)Nc2ccc(C3=NCCN3)cc2)cc1.O=C(O)C(F)(F)F,(Alkenyl–C(O)OH + Alkenyl–R–NH) OR (Alkenyl–C(O)OH + Ar–NH2) OR (R–C(O)OH + Alkenyl–R–NH) OR (R–C(O)OH + Ar–NH2) →,
CC(C)(C)c1ccc(/C=C/C(=O)O)cc1.Nc1ccc(C2=NCCN2)cc1.O=C(O)C(F)(F)F>>CC(C)(C)c1ccc(/C=C/C(=O)Nc2ccc(C3=NCCN3)cc2)cc1.O=C(O)C(F)(F)F,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,imine; secondary_amine; carboxylic_acid
O=C(O)c1ccc(C(=O)O)cc1.NCc1ccccc1>>O=C(NCc1ccccc1)c1ccc(C(=O)NCc2ccccc2)cc1.O=C(O)c1ccc(C(=O)NCc2ccccc2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,carboxylic_acid
O=C(O)CN(CC(=O)O)c1cc(Cl)ccc1Oc1ccc(Cl)cc1.c1ccc2c(c1)CCNC2.NCCN1CCCC1>>O=C(CN(CC(=O)N1CCc2ccccc2C1)c1cc(Cl)ccc1Oc1ccc(Cl)cc1)NCCN1CCCC1,2 × C–N substitution,tertiary_amine; aryl_halide; ether; aryl_halide; tertiary_amine
CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(=O)O.CON(C)C(=O)[C@@H](N)Cc1ccccc1.Cl>>CON(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide; amide; ether
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CON(C)C(=O)[C@@H](N)Cc1ccccc1.Cl>>CON(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; amide; ether
Nc1ccc(-c2nccs2)cc1.CN1C(=O)C=C(N2CCCC2C(=O)O)C1=O>>CN1C(=O)C=C(N2CCCC2C(=O)Nc2ccc(-c3nccs3)cc2)C1=O,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; tertiary_amine; alkene; imide
CN(C)CCC(=O)O.Cl.CCOC(=O)c1cc2cc(N)ccc2[nH]1>>CCOC(=O)c1cc2cc(NC(=O)CCN(C)C)ccc2[nH]1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,tertiary_amine; ester
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21.NCCNC(c1ccccc1)(c1ccccc1)c1ccccc1>>O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCNC(c1ccccc1)(c1ccccc1)c1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; amide; secondary_amine
C#CCN.O=C(O)CONC(c1ccccc1)(c1ccccc1)c1ccccc1>>C#CCNC(=O)CONC(c1ccccc1)(c1ccccc1)c1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,alkyne; ether; secondary_amine
C[N+](C)(C)CC(=O)[O-].Cl.[N-]=[N+]=Nc1ccc(N)cc1>>C[N+](C)(C)CC(=O)Nc1ccc(N=[N+]=[N-])cc1.[Cl-],,
CC(C)COc1ccc([N+](=O)[O-])c(C(=O)O)c1.COC(=O)c1cc(OCC(C)C)ccc1N>>COC(=O)c1cc(OCC(C)C)ccc1NC(=O)c1cc(OCC(C)C)ccc1[N+](=O)[O-],Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,nitro; ether; ester; ether
O=C(O)c1cnccn1.COC(=O)[C@@H](N)Cc1ccccc1.Cl>>COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ester
CC(C)C[C@H](NC(=O)c1cnccn1)C(=O)O.COC(=O)[C@@H](N)Cc1ccc2ccccc2c1.Cl>>COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; heteroaryl_nitrogen; heteroaryl_nitrogen; ester
CC(C)C[C@H](NC(=O)c1cnccn1)C(=O)O.COC(=O)[C@@H](N)Cc1ccccc1.Cl>>COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; heteroaryl_nitrogen; heteroaryl_nitrogen; ester
O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1cnccn1.COC(=O)[C@@H](N)Cc1ccccc1.Cl>>COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; heteroaryl_nitrogen; heteroaryl_nitrogen; ester
O=C(N[C@@H](Cc1ccccc1)C(=O)O)c1cnccn1.COC(=O)[C@@H](N)Cc1ccc2ccccc2c1.Cl>>COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; heteroaryl_nitrogen; heteroaryl_nitrogen; ester
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)O.COC(=O)[C@@H](N)Cc1ccc2ccccc2c1.Cl>>COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; ester
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)O.COC(=O)[C@@H](N)CC(C)C.Cl>>COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,carbamate; ester
O=C(O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1.COC(=O)[C@@H](N)Cc1ccc2ccccc2c1.Cl>>COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; amide; ester
O=C(O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1.COC(=O)[C@@H](N)Cc1ccc(O)cc1.Cl>>COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; amide; ester; phenol
CC(C)C[C@H](NC(=O)N1CCc2ccccc2C1)C(=O)O.COC(=O)[C@@H](N)Cc1ccc2ccccc2c1.Cl>>COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC(C)C)NC(=O)N1CCc2ccccc2C1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; amide; ester
CC(C)C[C@H](NC(=O)N(C)Cc1ccccc1)C(=O)O.COC(=O)[C@@H](N)Cc1ccc2ccccc2c1.Cl>>COC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CC(C)C)NC(=O)N(C)Cc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,amide; amide; ester
Nc1cccc(OC(F)(F)F)c1.CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O>>CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)(F)F)c1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; carbamate
O=C(O)c1ccccc1[N+](=O)[O-].CN.Cl>>CNC(=O)c1ccccc1[N+](=O)[O-],Ar–C(O)OH + R–NH2 → R–C(O)–NHR,nitro
CC(C)C(=O)O.COc1ccc(-c2c(C)nn3c(NCCN)cc(C)nc23)cc1OC>>COc1ccc(-c2c(C)nn3c(NCCNC(=O)C(C)C)cc(C)nc23)cc1OC,R–C(O)OH + R–NH2 → R–C(O)–NHR,secondary_amine; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; ether; ether
CC(C)(C)OC(=O)N1[C@@H]2C[C@@H]2C[C@H]1C(=O)O.Nc1cccc(C(F)(F)F)n1>>CC(C)(C)OC(=O)N1[C@@H]2C[C@@H]2C[C@H]1C(=O)Nc1cccc(C(F)(F)F)n1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,carbamate; heteroaryl_nitrogen
Nc1cccc(OC(F)(F)F)c1.C=C1C[C@@H](C(=O)O)N(C(=O)OC(C)(C)C)C1>>C=C1C[C@@H](C(=O)Nc2cccc(OC(F)(F)F)c2)N(C(=O)OC(C)(C)C)C1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether; carbamate; alkene
C=CCC(=O)O.C=C(C)CN>>C=CCC(=O)NCC(=C)C,R–C(O)OH + R–NH2 → R–C(O)–NHR,alkene; alkene
O=C(O)c1ccccc1.NCc1ccccc1>>O=C(NCc1ccccc1)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,
Nc1nccs1.O=C(O)Cn1cc(C(=O)C(=O)Nc2ccccc2)c2ccccc21>>O=C(Cn1cc(C(=O)C(=O)Nc2ccccc2)c2ccccc21)Nc1nccs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
Nc1nc(-c2ccccc2)cs1.O=C(O)Cn1cc(C(=O)C(=O)Nc2ccccc2)c2ccccc21>>O=C(Cn1cc(C(=O)C(=O)Nc2ccccc2)c2ccccc21)Nc1nc(-c2ccccc2)cs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
CCOC(=O)c1nc(N)sc1C.O=C(O)Cn1cc(C(=O)C(=O)Nc2ccccc2)c2ccccc21>>CCOC(=O)c1nc(NC(=O)Cn2cc(C(=O)C(=O)Nc3ccccc3)c3ccccc32)sc1C,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ester; heteroaryl_nitrogen; ketone; amide
COc1ccc2sc(N)nc2c1.O=C(O)Cn1cc(C(=O)C(=O)Nc2ccccc2)c2ccccc21>>COc1ccc2sc(NC(=O)Cn3cc(C(=O)C(=O)Nc4ccccc4)c4ccccc43)nc2c1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ether; heteroaryl_nitrogen; ketone; amide
Nc1nccs1.O=C(O)Cn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21>>O=C(Cn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21)Nc1nccs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
Nc1nc(-c2ccccc2)cs1.O=C(O)Cn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21>>O=C(Cn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21)Nc1nc(-c2ccccc2)cs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
CCOC(=O)c1nc(N)sc1C.O=C(O)Cn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21>>CCOC(=O)c1nc(NC(=O)Cn2cc(C(=O)C(=O)N3CCCCC3)c3ccccc32)sc1C,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ester; heteroaryl_nitrogen; ketone; amide
COc1ccc2sc(N)nc2c1.O=C(O)Cn1cc(C(=O)C(=O)NC2CC2)c2ccccc21>>COc1ccc2sc(NC(=O)Cn3cc(C(=O)C(=O)NC4CC4)c4ccccc43)nc2c1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ether; heteroaryl_nitrogen; ketone; amide
Nc1nccs1.O=C(O)Cn1cc(C(=O)C(=O)Nc2ccccc2)c2cc(Br)ccc21>>O=C(Cn1cc(C(=O)C(=O)Nc2ccccc2)c2cc(Br)ccc21)Nc1nccs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide; aryl_halide
Cc1ccc(-c2csc(N)n2)cc1.O=C(O)Cn1cc(C(=O)C(=O)Nc2ccccc2)c2cc(Br)ccc21>>Cc1ccc(-c2csc(NC(=O)Cn3cc(C(=O)C(=O)Nc4ccccc4)c4cc(Br)ccc43)n2)cc1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide; aryl_halide
Nc1nccs1.O=C(O)CCn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21>>O=C(CCn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21)Nc1nccs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
Nc1nc(-c2ccccc2)cs1.O=C(O)CCn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21>>O=C(CCn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21)Nc1nc(-c2ccccc2)cs1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
Cc1ccc(-c2csc(N)n2)cc1.O=C(O)CCn1cc(C(=O)C(=O)N2CCCCC2)c2ccccc21>>Cc1ccc(-c2csc(NC(=O)CCn3cc(C(=O)C(=O)N4CCCCC4)c4ccccc43)n2)cc1,R–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; heteroaryl_nitrogen; ketone; amide
O=C(O)c1ccccc1.COc1ccc(CN)cc1>>COc1ccc(CNC(=O)c2ccccc2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether
O=C(O)c1ccccc1.Cc1ccc(CN)cc1>>Cc1ccc(CNC(=O)c2ccccc2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)c1ccccc1.NCc1ccc([N+](=O)[O-])cc1>>O=C(NCc1ccc([N+](=O)[O-])cc1)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,nitro
O=C(O)c1ccccc1.Nc1ccccc1>>O=C(Nc1ccccc1)c1ccccc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,
O=C(O)c1ccccc1.COc1ccc(N)cc1>>COc1ccc(NC(=O)c2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,ether
O=C(O)c1ccccc1.Cc1ccc(N)cc1>>Cc1ccc(NC(=O)c2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,
O=C(O)c1ccccc1.Cc1cc(C)c(N)c(C)c1>>Cc1cc(C)c(NC(=O)c2ccccc2)c(C)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,
O=C(O)c1ccccc1.Nc1ccc(C(F)(F)F)cc1>>O=C(Nc1ccc(C(F)(F)F)cc1)c1ccccc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,
O=C(O)c1ccccc1.C#CCN>>C#CCNC(=O)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,alkyne
O=C(O)c1ccccc1.C#Cc1ccc(N)cc1>>C#Cc1ccc(NC(=O)c2ccccc2)cc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,alkyne
O=C(O)c1ccccc1.C#CC1(N)CCCCC1>>C#CC1(NC(=O)c2ccccc2)CCCCC1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,alkyne
O=C(O)c1ccc(F)cc1.NCc1ccccc1>>O=C(NCc1ccccc1)c1ccc(F)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide
O=C(O)c1ccccc1.C#Cc1cccc(N)c1>>C#Cc1cccc(NC(=O)c2ccccc2)c1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,alkyne
N#Cc1ccc(C(=O)O)cc1.NCc1ccccc1>>N#Cc1ccc(C(=O)NCc2ccccc2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,nitrile
COc1ccc(C(=O)O)cc1.NCc1ccccc1>>COc1ccc(C(=O)NCc2ccccc2)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether
O=C(O)c1ccccc1.C#CC(C)(C)N>>C#CC(C)(C)NC(=O)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,alkyne
O=C(O)c1ccccc1.CC(C)CCN>>CC(C)CCNC(=O)c1ccccc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,
COc1ccc(C(=O)O)cc1.CC(C)(C)N>>COc1ccc(C(=O)NC(C)(C)C)cc1,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,ether
Cc1ccc(CC(=O)O)cc1.CC(C)CCN>>Cc1ccc(CC(=O)NCCC(C)C)cc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)C12CC3CC(CC(C3)C1)C2.Cc1nc(-c2cccc(N)c2)cs1>>Cc1nc(-c2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)cs1,R–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
O=C(O)C12CC3CC(CC(C3)C1)C2.CC(C)(C)N>>CC(C)(C)NC(=O)C12CC3CC(CC(C3)C1)C2,R–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)C12CC3CC(CC(C3)C1)C2.NCc1cccnc1>>O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2,R–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen
O=C(O)C12CC3CC(CC(C3)C1)C2.NC12CC3CC(CC(C3)C1)C2>>O=C(NC12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,R–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)CCCCc1ccccc1.CC(C)CCN>>CC(C)CCNC(=O)CCCCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
O=C(O)c1ccccc1-c1ccccc1.CCOC(=O)c1sc(N)nc1C>>CCOC(=O)c1sc(NC(=O)c2ccccc2-c2ccccc2)nc1C,Ar–C(O)OH + HeteroAr–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; ester
Cc1nc(C)c(C(=O)O)o1.Nc1ccc(F)c(-c2nc3ncc(-c4ccccn4)cn3n2)c1>>Cc1nc(C)c(C(=O)Nc2ccc(F)c(-c3nc4ncc(-c5ccccn5)cn4n3)c2)o1,HeteroAr–C(O)OH + Ar–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen; heteroaryl_nitrogen
O=C(O)c1ccc(F)cn1.N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1O>>O=C(N[C@@H]1CN(C(=O)OCc2ccccc2)CC[C@H]1O)c1ccc(F)cn1,(HeteroAr–C(O)OH + R–NH2) OR (HeteroAr–C(O)OH + R–OH) OR (HeteroAr–F + R–NH2) OR (HeteroAr–F + R–OH) →,
O=C(O)c1ccc(Cl)cn1.N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1O>>O=C(N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1O)c1ccc(Cl)cn1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; aryl_halide; alcohol; carbamate
Cc1ccc(C(=O)O)nc1.N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1O>>Cc1ccc(C(=O)N[C@H]2CN(C(=O)OCc3ccccc3)CC[C@@H]2O)nc1,HeteroAr–C(O)OH + R–NH2 → R–C(O)–NHR,heteroaryl_nitrogen; alcohol; carbamate
O=C(O)c1ccc(Br)cn1.N[C@H]1CN(C(=O)OCc2ccccc2)CC[C@@H]1O>>O=C(N[C@@H]1CN(C(=O)OCc2ccccc2)CC[C@H]1O)c1ccc(Br)cn1,(HeteroAr–Br + R–NH2) OR (HeteroAr–Br + R–OH) OR (HeteroAr–C(O)OH + R–NH2) OR (HeteroAr–C(O)OH + R–OH) →,
COc1ccc(Br)cc1C(=O)O.C[C@H](N)c1cccc2ccccc12>>COc1ccc(Br)cc1C(=O)N[C@@H](C)c1cccc2ccccc12,Ar–C(O)OH + R–NH2 → R–C(O)–NHR,aryl_halide; ether
O=C(O)/C=C/c1ccc(O)c(O)c1.NC1CCCC1>>O=C(/C=C/c1ccc(O)c(O)c1)NC1CCCC1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.Nc1ccccc1>>O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.NCc1cccc(C(F)(F)F)c1>>O=C(/C=C/c1ccc(O)c(O)c1)NCc1cccc(C(F)(F)F)c1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.NCc1ccccc1C(F)(F)F>>O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccccc1C(F)(F)F,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.Cc1ccccc1CN>>Cc1ccccc1CNC(=O)/C=C/c1ccc(O)c(O)c1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.Nc1cccc(C(F)(F)F)c1>>O=C(/C=C/c1ccc(O)c(O)c1)Nc1cccc(C(F)(F)F)c1,Alkenyl–C(O)OH + Ar–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.Cc1ccc(CN)cc1>>Cc1ccc(CNC(=O)/C=C/c2ccc(O)c(O)c2)cc1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol
O=C(O)/C=C/c1ccc(O)c(O)c1.COc1ccccc1CN>>COc1ccccc1CNC(=O)/C=C/c1ccc(O)c(O)c1,Alkenyl–C(O)OH + R–NH2 → R–C(O)–NHR,phenol; phenol; ether
