"reaction_id","reaction_type","yield_pct","temperature_c","time_h","reaction_smiles","reference","reactant_cas","product_cas","reagent_cas","catalyst_cas","solvent_cas","reactant_amd","product_amd","reagent_amd","catalyst_amd","solvent_amd","experimental_procedure","stages","steps","product_yield_1","product_yield_2","product_yield_3","product_yield_4","product_yield_5","product_yield_6","product_yield_7","notes"
"31-032-CAS-10794104","Suzuki_Miyaura","83","","","Nc1ccccc1N.OCc1ccc(Br)cc1.OB(O)c1cccc2ccccc12>>c1ccc2c(-c3ccc(-c4nc5ccccc5[nH]4)cc3)cccc2c1","European Journal of Organic Chemistry (2015), 2015(34), 7427-7432","5720-07-0, 3055708-85-2","3055708-72-7","1066-33-7","7440-05-3","7732-18-5","","","","","","","1","1","83","","","","","","","green chemistry, green chemistry-solvent"
"31-056-CAS-16214902","Suzuki_Miyaura","80","","","ClC(Cl)Cl.Cc1cccc(I)c1.OB(O)c1ccc2ccccc2c1>>Cc1cccc(C(=O)c2ccc3ccccc3c2)c1","Green Chemistry (2016), 18(21), 5782-5787","71597-85-8, 1229583-70-3","2089642-86-2","75-98-9, 497-19-8, 7681-82-5, 21351-79-1","7758-94-3","25322-68-3","","","","","","","1","1","80","","","","","","","green chemistry-catalyst, Suzuki-Miyaura reaction, selective carbonylation, in-situ generated reactant (CO), sealed vial used, alternative preparation shown"
"31-056-CAS-16218981","Suzuki_Miyaura","85","","","OB(O)c1ccccc1.COc1ccc(I)cc1.Cl[13CH](Cl)Cl>>COc1ccc([13C](=O)c2ccccc2)cc1","Green Chemistry (2016), 18(21), 5782-5787","586-61-8, 215433-49-1","2765572-65-2","75-98-9, 497-19-8, 7681-82-5, 21351-79-1","7758-94-3","25322-68-3","","","","","","","1","1","85","","","","","","","green chemistry-catalyst, Suzuki-Miyaura reaction, selective carbonylation, in-situ generated reactant (13CO), sealed vial used"
"31-085-CAS-18934341","Suzuki_Miyaura","71","","","C=CC(=O)OC(C)(C)C.CCOC(=O)CCCBr.OB(O)c1ccc(Br)c2ccccc12>>CCOC(=O)CCCc1cc(Br)c2ccccc2c1/C=C/C(=O)OC(C)(C)C","Angewandte Chemie, International Edition (2018), 57(24), 7161-7165","123088-59-5, 1643962-37-1","2010963-81-0","584-08-7, 7782-44-7","95-11-4, 3375-31-3","127-19-5","","","","","","","1","1","71","","","","","","","chemoselective, green chemistry-reagent, stereoselective, Borono-Catellani reaction,Schlenk tube used"
"31-085-CAS-20735380","Suzuki_Miyaura","85","","","COS(=O)(=O)c1ccc(C)cc1.Ic1cccc2ccccc12.CC(C)(C)OC(=O)n1ccc2c(B3OC(C)(C)C(C)(C)O3)cccc21>>Cc1ccc2ccccc2c1-c1cccc2c1ccn2C(=O)OC(C)(C)C","Journal of the American Chemical Society (2019), 141(40), 15986-15993","6165-69-1, 327046-79-7","335254-74-5","95-11-4, 534-17-8","603-35-0, 3375-31-3","108-88-3","","","","","","","1","1","85","","","","","","","chemoselective, Catellani type methylation terminated by Suzuki coupling"
"31-086-CAS-20024316","Suzuki_Miyaura","86","","","O=C(Cl)c1ccc(Cl)cc1.Brc1cccs1.COc1ccc(B(O)O)cc1>>COc1ccc(-c2ccc(C(O)c3ccc(Cl)cc3)s2)cc1","Organic Letters (2019), 21(9), 3028-3033","98-88-4, 1003-09-4, 5720-07-0","929918-76-3","7446-70-0, 584-08-7, 16940-66-2","72287-26-4","75-09-2, 7732-18-5, 123-91-1, 67-56-1","","","","","","","4","1","86","","","","","","","Friedel-Crafts reaction in stage 1;suzuki coupling in stage 3, literature preparation"
"31-113-CAS-19252821","Suzuki_Miyaura","72","","","COC(=O)c1cc(I)ccc1O.OB(O)c1ccccc1COc1cccc(C(F)(F)F)c1>>O=C(O)c1ccc(-c2ccccc2COc2cccc(C(F)(F)F)c2)cc1O","Journal of Medicinal Chemistry (2018), 61(16), 7144-7167","156641-98-4, 2036313-24-1","2036313-19-4","584-08-7, 7647-01-0","603-35-0, 3375-31-3","68-12-2, 7732-18-5, 67-64-1","","","","","","","2","1","72","","","","","","","microwave irradiation, Suzuki-Miyaura cross-coupling reaction"
"31-113-CAS-23264995","Suzuki_Miyaura","77","","","OB(O)c1ccccc1.O=Cc1ccc(Br)cc1F>>O=Cc1cc(-c2ccccc2)ccc1F","Organic Letters (2021), 23(5), 1594-1599","14047-29-1, 3048431-84-8","3048432-29-4","497-19-8","14221-01-3","64-17-5, 108-88-3, 7732-18-5","","","","","","","1","1","77","","","","","","","sealed flask used, Suzuki coupling"
"31-130-CAS-14142373","Suzuki_Miyaura","81","","","Brc1cccnc1.CC1(C)OB(c2ccc([Sn](C)(C)C)s2)OC1(C)C>>CC1(C)OB(c2ccc(-c3cccnc3)s2)OC1(C)C","Organic Letters (2012), 14(22), 5644-5647","","","","3375-31-3, 657408-07-6","108-88-3","","","","","","3-(5-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)thiophen-2-yl)pyridine (2e) A solution of 1b (746 mg, 2.00 mmol), 3-bromopyridine (5e; 316 mg, 2.00 mmol), Pd(OAc)2 (4.5 mg, 1 mol%) and SPhos (16.4 mg, 2 mol%) in toluene (8 mL) was heated to reflux for 6 h. The reaction mixture was cooled to 20 °C, filtered through a short plug of silica (5 x 2 cm; eluent: ethyl acetate) and the volatiles were removed in vacuo. The yellow solid was sublimed (90 °C, 8 x 10-3 mbar). Colorless solid. Yield 463 mg, 81 %. 1H NMR (500 MHz, CDCl3): δ = 8.92 (dd, 4J = 1.8 Hz, 5J = 0.7 Hz, 1 H, H-i), 8.53 (dd, 3J = 4.8 Hz, 4J = 1.6 Hz, 1 H, H-f or H-h), 7.91 - 7.88 (m, 1 H, H-f or H-h), 7.63 (d, 3J = 3.6 Hz, 1 H, Tph-H), 7.43 (d, 3J = 3.6 Hz, 1 H, Tph- H), 7.31 (ddd, 3J = 7.9 Hz, 3J = 4.8 Hz, 5J = 0.7 Hz, 1 H, H-g), 1.36 (s, 12 H, pin-CH3) ppm. 13C NMR (126 MHz, CDCl3): δ = 149.0 (C-f or C-h), 147.4 (C-i), 147.3 (C-d), 138.4 (C-b or C-c), 133.3 (C-f or C-h), 130.4 (C-e), 125.6 (C-b or C-c), 123.8 (C-g), 84.5 (pin-C(CH3)2), 24.9 (pin-CH3) ppm.3 11B NMR (160 MHz, CDCl3): δ = 28.8 ppm. M.p.: 121 °C. IR (ATR): ν̃ = 2974 (w), 2927 (w), 1610 (w), 1577 (m), 1530 (m), 1481 (m), 1425 (m), 1381 (m), 1358 (m), 1253 (m), 1213 (m), 1181 (m), 1125 (s), 1063 (m), 1030 (s), 977 (s), 942 (s), 803 (s), 757 (s), 736 (s), 704 (s), 691 (s), 579 (m) cm-1. MS (EI, 70 eV): m/z (%) = 287 (100) [M]+, 272 (16) [M-CH3]+. MS (CI, isobutane): m/z (%) = 288 (100) [M + H]+. HRMS (ESI): Found 310.1035; calcd. for C15H18BNNaO2S 310.1044. EA (%): Found C (61.58), H (6.31), N (4.63), S (10.96); calcd. for C15H18BNO2S C (62.73), H (6.32), N (4.88), S (11.17).","1","1","81","","","","","","","chemoselective, Stille reaction"
"31-142-CAS-13764478","Suzuki_Miyaura","50","","","CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.O=C1Nc2cc(Br)ccc2C12CCCC2>>CC1(C)OB(c2ccc3c(c2)NC(=O)C32CCCC2)OC1(C)C","Bioorganic & Medicinal Chemistry Letters (2011), 21(14), 4130-4133","73183-34-3, 1951411-41-8","2765400-31-3, 2765400-32-4","127-08-2","95464-05-4","68-12-2","","","","","","","1","1","50","","","","","","","microwave irradiation"
