"reaction_id","reaction_type","yield_pct","temperature_c","time_h","reaction_smiles","reference","reactant_cas","product_cas","reagent_cas","catalyst_cas","solvent_cas","reactant_amd","product_amd","reagent_amd","catalyst_amd","solvent_amd","experimental_procedure","stages","steps","product_yield_1","product_yield_2","product_yield_3","product_yield_4","product_yield_5","product_yield_6","product_yield_7","notes"
"31-001-CAS-1288367","Mitsunobu etherificationinversion","82","","","CO.[Na].COc1ccc(CO[C@H]2[C@H](Br)[C@@H](O)C=C(Br)[C@H]2O)cc1>>COc1ccc(CO[C@H]2[C@@H](O)[C@H](OC)C=C(Br)[C@H]2O)cc1","Journal of Organic Chemistry (2014), 79(7), 2829-2842","149-73-5, 1927-94-2, 147373-32-8","1510824-25-5","","","67-56-1","","","","","","Compound 10. A magnetically stirred solution of bromohydrin 8 (1.10 g, 2.70 mmol) in methanol (20 mL) maintained at 18 °C was treated with freshly prepared sodium methoxide (730 mg, 13.5 mmol) and the resulting solution stirred at 18 °C for 6 h and then concentrated under reduced pressure. The residue thus obtained was dissolved in ethyl acetate (100 mL) and the solution so-formed washed with NH4Cl (1 × 30 mL of a saturated aqueous solution). The separated organic layer was then dried (Na2SO4) before being filtered and concentrated under reduced pressure. The ensuing light yellow oil was subjected to flash chromatography (silica, 1:1 v/v ethyl acetate/ hexane elution), and concentration of the appropriate fractions. Alcohol 10 (800 mg, 82%) as a clear, colorless oil. [α]20 D -60.8 (c 0.8, CHCl3); 1H NMR (400 MHz, CDCl3) δ 7.30 (d, J = 8.4 Hz, 2H), 6.89 (d, J = 8.4 Hz, 2H), 6.26 (d, J = 3.4 Hz, 1H), 4.78 (d, J = 11.2 Hz, 1H), 4.67 (d, J = 11.2 Hz, 1H), 4.25 (dd, J = 8.7 and 4.4 Hz, 1H), 3.98 (dd, J = 4.2 and 1.8 Hz, 1H), 3.94-3.91 (complex m, 2H), 3.81 (s, 3H), 3.43 (s, 3H), 2.95 (d, J = 8.8 Hz, 1H), 2.82 (d, J = 4.5 Hz, 1H); 13C NMR (100 MHz, CDCl3) δ 159.6, 129.8, 129.7, 128.2, 127.1, 114.0, 79.5, 76.5, 73.2, 71.4, 71.1, 57.3, 55.3; IR ν max 3434, 2932, 2834, 1611, 1514, 1463, 1344, 1302, 1249, 1175, 1094, 1033, 967, 827 cm-1; MS (EI, 70 eV) m/z 360 and 358 (M+•, both 1), 137 (10), 122 (20), 121 (100); HRMS M+• calcd for C15H19 79BrO5 358.0416, found 358.0413. (Rf = 0.6).","1","1","82.0","","","","","","",""
"31-006-CAS-10657504","Mitsunobu etherificationinversion","74","","","C/C=C/c1ccc(O)c(OC)c1.COCOc1ccc([C@H](OC2CCCCO2)[C@H](C)O)cc1OC>>C/C=C/c1ccc(O[C@H](C)[C@@H](O)c2ccc(O)c(OC)c2)c(OC)c1","Mendeleev Communications (2010), 20(3), 151-152","2382-96-9, 130781-43-0","130781-42-9","603-35-0, 1972-28-7, 7647-01-0","","109-99-9, 67-56-1","","","","","","","2","1","74.0","","","","","","","stereoselective"
"31-006-CAS-5233","Mitsunobu etherificationinversion","74","","","C/C=C/c1ccc(O)c(OC)c1.COCOc1ccc([C@H](OC2CCCCO2)[C@@H](C)O)cc1OC>>C/C=C/c1ccc(O[C@H](C)[C@@H](O)c2ccc(O)c(OC)c2)c(OC)c1","Chemical Papers (2010), 64(5), 630-636","90-15-3, 82769-75-3","119356-77-3","603-35-0, 1972-28-7, 7647-01-0, 144-55-8","","109-99-9, 67-56-1, 7732-18-5","","","","","","Machilin C (erythro-machilin) (I). A mixture of (1S,2S)-XIII (0.7 g, 2 mmol), isoeugenol (XII) (0.3 g, 2 mmol), triphenylphosphine (0.6 g, 2 mmol), and diethyl azodicarboxylate (0.3 mL, 2 mmol) in anhydrous THF (20 mL) was heated under reflux for 24 h in nitrogen atmosphere followed by concentration under reduced pressure. A solution of HCl in MeOH (1 M, 20 mL) was added to the residue and the mixture was stirred at room temperature for 8 h. The solution was neutralized with a saturated aqueous NaHCO3 solution and concentrated under reduced pressure. The residue was taken up in EtOAc, washed with H2O, dried over Na2SO4, and the solvent was evaporated under diminished pressure. The residue was purified by flash chromatography using petroleum ether/EtOAc (φr = 8:1) as eluent. Compound I as amorphous powder in 92% e.e. (determination of the absolute configuration was based on the comparison with natural products), yield 0.5 g, 74%. [α]20D = -18.4° (c = 0.1, CHCl3). HRMS calculatd for C20H28NO5 (M + NH+4): 362.1962. Found: 362.1967. IR, ν/cm-1: 3540, 2963, 2862, 1612, 1520, 1505, 1382, 1028. 1H NMR (500 MHz, CDCl3), δ: 1.18 (d, 3H, J = 6.5 Hz, H-9), 1.87 (d, 3H, J = 7.0 Hz, H-9'), 3.87 (s, 3H, OCH3), 3.91 (s, 3H, OCH3), 4.35 (m, 1H, H-8), 4.84 (d, 1H, J = 2.9 Hz, H-7), 6.18 (m, 1H, H-8'), 6.35 (m, 1H, H-7'), 6.75-7.10 (m, 6H, ArH). 13C NMR (125 MHz, CDCl3), δ: 13.4 (C-9), 18.3 (C-9'), 56.0 (2 x OCH3), 73.6 (C-8), 82.4 (C-7), 108.9 (C-2), 109.4 (C-2'), 113.9 (C-5), 119.0 (C-6'), 119.1 (C-5'), 119.9 (C-6), 125.0 (C-8'), 130.5 (C-7'), 131.9 (C-1'), 133.7 (C-1), 144.8 (C-4), 145.6 (C-3'), 146.5 (C-3), 151.5 (C-4'). EIMS, m/z (Ir/%): 344 (2.6) (M+), 192 (25.7), 164 (3.8), 137 (4.6), 91 (100).","3","1","74.0","","","","","","","stereoselective, 92% ee"
"31-012-CAS-10008143","Mitsunobu etherificationinversion","84","","","Oc1ccccc1.C[C@@H](O)C[C@@H](C)O>>C[C@@H](O)C[C@H](C)Oc1ccccc1","Chemistry Letters (2007), 36(4), 566-567","3251-56-7, 2092916-31-7","2093154-57-3","603-35-0, 940868-64-4","","","","","","","","","1","1","84.0","","","","","","","green chemistry-process simplification, green chemistry-reagent, stereoselective, DIAD/reagent gave lower purity of product and similar yield, Mitsunobu reaction"
"31-012-CAS-10026843","Mitsunobu etherificationinversion","80","","","Oc1ccc(Br)cc1.CC1(C)Oc2ccc(CCO)cc2O1>>CC1(C)Oc2ccc(CCOc3ccc(Br)cc3)cc2O1","European Journal of Organic Chemistry (2015), 2015(30), 6710-6726","119054-91-0, 106-41-2","1810708-31-6","603-35-0, 1972-28-7","","75-09-2, 108-88-3","","","","","","","1","1","80.0","","","","","","","alternative preparation shown, alternative reaction conditions shown, Mitsunobu reaction"
"31-012-CAS-10150222","Mitsunobu etherificationinversion","100","","","OCCCN1CCOCC1.COC(=O)c1nc(Br)cnc1Nc1ccc(O)cc1>>COC(=O)c1nc(Br)cnc1Nc1ccc(OCCCN2CCOCC2)cc1","ACS Combinatorial Science (2011), 13(5), 449-452","67-56-1, 767-00-0","874-90-8","603-35-0, 870-50-8, 1437326-26-5","","75-09-2","","","resin-bound","","","General Library Procedure To a stirred suspension of the input phenol (3, 1.2 g, 3.71 mmol), polymer-supported triphenylphosphine (3.7 g, 11.1 mmol) and the alcohol (5.6 mmol) in dichloromethane (100 mL) was added a solution of di-tert-butylazodicarboxylate (DTAD) (2.14 g, 9.3 mmol) in dichloromethane (10 mL) at 0 °C over a period of 1 hour. The resulting suspension was lightly agitated for 16 hours at room temperature and the resin was removed by filtration and the filtrate was concentrated to dryness to afford 7. Yield 100%.","1","1","100.0","","","","","","","solid-supported reagent, Mitsunobu reaction"
"31-012-CAS-1019263","Mitsunobu etherificationinversion","87","","","O=P(O)([C@H](O)c1ccc(Br)cc1)[C@H](O)c1ccc(Br)cc1>>O=P1(O)[C@@H](c2ccc(Br)cc2)O[C@H]1c1ccc(Br)cc1","Synthesis (2011), (19), 3185-3189","67-56-1, 10036-64-3","6082-04-8","603-35-0, 2446-83-5, 67-56-1","","75-09-2, 108-88-3","","","","","","General/Typical Procedure: Oxaphosphetanes 3; General Procedure The bis(hydroxyalkyl)phosphinic acid rac-2 (2 mmol)was added to a stirred mixture of Ph3P (0.805 g, 3.07 mmol) and DIAD (0.6 mL, 3.07 mmol) in a mixture of anhyd toluene-CH2Cl2 (5:1, 18 mL) at 0°C under argon and the soln was stirred at 0°C for 30 min. Stirring was continued at r.t. for 6 h and then MeOH (0.2 mL) was added. After 30 min the solvent was removed in vacuo. The residue was purified by chromatography (CHCl3-MeOH). Cyclic oxaphosphetanes 3 in 46-87% yield. All products gave satisfactory spectral data in accord with the assigned structures. 2,4-Diphenyl-1,3-oxaphosphetan-3-ol 3-Oxide (3a) 2,4-Bis(4-bromophenyl)-1,3-oxaphosphetan-3-ol 3-Oxide (3i) White solid. Mp ~300°C (dec). 1H NMR (400 MHz, DMSO-d 6): δ = 5.72 (d, J = 2.4 Hz, 2 H), 7.32-7.52 (m, 8 H). 13C NMR (100 MHz, DMSO-d 6-TMS): δ = 97.3 (d, J PC = 71.0 Hz), 119.7, 129.0, 131.0, 139.5 (d, J PC = 8.0 Hz). 31P NMR (162 MHz, DMSO-d 6-H3PO4): δ = 26.53. HRMS: m/z [M + Na]+ calcd for C14H11Br2O3PNa: 438.8710; found: 438.8786.","2","1","87.0","","","","","","","stereoselective, Mitsunobu reaction"
"31-012-CAS-10200780","Mitsunobu etherificationinversion","76","","","OCC1CCCCC1.O=Cc1ccc(O)cc1Cl.O=C1CSC(=O)N1>>O=C1NC(=O)/C(=C/c2ccc(OCC3CCCCC3)cc2Cl)S1","World Journal of Microbiology & Biotechnology (2014), 30(5), 1603-1614","727974-96-1, 156824-51-0","727975-08-8","603-35-0, 1972-28-7","64-19-7, 110-89-4","108-88-3, 109-99-9","","","","","","General/Typical Procedure: To a stirring solution of cyclohexanol (1.0 g, 10 mmol), 2-chloro-4-hydroxybenzaldehyde (1.54 g, 10 mmol) and triphenylphosphine (2.62 g, 10 mmol) in THF (20 ml) was slowly added diethyl azodicarboxylate (40 % in toluene, 3.35 g, 10 mmol) over 10 min. at 0 °C. The mixture was then stirred at room temperature until the disappearance of starting materials (TLC analysis). The resulting solution was concentrated under reduced pressure and purified by column chromatography over silica gel (elution with hexane/ethyl acetate, 20:1) to produce 2.1 g of intermediate, 2-chloro-4-cyclohexyloxybenzaldehyde (89%) as yellow oil. A mixture of 2-chloro-4-cyclohexyloxybenzaldehyde (1.0 g, 4.19 mmol), 2,4-thiazolidinedione (490 mg, 4.19 mmol), piperidine (0.21 ml, 2.1 mmol) and acetic acid (0.14 ml, 2.1 mmol) in toluene (20 ml) was then added to a round bottom flask fitted with a Dean-Stark water trap and stirred under reflux for overnight. After cooling to room temperature, the precipitate was washed with hexane. Compound 1 was obtained by recrystallization. 5-(2-Chloro-4-(cyclohexylmethoxy)benzylidene)thiazolidine-2,4-dione (2, TD118). Yield: 76%, yellow solid Time: 12 hours. 1H NMR (300 MHz, DMSO-d6) δ12.637 (s, 1H), 7.838 (s, 1H), 7.656 (d, J = 8.7 Hz, 1H), 7.223 (s, 1H), 7.110 (d, J = 8.7 Hz, 1H), 3.881 (d, J = 6.0 Hz, 2H), 1.641-1.797 (m, 6H), 1.194-1.263 (m, 3H), 1.002-1.039 (m, 2H). IC50 = 0.32 ± 0.04 μM (C. marina), 0.40 ± 0.30 μM (H. akashiwo), 0.10 ± 0.07 μM (C. Polykrikoides), 28.4 ± 3.59 μM (Amphidinium sp.), >50 μM (Navicula pelliculosa), >50μM (Phaedactylum EPV), >50 μM (Nannochloropsis oculata).","2","1","76.0","","","","","","","stereoselective (in stage 2), Mitsunobu reaction in stage 1, Knoevenagel condensation in stage 2, Dean-Stark trap used in stage 2"
"31-012-CAS-10229233","Mitsunobu etherificationinversion","70","","","Cc1ccccc1O.CNCC[C@H](O)c1ccccc1>>CNCC[C@@H](Oc1ccccc1C)c1ccccc1","Tetrahedron: Asymmetry (2013), 24(15-16), 913-918","22282-69-5, 39516-03-5","3038298-38-0","603-35-0, 2446-83-5","","109-99-9","","","","","","","1","1","70.0","","","","","","","stereoselective, Mitsunobu reaction, 25% yield over 9 steps starting from benzaldehyde, literature preparation"
"31-012-CAS-10274591","Mitsunobu etherificationinversion","75","","","COc1ccnc(CC(O)CC[C@H](O)COCc2ccccc2)c1N>>COc1ccnc(CC2CC[C@@H](COCc3ccccc3)O2)c1N","Synlett (2009), (11), 1741-1744","90-15-3, 584-02-1","936629-51-5","603-35-0, 1972-28-7","","109-99-9","","","","","","Upon deprotection of the trifluoroacetyl group under standard conditions, the resulting aminodiols 21 were subjected to intramolecular Mitsunobu cyclisation and yielded a 1:1 diastereomeric mixture of the α/β-anomers 22 in good yield (75%).","1","1","75.0","","","","","","","stereoselective"
